Niccolo_Morelli_Right_1.c3d  



Time(s):	C_R_bicipite(μV):
0.5955	-5.23682
0.596	-2.81982
0.5965	1.61133
0.597	-1.71204
0.5975	-4.83398
0.598	-8.05664
0.5985	-3.42407
0.599	2.31628
0.5995	1.3092
0.6	-2.71912
0.6005	5.0354
0.601	1.91345
0.6015	-0.90637
0.602	5.74036
0.6025	8.35876
0.603	10.57434
0.6035	13.49487
0.604	14.19983
0.6045	19.63806
0.605	16.71753
0.6055	20.74585
0.606	19.63806
0.6065	20.54443
0.607	26.3855
0.6075	24.67346
0.608	28.50037
0.6085	29.50745
0.609	22.6593
0.6095	15.60974
0.61	19.83948
0.6105	14.09912
0.611	13.797
0.6115	10.27222
0.612	13.797
0.6125	4.63257
0.613	-1.00708
0.6135	-8.66089
0.614	-15.20691
0.6145	-17.6239
0.615	-34.44214
0.6155	-46.32568
0.616	-52.36816
0.6165	-58.51135
0.617	-58.20923
0.6175	-49.14551
0.618	-41.89453
0.6185	-43.80798
0.619	-32.52869
0.6195	-29.30603
0.62	-24.37134
0.6205	-23.16284
0.621	-21.65222
0.6215	-16.81824
0.622	-14.09912
0.6225	-15.60974
0.623	-14.70337
0.6235	-5.63965
0.624	-0.40283
0.6245	4.93469
0.625	10.77576
0.6255	12.5885
0.626	18.63098
0.6265	12.78992
0.627	7.15027
0.6275	2.61841
0.628	4.22974
0.6285	4.12903
0.629	2.11487
0.6295	3.62549
0.63	4.53186
0.6305	4.02832
0.631	2.5177
0.6315	3.62549
0.632	7.35168
0.6325	6.94885
0.633	5.13611
0.6335	11.98425
0.634	11.07788
0.6345	13.797
0.635	14.09912
0.6355	22.96143
0.636	21.65222
0.6365	12.5885
0.637	13.89771
0.6375	22.76001
0.638	27.6947
0.6385	29.60815
0.639	35.65063
0.6395	31.4209
0.64	39.37683
0.6405	35.65063
0.641	41.18958
0.6415	44.51294
0.642	51.86462
0.6425	50.15259
0.643	50.65613
0.6435	45.3186
0.644	45.62073
0.6445	48.33984
0.645	41.59241
0.6455	43.20374
0.646	42.49878
0.6465	34.34143
0.647	31.21948
0.6475	24.16992
0.648	15.81116
0.6485	15.20691
0.649	0.50354
0.6495	-4.63257
0.65	-9.66797
0.6505	-18.93311
0.651	-27.19116
0.6515	-31.21948
0.652	-32.93152
0.6525	-31.52161
0.653	-26.48621
0.6535	-29.70886
0.654	-23.16284
0.6545	-26.48621
0.655	-18.63098
0.6555	-19.03381
0.656	-18.63098
0.6565	-12.18567
0.657	-9.66797
0.6575	-5.94177
0.658	-0.30212
0.6585	-4.73328
0.659	0.10071
0.6595	2.41699
0.66	2.81982
0.6605	2.21558
0.661	7.25098
0.6615	5.13611
0.662	7.95593
0.6625	13.59558
0.663	8.56018
0.6635	11.17859
0.664	16.41541
0.6645	16.71753
0.665	25.177
0.6655	15.60974
0.666	22.55859
0.6665	33.83789
0.667	30.81665
0.6675	36.75842
0.668	32.93152
0.6685	28.60107
0.669	25.177
0.6695	31.82373
0.67	30.71594
0.6705	26.98975
0.671	29.60815
0.6715	24.47205
0.672	27.79541
0.6725	27.6947
0.673	12.99133
0.6735	7.35168
0.674	1.2085
0.6745	5.74036
0.675	0.60425
0.6755	3.42407
0.676	-8.66089
0.6765	-11.48071
0.677	-14.80408
0.6775	-18.73169
0.678	-25.47913
0.6785	-26.98975
0.679	-33.53577
0.6795	-36.4563
0.68	-47.23206
0.6805	-44.71436
0.681	-51.46179
0.6815	-54.68445
0.682	-59.21631
0.6825	-58.81348
0.683	-60.82764
0.6835	-57.20215
0.684	-54.18091
0.6845	-45.92285
0.685	-39.77966
0.6855	-40.98816
0.686	-35.95276
0.6865	-29.70886
0.687	-32.02515
0.6875	-30.51453
0.688	-31.4209
0.6885	-40.58533
0.689	-39.77966
0.6895	-45.52002
0.69	-30.2124
0.6905	-24.16992
0.691	-13.69629
0.6915	-14.60266
0.692	-10.77576
0.6925	-9.56726
0.693	-8.8623
