Niccolo_Morelli_Right_2.c3d  



Time(s):	C_R_bicipite(μV):
0.078	-53.77808
0.0785	-66.46729
0.079	-80.4657
0.0795	-98.0896
0.08	-101.51367
0.0805	-101.41296
0.081	-91.34216
0.0815	-68.07861
0.082	-75.93384
0.0825	-119.23828
0.083	-126.18713
0.0835	-121.45386
0.084	-121.55457
0.0845	-118.43262
0.085	-114.10217
0.0855	-109.26819
0.086	-106.64978
0.0865	-94.16199
0.087	-82.88269
0.0875	-77.34375
0.088	-58.91418
0.0885	-51.15967
0.089	-23.46497
0.0895	31.4209
0.09	57.10144
0.0905	83.58765
0.091	224.67957
0.0915	421.56372
0.092	581.68945
0.0925	695.59021
0.093	687.83569
0.0935	599.51477
0.094	439.28833
0.0945	278.05481
0.095	112.39014
0.0955	-57.30286
0.096	-170.19653
0.0965	-283.69446
0.097	-378.35999
0.0975	-444.92798
0.098	-479.47083
0.0985	-497.09473
0.099	-506.46057
0.0995	-491.55579
0.1	-461.74622
0.1005	-417.83752
0.101	-364.36157
0.1015	-319.34509
0.102	-283.69446
0.1025	-256.90613
0.103	-222.06116
0.1035	-177.54822
0.104	-107.45544
0.1045	-4.83398
0.105	103.02429
0.1055	182.08008
0.106	226.69373
0.1065	245.224
0.107	249.25232
0.1075	253.17993
0.108	250.36011
0.1085	242.40417
0.109	210.88257
0.1095	175.23193
0.11	133.94165
0.1105	101.11084
0.111	74.02039
0.1115	46.62781
0.112	12.28638
0.1125	14.19983
0.113	33.23364
0.1135	83.68835
0.114	204.33655
0.1145	344.52209
0.115	461.14197
0.1155	526.80359
0.116	563.3606
0.1165	650.77515
0.117	753.19519
0.1175	809.69238
0.118	801.43433
0.1185	715.02686
0.119	571.11511
0.1195	367.48352
0.12	158.4137
0.1205	-50.55542
0.121	-242.30347
0.1215	-411.49292
0.122	-560.23865
0.1225	-676.95923
0.123	-744.93713
0.1235	-786.93237
0.124	-777.06299
0.1245	-759.03625
0.125	-720.86792
0.1255	-673.03162
0.126	-602.4353
0.1265	-517.13562
0.127	-438.58337
0.1275	-322.86987
0.128	-190.03601
0.1285	-89.12659
0.129	1.71204
0.1295	79.15649
0.13	124.57581
0.1305	145.8252
0.131	130.8197
0.1315	184.09424
0.132	550.8728
0.1325	936.78589
0.133	1113.22632
0.1335	1123.59924
0.134	1019.46716
0.1345	862.7655
0.135	673.23303
0.1355	448.25134
0.136	288.62915
0.1365	168.08167
0.137	60.62622
0.1375	-66.26587
0.138	-130.21545
0.1385	-220.34912
0.139	-324.58191
0.1395	-409.27734
0.14	-326.09253
0.1405	20.54443
0.141	358.82263
0.1415	491.45508
0.142	471.6156
0.1425	372.82104
0.143	233.44116
0.1435	70.99915
0.144	-109.57031
0.1445	-292.05322
0.145	-459.53064
0.1455	-618.75
0.146	-744.03076
0.1465	-844.13452
0.147	-898.81897
0.1475	-907.07703
0.148	-886.83472
0.1485	-847.86072
0.149	-779.88281
0.1495	-692.77039
0.15	-605.65796
0.1505	-471.71631
0.151	-259.72595
0.1515	-37.86621
0.152	209.57336
0.1525	520.55969
0.153	727.41394
0.1535	780.08423
0.154	754.50439
0.1545	743.93005
0.155	671.42029
0.1555	520.25757
0.156	319.14368
0.1565	113.90076
0.157	-80.16357
0.1575	-242.60559
0.158	-394.27185
0.1585	-495.4834
0.159	-562.1521
0.1595	-603.24097
0.16	-593.77441
0.1605	-516.43066
0.161	-196.27991
0.1615	214.40735
0.162	750.17395
0.1625	1024.50256
0.163	1033.56628
0.1635	892.97791
0.164	792.37061
0.1645	708.38013
0.165	548.95935
0.1655	320.95642
0.166	74.12109
0.1665	-147.03369
0.167	-354.89502
0.1675	-475.24109
0.168	-504.84924
0.1685	-533.55103
0.169	-555.8075
0.1695	-549.96643
0.17	-528.81775
0.1705	-506.25916
0.171	-454.49524
0.1715	-368.79272
0.172	-316.32385
0.1725	-291.04614
0.173	-284.60083
0.1735	-271.50879
0.174	-269.29321
0.1745	-256.30188
0.175	-249.75586
0.1755	-221.05408
0.176	-183.28857
0.1765	-140.58838
0.177	-108.36182
0.1775	-82.27844
0.178	-54.78516
0.1785	-21.45081
0.179	1.3092
0.1795	4.93469
0.18	11.2793
0.1805	15.1062
0.181	25.177
0.1815	45.92285
0.182	51.15967
0.1825	51.5625
0.183	49.54834
0.1835	59.31702
0.184	56.29578
0.1845	60.3241
0.185	78.95508
0.1855	93.15491
0.186	95.67261
0.1865	88.82446
0.187	84.39331
0.1875	67.97791
0.188	56.79932
0.1885	46.02356
0.189	46.42639
0.1895	48.84338
0.19	47.43347
0.1905	45.52002
0.191	44.11011
0.1915	46.72852
0.192	53.47595
0.1925	53.67737
0.193	56.39648
0.1935	62.03613
0.194	63.54675
0.1945	62.64038
0.195	59.21631
0.1955	58.41064
0.196	56.69861
0.1965	51.15967
0.197	43.90869
0.1975	49.24622
0.198	43.90869
0.1985	46.42639
0.199	32.32727
0.1995	33.53577
0.2	32.02515
0.2005	26.88904
0.201	34.34143
0.2015	31.21948
0.202	27.49329
0.2025	29.40674
0.203	23.56567
0.2035	14.60266
0.204	14.60266
0.2045	11.98425
0.205	9.06372
0.2055	9.86938
0.206	11.78284
0.2065	13.19275
0.207	22.55859
0.2075	23.56567
0.208	29.30603
0.2085	25.27771
0.209	23.56567
0.2095	23.06213
0.21	21.3501
0.2105	19.13452
0.211	11.17859
0.2115	2.71912
0.212	2.31628
0.2125	-5.23682
0.213	-7.45239
0.2135	0.40283
0.214	-1.51062
0.2145	1.3092
0.215	4.83398
0.2155	6.2439
0.216	10.17151
0.2165	5.33752
0.217	3.7262
0.2175	7.35168
0.218	11.38
0.2185	18.42957
0.219	18.93311
0.2195	27.49329
0.22	27.39258
0.2205	35.14709
0.221	26.88904
0.2215	16.71753
0.222	10.97717
0.2225	2.31628
0.223	-8.15735
0.2235	-8.7616
0.224	-22.05505
0.2245	-27.89612
0.225	-31.4209
0.2255	-32.42798
0.226	-33.53577
0.2265	-23.46497
0.227	-23.26355
0.2275	-16.81824
0.228	-9.97009
0.2285	-5.13611
0.229	4.12903
0.2295	1.00708
0.23	0.40283
0.2305	5.23682
0.231	1.91345
0.2315	2.01416
0.232	-1.51062
0.2325	-2.11487
0.233	-3.8269
0.2335	-9.16443
0.234	-9.56726
0.2345	-17.12036
0.235	-16.21399
0.2355	-12.48779
0.236	-11.48071
0.2365	-5.43823
0.237	1.10779
0.2375	5.74036
0.238	8.45947
0.2385	9.26514
0.239	6.54602
0.2395	2.41699
0.24	4.12903
0.2405	-4.02832
0.241	-6.44531
0.2415	-7.35168
0.242	-5.23682
0.2425	-8.7616
0.243	-5.23682
0.2435	-3.02124
0.244	-3.52478
0.2445	4.73328
0.245	6.94885
0.2455	8.56018
0.246	8.7616
0.2465	10.87646
0.247	7.85522
0.2475	-1.71204
0.248	1.40991
0.2485	-0.20142
0.249	-6.04248
0.2495	-6.84814
0.25	-5.53894
0.2505	-12.78992
0.251	-7.95593
0.2515	-3.32336
0.252	-8.15735
0.2525	-8.45947
0.253	-17.42249
0.2535	-15.50903
0.254	-18.73169
0.2545	-24.97559
0.255	-23.56567
0.2555	-23.16284
0.256	-20.24231
0.2565	-27.29187
0.257	-28.19824
0.2575	-25.47913
0.258	-36.65771
0.2585	-39.57825
0.259	-30.71594
0.2595	-35.14709
0.26	-33.23364
0.2605	-26.28479
0.261	-20.24231
0.2615	-22.55859
0.262	-23.96851
0.2625	-19.23523
0.263	-23.36426
0.2635	-19.73877
0.264	-25.57983
0.2645	-21.75293
0.265	-24.16992
0.2655	-30.61523
0.266	-23.36426
0.2665	-38.16833
0.267	-29.00391
0.2675	-23.66638
0.268	-27.6947
0.2685	-19.73877
0.269	-28.60107
0.2695	-20.84656
0.27	-19.73877
0.2705	-16.91895
0.271	-13.49487
0.2715	-18.02673
0.272	-22.96143
0.2725	-18.73169
0.273	-17.82532
0.2735	-14.19983
0.274	-13.49487
0.2745	-17.82532
0.275	-10.57434
0.2755	-10.67505
0.276	-10.77576
0.2765	-2.21558
0.277	-2.92053
0.2775	1.91345
0.278	4.93469
0.2785	6.04248
0.279	1.2085
0.2795	5.23682
0.28	3.92761
0.2805	4.73328
0.281	8.35876
0.2815	8.66089
0.282	6.94885
0.2825	8.35876
0.283	8.96301
0.2835	6.2439
0.284	5.53894
0.2845	3.8269
0.285	-2.31628
0.2855	-0.10071
0.286	-5.0354
0.2865	-1.81274
0.287	-1.91345
0.2875	0.70496
0.288	-6.2439
0.2885	-14.19983
0.289	-12.89062
0.2895	-13.797
0.29	-10.97717
0.2905	-14.50195
0.291	-16.3147
0.2915	-27.49329
0.292	-27.39258
0.2925	-34.44214
0.293	-24.77417
0.2935	-17.82532
0.294	-19.13452
0.2945	-23.76709
0.295	-21.04797
0.2955	-18.93311
0.296	-18.63098
0.2965	-15.71045
0.297	-6.44531
0.2975	-1.81274
0.298	-2.5177
0.2985	11.88354
0.299	20.34302
0.2995	31.32019
0.3	7.95593
0.3005	9.76868
0.301	41.18958
0.3015	69.28711
0.302	70.29419
0.3025	37.7655
0.303	-15.20691
0.3035	-84.59473
0.304	-118.2312
0.3045	-161.23352
0.305	-189.73389
0.3055	-228.10364
0.306	-243.41125
0.3065	-236.56311
0.307	-214.30664
0.3075	-185.50415
0.308	-146.32874
0.3085	-105.23987
0.309	-71.30127
0.3095	-43.60657
0.31	-16.61682
0.3105	1.81274
0.311	24.47205
0.3115	34.14001
0.312	35.65063
0.3125	54.58374
0.313	79.2572
0.3135	79.96216
0.314	118.02979
0.3145	159.11865
0.315	184.59778
0.3155	191.94946
0.316	183.89282
0.3165	138.17139
0.317	115.51208
0.3175	192.85583
0.318	252.47498
0.3185	247.43958
0.319	170.39795
0.3195	72.71118
0.32	-6.04248
0.3205	-79.55933
0.321	-154.48608
0.3215	-226.29089
0.322	-275.73853
0.3225	-299.50562
0.323	-306.65588
0.3235	-289.43481
0.324	-252.87781
0.3245	-203.83301
0.325	-149.85352
0.3255	-92.65137
0.326	-54.78516
0.3265	-12.5885
0.327	29.91028
0.3275	49.24622
0.328	79.55933
0.3285	124.67651
0.329	143.10608
0.3295	141.99829
0.33	230.41992
0.3305	290.34119
0.331	320.85571
0.3315	304.94385
0.332	264.45923
0.3325	192.25159
0.333	110.87952
0.3335	30.31311
0.334	-34.14001
0.3345	-77.84729
0.335	-124.87793
0.3355	-152.87476
0.336	-163.24768
0.3365	-154.78821
0.337	-139.78271
0.3375	-115.61279
0.338	-89.52942
0.3385	-58.81348
0.339	-37.86621
0.3395	-8.66089
0.34	10.37292
0.3405	18.53027
0.341	19.13452
0.3415	12.48779
0.342	79.66003
0.3425	130.61829
0.343	166.97388
0.3435	175.53406
0.344	160.62927
0.3445	148.4436
0.345	114.60571
0.3455	81.57349
0.346	47.8363
0.3465	10.27222
0.347	-21.04797
0.3475	-44.0094
0.348	-58.51135
0.3485	-60.02197
0.349	-62.8418
0.3495	-64.151
0.35	-61.53259
0.3505	-45.82214
0.351	-39.07471
0.3515	-20.84656
0.352	-9.66797
0.3525	-7.04956
0.353	-3.7262
0.3535	-1.51062
0.354	-1.3092
0.3545	4.63257
0.355	6.74744
0.3555	26.68762
0.356	46.72852
0.3565	54.0802
0.357	58.30994
0.3575	59.1156
0.358	60.52551
0.3585	53.07312
0.359	42.29736
0.3595	38.57117
0.36	27.39258
0.3605	18.93311
0.361	17.92603
0.3615	8.7616
0.362	6.84814
0.3625	1.91345
0.363	-6.3446
0.3635	-5.13611
0.364	-6.74744
0.3645	-4.33044
0.365	-6.44531
0.3655	-9.26514
0.366	-2.21558
0.3665	6.44531
0.367	9.86938
0.3675	12.5885
0.368	17.6239
0.3685	21.14868
0.369	12.08496
0.3695	15.20691
0.37	12.99133
0.3705	8.05664
0.371	5.74036
0.3715	6.74744
0.372	4.22974
0.3725	-11.98425
0.373	-14.80408
0.3735	-17.52319
0.374	-31.92444
0.3745	-27.79541
0.375	-23.8678
0.3755	-26.68762
0.376	-23.96851
0.3765	-24.37134
0.377	-14.30054
0.3775	-0.10071
0.378	13.89771
0.3785	24.47205
0.379	35.14709
0.3795	30.51453
0.38	29.10461
0.3805	22.25647
0.381	15.30762
0.3815	5.94177
0.382	2.31628
0.3825	7.35168
0.383	12.68921
0.3835	18.02673
0.384	26.3855
0.3845	35.2478
0.385	33.33435
0.3855	27.89612
0.386	18.73169
0.3865	6.74744
0.387	-5.63965
0.3875	-10.57434
0.388	-8.8623
0.3885	-2.81982
0.389	-9.76868
0.3895	-14.40125
0.39	-21.3501
0.3905	-35.65063
0.391	-38.974
0.3915	-33.13293
0.392	-21.24939
0.3925	7.45239
0.393	46.62781
0.3935	83.68835
0.394	102.52075
0.3945	98.69385
0.395	89.22729
0.3955	79.05579
0.396	71.50269
0.3965	72.20764
0.397	66.16516
0.3975	58.00781
0.398	52.06604
0.3985	46.5271
0.399	38.16833
0.3995	36.4563
0.4	25.68054
0.4005	22.15576
0.401	29.40674
0.4015	21.3501
0.402	18.12744
0.4025	15.00549
0.403	17.22107
0.4035	11.98425
0.404	13.49487
0.4045	9.76868
0.405	5.33752
0.4055	8.05664
0.406	10.57434
0.4065	12.48779
0.407	-2.41699
0.4075	-1.00708
0.408	4.02832
0.4085	-2.01416
0.409	-1.71204
0.4095	-1.71204
0.41	-3.8269
0.4105	-2.01416
0.411	-1.3092
0.4115	2.41699
0.412	1.40991
0.4125	-1.51062
0.413	-0.40283
0.4135	-4.12903
0.414	-6.94885
0.4145	-5.23682
0.415	-16.91895
0.4155	-21.65222
0.416	-25.78125
0.4165	-23.8678
0.417	-25.88196
0.4175	-23.36426
0.418	-26.28479
0.4185	-21.85364
0.419	-19.03381
0.4195	-10.0708
0.42	-5.94177
0.4205	2.21558
0.421	4.63257
0.4215	5.43823
0.422	12.99133
0.4225	7.65381
0.423	-0.10071
0.4235	-4.22974
0.424	-7.85522
0.4245	-11.88354
0.425	-23.56567
0.4255	-28.9032
0.426	-27.29187
0.4265	-29.50745
0.427	-27.99683
0.4275	-18.8324
0.428	-12.78992
0.4285	-7.5531
0.429	-0.70496
0.4295	6.54602
0.43	11.48071
0.4305	4.22974
0.431	5.63965
0.4315	0
0.432	-4.33044
0.4325	-8.35876
0.433	-9.46655
0.4335	-7.75452
0.434	-7.75452
0.4345	-5.33752
0.435	-4.63257
0.4355	-8.66089
0.436	-8.25806
0.4365	-3.32336
0.437	-5.63965
0.4375	-4.22974
0.438	-2.71912
0.4385	-2.41699
0.439	-2.21558
0.4395	-1.91345
0.44	-10.27222
0.4405	-13.797
0.441	-13.99841
0.4415	-10.17151
0.442	-13.69629
0.4425	-11.48071
0.443	-12.78992
0.4435	-9.76868
0.444	-12.48779
0.4445	-13.29346
0.445	-13.49487
0.4455	-19.63806
0.446	-19.23523
0.4465	-13.89771
0.447	-17.32178
0.4475	-19.13452
0.448	-16.21399
0.4485	-12.08496
0.449	-15.81116
0.4495	-26.68762
0.45	-21.45081
0.4505	-16.01257
0.451	-18.63098
0.4515	-22.96143
0.452	-24.87488
0.4525	-18.02673
0.453	-17.52319
0.4535	-13.797
0.454	-17.6239
0.4545	-27.29187
0.455	-27.79541
0.4555	-30.71594
0.456	-25.98267
0.4565	-23.8678
0.457	-17.82532
0.4575	-14.60266
0.458	1.10779
0.4585	12.5885
0.459	13.09204
0.4595	11.68213
0.46	6.74744
0.4605	0.80566
0.461	3.12195
0.4615	4.12903
0.462	-4.02832
0.4625	-5.94177
0.463	-13.89771
0.4635	-17.72461
0.464	-21.24939
0.4645	-22.05505
0.465	-28.29895
0.4655	-26.88904
0.466	-23.46497
0.4665	-31.11877
0.467	-30.01099
0.4675	-28.60107
0.468	-16.01257
0.4685	-8.7616
0.469	-14.19983
0.4695	-12.08496
0.47	-12.08496
0.4705	-9.86938
0.471	-10.0708
0.4715	-6.84814
0.472	-9.16443
0.4725	-6.94885
0.473	3.7262
0.4735	5.94177
0.474	11.2793
0.4745	7.95593
0.475	8.05664
0.4755	6.44531
0.476	9.26514
0.4765	6.54602
0.477	5.43823
0.4775	-1.61133
0.478	-14.60266
0.4785	-9.66797
0.479	-10.27222
0.4795	-15.1062
0.48	-14.80408
0.4805	-7.35168
0.481	-7.5531
0.4815	-13.29346
0.482	-21.75293
0.4825	-19.83948
0.483	-18.63098
0.4835	-22.76001
0.484	-20.64514
0.4845	-24.47205
0.485	-27.49329
0.4855	-27.19116
0.486	-29.30603
0.4865	-29.80957
0.487	-33.43506
0.4875	-38.974
0.488	-43.50586
0.4885	-44.81506
0.489	-51.76392
0.4895	-46.5271
0.49	-49.95117
0.4905	-50.55542
0.491	-49.74976
0.4915	-47.23206
0.492	-50.45471
0.4925	-47.23206
0.493	-49.44763
0.4935	-42.29736
0.494	-42.09595
0.4945	-35.65063
0.495	-36.55701
0.4955	-33.53577
0.496	-37.66479
0.4965	-39.57825
0.497	-31.11877
0.4975	-41.18958
0.498	-37.96692
0.4985	-34.44214
0.499	-28.80249
0.4995	-29.30603
0.5	-30.31311
0.5005	-25.68054
0.501	-22.76001
0.5015	-31.72302
0.502	-28.19824
0.5025	-29.40674
0.503	-25.68054
0.5035	-26.48621
0.504	-20.54443
0.5045	-23.36426
0.505	-21.45081
0.5055	-22.45789
0.506	-18.32886
0.5065	-23.96851
0.507	-18.02673
0.5075	-20.94727
0.508	-13.89771
0.5085	-13.99841
0.509	-13.39417
0.5095	-12.5885
0.51	-19.23523
0.5105	-17.82532
0.511	-16.81824
0.5115	-12.78992
0.512	-16.21399
0.5125	-19.43665
0.513	-13.99841
0.5135	-17.22107
0.514	-15.81116
0.5145	-13.797
0.515	-13.99841
0.5155	-17.01965
0.516	-18.42957
0.5165	-15.71045
0.517	-11.58142
0.5175	-10.57434
0.518	-18.12744
0.5185	-14.70337
0.519	-19.73877
0.5195	-12.08496
0.52	-11.07788
0.5205	-9.06372
0.521	-8.45947
0.5215	-6.94885
0.522	-9.26514
0.5225	-9.97009
0.523	-1.00708
0.5235	-4.53186
0.524	-1.2085
0.5245	2.31628
0.525	-6.64673
0.5255	-5.43823
0.526	-3.42407
0.5265	3.32336
0.527	-2.11487
0.5275	-3.8269
0.528	-7.45239
0.5285	-2.11487
0.529	1.71204
0.5295	-2.5177
0.53	-7.95593
0.5305	-2.21558
0.531	-6.84814
0.5315	-2.92053
0.532	-9.76868
0.5325	-7.25098
0.533	-14.19983
0.5335	-7.65381
0.534	-13.49487
0.5345	-16.41541
0.535	-14.09912
0.5355	-12.38708
0.536	-16.51611
0.5365	-9.66797
0.537	-13.89771
0.5375	-15.1062
0.538	-12.5885
0.5385	-11.07788
0.539	-13.39417
0.5395	-12.08496
0.54	-9.56726
0.5405	-13.49487
0.541	-13.29346
0.5415	-13.69629
0.542	-13.09204
0.5425	-9.36584
0.543	-10.57434
0.5435	-7.15027
0.544	-4.02832
0.5445	-4.73328
0.545	-11.17859
0.5455	-11.88354
0.546	-7.25098
0.5465	-10.67505
0.547	-11.58142
0.5475	-9.97009
0.548	-10.77576
0.5485	-7.35168
0.549	-15.30762
0.5495	-11.58142
0.55	-15.50903
0.5505	-14.30054
0.551	-15.00549
0.5515	-12.89062
0.552	-10.37292
0.5525	-10.27222
0.553	-16.81824
0.5535	-19.83948
0.554	-17.42249
0.5545	-14.60266
0.555	-15.50903
0.5555	-19.23523
0.556	-27.49329
0.5565	-23.26355
0.557	-23.96851
0.5575	-22.55859
0.558	-24.06921
0.5585	-27.79541
0.559	-27.89612
0.5595	-29.50745
0.56	-31.01807
0.5605	-24.37134
0.561	-16.01257
0.5615	-13.49487
0.562	-6.3446
0.5625	-1.3092
0.563	-6.3446
0.5635	-7.5531
0.564	-1.40991
0.5645	-3.7262
0.565	-1.81274
0.5655	2.5177
0.566	0.60425
0.5665	-7.85522
0.567	0.70496
0.5675	-5.13611
0.568	-6.04248
0.5685	-4.63257
0.569	0.90637
0.5695	2.31628
0.57	2.61841
0.5705	6.2439
0.571	4.83398
0.5715	6.74744
0.572	8.8623
0.5725	8.05664
0.573	11.98425
0.5735	14.70337
0.574	16.41541
0.5745	22.15576
0.575	24.87488
0.5755	24.97559
0.576	22.55859
0.5765	18.73169
0.577	16.11328
0.5775	17.12036
0.578	11.98425
0.5785	12.38708
0.579	13.69629
0.5795	16.3147
0.58	19.73877
0.5805	20.24231
0.581	18.53027
0.5815	24.87488
0.582	28.9032
0.5825	32.12585
0.583	29.50745
0.5835	30.71594
0.584	30.91736
0.5845	32.83081
0.585	34.74426
0.5855	35.2478
0.586	29.70886
0.5865	29.30603
0.587	23.66638
0.5875	23.16284
0.588	20.84656
0.5885	18.42957
0.589	22.6593
0.5895	27.89612
0.59	19.83948
0.5905	19.83948
0.591	16.3147
0.5915	9.86938
0.592	2.71912
0.5925	-0.50354
0.593	2.01416
0.5935	7.35168
0.594	13.19275
0.5945	9.06372
0.595	18.73169
0.5955	40.68604
0.596	46.62781
0.5965	46.42639
0.597	49.64905
0.5975	56.5979
0.598	56.69861
0.5985	54.58374
0.599	49.14551
0.5995	55.18799
0.6	52.16675
0.6005	45.92285
0.601	42.7002
0.6015	34.74426
0.602	34.84497
0.6025	36.85913
0.603	31.92444
0.6035	29.30603
0.604	27.49329
0.6045	22.96143
0.605	25.07629
0.6055	18.8324
0.606	19.83948
0.6065	19.43665
0.607	12.78992
0.6075	9.26514
0.608	14.70337
0.6085	16.91895
0.609	15.40833
0.6095	21.55151
0.61	21.75293
0.6105	19.73877
0.611	20.1416
0.6115	16.01257
0.612	7.75452
0.6125	3.92761
0.613	5.0354
0.6135	3.12195
0.614	-3.52478
0.6145	-2.31628
0.615	-8.8623
0.6155	-0.90637
0.616	-2.31628
0.6165	0
0.617	3.8269
0.6175	7.85522
0.618	15.50903
0.6185	19.33594
0.619	20.1416
0.6195	12.68921
0.62	12.68921
0.6205	10.37292
0.621	8.96301
0.6215	7.04956
0.622	2.5177
0.6225	-2.41699
0.623	2.5177
0.6235	4.12903
0.624	4.12903
0.6245	-0.50354
0.625	3.12195
0.6255	9.26514
0.626	10.87646
0.6265	9.36584
0.627	6.84814
0.6275	8.15735
0.628	5.94177
0.6285	6.94885
0.629	13.69629
0.6295	10.0708
0.63	14.09912
0.6305	8.56018
0.631	12.08496
0.6315	6.14319
0.632	-0.40283
0.6325	-1.71204
0.633	-9.46655
0.6335	0.20142
0.634	-2.01416
0.6345	-3.52478
0.635	-12.48779
0.6355	-8.15735
0.636	-10.87646
0.6365	-11.78284
0.637	-10.67505
0.6375	-5.23682
0.638	-8.05664
0.6385	-9.97009
0.639	-10.57434
0.6395	-9.16443
0.64	-10.37292
0.6405	-8.45947
0.641	-13.49487
0.6415	-9.97009
0.642	-14.40125
0.6425	-11.68213
0.643	-6.14319
0.6435	-1.71204
0.644	-15.40833
0.6445	-10.17151
0.645	-16.41541
0.6455	-15.71045
0.646	-16.21399
0.6465	-17.52319
0.647	-16.81824
0.6475	-14.50195
0.648	-16.41541
0.6485	-8.45947
0.649	-10.87646
0.6495	-10.17151
0.65	-7.45239
0.6505	3.02124
0.651	10.67505
0.6515	14.40125
0.652	14.90479
0.6525	18.8324
0.653	16.11328
0.6535	13.09204
0.654	13.69629
0.6545	16.91895
0.655	21.75293
0.6555	23.36426
0.656	20.24231
0.6565	17.12036
0.657	12.08496
0.6575	21.3501
0.658	20.34302
0.6585	17.01965
0.659	20.84656
0.6595	20.64514
0.66	18.12744
0.6605	23.76709
0.661	26.78833
0.6615	31.62231
0.662	27.6947
0.6625	18.53027
0.663	13.99841
0.6635	13.39417
0.664	13.49487
0.6645	10.37292
0.665	8.66089
0.6655	12.08496
0.666	14.50195
0.6665	23.46497
0.667	26.28479
0.6675	23.66638
0.668	25.57983
0.6685	24.27063
0.669	21.85364
0.6695	20.64514
0.67	14.70337
0.6705	20.44373
0.671	10.77576
0.6715	12.99133
0.672	7.35168
0.6725	6.3446
0.673	4.12903
0.6735	1.91345
0.674	0.70496
0.6745	-5.33752
0.675	-1.91345
0.6755	-9.46655
0.676	-11.38
0.6765	-12.38708
0.677	-8.56018
0.6775	-2.71912
0.678	-2.71912
0.6785	2.21558
0.679	13.09204
0.6795	15.30762
0.68	16.21399
0.6805	16.01257
0.681	17.22107
0.6815	10.57434
0.682	6.44531
0.6825	4.33044
0.683	4.53186
0.6835	2.01416
0.684	-1.2085
0.6845	1.71204
0.685	1.2085
0.6855	3.42407
0.686	3.42407
0.6865	10.27222
0.687	15.20691
0.6875	14.40125
0.688	12.38708
0.6885	14.19983
0.689	3.52478
0.6895	2.5177
0.69	3.22266
0.6905	10.27222
0.691	2.11487
0.6915	3.12195
0.692	4.83398
0.6925	-2.92053
0.693	-1.91345
0.6935	1.61133
0.694	4.22974
0.6945	2.11487
