Daniele_De_Santis_Left_2.c3d  



Time(s):	C_L_bicipite(μV):
0.62	10.17151
0.6205	10.87646
0.621	9.06372
0.6215	5.94177
0.622	7.35168
0.6225	3.7262
0.623	4.22974
0.6235	3.92761
0.624	10.47363
0.6245	12.68921
0.625	11.78284
0.6255	6.04248
0.626	4.73328
0.6265	6.64673
0.627	7.5531
0.6275	-0.20142
0.628	1.61133
0.6285	2.92053
0.629	4.43115
0.6295	4.83398
0.63	8.7616
0.6305	6.44531
0.631	5.33752
0.6315	4.63257
0.632	6.04248
0.6325	8.05664
0.633	8.7616
0.6335	7.45239
0.634	5.94177
0.6345	7.85522
0.635	4.12903
0.6355	6.14319
0.636	9.06372
0.6365	3.7262
0.637	7.65381
0.6375	1.91345
0.638	7.65381
0.6385	4.12903
0.639	9.26514
0.6395	12.48779
0.64	6.04248
0.6405	7.5531
0.641	5.43823
0.6415	10.0708
0.642	7.35168
0.6425	2.31628
0.643	6.84814
0.6435	1.61133
0.644	4.63257
0.6445	4.43115
0.645	5.0354
0.6455	5.0354
0.646	1.61133
0.6465	9.66797
0.647	4.02832
0.6475	1.81274
0.648	5.33752
0.6485	8.8623
0.649	0.40283
0.6495	0.40283
0.65	3.7262
0.6505	8.45947
0.651	4.12903
0.6515	3.8269
0.652	7.35168
0.6525	9.26514
0.653	6.04248
0.6535	9.16443
0.654	9.36584
0.6545	5.84106
0.655	10.67505
0.6555	7.35168
0.656	2.31628
0.6565	6.94885
0.657	4.43115
0.6575	1.81274
0.658	7.04956
0.6585	9.76868
0.659	6.04248
0.6595	5.33752
0.66	9.76868
0.6605	6.64673
0.661	9.36584
0.6615	9.26514
0.662	3.32336
0.6625	7.5531
0.663	9.16443
0.6635	4.22974
0.664	11.88354
0.6645	13.69629
0.665	10.97717
0.6655	15.00549
0.666	5.0354
0.6665	11.88354
0.667	9.46655
0.6675	9.16443
0.668	10.87646
0.6685	11.2793
0.669	11.38
0.6695	4.93469
0.67	4.53186
0.6705	4.22974
0.671	8.05664
0.6715	9.76868
0.672	3.62549
0.6725	1.40991
0.673	8.66089
0.6735	4.93469
0.674	0.10071
0.6745	2.31628
0.675	3.22266
0.6755	5.33752
0.676	3.52478
0.6765	4.83398
0.677	6.94885
0.6775	10.0708
0.678	1.71204
0.6785	-1.51062
0.679	3.7262
0.6795	2.11487
0.68	4.83398
0.6805	6.94885
0.681	7.04956
0.6815	2.81982
0.682	5.63965
0.6825	2.41699
0.683	-1.81274
0.6835	-2.92053
0.684	-0.20142
0.6845	-3.7262
0.685	1.71204
0.6855	-2.61841
0.686	1.91345
0.6865	-1.71204
0.687	4.33044
0.6875	3.52478
0.688	3.8269
0.6885	0.90637
0.689	6.3446
0.6895	4.12903
0.69	1.71204
0.6905	0.20142
0.691	2.21558
0.6915	7.75452
0.692	8.8623
0.6925	3.12195
0.693	1.71204
0.6935	6.54602
0.694	4.53186
0.6945	3.7262
0.695	6.64673
0.6955	8.15735
0.696	4.83398
0.6965	8.96301
0.697	9.16443
0.6975	7.45239
0.698	6.2439
0.6985	6.84814
0.699	3.02124
0.6995	5.63965
0.7	3.22266
0.7005	10.17151
0.701	7.5531
0.7015	2.81982
0.702	10.87646
0.7025	13.89771
0.703	7.45239
0.7035	6.54602
0.704	10.77576
0.7045	12.48779
0.705	8.45947
0.7055	6.44531
0.706	3.52478
0.7065	7.04956
0.707	4.93469
0.7075	6.04248
0.708	12.5885
0.7085	8.7616
0.709	13.59558
0.7095	7.85522
0.71	8.56018
0.7105	5.0354
0.711	8.7616
0.7115	9.36584
0.712	6.04248
0.7125	9.76868
0.713	11.2793
0.7135	9.66797
0.714	10.77576
0.7145	9.66797
0.715	9.06372
0.7155	10.57434
0.716	9.36584
0.7165	9.16443
0.717	9.36584
0.7175	8.35876
0.718	3.02124
0.7185	2.71912
0.719	5.33752
0.7195	2.11487
0.72	6.64673
0.7205	5.0354
0.721	4.33044
0.7215	8.05664
0.722	7.04956
0.7225	8.15735
0.723	1.71204
0.7235	6.14319
0.724	2.92053
0.7245	9.97009
