Francesco_Luisi_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.285	4.73328
0.2855	5.33752
0.286	4.93469
0.2865	6.04248
0.287	5.74036
0.2875	7.5531
0.288	2.5177
0.2885	7.15027
0.289	8.45947
0.2895	4.33044
0.29	9.36584
0.2905	4.63257
0.291	13.69629
0.2915	6.94885
0.292	7.04956
0.2925	3.8269
0.293	8.7616
0.2935	7.75452
0.294	9.46655
0.2945	6.3446
0.295	5.0354
0.2955	8.7616
0.296	12.78992
0.2965	8.96301
0.297	11.07788
0.2975	15.60974
0.298	11.48071
0.2985	7.5531
0.299	9.16443
0.2995	10.77576
0.3	12.18567
0.3005	9.26514
0.301	6.2439
0.3015	8.15735
0.302	9.46655
0.3025	11.48071
0.303	11.78284
0.3035	14.40125
0.304	10.27222
0.3045	5.84106
0.305	6.64673
0.3055	13.49487
0.306	4.33044
0.3065	7.45239
0.307	5.63965
0.3075	-1.3092
0.308	1.91345
0.3085	4.53186
0.309	4.33044
0.3095	0.50354
0.31	7.15027
0.3105	7.45239
0.311	2.81982
0.3115	4.53186
0.312	3.62549
0.3125	0.40283
0.313	-0.10071
0.3135	-1.61133
0.314	-0.50354
0.3145	-2.31628
0.315	-3.32336
0.3155	-1.71204
0.316	0.70496
0.3165	3.62549
0.317	3.62549
0.3175	-0.10071
0.318	-1.81274
0.3185	3.62549
0.319	3.42407
0.3195	-0.60425
0.32	4.63257
0.3205	9.36584
0.321	6.14319
0.3215	9.06372
0.322	1.91345
0.3225	1.10779
0.323	1.10779
0.3235	3.92761
0.324	6.54602
0.3245	5.94177
0.325	5.33752
0.3255	6.44531
0.326	4.53186
0.3265	12.99133
0.327	8.66089
0.3275	3.92761
0.328	5.94177
0.3285	5.23682
0.329	5.13611
0.3295	8.56018
0.33	6.94885
0.3305	1.81274
0.331	4.83398
0.3315	6.94885
0.332	6.2439
0.3325	6.54602
0.333	5.74036
0.3335	1.3092
0.334	5.33752
0.3345	3.22266
0.335	3.62549
0.3355	8.96301
0.336	4.02832
0.3365	8.56018
0.337	7.15027
0.3375	6.64673
0.338	1.3092
0.3385	8.05664
0.339	5.43823
0.3395	13.09204
0.34	8.96301
0.3405	4.02832
0.341	5.63965
0.3415	2.31628
0.342	6.54602
0.3425	9.66797
0.343	11.68213
0.3435	8.7616
0.344	7.35168
0.3445	11.68213
0.345	10.67505
0.3455	9.46655
0.346	10.0708
0.3465	6.64673
0.347	6.2439
0.3475	5.84106
0.348	10.27222
0.3485	10.0708
0.349	12.38708
0.3495	13.99841
0.35	9.97009
0.3505	8.66089
0.351	7.65381
0.3515	7.85522
0.352	12.68921
0.3525	7.25098
0.353	6.2439
0.3535	12.68921
0.354	9.56726
0.3545	9.26514
0.355	9.36584
0.3555	4.93469
0.356	7.5531
0.3565	4.83398
0.357	0.50354
0.3575	0.70496
0.358	4.43115
0.3585	1.00708
0.359	5.74036
0.3595	2.41699
0.36	1.3092
0.3605	1.71204
0.361	-0.50354
0.3615	4.53186
0.362	6.2439
0.3625	3.8269
0.363	0.40283
0.3635	3.22266
0.364	3.22266
0.3645	6.74744
0.365	5.74036
0.3655	-2.5177
0.366	5.84106
0.3665	6.2439
0.367	6.2439
0.3675	8.25806
0.368	6.94885
0.3685	4.33044
0.369	2.21558
0.3695	5.63965
0.37	3.52478
0.3705	2.01416
0.371	4.73328
0.3715	7.85522
0.372	4.83398
0.3725	4.83398
0.373	10.77576
0.3735	9.76868
0.374	9.06372
0.3745	8.05664
0.375	7.85522
0.3755	5.43823
0.376	8.35876
0.3765	9.66797
0.377	7.65381
0.3775	6.94885
0.378	8.66089
0.3785	8.66089
0.379	4.93469
0.3795	3.42407
0.38	2.92053
0.3805	7.95593
0.381	4.73328
0.3815	7.15027
0.382	7.5531
0.3825	1.2085
0.383	5.63965
0.3835	6.84814
0.384	7.65381
0.3845	3.52478
0.385	6.54602
0.3855	5.63965
0.386	1.40991
0.3865	3.02124
0.387	0.20142
0.3875	3.52478
0.388	-4.12903
0.3885	-1.81274
0.389	-1.61133
0.3895	5.53894
0.39	7.04956
0.3905	11.17859
0.391	9.86938
0.3915	4.12903
0.392	4.22974
0.3925	9.86938
0.393	5.94177
0.3935	12.78992
0.394	11.17859
0.3945	5.13611
0.395	4.12903
0.3955	3.62549
0.396	9.66797
0.3965	7.5531
0.397	9.56726
0.3975	5.53894
0.398	7.85522
0.3985	12.28638
0.399	7.75452
0.3995	4.12903
0.4	5.74036
0.4005	10.67505
0.401	7.15027
0.4015	0.30212
0.402	3.7262
0.4025	5.63965
0.403	8.8623
0.4035	2.5177
0.404	4.73328
0.4045	4.43115
0.405	4.02832
0.4055	1.3092
0.406	-0.50354
0.4065	0.30212
0.407	-3.12195
0.4075	-2.81982
0.408	-2.5177
0.4085	4.43115
0.409	1.61133
0.4095	-0.20142
0.41	3.12195
0.4105	0.10071
0.411	-1.3092
0.4115	1.51062
0.412	4.63257
0.4125	8.8623
0.413	2.81982
0.4135	5.94177
0.414	11.78284
0.4145	9.06372
0.415	6.94885
0.4155	5.0354
0.416	4.12903
0.4165	7.35168
0.417	11.98425
0.4175	7.15027
0.418	3.42407
0.4185	10.97717
0.419	6.64673
0.4195	7.45239
0.42	12.5885
0.4205	2.92053
0.421	7.15027
0.4215	4.33044
0.422	3.22266
0.4225	1.3092
0.423	-0.20142
0.4235	11.07788
0.424	8.25806
0.4245	10.97717
0.425	7.04956
0.4255	8.25806
0.426	7.15027
0.4265	7.25098
0.427	1.40991
0.4275	3.02124
0.428	3.42407
0.4285	8.7616
0.429	6.44531
0.4295	6.2439
0.43	6.2439
0.4305	4.12903
0.431	6.84814
0.4315	3.8269
0.432	5.23682
0.4325	3.8269
0.433	0.20142
0.4335	4.33044
0.434	2.92053
0.4345	-3.12195
0.435	1.3092
0.4355	2.31628
0.436	2.5177
0.4365	2.92053
0.437	3.02124
0.4375	4.43115
0.438	5.53894
0.4385	3.62549
0.439	9.06372
0.4395	4.02832
0.44	5.43823
0.4405	2.71912
0.441	2.21558
0.4415	0.20142
0.442	1.51062
0.4425	1.2085
0.443	3.92761
0.4435	6.14319
0.444	6.44531
0.4445	7.75452
0.445	4.73328
0.4455	7.04956
0.446	4.73328
0.4465	6.04248
0.447	5.53894
0.4475	5.74036
0.448	2.61841
0.4485	9.66797
0.449	4.93469
0.4495	4.43115
0.45	5.33752
0.4505	7.65381
0.451	7.15027
0.4515	0.80566
0.452	2.92053
0.4525	3.22266
0.453	5.43823
0.4535	2.71912
0.454	2.41699
0.4545	-1.61133
0.455	-3.7262
0.4555	10.37292
0.456	6.84814
0.4565	9.97009
0.457	8.15735
0.4575	4.53186
0.458	8.7616
0.4585	5.13611
0.459	4.93469
0.4595	5.74036
0.46	5.23682
0.4605	10.67505
0.461	9.46655
0.4615	7.45239
0.462	9.56726
0.4625	9.36584
0.463	7.35168
0.4635	7.15027
0.464	7.15027
0.4645	10.17151
0.465	10.0708
0.4655	9.16443
0.466	13.89771
0.4665	10.87646
0.467	10.57434
0.4675	9.66797
0.468	8.35876
0.4685	8.7616
0.469	11.38
0.4695	7.95593
0.47	10.37292
0.4705	7.65381
0.471	9.26514
0.4715	7.15027
0.472	1.71204
0.4725	4.93469
0.473	5.53894
0.4735	3.32336
0.474	-2.21558
0.4745	7.25098
0.475	9.66797
0.4755	11.48071
0.476	6.84814
0.4765	5.33752
0.477	5.33752
0.4775	5.63965
0.478	8.25806
0.4785	8.35876
0.479	3.8269
0.4795	5.84106
0.48	4.43115
0.4805	4.53186
0.481	8.56018
0.4815	8.66089
0.482	7.5531
0.4825	7.15027
0.483	7.04956
0.4835	12.28638
0.484	8.05664
0.4845	8.05664
0.485	7.25098
0.4855	7.65381
0.486	11.98425
0.4865	17.32178
0.487	11.88354
0.4875	11.58142
0.488	5.63965
0.4885	11.58142
0.489	7.85522
0.4895	8.25806
0.49	8.45947
0.4905	10.27222
0.491	8.15735
0.4915	9.16443
0.492	8.66089
0.4925	5.13611
0.493	6.94885
0.4935	3.8269
0.494	8.05664
0.4945	8.96301
0.495	5.23682
0.4955	10.57434
0.496	7.85522
0.4965	5.0354
0.497	4.33044
0.4975	5.63965
0.498	3.32336
0.4985	4.02832
0.499	6.54602
0.4995	7.95593
0.5	8.05664
0.5005	3.42407
0.501	9.16443
0.5015	4.33044
0.502	3.62549
0.5025	8.25806
0.503	3.12195
0.5035	0.90637
0.504	1.51062
0.5045	5.94177
0.505	5.63965
0.5055	1.40991
0.506	5.0354
0.5065	6.74744
0.507	5.94177
0.5075	3.92761
0.508	5.63965
0.5085	8.15735
0.509	1.3092
0.5095	5.74036
0.51	12.08496
0.5105	6.04248
0.511	9.36584
0.5115	6.14319
0.512	5.63965
0.5125	6.84814
0.513	6.3446
0.5135	4.02832
0.514	7.65381
0.5145	4.93469
0.515	6.14319
0.5155	4.12903
0.516	9.36584
0.5165	2.81982
0.517	1.91345
0.5175	5.33752
0.518	4.93469
0.5185	2.41699
0.519	7.25098
0.5195	-0.20142
0.52	1.91345
0.5205	10.57434
0.521	8.96301
0.5215	5.94177
0.522	5.43823
0.5225	5.23682
0.523	6.2439
0.5235	7.15027
0.524	7.75452
0.5245	9.16443
0.525	12.5885
0.5255	9.66797
0.526	4.33044
0.5265	11.07788
0.527	9.86938
0.5275	12.78992
0.528	7.65381
0.5285	8.7616
0.529	11.2793
0.5295	12.78992
0.53	6.74744
0.5305	7.45239
0.531	4.22974
0.5315	4.33044
0.532	1.71204
0.5325	2.61841
0.533	-1.51062
0.5335	3.8269
0.534	-0.40283
0.5345	0.80566
0.535	-2.71912
0.5355	-3.92761
0.536	-2.5177
0.5365	-2.71912
0.537	-7.95593
0.5375	0.20142
0.538	3.8269
0.5385	1.91345
0.539	-0.50354
0.5395	0.70496
0.54	-2.01416
0.5405	-1.00708
0.541	-1.71204
0.5415	8.35876
0.542	4.63257
0.5425	6.64673
0.543	0.90637
0.5435	0.60425
0.544	9.06372
0.5445	5.84106
0.545	0.90637
0.5455	4.43115
0.546	3.02124
0.5465	4.22974
0.547	-1.71204
0.5475	7.25098
0.548	7.75452
0.5485	4.83398
0.549	7.5531
0.5495	6.14319
0.55	8.05664
0.5505	3.32336
0.551	3.8269
0.5515	3.32336
0.552	3.7262
0.5525	1.91345
0.553	-0.70496
0.5535	-2.31628
0.554	4.12903
0.5545	2.92053
0.555	-0.20142
0.5555	5.74036
0.556	3.7262
0.5565	7.75452
0.557	6.14319
0.5575	8.66089
0.558	3.22266
0.5585	3.42407
0.559	1.40991
0.5595	0.80566
0.56	1.3092
0.5605	2.11487
0.561	0.30212
0.5615	7.15027
0.562	11.2793
0.5625	5.63965
0.563	6.94885
0.5635	9.66797
0.564	10.17151
0.5645	7.04956
0.565	8.8623
0.5655	5.43823
0.566	3.42407
