Danilo_Mastropaolo_Left_2.c3d  



Time(s):	Emg_6(μV):
0.136	-73.31543
0.1365	-73.71826
0.137	-63.34534
0.1375	-50.55542
0.138	-25.68054
0.1385	-13.19275
0.139	9.86938
0.1395	29.30603
0.14	41.18958
0.1405	54.28162
0.141	74.52393
0.1415	79.76074
0.142	91.04004
0.1425	89.12659
0.143	81.06995
0.1435	69.58923
0.144	49.74976
0.1445	32.52869
0.145	16.91895
0.1455	-2.61841
0.146	-22.25647
0.1465	-32.22656
0.147	-39.57825
0.1475	-45.01648
0.148	-41.39099
0.1485	-50.65613
0.149	-53.07312
0.1495	-59.21631
0.15	-69.1864
0.1505	-61.6333
0.151	-57.50427
0.1515	-37.7655
0.152	-28.29895
0.1525	-13.09204
0.153	-4.73328
0.1535	25.78125
0.154	44.31152
0.1545	55.69153
0.155	54.58374
0.1555	52.46887
0.156	54.68445
0.1565	50.75684
0.157	37.06055
0.1575	22.55859
0.158	3.32336
0.1585	-15.91187
0.159	-30.01099
0.1595	-27.79541
0.16	-28.70178
0.1605	-21.24939
0.161	-15.81116
0.1615	-2.5177
0.162	13.59558
0.1625	18.63098
0.163	31.21948
0.1635	31.62231
0.164	40.58533
0.1645	37.96692
0.165	39.67896
0.1655	42.09595
0.166	34.74426
0.1665	25.177
0.167	15.81116
0.1675	2.81982
0.168	-14.50195
0.1685	-38.16833
0.169	-67.37366
0.1695	-99.09668
0.17	-135.95581
0.1705	-167.67883
0.171	-186.00769
0.1715	-189.33105
0.172	-185.80627
0.1725	-175.43335
0.173	-168.18237
0.1735	-140.78979
0.174	-114.90784
0.1745	-91.94641
0.175	-59.01489
0.1755	-34.64355
0.176	-3.92761
0.1765	25.57983
0.177	60.02197
0.1775	87.41455
0.178	116.61987
0.1785	134.64661
0.179	131.92749
0.1795	132.53174
0.18	124.97864
0.1805	121.35315
0.181	114.10217
0.1815	112.08801
0.182	111.9873
0.1825	111.9873
0.183	104.93774
0.1835	107.05261
0.184	114.4043
0.1845	102.31934
0.185	78.65295
0.1855	62.03613
0.186	44.51294
0.1865	39.17542
0.187	31.92444
0.1875	23.46497
0.188	25.57983
0.1885	23.16284
0.189	26.68762
0.1895	24.97559
0.19	18.02673
0.1905	4.73328
0.191	-3.92761
0.1915	-30.2124
0.192	-53.17383
0.1925	-79.55933
0.193	-95.16907
0.1935	-85.90393
0.194	-69.58923
0.1945	-61.12976
0.195	-37.16125
0.1955	-16.3147
0.196	18.22815
0.1965	46.42639
0.197	69.58923
0.1975	90.5365
0.198	107.75757
0.1985	120.34607
0.199	125.38147
0.1995	121.85669
0.2	106.04553
0.2005	78.85437
0.201	58.41064
0.2015	42.09595
0.202	29.91028
0.2025	7.95593
0.203	-11.38
0.2035	-21.95435
0.204	-26.78833
0.2045	-16.11328
0.205	-7.45239
0.2055	-5.33752
0.206	-2.01416
0.2065	5.43823
0.207	1.81274
0.2075	-4.22974
0.208	-9.76868
0.2085	-9.66797
0.209	-6.54602
0.2095	-6.74744
0.21	-5.94177
0.2105	-4.63257
0.211	-6.74744
0.2115	-1.91345
0.212	2.21558
0.2125	-1.2085
0.213	4.22974
0.2135	0.10071
0.214	5.23682
0.2145	1.3092
0.215	-0.30212
0.2155	-3.52478
0.216	-2.31628
0.2165	-6.84814
0.217	-1.10779
0.2175	-1.40991
0.218	-4.22974
0.2185	0.50354
0.219	3.8269
0.2195	0.90637
0.22	2.5177
0.2205	-1.00708
0.221	4.53186
0.2215	5.13611
0.222	0.70496
0.2225	5.0354
0.223	2.61841
0.2235	7.25098
0.224	9.56726
0.2245	13.29346
0.225	15.60974
0.2255	15.50903
0.226	26.18408
0.2265	21.04797
0.227	10.47363
0.2275	-0.90637
0.228	-14.90479
0.2285	-28.70178
0.229	-46.42639
0.2295	-58.41064
0.23	-80.06287
0.2305	-86.20605
0.231	-97.18323
0.2315	-100.90942
0.232	-97.88818
0.2325	-84.49402
0.233	-68.28003
0.2335	-49.74976
0.234	-25.07629
0.2345	9.26514
0.235	39.17542
0.2355	57.30286
0.236	77.44446
0.2365	84.79614
0.237	83.78906
0.2375	78.75366
0.238	68.07861
0.2385	58.00781
0.239	42.29736
0.2395	25.98267
0.24	24.67346
0.2405	20.1416
0.241	9.76868
0.2415	5.13611
0.242	15.20691
0.2425	29.20532
0.243	39.17542
0.2435	33.53577
0.244	31.72302
0.2445	22.05505
0.245	13.69629
0.2455	8.66089
0.246	3.22266
0.2465	3.7262
0.247	2.61841
0.2475	-5.94177
0.248	-4.83398
0.2485	-6.14319
0.249	-1.10779
0.2495	-2.21558
0.25	8.66089
0.2505	7.45239
0.251	11.38
0.2515	14.50195
0.252	11.98425
0.2525	12.08496
0.253	9.76868
0.2535	2.5177
0.254	-17.22107
0.2545	-37.26196
0.255	-51.36108
0.2555	-62.74109
0.256	-82.07703
0.2565	-89.73083
0.257	-110.07385
0.2575	-120.04395
0.258	-127.19421
0.2585	-138.47351
0.259	-141.39404
0.2595	-135.75439
0.26	-130.01404
0.2605	-110.6781
0.261	-85.60181
0.2615	-43.70728
0.262	0
0.2625	42.59949
0.263	83.58765
0.2635	119.64111
0.264	155.9967
0.2645	169.49158
0.265	182.48291
0.2655	172.00928
0.266	168.98804
0.2665	149.85352
0.267	136.05652
0.2675	119.23828
0.268	87.91809
0.2685	61.93542
0.269	53.97949
0.2695	34.03931
0.27	21.75293
0.2705	12.68921
0.271	2.5177
0.2715	-4.83398
0.272	-17.42249
0.2725	-23.76709
0.273	-25.27771
0.2735	-30.2124
0.274	-30.01099
0.2745	-26.08337
0.275	-30.51453
0.2755	-25.07629
0.276	-20.64514
0.2765	-20.64514
0.277	-17.01965
0.2775	-10.27222
0.278	-2.01416
0.2785	15.91187
0.279	31.52161
0.2795	64.25171
0.28	85.60181
0.2805	89.22729
0.281	74.12109
0.2815	47.43347
0.282	22.45789
0.2825	-19.23523
0.283	-72.50977
0.2835	-116.61987
0.284	-141.09192
0.2845	-149.75281
0.285	-143.50891
0.2855	-140.58838
0.286	-135.04944
0.2865	-116.31775
0.287	-78.95508
0.2875	-46.32568
0.288	-12.5885
0.2885	12.89062
0.289	27.59399
0.2895	36.15417
0.29	46.02356
0.2905	57.9071
0.291	61.23047
0.2915	74.12109
0.292	62.53967
0.2925	54.18091
0.293	44.0094
0.2935	36.55701
0.294	25.27771
0.2945	31.72302
0.295	42.09595
0.2955	60.02197
0.296	80.96924
0.2965	92.34924
0.297	106.8512
0.2975	111.08093
0.298	110.98022
0.2985	103.125
0.299	100.30518
0.2995	88.72375
0.3	86.30676
0.3005	79.86145
0.301	58.61206
0.3015	24.27063
0.302	-0.40283
0.3025	-31.92444
0.303	-51.26038
0.3035	-55.69153
0.304	-80.76782
0.3045	-93.55774
0.305	-102.62146
0.3055	-102.82288
0.306	-109.4696
0.3065	-105.6427
0.307	-105.6427
0.3075	-81.87561
0.308	-68.38074
0.3085	-47.93701
0.309	-12.89062
0.3095	11.38
0.31	36.05347
0.3105	61.93542
0.311	78.85437
0.3115	94.06128
0.312	103.42712
0.3125	105.23987
0.313	91.8457
0.3135	77.24304
0.314	71.30127
0.3145	55.18799
0.315	40.78674
0.3155	23.06213
0.316	2.61841
0.3165	-12.48779
0.317	-20.44373
0.3175	-26.68762
0.318	-44.31152
0.3185	-56.39648
0.319	-58.61206
0.3195	-62.74109
0.32	-62.9425
0.3205	-67.07153
0.321	-71.50269
0.3215	-65.86304
0.322	-62.53967
0.3225	-59.51843
0.323	-76.13525
0.3235	-80.26428
0.324	-76.33667
0.3245	-90.03296
0.325	-102.21863
0.3255	-108.26111
0.326	-104.63562
0.3265	-113.90076
0.327	-117.22412
0.3275	-123.16589
0.328	-124.27368
0.3285	-126.69067
0.329	-118.2312
0.3295	-105.44128
0.33	-76.33667
0.3305	-44.71436
0.331	-17.22107
0.3315	12.5885
0.332	46.02356
0.3325	77.34375
0.333	114.505
0.3335	149.04785
0.334	192.35229
0.3345	202.92664
0.335	206.04858
0.3355	207.96204
0.336	204.9408
0.3365	207.65991
0.337	205.0415
0.3375	187.11548
0.338	165.56396
0.3385	145.01953
0.339	119.33899
0.3395	103.62854
0.34	84.39331
0.3405	70.19348
0.341	51.15967
0.3415	47.03064
0.342	38.974
0.3425	23.56567
0.343	10.57434
0.3435	4.73328
0.344	3.22266
0.3445	8.8623
0.345	14.70337
0.3455	22.86072
0.346	30.2124
0.3465	38.87329
0.347	46.5271
0.3475	51.26038
0.348	45.11719
0.3485	35.34851
0.349	30.31311
0.3495	20.74585
0.35	17.92603
0.3505	14.60266
0.351	8.56018
0.3515	5.0354
0.352	-7.35168
0.3525	-11.78284
0.353	-15.1062
0.3535	-7.95593
0.354	-6.84814
0.3545	-1.2085
0.355	-12.28638
0.3555	-24.97559
0.356	-42.59949
0.3565	-64.25171
0.357	-84.19189
0.3575	-98.59314
0.358	-107.25403
0.3585	-99.09668
0.359	-92.44995
0.3595	-74.62463
0.36	-53.07312
0.3605	-25.98267
0.361	3.22266
0.3615	39.98108
0.362	73.01331
0.3625	100.30518
0.363	120.7489
0.3635	129.81262
0.364	144.41528
0.3645	146.73157
0.365	132.53174
0.3655	97.08252
0.366	70.29419
0.3665	36.65771
0.367	10.77576
0.3675	-12.68921
0.368	-32.52869
0.3685	-50.2533
0.369	-47.33276
0.3695	-34.44214
0.37	-31.32019
0.3705	-32.93152
0.371	-28.39966
0.3715	-28.50037
0.372	-27.79541
0.3725	-17.32178
0.373	-13.69629
0.3735	-27.19116
0.374	-44.41223
0.3745	-61.23047
0.375	-78.65295
0.3755	-95.67261
0.376	-109.97314
0.3765	-124.17297
0.377	-130.21545
0.3775	-126.69067
0.378	-118.13049
0.3785	-113.59863
0.379	-106.54907
0.3795	-94.46411
0.38	-77.24304
0.3805	-62.8418
0.381	-43.00232
0.3815	-25.07629
0.382	-10.87646
0.3825	8.56018
0.383	13.59558
0.3835	25.177
0.384	27.19116
0.3845	35.95276
0.385	51.15967
0.3855	55.49011
0.386	63.74817
0.3865	69.48853
0.387	76.7395
0.3875	84.39331
0.388	86.60889
0.3885	96.8811
0.389	105.74341
0.3895	121.05103
0.39	128.70483
0.3905	127.79846
0.391	118.33191
0.3915	100.80872
0.392	82.27844
0.3925	71.30127
0.393	57.30286
0.3935	35.65063
0.394	26.88904
0.3945	12.18567
0.395	1.3092
0.3955	-17.82532
0.396	-33.53577
0.3965	-31.32019
0.397	-27.29187
0.3975	-22.05505
0.398	-17.72461
0.3985	-22.25647
0.399	-22.86072
0.3995	-22.86072
0.4	-22.15576
0.4005	-20.94727
0.401	-10.47363
0.4015	-2.01416
0.402	-0.30212
0.4025	1.40991
0.403	6.54602
0.4035	12.08496
0.404	18.42957
0.4045	10.27222
0.405	-4.83398
0.4055	-15.71045
0.406	-7.45239
0.4065	-8.45947
0.407	-14.80408
0.4075	-11.58142
0.408	-7.25098
0.4085	-9.56726
0.409	-26.58691
0.4095	-41.08887
0.41	-61.83472
0.4105	-72.81189
0.411	-85.09827
0.4115	-105.54199
0.412	-102.31934
0.4125	-97.08252
0.413	-87.71667
0.4135	-77.04163
0.414	-67.57507
0.4145	-46.5271
0.415	-25.47913
0.4155	-11.07788
0.416	14.90479
0.4165	27.6947
0.417	54.48303
0.4175	68.98499
0.418	84.09119
0.4185	95.47119
0.419	103.125
0.4195	113.69934
0.42	115.61279
0.4205	108.86536
0.421	99.3988
0.4215	92.95349
0.422	87.11243
0.4225	65.46021
0.423	60.12268
0.4235	57.00073
0.424	53.57666
0.4245	40.98816
0.425	33.9386
0.4255	17.42249
0.426	7.15027
0.4265	4.12903
0.427	-3.8269
0.4275	-12.08496
0.428	-14.70337
0.4285	-12.18567
0.429	-7.75452
0.4295	-0.90637
0.43	-11.88354
0.4305	-18.32886
0.431	-24.87488
0.4315	-39.37683
0.432	-43.70728
0.4325	-43.70728
0.433	-50.05188
0.4335	-53.57666
0.434	-66.16516
0.4345	-73.81897
0.435	-82.78198
0.4355	-94.96765
0.436	-128.40271
0.4365	-161.83777
0.437	-190.13672
0.4375	-213.70239
0.438	-216.92505
0.4385	-203.12805
0.439	-172.71423
0.4395	-136.05652
0.44	-94.86694
0.4405	-42.49878
0.441	2.81982
0.4415	61.73401
0.442	116.21704
0.4425	171.30432
0.443	217.5293
0.4435	249.45374
0.444	269.49463
0.4445	283.69446
0.445	268.18542
0.4455	235.05249
0.446	202.12097
0.4465	157.50732
0.447	117.62695
0.4475	84.89685
0.448	59.21631
0.4485	49.95117
0.449	49.0448
0.4495	44.81506
0.45	46.92993
0.4505	34.64355
0.451	36.65771
0.4515	23.46497
0.452	11.68213
0.4525	3.52478
0.453	2.92053
0.4535	-0.30212
0.454	1.2085
0.4545	-0.10071
0.455	0.50354
0.4555	0.50354
0.456	-0.90637
0.4565	5.33752
0.457	8.25806
0.4575	10.0708
0.458	15.50903
0.4585	16.51611
0.459	19.43665
0.4595	8.45947
0.46	-1.2085
0.4605	-16.41541
0.461	-46.92993
0.4615	-78.55225
0.462	-101.41296
0.4625	-120.14465
0.463	-131.72607
0.4635	-135.65369
0.464	-128.50342
0.4645	-126.08643
0.465	-119.84253
0.4655	-106.34766
0.466	-78.85437
0.4665	-53.77808
0.467	-24.16992
0.4675	9.56726
0.468	49.64905
0.4685	81.87561
0.469	105.84412
0.4695	115.31067
0.47	116.21704
0.4705	91.94641
0.471	78.85437
0.4715	66.16516
0.472	50.45471
0.4725	27.59399
0.473	1.3092
0.4735	-33.23364
0.474	-68.68286
0.4745	-90.33508
0.475	-85.70251
0.4755	-75.83313
0.476	-68.78357
0.4765	-55.18799
0.477	-41.79382
0.4775	-19.53735
0.478	-6.94885
0.4785	12.38708
0.479	45.62073
0.4795	59.31702
0.48	60.92834
0.4805	65.46021
0.481	57.50427
0.4815	41.08887
0.482	26.98975
0.4825	9.66797
0.483	-9.66797
0.4835	-24.97559
0.484	-28.39966
0.4845	-20.94727
0.485	1.10779
0.4855	18.22815
0.486	40.78674
0.4865	57.70569
0.487	81.37207
0.4875	106.04553
0.488	152.06909
0.4885	181.77795
0.489	203.53088
0.4895	206.14929
0.49	186.91406
0.4905	157.91016
0.491	122.66235
0.4915	78.25012
0.492	41.39099
0.4925	2.92053
0.493	-30.41382
0.4935	-55.89294
0.494	-63.34534
0.4945	-58.71277
0.495	-51.05896
0.4955	-44.71436
0.496	-37.26196
0.4965	-22.05505
0.497	-11.88354
0.4975	-4.43115
0.498	-0.60425
0.4985	-5.43823
0.499	-5.63965
0.4995	-10.27222
0.5	-16.21399
0.5005	-30.11169
0.501	-36.35559
0.5015	-34.34143
0.502	-29.10461
0.5025	-19.13452
0.503	-4.63257
0.5035	16.81824
0.504	21.65222
0.5045	22.05505
0.505	28.70178
0.5055	21.45081
0.506	22.15576
0.5065	24.16992
0.507	22.45789
0.5075	29.60815
0.508	23.36426
0.5085	21.3501
0.509	15.30762
0.5095	6.84814
0.51	-7.04956
0.5105	-23.36426
0.511	-55.79224
0.5115	-98.39172
0.512	-119.74182
0.5125	-141.39404
0.513	-151.16272
0.5135	-143.50891
0.514	-133.94165
0.5145	-115.31067
0.515	-95.26978
0.5155	-71.90552
0.516	-45.92285
0.5165	-18.53027
0.517	-1.2085
0.5175	23.66638
0.518	29.60815
0.5185	24.67346
0.519	26.78833
0.5195	33.73718
0.52	32.12585
0.5205	15.81116
0.521	13.19275
0.5215	16.91895
0.522	22.6593
0.5225	35.34851
0.523	41.4917
0.5235	49.95117
0.524	74.92676
0.5245	97.48535
0.525	107.25403
0.5255	110.27527
0.526	108.96606
0.5265	101.61438
0.527	78.75366
0.5275	61.53259
0.528	42.90161
0.5285	28.09753
0.529	18.73169
0.5295	7.75452
0.53	-8.7616
0.5305	-12.89062
0.531	-5.53894
0.5315	-1.3092
0.532	0
0.5325	0.50354
0.533	5.63965
0.5335	-2.81982
0.534	-8.7616
0.5345	-9.06372
0.535	-15.00549
0.5355	-28.60107
0.536	-29.10461
0.5365	-30.91736
0.537	-33.43506
0.5375	-42.49878
0.538	-46.32568
0.5385	-43.40515
0.539	-51.5625
0.5395	-55.89294
0.54	-49.34692
0.5405	-54.38232
0.541	-49.74976
0.5415	-51.26038
0.542	-57.40356
0.5425	-61.83472
0.543	-58.20923
0.5435	-67.57507
0.544	-80.06287
0.5445	-80.16357
0.545	-71.90552
0.5455	-56.39648
0.546	-39.27612
0.5465	-7.75452
0.547	22.15576
0.5475	61.93542
0.548	95.87402
0.5485	124.17297
0.549	149.95422
0.5495	168.88733
0.55	163.34839
0.5505	157.91016
0.551	135.8551
0.5515	112.18872
0.552	86.30676
0.5525	62.13684
0.553	46.72852
0.5535	40.2832
0.554	20.74585
0.5545	-0.10071
0.555	-14.30054
0.5555	-19.03381
0.556	-22.55859
0.5565	-12.48779
0.557	-18.53027
0.5575	-15.91187
0.558	-10.87646
0.5585	-7.25098
0.559	0.40283
0.5595	3.8269
0.56	3.7262
0.5605	5.94177
0.561	10.0708
0.5615	16.3147
0.562	13.69629
0.5625	10.0708
0.563	11.07788
0.5635	3.8269
0.564	1.51062
0.5645	1.2085
0.565	1.40991
0.5655	-0.90637
0.566	-1.91345
0.5665	-2.92053
0.567	-1.71204
0.5675	-3.7262
0.568	-3.8269
0.5685	-0.50354
0.569	-1.91345
0.5695	-1.51062
0.57	-1.61133
0.5705	0.70496
0.571	0.80566
0.5715	-0.10071
0.572	-0.90637
0.5725	-3.22266
0.573	1.71204
0.5735	4.22974
0.574	1.71204
0.5745	3.8269
0.575	6.3446
0.5755	6.74744
0.576	5.63965
0.5765	4.63257
0.577	8.8623
0.5775	11.17859
0.578	10.77576
0.5785	14.19983
0.579	19.63806
0.5795	16.21399
0.58	14.09912
0.5805	12.5885
0.581	16.61682
0.5815	12.68921
0.582	14.80408
0.5825	12.68921
0.583	14.19983
0.5835	17.82532
0.584	13.797
0.5845	11.88354
0.585	10.97717
0.5855	7.95593
0.586	10.0708
0.5865	5.53894
0.587	7.5531
0.5875	6.74744
0.588	8.05664
0.5885	3.52478
0.589	7.35168
0.5895	2.61841
0.59	3.02124
0.5905	4.83398
0.591	3.02124
0.5915	4.93469
0.592	0.70496
0.5925	-3.42407
0.593	-6.04248
0.5935	-10.97717
0.594	-13.39417
0.5945	-12.5885
0.595	-21.3501
0.5955	-24.37134
0.596	-27.39258
0.5965	-28.29895
0.597	-26.08337
0.5975	-27.6947
0.598	-32.42798
0.5985	-25.98267
0.599	-29.30603
0.5995	-30.51453
0.6	-25.57983
0.6005	-17.6239
0.601	-18.73169
0.6015	-12.18567
0.602	-5.74036
0.6025	0.60425
0.603	6.3446
0.6035	9.46655
0.604	12.18567
0.6045	12.78992
0.605	14.70337
0.6055	18.53027
0.606	18.42957
0.6065	18.32886
0.607	21.04797
0.6075	23.56567
0.608	23.96851
0.6085	27.19116
0.609	21.75293
0.6095	17.01965
0.61	19.83948
0.6105	24.16992
0.611	18.93311
0.6115	14.09912
0.612	8.35876
0.6125	6.3446
0.613	4.63257
0.6135	1.71204
0.614	3.92761
0.6145	-0.70496
0.615	-1.71204
0.6155	-0.70496
0.616	-2.61841
0.6165	-13.797
0.617	-30.71594
0.6175	-56.5979
0.618	-72.9126
0.6185	-92.95349
0.619	-99.2981
0.6195	-115.41138
0.62	-123.06519
0.6205	-120.14465
0.621	-103.125
0.6215	-94.86694
0.622	-81.47278
0.6225	-75.22888
0.623	-83.08411
0.6235	-74.82605
0.624	-61.23047
0.6245	-42.7002
0.625	-23.56567
0.6255	0.70496
0.626	23.46497
0.6265	47.03064
0.627	60.52551
0.6275	62.64038
0.628	49.44763
0.6285	22.86072
0.629	-13.99841
0.6295	-54.38232
0.63	-77.24304
0.6305	-89.93225
0.631	-99.49951
0.6315	-99.49951
0.632	-79.35791
0.6325	-46.32568
0.633	-2.5177
0.6335	44.11011
0.634	89.52942
0.6345	120.14465
0.635	146.83228
0.6355	179.26025
0.636	190.84167
0.6365	208.56628
0.637	221.96045
0.6375	214.40735
0.638	195.67566
0.6385	159.82361
0.639	114.60571
0.6395	67.77649
0.64	35.04639
0.6405	13.69629
0.641	-7.5531
0.6415	-23.26355
0.642	-19.23523
0.6425	-19.53735
0.643	-19.13452
0.6435	-10.17151
0.644	-0.40283
0.6445	5.33752
0.645	-0.80566
0.6455	6.64673
0.646	7.15027
0.6465	12.38708
0.647	12.89062
0.6475	9.66797
0.648	10.67505
0.6485	7.15027
0.649	5.13611
0.6495	-0.40283
0.65	3.22266
0.6505	3.62549
0.651	7.95593
0.6515	8.66089
0.652	-2.5177
0.6525	2.01416
0.653	2.61841
0.6535	3.22266
0.654	2.71912
0.6545	-5.43823
0.655	-0.60425
0.6555	-0.30212
0.656	-7.15027
0.6565	-2.92053
0.657	-3.52478
0.6575	-7.85522
0.658	-8.8623
0.6585	-9.66797
0.659	-4.93469
0.6595	-6.04248
0.66	5.94177
0.6605	6.44531
0.661	3.8269
0.6615	4.02832
0.662	6.04248
0.6625	8.25806
0.663	12.18567
0.6635	13.797
0.664	12.18567
0.6645	11.17859
0.665	11.78284
0.6655	8.15735
0.666	7.45239
0.6665	12.5885
0.667	12.08496
0.6675	9.36584
0.668	11.2793
0.6685	11.58142
0.669	12.28638
0.6695	17.12036
0.67	8.56018
0.6705	9.86938
0.671	10.67505
0.6715	4.83398
0.672	8.05664
0.6725	6.54602
0.673	8.15735
0.6735	10.87646
0.674	5.33752
0.6745	9.06372
0.675	9.56726
0.6755	14.60266
0.676	6.94885
0.6765	8.66089
0.677	12.18567
0.6775	8.45947
0.678	6.54602
0.6785	12.5885
0.679	6.94885
0.6795	2.5177
0.68	0.80566
0.6805	-1.00708
0.681	2.71912
0.6815	1.81274
0.682	0
0.6825	-0.10071
0.683	1.3092
0.6835	2.5177
0.684	2.21558
0.6845	4.02832
0.685	2.71912
0.6855	1.40991
0.686	3.02124
0.6865	5.0354
0.687	9.16443
0.6875	8.45947
0.688	10.87646
0.6885	3.52478
0.689	2.11487
0.6895	5.0354
0.69	3.8269
0.6905	2.41699
0.691	2.21558
0.6915	0.40283
0.692	-1.61133
0.6925	-1.61133
0.693	2.31628
0.6935	1.91345
0.694	3.02124
0.6945	6.14319
0.695	6.84814
0.6955	6.74744
0.696	-0.20142
0.6965	-2.21558
0.697	-2.71912
0.6975	-5.84106
0.698	-12.28638
0.6985	-29.20532
0.699	-46.72852
0.6995	-69.28711
0.7	-94.86694
