Domenico_Di_Fonza_Right_1.c3d  



Time(s):	C_R_bicipite(μV):
0.3655	-125.48218
0.366	-123.06519
0.3665	-105.44128
0.367	-85.5011
0.3675	-54.38232
0.368	-11.78284
0.3685	33.23364
0.369	58.71277
0.3695	93.25562
0.37	110.37598
0.3705	123.06519
0.371	137.76855
0.3715	143.3075
0.372	141.69617
0.3725	139.48059
0.373	119.54041
0.3735	86.60889
0.374	33.03223
0.3745	14.90479
0.375	9.46655
0.3755	9.36584
0.376	12.08496
0.3765	5.43823
0.377	10.77576
0.3775	16.91895
0.378	5.94177
0.3785	3.02124
0.379	-11.17859
0.3795	-19.23523
0.38	-19.73877
0.3805	-23.56567
0.381	-19.13452
0.3815	-8.45947
0.382	-4.43115
0.3825	-4.22974
0.383	0.10071
0.3835	9.06372
0.384	8.25806
0.3845	2.11487
0.385	3.12195
0.3855	-5.94177
0.386	-6.44531
0.3865	-16.3147
0.387	-26.98975
0.3875	-39.47754
0.388	-63.14392
0.3885	-79.66003
0.389	-81.87561
0.3895	-94.66553
0.39	-90.93933
0.3905	-83.58765
0.391	-69.68994
0.3915	-59.01489
0.392	-63.94958
0.3925	-58.71277
0.393	-46.02356
0.3935	-30.61523
0.394	-6.54602
0.3945	20.84656
0.395	30.81665
0.3955	42.8009
0.396	71.20056
0.3965	70.89844
0.397	64.75525
0.3975	52.67029
0.398	38.67188
0.3985	21.04797
0.399	14.60266
0.3995	-6.74744
0.4	-25.47913
0.4005	-43.00232
0.401	-47.7356
0.4015	-53.97949
0.402	-46.5271
0.4025	-29.80957
0.403	-25.37842
0.4035	-27.59399
0.404	-28.19824
0.4045	-25.37842
0.405	-10.87646
0.4055	-8.7616
0.406	3.92761
0.4065	-6.64673
0.407	-6.44531
0.4075	0.20142
0.408	11.88354
0.4085	15.50903
0.409	1.3092
0.4095	-19.73877
0.41	-54.78516
0.4105	-84.59473
0.411	-93.65845
0.4115	-104.73633
0.412	-100.90942
0.4125	-76.03455
0.413	-26.98975
0.4135	23.56567
0.414	64.151
0.4145	105.23987
0.415	121.85669
0.4155	123.36731
0.416	105.03845
0.4165	91.04004
0.417	61.93542
0.4175	24.87488
0.418	-0.30212
0.4185	-11.17859
0.419	-16.01257
0.4195	-10.0708
0.42	-15.1062
0.4205	-19.53735
0.421	-14.60266
0.4215	-9.16443
0.422	-12.18567
0.4225	-23.96851
0.423	-25.37842
0.4235	-28.29895
0.424	-34.24072
0.4245	-48.44055
0.425	-51.5625
0.4255	-45.41931
0.426	-38.57117
0.4265	-12.38708
0.427	23.26355
0.4275	52.67029
0.428	63.24463
0.4285	66.26587
0.429	75.22888
0.4295	80.86853
0.43	69.08569
0.4305	37.96692
0.431	0.90637
0.4315	-19.33594
0.432	-39.07471
0.4325	-42.39807
0.433	-43.40515
0.4335	-61.73401
0.434	-63.74817
0.4345	-36.95984
0.435	8.45947
0.4355	52.67029
0.436	77.24304
0.4365	85.29968
0.437	89.12659
0.4375	86.50818
0.438	92.44995
0.4385	77.54517
0.439	44.41223
0.4395	19.63806
0.44	-1.81274
0.4405	-20.04089
0.441	-39.88037
0.4415	-41.39099
0.442	-46.72852
0.4425	-53.67737
0.443	-57.8064
0.4435	-52.16675
0.444	-35.85205
0.4445	-45.52002
0.445	-37.26196
0.4455	-36.55701
0.446	-40.78674
0.4465	-42.09595
0.447	-36.25488
0.4475	-43.60657
0.448	-50.75684
0.4485	-54.68445
0.449	-50.2533
0.4495	-47.93701
0.45	-44.31152
0.4505	-41.18958
0.451	-25.98267
0.4515	-7.95593
0.452	18.12744
0.4525	45.52002
0.453	48.44055
