Domenico_Di_Fonza_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.337	-6.44531
0.3375	-18.02673
0.338	-12.38708
0.3385	-5.0354
0.339	-6.64673
0.3395	-1.3092
0.34	3.32336
0.3405	9.16443
0.341	6.2439
0.3415	11.2793
0.342	4.33044
0.3425	9.97009
0.343	13.09204
0.3435	7.45239
0.344	11.68213
0.3445	-1.40991
0.345	-3.62549
0.3455	-1.00708
0.346	0.10071
0.3465	-1.81274
0.347	1.81274
0.3475	-4.53186
0.348	-7.95593
0.3485	-8.45947
0.349	-2.92053
0.3495	-2.5177
0.35	-0.30212
0.3505	3.7262
0.351	4.02832
0.3515	11.17859
0.352	16.3147
0.3525	22.25647
0.353	19.53735
0.3535	20.94727
0.354	21.75293
0.3545	26.28479
0.355	33.03223
0.3555	28.29895
0.356	27.6947
0.3565	22.15576
0.357	20.74585
0.3575	19.33594
0.358	13.89771
0.3585	15.20691
0.359	5.0354
0.3595	2.61841
0.36	-1.51062
0.3605	5.13611
0.361	-0.60425
0.3615	-0.40283
0.362	-1.00708
0.3625	-4.53186
0.363	-4.12903
0.3635	-2.71912
0.364	-6.54602
0.3645	-2.61841
0.365	-9.16443
0.3655	-4.33044
0.366	-10.97717
0.3665	-14.50195
0.367	-4.93469
0.3675	-9.06372
0.368	-13.59558
0.3685	-15.81116
0.369	-2.31628
0.3695	-1.61133
0.37	-3.7262
0.3705	-11.88354
0.371	-12.18567
0.3715	-7.75452
0.372	-11.58142
0.3725	-8.25806
0.373	-4.33044
0.3735	-12.5885
0.374	-15.20691
0.3745	-14.30054
0.375	-10.37292
0.3755	-9.36584
0.376	-2.11487
0.3765	7.85522
0.377	5.13611
0.3775	1.3092
0.378	10.97717
0.3785	33.53577
0.379	36.85913
0.3795	35.54993
0.38	34.94568
0.3805	35.95276
0.381	31.62231
0.3815	32.02515
0.382	41.99524
0.3825	40.68604
0.383	38.26904
0.3835	33.03223
0.384	29.20532
0.3845	26.3855
0.385	26.28479
0.3855	26.3855
0.386	22.76001
0.3865	16.41541
0.387	14.30054
0.3875	19.94019
0.388	10.37292
0.3885	9.46655
0.389	7.45239
0.3895	4.43115
0.39	3.8269
0.3905	6.3446
0.391	-1.40991
0.3915	2.81982
0.392	1.3092
0.3925	0.70496
0.393	-2.61841
0.3935	-0.60425
0.394	-1.81274
0.3945	-6.94885
0.395	-6.94885
0.3955	-15.81116
0.396	-12.99133
0.3965	-14.19983
0.397	-17.42249
0.3975	-15.60974
0.398	-12.68921
0.3985	-14.90479
0.399	-18.12744
0.3995	-14.70337
0.4	-15.30762
0.4005	-18.8324
0.401	-11.07788
0.4015	-13.89771
0.402	-21.85364
0.4025	-24.77417
0.403	-26.68762
0.4035	-21.3501
0.404	-17.72461
0.4045	-7.65381
0.405	1.51062
0.4055	16.21399
0.406	13.99841
0.4065	17.42249
0.407	9.16443
0.4075	22.45789
0.408	32.22656
0.4085	31.72302
0.409	41.29028
0.4095	47.63489
0.41	43.50586
0.4105	36.35559
0.411	26.28479
0.4115	27.09045
0.412	25.37842
0.4125	15.40833
0.413	11.17859
0.4135	13.09204
0.414	5.84106
0.4145	8.15735
0.415	5.0354
0.4155	-3.42407
0.416	-9.26514
0.4165	-12.18567
0.417	-9.76868
0.4175	-8.7616
0.418	-5.33752
0.4185	-1.81274
0.419	-3.52478
0.4195	1.61133
0.42	1.51062
0.4205	5.84106
0.421	3.52478
0.4215	6.64673
0.422	-1.91345
0.4225	3.12195
0.423	3.52478
0.4235	6.84814
0.424	7.65381
0.4245	2.5177
0.425	7.35168
0.4255	2.5177
0.426	1.61133
0.4265	-1.71204
0.427	-0.40283
0.4275	0.70496
0.428	-6.54602
0.4285	-5.53894
0.429	-5.84106
0.4295	3.62549
0.43	-0.30212
0.4305	-5.63965
0.431	-0.80566
0.4315	3.42407
0.432	6.74744
0.4325	1.00708
0.433	4.53186
0.4335	4.33044
0.434	1.3092
0.4345	-0.80566
0.435	-1.51062
0.4355	0.10071
0.436	8.96301
0.4365	10.47363
0.437	10.17151
0.4375	15.20691
0.438	13.99841
0.4385	18.02673
0.439	19.03381
0.4395	11.58142
0.44	13.39417
0.4405	14.50195
0.441	10.47363
0.4415	13.29346
0.442	9.16443
0.4425	4.53186
0.443	1.71204
0.4435	4.22974
0.444	2.31628
0.4445	2.21558
0.445	3.62549
0.4455	9.86938
0.446	9.66797
0.4465	6.64673
0.447	11.58142
0.4475	10.17151
0.448	9.86938
0.4485	12.68921
0.449	7.45239
0.4495	11.58142
0.45	11.88354
0.4505	8.15735
0.451	10.27222
0.4515	10.0708
0.452	11.68213
0.4525	9.06372
0.453	15.1062
0.4535	7.95593
0.454	7.35168
0.4545	3.52478
0.455	7.5531
0.4555	8.25806
0.456	6.84814
0.4565	7.65381
0.457	-7.25098
0.4575	0.20142
0.458	0.90637
0.4585	2.81982
0.459	1.61133
0.4595	-10.37292
0.46	-15.20691
0.4605	-21.24939
0.461	-12.99133
0.4615	-17.92603
0.462	-8.7616
0.4625	-5.84106
0.463	-1.91345
0.4635	1.40991
0.464	6.44531
0.4645	9.97009
0.465	11.17859
0.4655	10.0708
0.466	4.53186
0.4665	-3.02124
0.467	-8.05664
0.4675	-11.58142
0.468	-9.97009
0.4685	-10.87646
0.469	-4.12903
0.4695	4.73328
0.47	10.77576
0.4705	19.94019
0.471	19.63806
0.4715	19.53735
0.472	18.93311
0.4725	12.18567
0.473	7.85522
0.4735	7.5531
0.474	4.93469
0.4745	5.33752
0.475	8.7616
0.4755	11.88354
0.476	17.12036
0.4765	17.6239
0.477	16.51611
0.4775	12.78992
0.478	11.88354
0.4785	15.40833
0.479	7.95593
0.4795	7.45239
0.48	0.80566
0.4805	1.91345
0.481	-5.43823
0.4815	2.31628
0.482	-1.71204
0.4825	-0.10071
0.483	6.64673
0.4835	6.3446
0.484	4.53186
0.4845	0.50354
0.485	0.20142
0.4855	-1.10779
0.486	-5.13611
0.4865	-6.2439
0.487	-2.41699
0.4875	-2.31628
0.488	-2.21558
0.4885	-0.30212
0.489	5.84106
0.4895	2.71912
0.49	7.35168
0.4905	9.66797
0.491	3.12195
0.4915	3.32336
0.492	2.41699
0.4925	4.33044
0.493	6.2439
0.4935	14.09912
0.494	24.37134
0.4945	23.36426
0.495	14.09912
0.4955	8.45947
0.496	10.27222
0.4965	8.45947
0.497	14.09912
0.4975	8.45947
0.498	10.27222
0.4985	10.27222
0.499	2.92053
0.4995	-1.10779
0.5	0.60425
0.5005	11.58142
0.501	7.95593
0.5015	10.27222
0.502	11.68213
0.5025	12.48779
0.503	5.94177
0.5035	8.05664
0.504	3.7262
0.5045	1.2085
0.505	1.40991
0.5055	4.43115
0.506	10.67505
0.5065	12.38708
0.507	8.25806
0.5075	7.15027
0.508	11.58142
0.5085	-2.21558
0.509	2.11487
0.5095	14.50195
0.51	18.53027
0.5105	15.71045
0.511	21.45081
0.5115	15.20691
0.512	19.63806
0.5125	11.68213
0.513	13.99841
0.5135	11.38
0.514	19.63806
0.5145	22.86072
0.515	17.52319
0.5155	25.57983
0.516	24.06921
0.5165	22.76001
0.517	18.63098
0.5175	14.19983
0.518	11.88354
0.5185	5.0354
0.519	4.02832
0.5195	-3.02124
0.52	-2.41699
0.5205	7.35168
0.521	4.63257
0.5215	4.93469
0.522	5.33752
0.5225	8.56018
0.523	3.22266
0.5235	7.5531
0.524	-1.10779
0.5245	1.81274
0.525	-2.21558
0.5255	-1.91345
0.526	-4.83398
0.5265	0.50354
0.527	5.84106
0.5275	6.14319
0.528	1.81274
0.5285	7.04956
0.529	5.43823
0.5295	3.8269
0.53	-2.5177
0.5305	-1.3092
0.531	5.13611
0.5315	5.84106
0.532	0.10071
0.5325	0.40283
0.533	5.84106
0.5335	1.10779
0.534	4.33044
0.5345	-3.32336
0.535	5.43823
0.5355	5.13611
0.536	2.41699
0.5365	3.62549
0.537	9.56726
0.5375	9.06372
0.538	10.37292
0.5385	6.44531
0.539	8.25806
