Leonardo_Garofalo_Right_2.c3d  



Time(s):	A_R_bicipite(μV):
0	13.29346
0.0005	5.23682
0.001	7.95593
0.0015	3.52478
0.002	5.43823
0.0025	4.22974
0.003	14.19983
0.0035	5.63965
0.004	10.57434
0.0045	0.50354
0.005	-1.51062
0.0055	2.21558
0.006	0.90637
0.0065	5.53894
0.007	4.53186
0.0075	7.95593
0.008	9.97009
0.0085	8.15735
0.009	5.53894
0.0095	2.81982
0.01	0.40283
0.0105	7.25098
0.011	1.81274
0.0115	1.71204
0.012	3.52478
0.0125	6.44531
0.013	6.04248
0.0135	11.88354
0.014	7.04956
0.0145	6.04248
0.015	8.8623
0.0155	5.13611
0.016	0.20142
0.0165	-2.11487
0.017	-9.66797
0.0175	-15.20691
0.018	-14.80408
0.0185	-9.97009
0.019	-3.52478
0.0195	-8.05664
0.02	-8.15735
0.0205	-6.2439
0.021	7.85522
0.0215	14.60266
0.022	13.69629
0.0225	15.1062
0.023	18.63098
0.0235	21.85364
0.024	11.07788
0.0245	13.797
0.025	18.22815
0.0255	22.55859
0.026	18.93311
0.0265	13.29346
0.027	19.43665
0.0275	17.72461
0.028	22.6593
0.0285	19.63806
0.029	14.90479
0.0295	12.18567
0.03	9.46655
0.0305	16.61682
0.031	10.0708
0.0315	7.85522
0.032	9.66797
0.0325	5.63965
0.033	4.22974
0.0335	-1.81274
0.034	2.41699
0.0345	4.83398
0.035	8.35876
0.0355	5.63965
0.036	13.89771
0.0365	12.5885
0.037	7.35168
0.0375	9.56726
0.038	-0.70496
0.0385	-1.91345
0.039	-4.33044
0.0395	-1.81274
0.04	2.01416
0.0405	1.40991
0.041	-1.3092
0.0415	-2.71912
0.042	-3.22266
0.0425	-1.71204
0.043	-1.71204
0.0435	3.12195
0.044	2.61841
0.0445	7.65381
0.045	10.87646
0.0455	22.86072
0.046	17.01965
0.0465	18.63098
0.047	9.97009
0.0475	11.17859
0.048	4.33044
0.0485	9.76868
0.049	11.58142
0.0495	18.22815
0.05	19.63806
0.0505	13.69629
0.051	13.89771
0.0515	1.2085
0.052	0.30212
0.0525	-4.73328
0.053	-3.02124
0.0535	-4.63257
0.054	-6.74744
0.0545	-13.29346
0.055	-17.42249
0.0555	-13.29346
0.056	-10.47363
0.0565	-12.5885
0.057	-7.15027
0.0575	-7.85522
0.058	-9.56726
0.0585	-1.2085
0.059	11.2793
0.0595	28.60107
0.06	34.74426
0.0605	36.4563
0.061	42.29736
0.0615	47.63489
0.062	44.0094
0.0625	43.10303
0.063	41.79382
0.0635	34.64355
0.064	28.60107
0.0645	26.68762
0.065	16.81824
0.0655	6.14319
0.066	4.02832
0.0665	-1.71204
0.067	-18.53027
0.0675	-27.49329
0.068	-35.65063
0.0685	-33.53577
0.069	-37.16125
0.0695	-33.9386
0.07	-34.24072
0.0705	-24.77417
0.071	-13.69629
0.0715	-8.7616
0.072	-3.32336
0.0725	5.84106
0.073	10.27222
0.0735	11.2793
0.074	9.56726
0.0745	15.50903
0.075	15.20691
0.0755	11.88354
0.076	10.0708
0.0765	-0.60425
0.077	2.61841
0.0775	1.81274
0.078	2.61841
0.0785	2.61841
0.079	-1.61133
0.0795	1.00708
0.08	1.81274
0.0805	-1.00708
0.081	2.41699
0.0815	6.3446
0.082	14.09912
0.0825	11.68213
0.083	17.42249
0.0835	13.797
0.084	6.54602
0.0845	7.15027
0.085	10.47363
0.0855	8.05664
0.086	-0.10071
0.0865	-2.81982
0.087	-3.32336
0.0875	-1.51062
0.088	-1.00708
0.0885	3.8269
0.089	-0.70496
0.0895	-1.91345
0.09	0.70496
0.0905	4.93469
0.091	7.35168
0.0915	7.35168
0.092	1.91345
0.0925	0.60425
0.093	0.10071
0.0935	-2.81982
0.094	1.40991
0.0945	8.35876
0.095	17.6239
0.0955	14.09912
0.096	12.28638
0.0965	9.36584
0.097	21.95435
0.0975	20.64514
0.098	17.12036
0.0985	19.43665
0.099	11.2793
0.0995	11.48071
0.1	15.50903
0.1005	12.89062
0.101	12.78992
0.1015	10.97717
0.102	9.06372
0.1025	6.3446
0.103	2.21558
0.1035	3.7262
0.104	3.62549
0.1045	4.12903
0.105	3.62549
0.1055	-3.92761
0.106	-7.15027
0.1065	0.30212
0.107	4.22974
0.1075	2.81982
0.108	4.83398
0.1085	2.11487
0.109	-0.20142
0.1095	4.53186
0.11	5.53894
0.1105	6.54602
0.111	6.44531
0.1115	3.22266
0.112	-0.80566
0.1125	2.81982
0.113	1.40991
0.1135	-4.93469
0.114	-5.84106
0.1145	-1.81274
0.115	0.10071
0.1155	-4.53186
0.116	-0.80566
0.1165	2.81982
0.117	5.53894
0.1175	7.95593
0.118	8.35876
0.1185	4.63257
0.119	4.93469
0.1195	7.25098
0.12	8.05664
0.1205	6.3446
0.121	9.46655
0.1215	13.69629
0.122	16.01257
0.1225	12.18567
0.123	10.27222
0.1235	11.98425
0.124	8.8623
0.1245	6.94885
0.125	1.51062
0.1255	4.83398
0.126	4.83398
0.1265	0.90637
0.127	2.61841
0.1275	6.64673
0.128	3.22266
0.1285	8.7616
0.129	8.56018
0.1295	9.36584
0.13	11.48071
0.1305	6.44531
0.131	-2.71912
0.1315	-6.94885
0.132	-8.45947
0.1325	-2.01416
0.133	-0.10071
0.1335	-3.92761
0.134	-0.60425
0.1345	3.02124
0.135	2.5177
0.1355	8.96301
0.136	9.97009
0.1365	14.60266
0.137	11.07788
0.1375	11.2793
0.138	11.68213
0.1385	5.33752
0.139	4.63257
0.1395	2.71912
0.14	2.71912
0.1405	8.05664
0.141	11.88354
0.1415	7.5531
0.142	4.02832
0.1425	1.61133
0.143	-1.2085
0.1435	-6.94885
0.144	1.10779
0.1445	3.52478
0.145	8.96301
0.1455	8.15735
0.146	12.78992
0.1465	15.20691
0.147	16.51611
0.1475	15.60974
0.148	22.15576
0.1485	26.18408
0.149	19.53735
0.1495	15.50903
0.15	9.56726
0.1505	10.27222
0.151	10.17151
0.1515	7.15027
0.152	10.47363
0.1525	8.35876
0.153	10.97717
0.1535	3.7262
0.154	4.43115
0.1545	10.47363
0.155	5.94177
0.1555	4.43115
0.156	2.21558
0.1565	4.22974
0.157	6.64673
0.1575	6.44531
0.158	7.85522
0.1585	21.04797
0.159	32.22656
0.1595	36.05347
0.16	37.46338
0.1605	42.19666
0.161	41.39099
0.1615	33.23364
0.162	23.26355
0.1625	24.37134
0.163	21.24939
0.1635	15.40833
0.164	1.00708
0.1645	-2.11487
0.165	-12.5885
0.1655	-25.07629
0.166	-32.22656
0.1665	-49.0448
0.167	-49.85046
0.1675	-64.75525
0.168	-62.53967
0.1685	-64.65454
0.169	-51.66321
0.1695	-42.7002
0.17	-30.01099
0.1705	-22.45789
0.171	-13.49487
0.1715	-10.97717
0.172	-1.3092
0.1725	9.06372
0.173	23.36426
0.1735	34.34143
0.174	38.67188
0.1745	31.52161
0.175	32.52869
0.1755	26.08337
0.176	27.19116
0.1765	23.26355
0.177	24.57275
0.1775	17.82532
0.178	21.14868
0.1785	17.01965
0.179	14.30054
0.1795	14.80408
0.18	15.30762
0.1805	17.92603
0.181	10.87646
0.1815	12.08496
0.182	11.07788
0.1825	6.54602
0.183	6.74744
0.1835	8.8623
0.184	12.5885
0.1845	12.48779
0.185	9.56726
0.1855	10.67505
0.186	12.08496
0.1865	13.69629
0.187	14.80408
0.1875	7.75452
0.188	12.08496
0.1885	13.29346
0.189	12.89062
0.1895	9.06372
0.19	10.57434
0.1905	9.36584
0.191	3.7262
0.1915	0.30212
0.192	-0.80566
0.1925	-0.10071
0.193	-2.71912
0.1935	-0.60425
0.194	-0.50354
0.1945	-2.81982
0.195	-5.94177
0.1955	-0.40283
0.196	2.41699
0.1965	-2.71912
0.197	2.92053
0.1975	6.3446
0.198	2.92053
0.1985	2.11487
0.199	8.15735
0.1995	5.84106
0.2	6.3446
0.2005	9.56726
0.201	5.63965
0.2015	3.22266
0.202	4.33044
0.2025	4.12903
0.203	2.92053
0.2035	3.22266
0.204	-1.51062
0.2045	1.10779
0.205	-2.61841
0.2055	0.30212
0.206	2.41699
0.2065	-0.10071
0.207	-2.5177
0.2075	-6.2439
0.208	-3.7262
0.2085	-4.02832
0.209	0.10071
0.2095	1.00708
0.21	-3.02124
0.2105	-1.81274
0.211	5.84106
0.2115	5.23682
0.212	7.25098
0.2125	6.84814
0.213	9.46655
0.2135	7.85522
0.214	7.95593
0.2145	-0.30212
0.215	5.63965
0.2155	6.04248
0.216	9.76868
0.2165	6.44531
0.217	4.43115
0.2175	4.63257
0.218	3.32336
0.2185	2.41699
0.219	0.30212
0.2195	0.60425
0.22	1.71204
0.2205	6.64673
0.221	8.8623
0.2215	6.54602
0.222	7.75452
0.2225	4.12903
0.223	5.74036
0.2235	8.96301
0.224	12.68921
0.2245	13.89771
0.225	11.07788
0.2255	7.65381
0.226	5.23682
0.2265	-0.60425
0.227	7.85522
0.2275	5.63965
0.228	4.43115
0.2285	9.66797
0.229	4.33044
0.2295	7.85522
0.23	5.63965
0.2305	0.60425
0.231	-1.00708
0.2315	-1.00708
0.232	-0.80566
0.2325	0.40283
0.233	3.12195
0.2335	3.52478
0.234	6.94885
0.2345	10.47363
0.235	3.42407
0.2355	6.2439
0.236	6.14319
0.2365	3.8269
0.237	4.53186
0.2375	0.90637
0.238	4.73328
0.2385	8.56018
0.239	7.95593
0.2395	6.84814
0.24	4.83398
0.2405	4.83398
0.241	-1.40991
0.2415	2.41699
0.242	8.15735
0.2425	8.66089
0.243	7.65381
0.2435	-2.71912
0.244	-1.71204
0.2445	-7.25098
0.245	-3.8269
0.2455	0.80566
0.246	6.64673
0.2465	9.76868
0.247	16.01257
0.2475	12.78992
0.248	18.8324
0.2485	19.03381
0.249	15.1062
0.2495	20.24231
0.25	19.23523
0.2505	13.29346
0.251	10.67505
0.2515	5.94177
0.252	3.12195
0.2525	-0.10071
0.253	-4.33044
0.2535	3.52478
0.254	0.10071
0.2545	-1.00708
0.255	-9.36584
0.2555	-9.56726
0.256	-6.14319
0.2565	-7.04956
0.257	-0.80566
0.2575	0.20142
0.258	-3.7262
0.2585	3.8269
0.259	7.04956
0.2595	23.26355
0.26	31.4209
0.2605	36.95984
0.261	36.05347
0.2615	45.92285
0.262	48.84338
0.2625	43.40515
0.263	44.41223
0.2635	41.69312
0.264	41.39099
0.2645	35.95276
0.265	25.07629
0.2655	21.85364
0.266	17.32178
0.2665	-1.51062
0.267	-16.21399
0.2675	-24.16992
0.268	-31.52161
0.2685	-47.33276
0.269	-43.60657
0.2695	-39.67896
0.27	-34.44214
0.2705	-30.2124
0.271	-22.45789
0.2715	-21.24939
0.272	-13.89771
0.2725	-8.05664
0.273	1.71204
0.2735	9.16443
0.274	14.50195
0.2745	23.06213
0.275	25.78125
0.2755	29.70886
0.276	26.58691
0.2765	19.73877
0.277	19.43665
0.2775	14.19983
0.278	11.2793
0.2785	9.16443
0.279	5.84106
0.2795	0.20142
0.28	5.53894
0.2805	4.83398
0.281	-0.70496
0.2815	-9.66797
0.282	-5.23682
0.2825	-5.33752
0.283	-1.40991
0.2835	1.81274
0.284	9.56726
0.2845	12.48779
0.285	11.58142
0.2855	14.19983
0.286	13.39417
0.2865	17.72461
0.287	20.54443
0.2875	15.50903
0.288	19.03381
0.2885	19.63806
0.289	14.50195
0.2895	11.17859
0.29	10.27222
0.2905	13.99841
0.291	11.58142
0.2915	15.60974
0.292	17.01965
0.2925	11.78284
0.293	4.73328
0.2935	4.02832
0.294	1.81274
0.2945	6.94885
0.295	2.01416
0.2955	-5.13611
0.296	0.80566
0.2965	-1.71204
0.297	3.32336
0.2975	-0.50354
0.298	-1.2085
0.2985	1.00708
0.299	3.42407
0.2995	5.23682
0.3	2.92053
0.3005	5.63965
0.301	5.63965
0.3015	10.27222
0.302	12.48779
0.3025	9.36584
0.303	4.12903
0.3035	6.44531
0.304	-2.61841
0.3045	-3.92761
0.305	-2.81982
0.3055	-0.90637
0.306	-1.61133
0.3065	1.40991
0.307	2.92053
0.3075	6.54602
0.308	6.3446
0.3085	7.15027
0.309	5.33752
0.3095	8.35876
0.31	6.74744
0.3105	9.46655
0.311	6.04248
0.3115	6.14319
0.312	5.33752
0.3125	4.73328
0.313	4.02832
0.3135	7.75452
0.314	1.40991
0.3145	0.20142
0.315	2.01416
0.3155	6.2439
0.316	7.25098
0.3165	9.06372
0.317	8.35876
0.3175	8.96301
0.318	8.7616
0.3185	4.43115
0.319	2.5177
0.3195	1.81274
0.32	-0.10071
0.3205	-3.92761
0.321	-2.41699
0.3215	7.5531
0.322	9.86938
0.3225	7.45239
0.323	9.46655
0.3235	5.63965
0.324	7.35168
0.3245	7.5531
0.325	9.97009
0.3255	9.06372
0.326	4.12903
0.3265	7.85522
0.327	5.53894
0.3275	4.73328
0.328	1.81274
0.3285	4.83398
0.329	0
0.3295	5.74036
0.33	8.8623
0.3305	4.93469
0.331	0.90637
0.3315	-0.30212
0.332	-0.40283
0.3325	-2.41699
0.333	-8.05664
0.3335	-5.53894
0.334	-11.48071
0.3345	-16.11328
0.335	-11.78284
0.3355	-12.28638
0.336	-11.07788
0.3365	-10.77576
0.337	-12.78992
0.3375	-3.32336
0.338	6.54602
0.3385	3.22266
0.339	1.71204
0.3395	9.36584
0.34	9.36584
0.3405	16.01257
0.341	10.27222
0.3415	12.68921
0.342	16.41541
0.3425	15.40833
0.343	12.38708
0.3435	9.76868
0.344	8.45947
0.3445	7.75452
0.345	14.80408
0.3455	4.73328
0.346	6.2439
0.3465	23.56567
0.347	30.81665
0.3475	36.95984
0.348	35.14709
0.3485	35.44922
0.349	41.08887
0.3495	42.09595
0.35	43.20374
0.3505	37.66479
0.351	35.75134
0.3515	24.97559
0.352	16.3147
0.3525	7.95593
0.353	-2.41699
0.3535	-10.67505
0.354	-17.42249
0.3545	-26.48621
0.355	-37.36267
0.3555	-42.7002
0.356	-35.54993
0.3565	-32.52869
0.357	-26.48621
0.3575	-17.6239
0.358	-19.73877
