Daniele_De_Santis_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0.239	3.32336
0.2395	3.92761
0.24	4.93469
0.2405	8.25806
0.241	3.8269
0.2415	5.74036
0.242	4.93469
0.2425	5.74036
0.243	6.74744
0.2435	8.05664
0.244	11.07788
0.2445	6.64673
0.245	5.33752
0.2455	-1.3092
0.246	0.90637
0.2465	0.30212
0.247	6.74744
0.2475	4.33044
0.248	3.32336
0.2485	1.40991
0.249	2.31628
0.2495	-0.80566
0.25	3.62549
0.2505	3.8269
0.251	7.04956
0.2515	4.43115
0.252	4.22974
0.2525	5.53894
0.253	4.83398
0.2535	7.35168
0.254	4.63257
0.2545	4.83398
0.255	5.43823
0.2555	1.10779
0.256	1.51062
0.2565	13.49487
0.257	10.47363
0.2575	5.33752
0.258	11.98425
0.2585	8.96301
0.259	4.83398
0.2595	6.64673
0.26	8.66089
0.2605	2.81982
0.261	0.50354
0.2615	9.06372
0.262	9.26514
0.2625	7.5531
0.263	9.26514
0.2635	7.75452
0.264	5.74036
0.2645	8.66089
0.265	4.22974
0.2655	10.0708
0.266	4.22974
0.2665	5.53894
0.267	5.0354
0.2675	-0.90637
0.268	8.15735
0.2685	9.66797
0.269	5.53894
0.2695	4.43115
0.27	5.84106
0.2705	1.10779
0.271	7.5531
0.2715	4.12903
0.272	6.04248
0.2725	4.33044
0.273	6.14319
0.2735	1.51062
0.274	3.7262
0.2745	6.54602
0.275	4.73328
0.2755	3.12195
0.276	2.01416
0.2765	4.63257
0.277	3.12195
0.2775	-6.64673
0.278	-2.71912
0.2785	-1.3092
0.279	2.61841
0.2795	-0.30212
0.28	1.61133
0.2805	1.91345
0.281	1.61133
0.2815	4.73328
0.282	5.84106
0.2825	7.35168
0.283	6.54602
0.2835	7.95593
0.284	11.17859
0.2845	7.25098
0.285	7.5531
0.2855	6.64673
0.286	3.52478
0.2865	6.74744
0.287	6.3446
0.2875	7.75452
0.288	9.26514
0.2885	4.83398
0.289	8.35876
0.2895	0.60425
0.29	3.02124
0.2905	6.3446
0.291	6.44531
0.2915	5.74036
0.292	3.62549
0.2925	5.53894
0.293	9.26514
0.2935	0.80566
0.294	1.81274
0.2945	2.71912
0.295	5.0354
0.2955	2.11487
0.296	0.60425
0.2965	1.2085
0.297	4.73328
0.2975	4.22974
0.298	6.3446
0.2985	6.64673
0.299	8.8623
0.2995	8.56018
0.3	6.64673
0.3005	8.8623
0.301	8.56018
0.3015	4.12903
0.302	5.53894
0.3025	7.75452
