Gabriele_Carluccio_Left_2.c3d  



Time(s):	B_L_bicipite(μV):
0.165	4.93469
0.1655	5.33752
0.166	7.15027
0.1665	9.46655
0.167	6.04248
0.1675	7.95593
0.168	3.7262
0.1685	8.35876
0.169	5.43823
0.1695	4.93469
0.17	4.53186
0.1705	7.35168
0.171	4.22974
0.1715	6.44531
0.172	6.2439
0.1725	1.81274
0.173	8.8623
0.1735	8.05664
0.174	6.2439
0.1745	9.06372
0.175	4.93469
0.1755	6.54602
0.176	9.16443
0.1765	9.56726
0.177	5.84106
0.1775	7.45239
0.178	11.07788
0.1785	7.45239
0.179	5.84106
0.1795	3.62549
0.18	2.71912
0.1805	-1.51062
0.181	1.2085
0.1815	4.93469
0.182	6.2439
0.1825	4.83398
0.183	10.77576
0.1835	7.75452
0.184	6.44531
0.1845	1.10779
0.185	5.43823
0.1855	10.27222
0.186	3.22266
0.1865	3.42407
0.187	2.92053
0.1875	4.73328
0.188	3.12195
0.1885	7.15027
0.189	5.13611
0.1895	5.33752
0.19	4.73328
0.1905	3.92761
0.191	7.5531
0.1915	5.33752
0.192	4.63257
0.1925	0.20142
0.193	7.04956
0.1935	9.26514
0.194	13.69629
0.1945	15.50903
0.195	13.59558
0.1955	14.40125
0.196	14.19983
0.1965	8.96301
0.197	6.94885
0.1975	8.96301
0.198	4.73328
0.1985	6.84814
0.199	4.93469
0.1995	5.84106
0.2	3.22266
0.2005	3.12195
0.201	9.26514
0.2015	3.22266
0.202	2.11487
0.2025	9.16443
0.203	6.64673
0.2035	-2.81982
0.204	4.12903
0.2045	1.00708
0.205	1.00708
0.2055	3.22266
0.206	2.31628
0.2065	8.15735
0.207	4.02832
0.2075	3.12195
0.208	2.81982
0.2085	4.53186
0.209	2.41699
0.2095	7.85522
0.21	6.2439
0.2105	1.40991
0.211	3.92761
0.2115	-0.30212
0.212	4.33044
0.2125	3.42407
0.213	7.45239
0.2135	4.43115
0.214	2.31628
0.2145	8.96301
0.215	5.84106
0.2155	10.0708
0.216	7.25098
0.2165	8.25806
0.217	7.75452
0.2175	9.76868
0.218	8.66089
0.2185	9.46655
0.219	7.65381
0.2195	12.78992
0.22	3.62549
0.2205	12.99133
0.221	12.5885
0.2215	6.44531
0.222	8.15735
0.2225	10.17151
0.223	12.38708
0.2235	12.18567
0.224	7.25098
0.2245	9.97009
0.225	7.35168
0.2255	5.43823
0.226	-2.81982
0.2265	6.04248
0.227	5.84106
0.2275	4.53186
0.228	-0.60425
0.2285	9.06372
0.229	4.43115
0.2295	3.92761
0.23	6.04248
0.2305	3.22266
0.231	0.20142
0.2315	-0.90637
0.232	4.83398
0.2325	0.50354
0.233	3.8269
0.2335	5.13611
0.234	3.52478
0.2345	3.22266
0.235	3.92761
0.2355	3.42407
0.236	0.70496
0.2365	1.3092
0.237	1.61133
0.2375	2.61841
0.238	-1.61133
0.2385	0.20142
0.239	0.50354
0.2395	2.5177
0.24	-1.81274
0.2405	1.2085
0.241	1.3092
0.2415	1.10779
0.242	2.21558
0.2425	7.15027
0.243	5.74036
0.2435	8.45947
0.244	5.23682
0.2445	4.02832
0.245	1.91345
0.2455	3.8269
0.246	7.95593
0.2465	8.66089
0.247	10.67505
0.2475	5.63965
0.248	5.0354
0.2485	6.14319
0.249	-0.20142
0.2495	0.60425
0.25	6.64673
0.2505	6.64673
0.251	5.94177
0.2515	8.15735
0.252	0.10071
0.2525	4.93469
0.253	0.20142
0.2535	0.90637
0.254	-0.30212
0.2545	-1.51062
0.255	2.41699
0.2555	3.22266
0.256	-2.5177
0.2565	-0.10071
0.257	-2.21558
0.2575	1.10779
0.258	3.02124
0.2585	4.83398
0.259	3.7262
0.2595	6.94885
0.26	3.32336
0.2605	6.14319
0.261	-0.10071
0.2615	-0.20142
0.262	3.52478
0.2625	1.61133
0.263	2.71912
0.2635	10.27222
0.264	11.38
0.2645	5.13611
0.265	5.53894
0.2655	3.92761
0.266	6.74744
0.2665	5.23682
0.267	3.12195
0.2675	4.83398
0.268	-1.51062
0.2685	-0.50354
0.269	1.81274
0.2695	4.83398
0.27	4.53186
0.2705	3.02124
0.271	1.91345
0.2715	3.52478
0.272	1.3092
0.2725	7.85522
0.273	7.75452
0.2735	3.02124
0.274	2.41699
0.2745	8.66089
0.275	9.76868
0.2755	7.15027
0.276	6.3446
0.2765	7.85522
0.277	9.16443
0.2775	6.44531
0.278	10.67505
0.2785	6.3446
0.279	4.83398
0.2795	2.92053
0.28	4.33044
0.2805	5.63965
0.281	6.94885
0.2815	3.12195
0.282	10.27222
0.2825	6.2439
0.283	7.95593
0.2835	4.43115
0.284	1.81274
0.2845	5.74036
0.285	8.15735
0.2855	9.36584
0.286	6.04248
0.2865	8.7616
0.287	4.43115
0.2875	5.23682
0.288	11.48071
0.2885	4.33044
0.289	6.64673
0.2895	3.8269
0.29	11.58142
0.2905	9.26514
0.291	5.0354
0.2915	5.74036
0.292	5.74036
0.2925	6.54602
0.293	1.81274
0.2935	6.2439
0.294	6.74744
0.2945	1.71204
0.295	9.16443
0.2955	8.56018
0.296	5.84106
0.2965	6.84814
0.297	7.45239
0.2975	8.35876
0.298	2.71912
0.2985	8.66089
0.299	6.04248
0.2995	6.64673
0.3	8.35876
0.3005	4.02832
0.301	10.27222
0.3015	5.94177
0.302	11.2793
0.3025	4.73328
0.303	0.30212
0.3035	7.85522
0.304	5.43823
0.3045	10.0708
0.305	5.13611
0.3055	9.76868
0.306	5.94177
0.3065	2.5177
0.307	6.3446
0.3075	2.61841
0.308	10.37292
0.3085	7.95593
0.309	8.56018
0.3095	11.07788
0.31	8.25806
0.3105	3.12195
0.311	6.54602
0.3115	4.33044
0.312	7.95593
0.3125	3.32336
0.313	8.15735
0.3135	2.61841
0.314	7.15027
0.3145	1.00708
0.315	6.64673
0.3155	8.15735
0.316	1.91345
0.3165	7.15027
0.317	1.91345
0.3175	0.70496
0.318	2.31628
0.3185	4.43115
0.319	3.62549
0.3195	1.61133
0.32	5.13611
0.3205	2.41699
0.321	3.32336
0.3215	3.8269
0.322	4.02832
0.3225	7.65381
0.323	6.14319
0.3235	10.77576
0.324	5.63965
0.3245	8.66089
0.325	8.05664
0.3255	7.35168
0.326	7.85522
0.3265	-0.50354
0.327	1.51062
0.3275	5.74036
0.328	4.33044
0.3285	9.97009
0.329	10.77576
0.3295	14.19983
0.33	11.68213
0.3305	8.7616
0.331	12.68921
0.3315	13.29346
0.332	9.36584
0.3325	11.38
0.333	6.94885
0.3335	3.8269
0.334	2.41699
0.3345	11.38
0.335	7.65381
0.3355	11.07788
0.336	0.10071
0.3365	9.66797
0.337	8.05664
0.3375	7.85522
0.338	6.84814
0.3385	7.45239
0.339	9.16443
0.3395	9.26514
0.34	4.12903
0.3405	7.25098
0.341	6.84814
0.3415	0.90637
0.342	8.45947
0.3425	0
0.343	-1.61133
0.3435	1.2085
0.344	6.3446
0.3445	5.0354
0.345	5.33752
0.3455	-0.80566
0.346	-0.50354
0.3465	-0.40283
0.347	2.41699
0.3475	3.02124
0.348	0.50354
0.3485	5.33752
0.349	7.15027
0.3495	7.45239
0.35	3.42407
0.3505	6.04248
0.351	5.84106
0.3515	3.32336
0.352	2.01416
0.3525	1.71204
0.353	4.22974
0.3535	3.8269
0.354	1.61133
0.3545	5.23682
0.355	2.41699
0.3555	-2.41699
0.356	2.21558
0.3565	1.2085
0.357	2.11487
0.3575	-4.73328
0.358	-2.11487
0.3585	1.2085
0.359	1.2085
0.3595	5.33752
0.36	-1.10779
0.3605	2.61841
0.361	-4.93469
0.3615	-3.42407
0.362	-3.32336
0.3625	-5.63965
0.363	-5.94177
0.3635	-3.42407
0.364	-5.84106
0.3645	-2.81982
0.365	-0.70496
0.3655	-0.80566
0.366	-2.01416
0.3665	1.10779
0.367	0.80566
0.3675	8.7616
0.368	4.73328
0.3685	5.43823
0.369	6.2439
0.3695	8.15735
0.37	5.74036
0.3705	8.56018
0.371	8.66089
0.3715	8.25806
0.372	9.16443
0.3725	4.33044
0.373	-0.70496
0.3735	5.0354
0.374	5.94177
0.3745	2.92053
0.375	4.12903
0.3755	4.02832
0.376	5.33752
0.3765	8.56018
0.377	3.32336
0.3775	1.51062
0.378	2.21558
0.3785	3.92761
0.379	5.94177
0.3795	6.14319
0.38	4.12903
0.3805	8.25806
0.381	4.93469
0.3815	9.56726
0.382	7.75452
0.3825	1.10779
0.383	1.40991
0.3835	4.63257
0.384	-0.10071
0.3845	2.41699
0.385	5.13611
0.3855	3.8269
0.386	6.64673
0.3865	-0.10071
0.387	4.12903
0.3875	2.31628
0.388	8.56018
0.3885	11.78284
0.389	11.38
0.3895	6.04248
0.39	8.66089
0.3905	7.95593
0.391	5.23682
0.3915	1.40991
0.392	1.51062
0.3925	1.91345
0.393	2.5177
0.3935	5.33752
0.394	7.5531
0.3945	10.0708
0.395	3.7262
0.3955	5.23682
0.396	0.70496
0.3965	1.71204
0.397	3.7262
0.3975	-0.10071
0.398	4.73328
0.3985	8.25806
0.399	5.43823
0.3995	6.14319
0.4	7.5531
0.4005	7.15027
0.401	7.35168
0.4015	10.77576
0.402	5.0354
0.4025	10.57434
0.403	9.06372
0.4035	3.62549
0.404	6.54602
0.4045	3.12195
0.405	4.12903
0.4055	0.10071
0.406	5.94177
0.4065	12.18567
0.407	8.05664
0.4075	6.94885
0.408	6.04248
0.4085	8.7616
0.409	7.25098
0.4095	-0.10071
0.41	1.10779
0.4105	1.61133
0.411	4.73328
0.4115	7.04956
0.412	6.3446
0.4125	1.51062
0.413	3.02124
0.4135	5.33752
0.414	6.64673
0.4145	8.66089
0.415	8.15735
0.4155	6.74744
0.416	5.84106
0.4165	3.42407
0.417	7.45239
0.4175	6.44531
0.418	2.41699
0.4185	1.61133
0.419	2.61841
0.4195	3.62549
0.42	5.13611
0.4205	5.53894
0.421	-0.30212
0.4215	1.10779
0.422	-1.71204
