Daniele_De_Santis_Right_1.c3d  



Time(s):	C_R_bicipite(μV):
0.476	-18.02673
0.4765	-20.94727
0.477	-16.01257
0.4775	-9.86938
0.478	-13.29346
0.4785	-12.99133
0.479	-18.42957
0.4795	-17.12036
0.48	-16.01257
0.4805	-16.3147
0.481	-14.60266
0.4815	-3.7262
0.482	14.70337
0.4825	32.83081
0.483	32.32727
0.4835	23.8678
0.484	18.22815
0.4845	2.21558
0.485	3.7262
0.4855	6.74744
0.486	10.97717
0.4865	9.86938
0.487	5.63965
0.4875	4.02832
0.488	4.53186
0.4885	9.66797
0.489	6.64673
0.4895	1.61133
0.49	-1.71204
0.4905	-6.54602
0.491	2.21558
0.4915	2.11487
0.492	9.97009
0.4925	1.3092
0.493	-11.38
0.4935	-24.47205
0.494	-20.64514
0.4945	-12.18567
0.495	-13.29346
0.4955	-14.70337
0.496	-17.52319
0.4965	-36.25488
0.497	-46.42639
0.4975	-49.24622
0.498	-42.29736
0.4985	-29.40674
0.499	-13.59558
0.4995	-9.86938
0.5	-1.91345
0.5005	-0.30212
0.501	3.12195
0.5015	10.47363
0.502	15.00549
0.5025	13.09204
0.503	10.77576
0.5035	9.06372
0.504	4.73328
0.5045	1.10779
0.505	-3.52478
0.5055	-2.92053
0.506	6.14319
0.5065	2.71912
0.507	2.61841
0.5075	-0.50354
0.508	3.8269
0.5085	2.01416
0.509	1.81274
0.5095	4.63257
0.51	-0.70496
0.5105	1.71204
0.511	-7.15027
0.5115	-3.12195
0.512	-7.04956
0.5125	-8.15735
0.513	-4.22974
0.5135	-9.46655
0.514	-5.33752
0.5145	0.90637
0.515	5.23682
0.5155	3.12195
0.516	7.25098
0.5165	0.80566
0.517	-4.22974
0.5175	-6.64673
0.518	-2.11487
0.5185	-1.40991
0.519	3.62549
0.5195	10.0708
0.52	13.19275
0.5205	20.94727
0.521	29.60815
0.5215	32.12585
0.522	37.56409
0.5225	50.15259
0.523	59.51843
0.5235	56.49719
0.524	48.74268
0.5245	45.3186
0.525	40.88745
0.5255	26.3855
0.526	13.09204
0.5265	3.12195
0.527	-7.95593
0.5275	-21.95435
0.528	-22.55859
0.5285	-20.34302
0.529	-12.38708
0.5295	-16.71753
0.53	-19.13452
0.5305	-14.09912
0.531	-5.13611
0.5315	-1.51062
0.532	-17.72461
0.5325	-14.19983
0.533	-1.71204
0.5335	2.41699
0.534	5.0354
0.5345	11.88354
0.535	11.98425
0.5355	6.64673
0.536	4.02832
0.5365	-6.44531
0.537	-16.91895
0.5375	-34.44214
0.538	-39.47754
0.5385	-37.56409
0.539	-30.01099
0.5395	-23.96851
0.54	-21.14868
0.5405	-25.07629
0.541	-33.63647
0.5415	-31.82373
0.542	-34.24072
0.5425	-37.56409
0.543	-34.84497
0.5435	-29.30603
0.544	-29.40674
0.5445	-22.76001
0.545	-23.36426
0.5455	-22.15576
0.546	-14.60266
0.5465	-13.39417
0.547	-1.2085
0.5475	-2.61841
0.548	0.60425
0.5485	0.60425
0.549	-0.80566
0.5495	0.30212
0.55	0.90637
0.5505	4.12903
0.551	5.33752
0.5515	10.17151
0.552	18.53027
0.5525	20.24231
0.553	25.57983
0.5535	33.83789
0.554	39.77966
0.5545	43.10303
0.555	40.48462
0.5555	38.36975
0.556	33.43506
0.5565	24.97559
0.557	19.13452
0.5575	9.36584
0.558	3.42407
0.5585	-3.32336
0.559	-10.67505
0.5595	-7.45239
0.56	-13.19275
0.5605	-12.18567
0.561	-13.69629
0.5615	-12.18567
0.562	-14.30054
0.5625	-12.28638
0.563	-12.28638
0.5635	-16.61682
0.564	-12.08496
0.5645	-12.28638
0.565	-4.33044
0.5655	7.25098
0.566	11.98425
0.5665	11.58142
0.567	2.81982
0.5675	-0.10071
0.568	-7.75452
0.5685	-10.0708
0.569	-10.57434
0.5695	-12.18567
0.57	-12.68921
0.5705	-12.48779
0.571	-15.81116
0.5715	-23.8678
0.572	-16.41541
0.5725	-7.95593
0.573	0.30212
0.5735	8.56018
0.574	4.33044
0.5745	-1.2085
0.575	-5.43823
0.5755	-11.88354
0.576	-15.20691
0.5765	-17.72461
0.577	-18.63098
0.5775	-15.20691
0.578	-13.99841
0.5785	-3.32336
0.579	-4.02832
0.5795	-6.84814
0.58	0.40283
0.5805	12.18567
0.581	13.19275
0.5815	9.16443
0.582	18.12744
0.5825	17.42249
0.583	17.01965
0.5835	14.30054
0.584	13.09204
0.5845	10.17151
0.585	4.33044
0.5855	-3.7262
0.586	-17.42249
0.5865	-16.51611
0.587	-27.79541
0.5875	-33.03223
0.588	-37.86621
0.5885	-37.06055
0.589	-24.77417
0.5895	-13.59558
0.59	-5.63965
0.5905	1.61133
0.591	-1.51062
0.5915	1.61133
0.592	1.91345
0.5925	1.91345
0.593	4.12903
0.5935	5.84106
0.594	9.66797
0.5945	10.67505
0.595	11.48071
0.5955	12.48779
0.596	16.01257
0.5965	16.61682
0.597	3.8269
0.5975	2.71912
0.598	0.30212
0.5985	0.90637
0.599	4.22974
0.5995	9.76868
0.6	13.99841
0.6005	15.91187
0.601	14.80408
0.6015	12.78992
0.602	5.23682
0.6025	3.32336
0.603	9.06372
0.6035	9.06372
0.604	7.5531
0.6045	6.64673
0.605	11.48071
0.6055	14.50195
0.606	17.92603
0.6065	14.90479
0.607	19.23523
0.6075	19.13452
0.608	28.60107
0.6085	25.27771
0.609	27.99683
0.6095	21.55151
0.61	23.26355
0.6105	10.37292
0.611	16.21399
0.6115	11.48071
0.612	9.86938
0.6125	2.71912
0.613	1.40991
0.6135	-8.25806
0.614	-16.51611
0.6145	-14.90479
0.615	-16.21399
0.6155	-6.94885
0.616	12.89062
0.6165	21.95435
0.617	5.53894
0.6175	-9.46655
0.618	-28.70178
0.6185	-44.81506
0.619	-39.47754
0.6195	-26.28479
0.62	-8.35876
0.6205	-6.44531
0.621	-8.56018
0.6215	-8.56018
0.622	-11.68213
0.6225	-14.19983
0.623	-12.18567
0.6235	-7.5531
0.624	3.52478
0.6245	6.14319
0.625	6.54602
0.6255	11.58142
0.626	15.71045
0.6265	27.79541
0.627	33.13293
0.6275	29.60815
0.628	23.66638
0.6285	12.08496
0.629	10.17151
0.6295	6.84814
0.63	5.63965
0.6305	-4.43115
0.631	-4.53186
0.6315	-3.8269
0.632	0
0.6325	4.43115
0.633	5.33752
0.6335	-2.41699
0.634	-4.43115
0.6345	-4.02832
0.635	-9.86938
0.6355	-14.50195
0.636	-8.45947
0.6365	-8.15735
0.637	-3.62549
0.6375	8.8623
0.638	14.19983
0.6385	7.45239
0.639	13.49487
0.6395	20.54443
0.64	18.53027
0.6405	2.71912
0.641	-6.54602
0.6415	-13.797
0.642	-18.12744
0.6425	-24.67346
0.643	-24.97559
0.6435	-25.07629
0.644	-22.86072
0.6445	-16.51611
0.645	-9.46655
0.6455	-5.23682
0.646	-6.44531
0.6465	-4.12903
0.647	-9.16443
0.6475	-5.43823
0.648	0.10071
0.6485	-3.7262
0.649	-3.62549
0.6495	16.91895
0.65	31.92444
0.6505	56.5979
0.651	75.73242
0.6515	80.4657
0.652	74.42322
0.6525	66.26587
0.653	53.87878
0.6535	34.24072
0.654	20.74585
0.6545	4.93469
0.655	-18.22815
0.6555	-30.01099
0.656	-43.60657
0.6565	-48.23914
0.657	-51.66321
0.6575	-46.82922
0.658	-42.7002
0.6585	-39.47754
0.659	-32.12585
0.6595	-28.09753
0.66	-17.6239
0.6605	-13.19275
0.661	-9.66797
0.6615	-9.76868
0.662	-19.33594
0.6625	-30.81665
0.663	-30.2124
0.6635	-26.3855
0.664	-26.78833
0.6645	-21.75293
0.665	-13.69629
0.6655	-19.94019
0.666	-17.82532
0.6665	-13.797
0.667	-9.36584
0.6675	-12.5885
0.668	-6.84814
0.6685	-7.45239
0.669	-4.02832
0.6695	2.5177
0.67	-6.14319
0.6705	-8.66089
0.671	-4.43115
0.6715	-4.63257
0.672	-1.71204
0.6725	-4.73328
0.673	-0.90637
0.6735	0
0.674	3.52478
0.6745	-1.3092
0.675	-2.21558
0.6755	-7.75452
0.676	6.04248
0.6765	23.36426
0.677	23.56567
0.6775	27.09045
0.678	29.60815
0.6785	31.11877
0.679	21.14868
0.6795	17.52319
0.68	6.04248
0.6805	4.43115
0.681	-4.12903
0.6815	-0.90637
0.682	3.8269
0.6825	2.5177
0.683	-0.50354
0.6835	5.13611
0.684	13.39417
0.6845	17.12036
0.685	15.30762
0.6855	19.03381
0.686	18.02673
0.6865	18.02673
0.687	9.86938
0.6875	10.0708
0.688	5.0354
0.6885	0.10071
0.689	7.04956
0.6895	5.23682
0.69	-0.70496
0.6905	-1.91345
0.691	-11.17859
0.6915	-22.45789
0.692	-27.09045
0.6925	-27.59399
0.693	-12.78992
0.6935	-17.01965
0.694	-9.16443
0.6945	-2.41699
