Leonardo_Garofalo_Right_3.c3d  



Time(s):	A_R_bicipite(μV):
0	7.5531
0.0005	4.73328
0.001	5.94177
0.0015	8.05664
0.002	1.10779
0.0025	2.41699
0.003	4.63257
0.0035	0.20142
0.004	5.74036
0.0045	0.30212
0.005	-3.92761
0.0055	1.81274
0.006	6.54602
0.0065	11.78284
0.007	5.23682
0.0075	2.61841
0.008	8.45947
0.0085	9.86938
0.009	10.0708
0.0095	12.68921
0.01	11.78284
0.0105	15.71045
0.011	9.56726
0.0115	9.86938
0.012	7.85522
0.0125	8.66089
0.013	4.53186
0.0135	3.12195
0.014	0.90637
0.0145	-6.3446
0.015	-6.2439
0.0155	-3.62549
0.016	0
0.0165	-1.10779
0.017	2.01416
0.0175	2.41699
0.018	2.41699
0.0185	1.81274
0.019	8.35876
0.0195	9.46655
0.02	-0.30212
0.0205	3.02124
0.021	1.3092
0.0215	-1.51062
0.022	-3.92761
0.0225	-1.91345
0.023	5.0354
0.0235	0.70496
0.024	-4.12903
0.0245	1.71204
0.025	6.2439
0.0255	6.04248
0.026	10.67505
0.0265	13.39417
0.027	15.60974
0.0275	18.02673
0.028	22.45789
0.0285	14.09912
0.029	16.41541
0.0295	12.5885
0.03	14.70337
0.0305	11.17859
0.031	12.08496
0.0315	11.2793
0.032	16.21399
0.0325	10.0708
0.033	12.48779
0.0335	7.65381
0.034	1.40991
0.0345	4.33044
0.035	6.74744
0.0355	4.83398
0.036	4.02832
0.0365	3.92761
0.037	2.01416
0.0375	3.8269
0.038	10.67505
0.0385	8.66089
0.039	3.12195
0.0395	6.94885
0.04	3.92761
0.0405	2.31628
0.041	6.94885
0.0415	3.8269
0.042	4.73328
0.0425	6.3446
0.043	6.54602
0.0435	3.02124
0.044	4.02832
0.0445	1.61133
0.045	5.13611
0.0455	-2.92053
0.046	-1.2085
0.0465	3.02124
0.047	3.02124
0.0475	5.13611
0.048	4.12903
0.0485	5.63965
0.049	8.05664
0.0495	8.7616
0.05	5.63965
0.0505	5.43823
0.051	8.7616
0.0515	8.05664
0.052	7.25098
0.0525	9.36584
0.053	5.53894
0.0535	5.53894
0.054	12.48779
0.0545	8.66089
0.055	9.76868
0.0555	11.68213
0.056	8.7616
0.0565	4.93469
0.057	0.10071
0.0575	-1.61133
0.058	7.35168
0.0585	1.40991
0.059	2.21558
0.0595	1.00708
0.06	3.42407
0.0605	7.15027
0.061	3.7262
0.0615	-1.10779
0.062	-1.40991
0.0625	1.61133
0.063	6.3446
0.0635	3.92761
0.064	3.02124
0.0645	1.51062
0.065	1.51062
0.0655	4.83398
0.066	5.94177
0.0665	6.44531
0.067	5.94177
0.0675	6.94885
0.068	8.35876
0.0685	10.47363
0.069	9.56726
0.0695	6.94885
0.07	5.94177
0.0705	1.10779
0.071	-2.81982
0.0715	-5.63965
0.072	-12.18567
0.0725	-14.40125
0.073	-18.32886
0.0735	-13.797
0.074	-17.22107
0.0745	-9.76868
0.075	-6.74744
0.0755	-4.22974
0.076	-7.65381
0.0765	-1.2085
0.077	9.36584
0.0775	8.05664
0.078	14.40125
0.0785	19.43665
0.079	28.70178
0.0795	25.88196
0.08	22.76001
0.0805	21.95435
0.081	19.94019
0.0815	19.53735
0.082	18.93311
0.0825	17.32178
0.083	15.71045
0.0835	12.28638
0.084	16.3147
0.0845	16.81824
0.085	15.00549
0.0855	7.95593
0.086	12.89062
0.0865	9.66797
0.087	9.46655
0.0875	5.74036
0.088	7.75452
0.0885	2.21558
0.089	1.91345
0.0895	7.5531
0.09	9.16443
0.0905	4.12903
0.091	6.64673
0.0915	5.63965
0.092	7.15027
0.0925	5.84106
0.093	6.44531
0.0935	5.23682
0.094	5.53894
0.0945	5.63965
0.095	8.66089
0.0955	6.3446
0.096	6.64673
0.0965	8.05664
0.097	7.25098
0.0975	6.04248
0.098	3.22266
0.0985	6.44531
0.099	3.62549
0.0995	1.00708
0.1	-1.3092
0.1005	-1.81274
0.101	-7.04956
0.1015	-5.84106
0.102	3.42407
0.1025	6.84814
0.103	2.92053
0.1035	4.63257
0.104	7.5531
0.1045	6.14319
0.105	7.25098
0.1055	4.02832
0.106	0.30212
0.1065	5.63965
0.107	6.74744
0.1075	3.32336
0.108	6.14319
0.1085	-0.60425
0.109	8.05664
0.1095	14.80408
0.11	6.54602
0.1105	0.50354
0.111	-2.11487
0.1115	5.84106
0.112	5.0354
0.1125	8.15735
0.113	0.50354
0.1135	1.91345
0.114	1.71204
0.1145	4.83398
0.115	-0.30212
0.1155	-2.21558
0.116	-0.80566
0.1165	-4.33044
0.117	-5.74036
0.1175	-0.90637
0.118	-3.92761
0.1185	-2.81982
0.119	-4.43115
0.1195	-5.63965
0.12	-4.53186
0.1205	0.40283
0.121	9.16443
0.1215	5.74036
0.122	8.96301
0.1225	11.88354
0.123	12.48779
0.1235	13.39417
0.124	17.32178
0.1245	16.01257
0.125	18.8324
0.1255	21.14868
0.126	20.04089
0.1265	12.48779
0.127	13.99841
0.1275	13.09204
0.128	8.35876
0.1285	7.04956
0.129	13.19275
0.1295	10.47363
0.13	12.18567
0.1305	8.15735
0.131	12.38708
0.1315	4.83398
0.132	1.00708
0.1325	3.52478
0.133	0.50354
0.1335	2.5177
0.134	7.15027
0.1345	9.66797
0.135	3.32336
0.1355	6.2439
0.136	2.41699
0.1365	2.01416
0.137	5.84106
0.1375	5.63965
0.138	8.56018
0.1385	7.04956
0.139	9.46655
0.1395	11.2793
0.14	9.76868
0.1405	10.67505
0.141	13.69629
0.1415	10.97717
0.142	13.797
0.1425	14.60266
0.143	14.50195
0.1435	18.32886
0.144	13.59558
0.1445	11.07788
0.145	12.48779
0.1455	9.16443
0.146	8.56018
0.1465	6.44531
0.147	0.10071
0.1475	1.40991
0.148	7.35168
0.1485	9.26514
0.149	9.76868
0.1495	1.2085
0.15	5.33752
0.1505	7.25098
0.151	-5.63965
0.1515	-4.33044
0.152	4.63257
0.1525	8.35876
0.153	4.73328
0.1535	7.95593
0.154	11.07788
0.1545	14.40125
0.155	8.45947
0.1555	11.2793
0.156	4.53186
0.1565	4.63257
0.157	9.36584
0.1575	6.44531
0.158	12.38708
0.1585	9.36584
0.159	-0.40283
0.1595	-3.32336
0.16	-2.92053
0.1605	0.10071
0.161	1.3092
0.1615	-0.10071
0.162	-0.20142
0.1625	-4.53186
0.163	0.80566
0.1635	3.12195
0.164	4.93469
0.1645	2.61841
0.165	5.94177
0.1655	2.21558
0.166	1.71204
0.1665	-2.21558
0.167	-2.5177
0.1675	-5.53894
0.168	-9.76868
0.1685	-7.95593
0.169	-19.63806
0.1695	-11.88354
0.17	-11.2793
0.1705	-11.38
0.171	-8.8623
0.1715	-7.5531
0.172	-5.33752
0.1725	0.10071
0.173	-2.5177
0.1735	-6.3446
0.174	-3.62549
0.1745	-6.04248
0.175	-3.62549
0.1755	-3.92761
0.176	-3.32336
0.1765	1.10779
0.177	2.11487
0.1775	3.02124
0.178	8.45947
0.1785	13.69629
0.179	17.72461
0.1795	24.27063
0.18	25.37842
0.1805	29.30603
0.181	30.11169
0.1815	27.89612
0.182	24.37134
0.1825	24.47205
0.183	24.47205
0.1835	26.58691
0.184	19.43665
0.1845	19.23523
0.185	19.13452
0.1855	10.97717
0.186	14.50195
0.1865	12.08496
0.187	8.8623
0.1875	11.48071
0.188	6.2439
0.1885	-0.20142
0.189	2.31628
0.1895	-7.04956
0.19	-3.92761
0.1905	-2.11487
0.191	4.73328
0.1915	3.7262
0.192	5.53894
0.1925	-0.10071
0.193	-5.0354
0.1935	-1.40991
0.194	-5.13611
0.1945	-10.47363
0.195	-10.37292
0.1955	-12.28638
0.196	-10.87646
0.1965	-1.61133
0.197	-4.12903
0.1975	-1.51062
0.198	4.53186
0.1985	2.61841
0.199	4.02832
0.1995	9.46655
0.2	11.07788
0.2005	11.38
0.201	13.797
0.2015	12.5885
0.202	15.40833
0.2025	16.21399
0.203	9.97009
0.2035	8.45947
0.204	8.96301
0.2045	8.15735
0.205	8.96301
0.2055	3.32336
0.206	3.8269
0.2065	1.81274
0.207	1.2085
0.2075	0.50354
0.208	0.30212
0.2085	1.91345
0.209	8.8623
0.2095	7.65381
0.21	2.92053
0.2105	8.45947
0.211	5.33752
0.2115	7.35168
0.212	11.58142
0.2125	10.27222
0.213	7.75452
0.2135	4.63257
0.214	10.77576
0.2145	8.56018
0.215	4.22974
0.2155	3.62549
0.216	5.0354
0.2165	2.61841
0.217	0.30212
0.2175	1.91345
0.218	4.12903
0.2185	-1.40991
0.219	-2.5177
0.2195	2.71912
0.22	4.22974
0.2205	2.01416
0.221	2.11487
0.2215	4.02832
0.222	3.52478
0.2225	2.21558
0.223	6.94885
0.2235	3.92761
0.224	3.12195
0.2245	5.0354
0.225	5.53894
0.2255	3.8269
0.226	4.53186
0.2265	6.84814
0.227	8.35876
0.2275	8.56018
0.228	9.16443
0.2285	22.96143
0.229	18.22815
0.2295	13.69629
0.23	15.71045
0.2305	11.88354
0.231	10.17151
0.2315	4.33044
0.232	6.2439
0.2325	2.01416
0.233	-0.20142
0.2335	3.42407
0.234	-0.80566
0.2345	-2.11487
0.235	1.81274
0.2355	4.93469
0.236	6.54602
0.2365	5.0354
0.237	3.92761
0.2375	5.94177
0.238	10.17151
0.2385	5.74036
0.239	4.43115
0.2395	8.66089
0.24	12.28638
0.2405	13.49487
0.241	10.0708
0.2415	7.65381
0.242	3.92761
0.2425	10.87646
0.243	2.31628
0.2435	4.93469
0.244	2.71912
0.2445	3.12195
0.245	2.01416
0.2455	1.40991
0.246	3.8269
0.2465	11.17859
0.247	6.14319
0.2475	6.44531
0.248	6.74744
0.2485	13.59558
0.249	7.5531
