Domenico_Di_Fonza_Left_1.c3d  



Time(s):	B_L_bicipite(μV):
0.165	3.22266
0.1655	3.32336
0.166	6.54602
0.1665	6.84814
0.167	2.92053
0.1675	5.33752
0.168	7.45239
0.1685	4.93469
0.169	6.64673
0.1695	5.33752
0.17	7.45239
0.1705	5.74036
0.171	3.32336
0.1715	-1.91345
0.172	3.42407
0.1725	3.52478
0.173	10.37292
0.1735	9.76868
0.174	6.84814
0.1745	6.64673
0.175	4.43115
0.1755	5.33752
0.176	13.99841
0.1765	8.66089
0.177	5.84106
0.1775	13.09204
0.178	8.56018
0.1785	7.25098
0.179	6.74744
0.1795	9.56726
0.18	6.84814
0.1805	4.63257
0.181	0.40283
0.1815	-0.80566
0.182	4.12903
0.1825	7.95593
0.183	5.53894
0.1835	2.92053
0.184	5.84106
0.1845	-2.31628
0.185	4.43115
0.1855	9.66797
0.186	5.13611
0.1865	3.7262
0.187	1.61133
0.1875	4.12903
0.188	4.43115
0.1885	6.44531
0.189	8.25806
0.1895	7.65381
0.19	8.66089
0.1905	4.93469
0.191	1.10779
0.1915	8.7616
0.192	6.94885
0.1925	6.64673
0.193	1.00708
0.1935	6.54602
0.194	1.51062
0.1945	3.12195
0.195	2.01416
0.1955	7.15027
0.196	6.74744
0.1965	1.40991
0.197	1.10779
0.1975	5.84106
0.198	7.95593
0.1985	8.7616
0.199	0.60425
0.1995	6.64673
0.2	8.8623
0.2005	4.53186
0.201	2.92053
0.2015	5.23682
0.202	0
0.2025	1.3092
0.203	5.53894
0.2035	3.7262
0.204	5.74036
0.2045	2.5177
0.205	2.41699
0.2055	2.81982
0.206	3.12195
0.2065	9.66797
0.207	8.7616
0.2075	8.05664
0.208	5.23682
0.2085	3.8269
0.209	5.53894
0.2095	-0.30212
0.21	6.2439
0.2105	1.40991
0.211	3.92761
0.2115	4.02832
0.212	3.32336
0.2125	-3.02124
0.213	-1.3092
0.2135	3.42407
0.214	4.93469
0.2145	3.8269
0.215	7.95593
0.2155	3.32336
0.216	7.15027
0.2165	9.46655
0.217	8.66089
0.2175	5.33752
0.218	2.61841
0.2185	4.43115
0.219	5.84106
0.2195	2.31628
0.22	8.56018
0.2205	5.33752
0.221	6.54602
0.2215	6.54602
0.222	7.04956
0.2225	8.15735
0.223	-0.30212
0.2235	5.63965
0.224	0.50354
0.2245	4.12903
0.225	7.35168
0.2255	7.45239
0.226	8.96301
0.2265	3.52478
0.227	4.12903
0.2275	2.21558
0.228	6.44531
0.2285	7.75452
0.229	2.92053
0.2295	7.45239
0.23	6.44531
0.2305	6.54602
0.231	1.40991
0.2315	5.13611
0.232	3.22266
0.2325	-1.40991
0.233	4.93469
0.2335	2.31628
0.234	5.23682
0.2345	1.3092
0.235	5.33752
0.2355	0
0.236	-0.40283
0.2365	1.81274
0.237	10.57434
0.2375	9.36584
0.238	0.90637
0.2385	-1.00708
0.239	4.53186
0.2395	2.01416
0.24	3.52478
0.2405	2.92053
0.241	1.81274
0.2415	5.43823
0.242	11.58142
0.2425	7.25098
0.243	8.05664
0.2435	4.73328
0.244	4.73328
0.2445	4.33044
0.245	11.58142
0.2455	6.14319
0.246	6.14319
0.2465	4.02832
0.247	2.61841
0.2475	4.02832
0.248	-3.62549
0.2485	3.62549
0.249	1.51062
0.2495	1.00708
0.25	4.12903
0.2505	3.62549
0.251	2.11487
0.2515	8.25806
0.252	4.33044
0.2525	0.80566
0.253	2.81982
0.2535	3.92761
0.254	4.63257
0.2545	4.12903
0.255	3.92761
0.2555	9.26514
0.256	8.56018
0.2565	10.0708
0.257	8.35876
0.2575	8.35876
0.258	7.04956
0.2585	1.61133
0.259	8.25806
0.2595	8.8623
0.26	4.02832
0.2605	2.31628
0.261	9.46655
0.2615	8.66089
0.262	10.27222
0.2625	1.81274
0.263	7.5531
0.2635	4.83398
0.264	4.02832
0.2645	1.71204
0.265	5.33752
0.2655	6.64673
0.266	11.78284
0.2665	7.65381
0.267	15.81116
0.2675	14.50195
0.268	12.18567
0.2685	13.29346
0.269	17.42249
0.2695	17.01965
0.27	13.797
0.2705	19.03381
0.271	16.71753
0.2715	11.78284
0.272	10.77576
0.2725	15.50903
0.273	9.06372
0.2735	11.88354
0.274	7.04956
0.2745	10.17151
0.275	5.84106
0.2755	4.63257
0.276	5.33752
0.2765	8.25806
0.277	11.68213
0.2775	6.84814
0.278	9.36584
0.2785	10.57434
0.279	10.17151
0.2795	12.89062
0.28	17.72461
0.2805	19.13452
0.281	21.04797
0.2815	19.83948
0.282	20.84656
0.2825	20.34302
0.283	15.30762
0.2835	14.09912
0.284	7.95593
0.2845	2.31628
0.285	3.02124
0.2855	3.42407
0.286	3.02124
0.2865	-2.71912
0.287	1.40991
0.2875	-2.92053
0.288	7.35168
0.2885	4.02832
0.289	11.07788
0.2895	9.66797
0.29	7.15027
0.2905	5.74036
0.291	-2.31628
0.2915	-4.43115
0.292	1.81274
0.2925	3.42407
0.293	9.56726
0.2935	12.28638
