Alex_Venditti_Right_2.c3d  



Time(s):	C_L_bicipite(μV):
0.142	-41.69312
0.1425	-35.44922
0.143	-30.51453
0.1435	-20.74585
0.144	-10.67505
0.1445	-6.54602
0.145	3.52478
0.1455	19.23523
0.146	24.97559
0.1465	29.30603
0.147	37.26196
0.1475	43.90869
0.148	45.62073
0.1485	47.63489
0.149	53.17383
0.1495	49.24622
0.15	49.24622
0.1505	44.71436
0.151	48.33984
0.1515	38.47046
0.152	33.33435
0.1525	26.78833
0.153	27.89612
0.1535	23.06213
0.154	20.24231
0.1545	15.00549
0.155	13.39417
0.1555	8.96301
0.156	8.15735
0.1565	9.86938
0.157	8.56018
0.1575	2.41699
0.158	3.7262
0.1585	1.2085
0.159	3.22266
0.1595	2.71912
0.16	2.11487
0.1605	0.10071
0.161	-3.52478
0.1615	-0.80566
0.162	-0.80566
0.1625	-0.30212
0.163	3.52478
0.1635	4.22974
0.164	4.12903
0.1645	5.94177
0.165	3.92761
0.1655	7.95593
0.166	2.01416
0.1665	0.60425
0.167	1.3092
0.1675	7.75452
0.168	6.3446
0.1685	1.00708
0.169	-0.10071
0.1695	3.02124
0.17	2.01416
0.1705	2.71912
0.171	1.10779
0.1715	-2.71912
0.172	-6.64673
0.1725	-7.85522
0.173	-2.21558
0.1735	-1.91345
0.174	-5.63965
0.1745	-11.58142
0.175	-16.11328
0.1755	-24.87488
0.176	-25.57983
0.1765	-30.01099
0.177	-30.41382
0.1775	-22.45789
0.178	-12.89062
0.1785	-10.17151
0.179	0.50354
0.1795	4.53186
0.18	8.05664
0.1805	10.27222
0.181	15.40833
0.1815	16.11328
0.182	18.12744
0.1825	12.18567
0.183	7.25098
0.1835	-2.71912
0.184	-1.51062
0.1845	-13.39417
0.185	-21.95435
0.1855	-22.96143
0.186	-26.28479
0.1865	-34.64355
0.187	-31.92444
0.1875	-36.4563
0.188	-40.88745
0.1885	-35.85205
0.189	-30.2124
0.1895	-20.74585
0.19	-13.49487
0.1905	-10.47363
0.191	7.15027
0.1915	12.28638
0.192	18.02673
0.1925	34.34143
0.193	41.08887
0.1935	51.05896
0.194	41.79382
0.1945	33.53577
0.195	23.36426
0.1955	15.00549
0.196	10.0708
0.1965	4.12903
0.197	11.88354
0.1975	2.5177
0.198	4.12903
0.1985	3.62549
0.199	6.14319
0.1995	7.85522
0.2	14.40125
0.2005	15.50903
0.201	27.79541
0.2015	30.61523
0.202	28.50037
0.2025	32.52869
0.203	33.43506
0.2035	36.15417
0.204	34.74426
0.2045	40.98816
0.205	39.98108
0.2055	39.27612
0.206	34.44214
0.2065	34.74426
0.207	35.54993
0.2075	36.85913
0.208	35.2478
0.2085	31.32019
0.209	26.88904
0.2095	23.06213
0.21	17.22107
0.2105	17.22107
0.211	11.58142
0.2115	11.48071
0.212	13.59558
0.2125	13.39417
0.213	14.70337
0.2135	11.88354
0.214	4.53186
0.2145	0.40283
0.215	5.84106
0.2155	6.14319
0.216	9.66797
0.2165	5.53894
0.217	5.84106
0.2175	7.5531
0.218	5.84106
0.2185	1.71204
0.219	-18.22815
0.2195	-32.93152
0.22	-63.74817
0.2205	-92.04712
0.221	-110.47668
0.2215	-125.28076
0.222	-128.90625
0.2225	-126.79138
0.223	-113.59863
0.2235	-103.125
0.224	-88.11951
0.2245	-70.09277
0.225	-41.79382
0.2255	-18.42957
0.226	8.15735
0.2265	36.55701
0.227	51.86462
0.2275	70.19348
0.228	83.99048
0.2285	96.47827
0.229	104.13208
0.2295	107.15332
0.23	117.12341
0.2305	109.67102
0.231	101.71509
0.2315	95.67261
0.232	82.88269
0.2325	76.63879
0.233	75.32959
0.2335	58.20923
0.234	48.84338
0.2345	44.61365
0.235	36.25488
0.2355	26.88904
0.236	23.76709
0.2365	18.53027
0.237	20.74585
0.2375	15.1062
0.238	13.59558
0.2385	8.05664
0.239	5.13611
0.2395	5.63965
0.24	-0.20142
0.2405	1.61133
0.241	1.81274
0.2415	-0.20142
0.242	0.30212
0.2425	-0.20142
0.243	2.71912
0.2435	5.0354
0.244	0.70496
0.2445	-2.81982
0.245	-4.12903
0.2455	-4.22974
0.246	-5.94177
0.2465	-6.84814
0.247	-8.56018
0.2475	-12.48779
0.248	-6.44531
0.2485	-6.74744
0.249	-7.35168
0.2495	-3.52478
0.25	-9.76868
0.2505	-4.33044
0.251	-1.00708
0.2515	0.10071
0.252	-1.10779
0.2525	-0.30212
0.253	1.61133
0.2535	-2.31628
0.254	-6.54602
0.2545	-3.02124
0.255	-2.11487
0.2555	9.16443
0.256	4.53186
0.2565	1.61133
0.257	-7.25098
0.2575	-13.59558
0.258	-19.94019
0.2585	-20.54443
0.259	-28.9032
0.2595	-21.65222
0.26	-13.59558
0.2605	-17.22107
0.261	-14.90479
0.2615	2.21558
0.262	2.5177
0.2625	6.2439
0.263	9.56726
0.2635	16.41541
0.264	18.93311
0.2645	25.88196
0.265	24.77417
0.2655	27.39258
0.266	21.85364
0.2665	16.71753
0.267	14.90479
0.2675	18.93311
0.268	14.90479
0.2685	12.18567
0.269	9.76868
0.2695	7.95593
0.27	9.46655
0.2705	5.94177
0.271	5.84106
0.2715	3.12195
0.272	8.45947
0.2725	9.97009
0.273	11.2793
0.2735	7.45239
0.274	5.0354
0.2745	5.23682
0.275	7.95593
0.2755	5.94177
0.276	7.15027
0.2765	5.53894
0.277	6.54602
0.2775	2.92053
0.278	2.81982
0.2785	4.73328
0.279	6.74744
0.2795	4.73328
0.28	5.0354
0.2805	2.61841
0.281	2.11487
0.2815	2.81982
0.282	1.40991
0.2825	0.80566
0.283	0.80566
0.2835	0.30212
0.284	-1.61133
0.2845	0.60425
0.285	0.20142
0.2855	5.94177
0.286	0.10071
0.2865	3.52478
0.287	1.81274
0.2875	0.30212
0.288	3.8269
0.2885	0.90637
0.289	3.62549
0.2895	1.71204
0.29	5.43823
0.2905	4.53186
0.291	4.93469
0.2915	6.84814
0.292	5.33752
0.2925	2.71912
0.293	0.20142
0.2935	6.54602
0.294	0.40283
0.2945	5.63965
0.295	1.81274
0.2955	7.65381
0.296	3.52478
0.2965	2.61841
0.297	4.83398
0.2975	1.81274
0.298	4.02832
0.2985	6.14319
0.299	9.36584
0.2995	3.7262
0.3	5.94177
0.3005	3.92761
0.301	1.81274
0.3015	2.5177
0.302	-2.61841
0.3025	-1.61133
0.303	0.30212
0.3035	1.91345
0.304	-2.21558
0.3045	0.60425
0.305	2.21558
0.3055	4.53186
0.306	-3.12195
0.3065	-0.30212
0.307	0.40283
0.3075	-3.42407
0.308	-4.02832
0.3085	-7.85522
0.309	-12.08496
0.3095	-10.77576
0.31	-7.45239
0.3105	-13.797
0.311	-13.19275
0.3115	-9.46655
0.312	-6.44531
0.3125	1.51062
0.313	-0.50354
0.3135	-2.81982
0.314	2.11487
0.3145	8.35876
0.315	10.47363
0.3155	16.3147
0.316	12.68921
0.3165	23.66638
0.317	18.8324
0.3175	19.43665
0.318	21.75293
0.3185	25.27771
0.319	22.55859
0.3195	20.1416
0.32	18.63098
0.3205	14.90479
0.321	10.87646
0.3215	11.17859
0.322	12.89062
0.3225	3.8269
0.323	5.74036
0.3235	10.0708
0.324	9.36584
0.3245	11.98425
0.325	5.53894
0.3255	10.27222
0.326	8.56018
0.3265	10.97717
0.327	8.8623
0.3275	6.44531
0.328	4.22974
0.3285	10.87646
0.329	13.39417
0.3295	6.04248
0.33	5.94177
0.3305	8.45947
0.331	10.57434
0.3315	10.57434
0.332	6.74744
0.3325	7.65381
0.333	4.93469
0.3335	-1.40991
0.334	3.02124
0.3345	5.43823
0.335	4.22974
0.3355	3.8269
0.336	-1.10779
0.3365	-1.51062
0.337	2.5177
0.3375	0.40283
0.338	4.12903
0.3385	8.25806
0.339	7.15027
0.3395	10.57434
0.34	7.5531
0.3405	2.92053
0.341	3.7262
0.3415	1.00708
0.342	5.63965
0.3425	6.54602
0.343	2.11487
0.3435	3.92761
0.344	-2.31628
0.3445	2.21558
0.345	2.11487
0.3455	6.2439
0.346	2.31628
0.3465	6.3446
0.347	5.94177
0.3475	8.8623
0.348	2.01416
0.3485	2.5177
0.349	7.25098
0.3495	8.56018
0.35	6.44531
0.3505	7.65381
0.351	4.02832
0.3515	-1.40991
0.352	2.11487
0.3525	2.21558
0.353	4.22974
0.3535	2.61841
0.354	0.60425
0.3545	1.91345
0.355	2.31628
0.3555	5.43823
0.356	-1.2085
0.3565	6.04248
0.357	-1.51062
0.3575	2.5177
0.358	3.8269
0.3585	2.61841
0.359	1.91345
0.3595	8.15735
0.36	4.83398
0.3605	-2.92053
0.361	6.64673
0.3615	3.22266
0.362	2.11487
0.3625	4.93469
0.363	0.90637
0.3635	5.63965
0.364	8.35876
0.3645	4.12903
0.365	6.94885
0.3655	5.23682
0.366	5.94177
0.3665	6.64673
0.367	7.04956
0.3675	3.62549
0.368	5.0354
0.3685	2.81982
0.369	10.0708
0.3695	5.13611
0.37	1.91345
0.3705	5.63965
0.371	5.23682
0.3715	-3.12195
0.372	3.32336
0.3725	-0.10071
0.373	1.10779
0.3735	2.31628
0.374	-3.32336
0.3745	3.32336
0.375	1.40991
0.3755	-1.3092
0.376	0.70496
0.3765	6.3446
0.377	2.61841
0.3775	3.8269
0.378	6.44531
0.3785	6.64673
0.379	8.8623
0.3795	9.56726
0.38	10.37292
0.3805	12.78992
0.381	11.2793
0.3815	20.24231
0.382	15.40833
0.3825	11.38
0.383	11.07788
0.3835	11.17859
0.384	10.0708
0.3845	8.96301
0.385	6.54602
0.3855	4.73328
0.386	9.66797
0.3865	2.71912
0.387	2.11487
0.3875	-0.40283
0.388	2.5177
0.3885	3.62549
0.389	4.93469
0.3895	8.15735
0.39	7.75452
0.3905	9.16443
0.391	4.33044
0.3915	4.33044
0.392	-6.94885
0.3925	1.10779
0.393	-7.65381
0.3935	-0.40283
0.394	-0.70496
0.3945	4.83398
0.395	-0.30212
0.3955	-2.31628
0.396	8.15735
0.3965	-2.01416
0.397	0.50354
0.3975	5.43823
0.398	-1.51062
0.3985	-2.21558
0.399	-12.48779
0.3995	-7.95593
0.4	-16.41541
0.4005	-17.42249
0.401	-24.27063
0.4015	-18.12744
0.402	-19.23523
0.4025	-14.80408
0.403	-16.81824
0.4035	-18.42957
0.404	-5.33752
0.4045	0.80566
0.405	4.93469
0.4055	6.14319
0.406	11.07788
0.4065	12.99133
0.407	12.48779
0.4075	21.75293
0.408	16.61682
0.4085	25.78125
0.409	28.60107
0.4095	27.79541
0.41	22.35718
0.4105	24.97559
0.411	25.88196
0.4115	29.00391
0.412	23.06213
0.4125	25.98267
0.413	19.23523
0.4135	21.55151
0.414	14.30054
0.4145	12.38708
0.415	13.19275
0.4155	19.73877
0.416	10.77576
0.4165	10.57434
0.417	5.43823
0.4175	3.02124
0.418	3.92761
0.4185	3.62549
0.419	1.81274
0.4195	4.43115
0.42	3.8269
0.4205	-0.50354
0.421	10.0708
0.4215	7.04956
0.422	6.2439
0.4225	3.42407
0.423	0.60425
0.4235	0.20142
0.424	2.92053
0.4245	-2.81982
0.425	1.3092
0.4255	-2.21558
0.426	2.11487
0.4265	5.0354
0.427	2.71912
0.4275	-0.50354
0.428	0.60425
0.4285	1.91345
0.429	4.83398
0.4295	4.63257
0.43	10.47363
0.4305	11.68213
0.431	8.05664
0.4315	6.54602
0.432	6.84814
0.4325	4.33044
0.433	0.70496
0.4335	0.90637
0.434	3.62549
0.4345	-1.00708
0.435	-9.26514
0.4355	-5.74036
0.436	-1.91345
0.4365	-2.92053
0.437	-2.92053
0.4375	-7.35168
0.438	0.60425
0.4385	0.70496
0.439	-0.50354
0.4395	6.2439
0.44	3.32336
0.4405	3.92761
0.441	2.61841
0.4415	7.75452
0.442	6.64673
0.4425	6.14319
0.443	13.59558
0.4435	10.77576
0.444	10.27222
0.4445	16.41541
0.445	17.32178
0.4455	15.20691
0.446	11.38
0.4465	17.6239
0.447	15.81116
0.4475	10.67505
0.448	15.71045
0.4485	13.19275
0.449	11.58142
0.4495	14.80408
0.45	16.51611
0.4505	17.42249
0.451	12.78992
0.4515	-0.10071
0.452	-2.11487
0.4525	-0.80566
0.453	-7.95593
0.4535	-5.94177
0.454	-16.81824
0.4545	-18.12744
0.455	-15.50903
0.4555	-7.45239
0.456	-13.39417
0.4565	-12.5885
0.457	-11.78284
0.4575	-6.3446
0.458	1.10779
0.4585	-1.10779
0.459	7.85522
0.4595	10.47363
0.46	16.61682
0.4605	20.34302
0.461	20.64514
0.4615	27.49329
0.462	18.63098
0.4625	25.57983
0.463	30.71594
0.4635	29.00391
0.464	26.28479
0.4645	26.98975
0.465	17.82532
0.4655	20.44373
0.466	16.61682
0.4665	14.90479
0.467	12.89062
0.4675	13.797
0.468	11.48071
0.4685	13.29346
0.469	11.2793
0.4695	11.68213
0.47	9.97009
0.4705	7.85522
0.471	5.84106
0.4715	11.98425
0.472	9.36584
0.4725	4.12903
0.473	6.84814
0.4735	4.43115
0.474	9.56726
0.4745	8.05664
0.475	3.62549
0.4755	2.21558
0.476	2.41699
0.4765	-0.40283
0.477	4.93469
0.4775	1.71204
0.478	4.02832
0.4785	0.90637
0.479	0.60425
0.4795	3.62549
0.48	8.15735
0.4805	8.35876
0.481	4.63257
0.4815	-0.90637
0.482	0.10071
0.4825	6.54602
0.483	0.10071
0.4835	4.02832
0.484	3.8269
0.4845	3.8269
0.485	2.21558
0.4855	1.71204
0.486	4.73328
0.4865	8.35876
0.487	6.14319
0.4875	7.45239
0.488	8.15735
0.4885	8.7616
0.489	13.19275
0.4895	7.25098
0.49	4.93469
0.4905	6.84814
0.491	7.35168
0.4915	10.67505
0.492	5.94177
0.4925	8.96301
0.493	7.45239
0.4935	7.25098
0.494	6.54602
0.4945	9.36584
0.495	5.74036
0.4955	8.15735
0.496	7.04956
0.4965	5.94177
0.497	0.80566
0.4975	4.53186
0.498	5.23682
0.4985	5.0354
0.499	6.3446
0.4995	4.83398
0.5	2.61841
0.5005	2.71912
0.501	0.20142
0.5015	1.71204
0.502	3.7262
0.5025	5.33752
0.503	-0.90637
0.5035	2.21558
0.504	1.61133
0.5045	1.40991
0.505	0.80566
0.5055	6.64673
0.506	4.33044
0.5065	4.02832
0.507	1.71204
0.5075	1.91345
0.508	5.74036
0.5085	0.90637
0.509	2.92053
0.5095	-0.30212
0.51	-1.40991
0.5105	-2.41699
0.511	2.71912
0.5115	5.13611
0.512	1.61133
0.5125	5.94177
0.513	3.8269
0.5135	5.74036
0.514	10.67505
0.5145	7.95593
0.515	4.93469
0.5155	12.5885
0.516	9.36584
0.5165	7.85522
0.517	9.36584
0.5175	11.07788
0.518	11.48071
0.5185	8.35876
0.519	9.26514
0.5195	10.37292
0.52	3.12195
0.5205	3.92761
0.521	6.94885
0.5215	2.5177
0.522	5.74036
0.5225	7.04956
0.523	-1.00708
0.5235	4.12903
0.524	3.62549
0.5245	2.61841
0.525	5.13611
0.5255	2.81982
0.526	4.83398
0.5265	6.74744
0.527	2.01416
0.5275	2.92053
0.528	2.41699
0.5285	0.50354
0.529	4.63257
0.5295	0.30212
0.53	2.92053
0.5305	9.36584
0.531	8.96301
0.5315	7.25098
0.532	5.84106
0.5325	5.23682
0.533	7.75452
0.5335	9.36584
0.534	7.75452
0.5345	2.71912
0.535	4.02832
0.5355	4.83398
0.536	5.53894
0.5365	7.65381
0.537	6.54602
0.5375	4.02832
0.538	8.56018
0.5385	7.04956
0.539	10.37292
0.5395	10.97717
0.54	6.74744
0.5405	9.56726
0.541	11.17859
0.5415	8.56018
0.542	8.15735
0.5425	8.66089
0.543	4.93469
0.5435	5.0354
0.544	8.15735
0.5445	3.92761
0.545	4.33044
0.5455	4.53186
0.546	11.07788
0.5465	7.15027
0.547	4.12903
0.5475	5.33752
0.548	3.7262
0.5485	10.0708
0.549	7.35168
0.5495	4.22974
0.55	5.74036
0.5505	3.92761
0.551	1.81274
0.5515	6.74744
0.552	2.31628
0.5525	3.42407
0.553	2.5177
0.5535	3.62549
0.554	3.02124
0.5545	2.31628
0.555	4.83398
0.5555	-0.20142
0.556	1.10779
0.5565	7.04956
0.557	2.41699
0.5575	-0.30212
0.558	5.94177
0.5585	3.7262
0.559	4.83398
0.5595	7.75452
0.56	0.10071
0.5605	6.64673
0.561	5.23682
0.5615	5.23682
0.562	8.96301
0.5625	-0.30212
0.563	2.01416
0.5635	1.40991
0.564	1.81274
0.5645	1.40991
0.565	1.3092
0.5655	-1.71204
0.566	4.02832
0.5665	10.27222
0.567	6.2439
0.5675	2.21558
0.568	5.43823
0.5685	6.44531
0.569	5.84106
0.5695	0.10071
0.57	4.83398
0.5705	3.7262
0.571	6.64673
0.5715	6.14319
0.572	4.83398
0.5725	2.01416
0.573	6.04248
0.5735	1.81274
0.574	0.30212
0.5745	1.00708
0.575	2.01416
0.5755	-5.43823
0.576	-1.40991
0.5765	-4.93469
0.577	-0.10071
0.5775	2.5177
0.578	3.52478
0.5785	4.73328
0.579	0.50354
0.5795	-2.61841
0.58	-0.70496
0.5805	2.21558
0.581	4.83398
0.5815	6.14319
0.582	6.14319
0.5825	3.32336
0.583	9.26514
0.5835	11.58142
0.584	7.35168
0.5845	3.12195
0.585	7.15027
0.5855	10.17151
0.586	8.35876
0.5865	7.5531
0.587	3.02124
0.5875	11.38
0.588	6.94885
0.5885	5.13611
0.589	3.52478
0.5895	9.66797
0.59	12.48779
0.5905	6.74744
0.591	5.0354
0.5915	2.92053
0.592	4.33044
0.5925	6.64673
0.593	4.12903
0.5935	0.10071
0.594	7.5531
0.5945	7.35168
0.595	3.62549
0.5955	9.66797
0.596	6.54602
0.5965	11.58142
0.597	9.56726
0.5975	2.81982
0.598	5.94177
0.5985	9.56726
0.599	9.56726
0.5995	7.35168
0.6	5.53894
0.6005	4.53186
0.601	9.26514
0.6015	7.25098
0.602	5.63965
0.6025	5.0354
0.603	4.93469
0.6035	3.62549
0.604	4.73328
0.6045	8.96301
0.605	5.63965
0.6055	6.3446
0.606	6.74744
0.6065	8.05664
0.607	5.74036
0.6075	11.17859
0.608	7.75452
0.6085	11.48071
0.609	7.85522
0.6095	6.54602
0.61	4.83398
0.6105	7.04956
0.611	13.59558
0.6115	9.66797
0.612	6.3446
0.6125	9.56726
0.613	5.43823
0.6135	4.63257
0.614	3.8269
0.6145	4.63257
0.615	5.63965
0.6155	2.61841
0.616	3.02124
0.6165	4.12903
0.617	3.22266
0.6175	3.8269
0.618	1.91345
0.6185	2.71912
0.619	2.81982
0.6195	5.13611
0.62	11.38
0.6205	1.40991
0.621	8.15735
0.6215	8.8623
0.622	6.84814
0.6225	5.94177
0.623	11.58142
0.6235	10.77576
0.624	8.96301
0.6245	9.66797
0.625	10.77576
0.6255	3.22266
0.626	7.15027
0.6265	4.43115
0.627	2.01416
0.6275	0.30212
0.628	2.81982
0.6285	3.02124
0.629	2.31628
0.6295	-1.40991
0.63	3.02124
0.6305	-1.81274
0.631	2.41699
0.6315	5.63965
0.632	2.81982
0.6325	2.92053
0.633	5.74036
0.6335	8.25806
0.634	6.54602
0.6345	5.63965
0.635	3.8269
0.6355	6.84814
0.636	5.84106
0.6365	7.5531
0.637	6.84814
0.6375	5.43823
0.638	4.93469
0.6385	8.66089
0.639	8.25806
0.6395	6.44531
0.64	10.57434
0.6405	4.63257
0.641	4.93469
0.6415	3.32336
0.642	-0.30212
0.6425	4.12903
0.643	6.84814
0.6435	3.22266
0.644	0.70496
0.6445	5.33752
0.645	3.22266
0.6455	5.0354
0.646	4.93469
0.6465	3.7262
0.647	8.96301
0.6475	7.45239
0.648	4.93469
0.6485	2.61841
0.649	4.02832
0.6495	3.22266
0.65	4.73328
0.6505	5.63965
0.651	4.02832
0.6515	3.32336
0.652	1.40991
0.6525	6.54602
0.653	0.10071
0.6535	0.50354
0.654	2.11487
0.6545	1.00708
0.655	8.25806
0.6555	8.35876
0.656	8.66089
0.6565	9.36584
0.657	7.25098
0.6575	4.63257
0.658	7.45239
0.6585	11.17859
0.659	4.53186
0.6595	7.5531
0.66	9.06372
0.6605	9.16443
0.661	11.2793
0.6615	10.97717
0.662	6.94885
0.6625	6.2439
0.663	7.45239
0.6635	4.43115
0.664	7.5531
0.6645	13.29346
0.665	8.25806
0.6655	8.66089
0.666	10.57434
0.6665	5.94177
0.667	8.45947
0.6675	5.33752
0.668	7.15027
0.6685	6.04248
0.669	10.37292
0.6695	5.84106
0.67	8.8623
0.6705	6.54602
0.671	7.75452
0.6715	9.56726
0.672	7.45239
0.6725	4.12903
0.673	6.14319
0.6735	4.53186
0.674	2.5177
0.6745	6.54602
0.675	6.44531
0.6755	9.56726
0.676	5.94177
0.6765	7.65381
0.677	8.8623
0.6775	5.23682
0.678	10.97717
0.6785	4.02832
0.679	3.62549
0.6795	8.96301
0.68	1.3092
0.6805	4.33044
0.681	0
0.6815	2.21558
0.682	1.2085
0.6825	1.00708
0.683	6.84814
0.6835	4.12903
0.684	1.51062
0.6845	-4.22974
0.685	7.65381
0.6855	4.93469
0.686	4.33044
0.6865	4.02832
0.687	0
0.6875	1.00708
0.688	0.20142
0.6885	4.12903
0.689	5.53894
0.6895	4.33044
0.69	1.61133
0.6905	4.12903
0.691	3.92761
0.6915	2.81982
0.692	0.80566
0.6925	1.61133
0.693	2.81982
0.6935	6.74744
0.694	5.74036
0.6945	-1.00708
0.695	7.95593
0.6955	6.84814
0.696	3.02124
0.6965	6.94885
0.697	2.21558
0.6975	4.53186
0.698	7.04956
0.6985	4.12903
0.699	6.3446
0.6995	3.02124
0.7	1.2085
0.7005	6.2439
0.701	7.25098
0.7015	6.3446
0.702	5.74036
0.7025	6.14319
0.703	5.43823
0.7035	8.15735
0.704	7.15027
0.7045	0.70496
0.705	-1.61133
0.7055	5.84106
0.706	3.32336
0.7065	1.91345
0.707	2.5177
0.7075	-2.11487
0.708	3.8269
0.7085	-3.8269
0.709	0.90637
0.7095	-0.10071
0.71	3.62549
0.7105	1.71204
0.711	0.10071
0.7115	1.3092
0.712	-1.00708
0.7125	6.94885
0.713	2.01416
0.7135	7.35168
0.714	5.63965
0.7145	7.35168
0.715	5.33752
0.7155	9.86938
0.716	8.66089
0.7165	6.74744
0.717	9.36584
