Antonio_Festa_Right_2.c3d  



Time(s):	B_R_bicipite(μV):
0.3015	2.92053
0.302	1.91345
0.3025	4.53186
0.303	-2.81982
0.3035	0.20142
0.304	2.41699
0.3045	3.12195
0.305	4.63257
0.3055	3.42407
0.306	0.70496
0.3065	-1.00708
0.307	-2.92053
0.3075	-1.2085
0.308	-4.73328
0.3085	-7.15027
0.309	-4.63257
0.3095	-3.52478
0.31	-6.54602
0.3105	-5.0354
0.311	-9.46655
0.3115	1.10779
0.312	6.14319
0.3125	10.47363
0.313	10.67505
0.3135	15.40833
0.314	21.3501
0.3145	24.87488
0.315	29.40674
0.3155	17.92603
0.316	24.27063
0.3165	18.53027
0.317	24.47205
0.3175	21.75293
0.318	13.49487
0.3185	9.16443
0.319	14.80408
0.3195	9.06372
0.32	11.88354
0.3205	9.76868
0.321	10.57434
0.3215	3.92761
0.322	7.15027
0.3225	5.84106
0.323	4.12903
0.3235	11.38
0.324	5.94177
0.3245	8.8623
0.325	10.77576
0.3255	2.61841
0.326	7.25098
0.3265	7.45239
0.327	7.04956
0.3275	5.84106
0.328	6.54602
0.3285	6.14319
0.329	10.37292
0.3295	10.67505
0.33	9.56726
0.3305	9.36584
0.331	2.21558
0.3315	12.28638
0.332	11.98425
0.3325	9.56726
0.333	3.52478
0.3335	7.85522
0.334	7.15027
0.3345	7.15027
0.335	8.45947
0.3355	10.47363
0.336	4.12903
0.3365	5.43823
0.337	8.45947
0.3375	11.58142
0.338	11.88354
0.3385	6.14319
0.339	9.36584
0.3395	9.76868
0.34	10.77576
0.3405	7.95593
0.341	6.3446
0.3415	8.66089
0.342	4.93469
0.3425	5.84106
0.343	4.93469
0.3435	3.12195
0.344	3.32336
0.3445	6.14319
0.345	1.81274
0.3455	2.71912
0.346	1.00708
0.3465	0
0.347	3.7262
0.3475	-1.71204
0.348	2.31628
0.3485	3.7262
0.349	3.92761
0.3495	4.93469
0.35	4.33044
0.3505	3.92761
0.351	0.30212
0.3515	9.46655
0.352	1.91345
0.3525	7.35168
0.353	2.01416
0.3535	2.81982
0.354	4.53186
0.3545	3.92761
0.355	4.53186
0.3555	-0.20142
0.356	-0.50354
0.3565	3.22266
0.357	3.12195
0.3575	3.7262
0.358	-0.50354
0.3585	1.40991
0.359	-2.11487
0.3595	-3.42407
0.36	1.00708
0.3605	0
0.361	2.31628
0.3615	1.51062
0.362	-1.81274
0.3625	1.2085
0.363	4.33044
0.3635	-4.93469
0.364	0.70496
0.3645	-0.60425
0.365	5.0354
0.3655	5.53894
0.366	5.0354
0.3665	10.47363
0.367	7.35168
0.3675	4.22974
0.368	6.04248
0.3685	5.0354
0.369	6.94885
0.3695	4.53186
0.37	11.58142
0.3705	6.44531
0.371	7.45239
0.3715	8.66089
0.372	1.91345
0.3725	5.23682
0.373	5.33752
0.3735	9.06372
0.374	6.04248
0.3745	6.64673
0.375	6.04248
0.3755	3.92761
0.376	9.16443
0.3765	12.28638
0.377	12.78992
0.3775	12.28638
0.378	10.37292
0.3785	10.0708
0.379	9.86938
0.3795	0.80566
0.38	2.01416
0.3805	3.42407
0.381	2.31628
0.3815	1.81274
0.382	6.14319
0.3825	3.02124
0.383	7.95593
0.3835	3.02124
0.384	3.8269
0.3845	8.35876
0.385	7.85522
0.3855	2.41699
0.386	4.22974
0.3865	8.05664
0.387	2.92053
0.3875	4.22974
0.388	5.23682
0.3885	7.35168
0.389	10.77576
0.3895	4.63257
0.39	1.51062
0.3905	5.74036
0.391	7.95593
0.3915	6.14319
0.392	8.05664
0.3925	5.84106
0.393	4.53186
0.3935	11.48071
0.394	1.3092
0.3945	6.04248
0.395	5.23682
0.3955	2.92053
0.396	9.26514
0.3965	8.96301
0.397	4.22974
0.3975	9.56726
0.398	5.43823
0.3985	3.52478
0.399	6.84814
0.3995	9.26514
0.4	6.84814
0.4005	3.92761
0.401	8.15735
0.4015	9.46655
0.402	8.96301
0.4025	9.66797
0.403	6.84814
0.4035	-0.50354
0.404	5.23682
0.4045	6.04248
0.405	4.63257
0.4055	4.93469
0.406	2.81982
0.4065	3.42407
0.407	5.74036
0.4075	3.02124
0.408	4.43115
0.4085	6.94885
0.409	1.91345
0.4095	4.63257
0.41	7.65381
0.4105	6.14319
0.411	2.11487
0.4115	-1.2085
0.412	3.02124
0.4125	4.73328
0.413	6.74744
0.4135	2.5177
0.414	8.45947
0.4145	2.71912
0.415	8.25806
0.4155	8.35876
0.416	7.95593
0.4165	10.0708
0.417	7.85522
0.4175	6.54602
0.418	6.3446
0.4185	8.8623
0.419	10.47363
0.4195	9.26514
0.42	9.06372
0.4205	2.5177
0.421	5.33752
0.4215	2.71912
0.422	1.71204
0.4225	7.15027
0.423	5.33752
0.4235	6.74744
0.424	0.30212
0.4245	5.53894
0.425	4.83398
0.4255	4.02832
0.426	3.22266
0.4265	2.61841
0.427	5.43823
0.4275	6.54602
0.428	5.53894
0.4285	2.01416
0.429	1.10779
0.4295	3.22266
0.43	6.74744
0.4305	5.94177
0.431	0.70496
0.4315	3.52478
0.432	3.32336
0.4325	7.75452
0.433	9.56726
0.4335	9.06372
0.434	1.51062
0.4345	8.96301
0.435	9.36584
0.4355	11.58142
0.436	5.84106
0.4365	5.53894
0.437	6.2439
0.4375	5.43823
0.438	2.71912
0.4385	5.43823
0.439	2.21558
0.4395	6.44531
0.44	4.53186
0.4405	5.94177
0.441	5.33752
0.4415	7.5531
0.442	6.94885
0.4425	9.06372
0.443	10.67505
0.4435	9.46655
0.444	8.45947
0.4445	3.02124
0.445	9.66797
0.4455	4.53186
0.446	10.47363
0.4465	6.74744
0.447	0.40283
0.4475	9.86938
0.448	11.38
0.4485	14.09912
0.449	9.66797
0.4495	6.94885
0.45	5.94177
0.4505	11.07788
0.451	7.04956
0.4515	10.77576
0.452	8.45947
0.4525	10.67505
0.453	8.7616
0.4535	7.25098
0.454	3.32336
0.4545	9.26514
0.455	2.92053
0.4555	3.8269
0.456	6.3446
0.4565	7.95593
0.457	-0.60425
0.4575	8.7616
0.458	5.84106
0.4585	2.21558
0.459	9.06372
0.4595	7.5531
0.46	7.15027
0.4605	11.2793
0.461	6.74744
0.4615	6.3446
0.462	7.45239
0.4625	6.44531
0.463	9.86938
0.4635	4.93469
0.464	2.5177
0.4645	1.00708
0.465	5.0354
0.4655	2.21558
0.466	4.33044
0.4665	5.84106
0.467	2.41699
0.4675	5.43823
0.468	2.92053
0.4685	0.70496
0.469	7.15027
0.4695	-0.80566
0.47	6.3446
0.4705	3.7262
0.471	5.53894
0.4715	2.41699
0.472	5.0354
0.4725	3.52478
0.473	2.21558
0.4735	2.5177
0.474	8.15735
0.4745	0.70496
0.475	9.26514
0.4755	7.5531
0.476	3.52478
0.4765	7.25098
0.477	8.8623
0.4775	7.85522
0.478	7.65381
0.4785	8.25806
0.479	1.61133
0.4795	-0.50354
0.48	10.0708
0.4805	2.61841
0.481	4.63257
0.4815	2.01416
0.482	2.5177
0.4825	5.0354
0.483	2.5177
0.4835	3.92761
0.484	7.65381
0.4845	3.8269
0.485	10.57434
0.4855	10.27222
0.486	8.56018
0.4865	4.63257
0.487	10.67505
0.4875	6.84814
0.488	8.7616
0.4885	4.33044
0.489	8.56018
0.4895	8.15735
0.49	2.11487
0.4905	8.05664
0.491	7.85522
0.4915	0.50354
0.492	2.01416
0.4925	6.84814
0.493	4.83398
0.4935	8.8623
0.494	4.12903
0.4945	4.83398
0.495	5.74036
0.4955	2.01416
0.496	5.94177
0.4965	7.35168
0.497	3.32336
0.4975	8.45947
0.498	4.02832
0.4985	6.94885
0.499	2.31628
0.4995	2.71912
0.5	4.93469
0.5005	1.91345
0.501	6.44531
0.5015	7.04956
0.502	3.52478
0.5025	9.16443
0.503	10.47363
0.5035	7.65381
0.504	11.48071
0.5045	3.52478
0.505	1.91345
0.5055	6.74744
0.506	2.71912
0.5065	6.44531
0.507	6.84814
0.5075	3.92761
0.508	1.10779
0.5085	6.44531
0.509	1.40991
0.5095	0.60425
0.51	-0.30212
0.5105	2.61841
0.511	-2.21558
0.5115	2.31628
0.512	5.94177
0.5125	2.81982
0.513	3.22266
0.5135	-5.23682
0.514	-0.30212
0.5145	1.71204
0.515	-4.83398
0.5155	0.60425
0.516	3.62549
0.5165	5.13611
0.517	1.51062
0.5175	0.10071
0.518	9.26514
0.5185	2.61841
0.519	10.27222
0.5195	5.43823
0.52	2.01416
0.5205	6.3446
0.521	5.33752
0.5215	1.00708
0.522	4.12903
0.5225	2.5177
0.523	2.5177
0.5235	5.23682
0.524	4.73328
0.5245	4.53186
0.525	2.21558
0.5255	3.8269
0.526	7.95593
0.5265	6.64673
0.527	3.92761
0.5275	9.46655
0.528	8.7616
0.5285	8.35876
0.529	7.5531
0.5295	7.95593
0.53	5.23682
0.5305	4.12903
0.531	7.45239
0.5315	2.31628
0.532	5.23682
0.5325	8.96301
0.533	5.84106
0.5335	2.61841
0.534	6.84814
0.5345	5.13611
0.535	4.22974
0.5355	8.66089
0.536	7.75452
0.5365	6.64673
0.537	9.46655
0.5375	8.7616
0.538	3.52478
0.5385	11.58142
0.539	6.74744
0.5395	6.74744
0.54	5.13611
0.5405	3.32336
0.541	9.46655
0.5415	2.21558
0.542	5.63965
0.5425	8.45947
0.543	2.92053
0.5435	5.53894
0.544	1.71204
0.5445	6.84814
0.545	3.42407
0.5455	5.43823
0.546	10.97717
0.5465	6.2439
0.547	4.12903
0.5475	5.74036
0.548	5.43823
0.5485	12.5885
0.549	5.63965
0.5495	7.45239
0.55	7.15027
0.5505	3.12195
0.551	6.2439
0.5515	9.97009
0.552	9.26514
0.5525	11.98425
0.553	13.797
0.5535	5.13611
0.554	6.94885
0.5545	8.7616
0.555	9.56726
0.5555	9.16443
0.556	9.36584
0.5565	9.97009
0.557	9.36584
0.5575	4.53186
0.558	5.13611
0.5585	9.46655
0.559	10.17151
0.5595	5.13611
0.56	3.7262
0.5605	5.23682
0.561	7.45239
0.5615	13.09204
0.562	7.95593
0.5625	7.35168
0.563	3.42407
0.5635	2.41699
0.564	3.32336
0.5645	5.43823
0.565	5.53894
0.5655	5.33752
0.566	3.8269
0.5665	2.21558
0.567	6.3446
0.5675	-0.30212
0.568	2.61841
0.5685	2.31628
0.569	5.13611
0.5695	2.92053
0.57	-0.50354
0.5705	-0.20142
0.571	3.12195
0.5715	4.73328
0.572	3.02124
0.5725	7.45239
0.573	4.93469
0.5735	5.33752
0.574	2.92053
0.5745	3.22266
0.575	6.14319
0.5755	7.85522
0.576	5.0354
0.5765	-0.20142
0.577	8.35876
0.5775	7.65381
0.578	2.31628
0.5785	8.45947
0.579	6.74744
0.5795	7.65381
0.58	0.70496
0.5805	4.12903
0.581	3.02124
0.5815	8.25806
0.582	10.77576
0.5825	5.23682
0.583	6.14319
0.5835	12.89062
0.584	6.14319
0.5845	10.97717
0.585	7.75452
0.5855	6.64673
0.586	7.95593
0.5865	10.37292
0.587	9.46655
0.5875	8.96301
0.588	7.15027
0.5885	9.76868
0.589	4.22974
0.5895	6.64673
0.59	9.76868
0.5905	1.61133
0.591	4.02832
0.5915	6.64673
0.592	7.35168
0.5925	11.17859
0.593	11.17859
0.5935	13.09204
0.594	5.94177
0.5945	3.12195
0.595	8.25806
0.5955	8.35876
0.596	6.14319
0.5965	3.42407
0.597	10.37292
0.5975	12.78992
0.598	2.81982
0.5985	9.36584
0.599	8.45947
0.5995	5.84106
0.6	3.42407
0.6005	5.53894
0.601	4.02832
0.6015	3.42407
0.602	1.10779
0.6025	7.65381
0.603	4.93469
0.6035	3.12195
0.604	4.73328
0.6045	3.7262
0.605	3.12195
0.6055	0
0.606	5.94177
0.6065	4.12903
0.607	3.52478
0.6075	4.22974
0.608	6.84814
0.6085	4.33044
0.609	6.04248
0.6095	0.90637
0.61	4.12903
0.6105	4.63257
0.611	4.12903
0.6115	5.74036
0.612	2.92053
0.6125	7.5531
0.613	4.33044
0.6135	3.52478
0.614	9.86938
0.6145	7.75452
0.615	5.84106
0.6155	6.84814
0.616	6.54602
0.6165	4.02832
0.617	2.92053
0.6175	6.14319
0.618	7.04956
0.6185	6.3446
0.619	2.61841
0.6195	7.25098
0.62	4.43115
0.6205	3.32336
0.621	5.74036
0.6215	3.62549
0.622	4.93469
0.6225	5.13611
0.623	6.64673
0.6235	2.31628
0.624	1.40991
0.6245	10.37292
0.625	4.12903
0.6255	5.53894
0.626	7.95593
0.6265	2.21558
