Gabriele_Carluccio_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.226	10.97717
0.2265	7.95593
0.227	7.95593
0.2275	5.43823
0.228	6.44531
0.2285	9.26514
0.229	3.8269
0.2295	1.3092
0.23	4.83398
0.2305	3.42407
0.231	6.84814
0.2315	5.43823
0.232	11.38
0.2325	11.48071
0.233	9.46655
0.2335	4.83398
0.234	8.96301
0.2345	4.53186
0.235	8.45947
0.2355	9.06372
0.236	2.71912
0.2365	5.0354
0.237	5.94177
0.2375	5.23682
0.238	7.15027
0.2385	3.52478
0.239	4.83398
0.2395	0.10071
0.24	4.73328
0.2405	6.54602
0.241	4.12903
0.2415	2.71912
0.242	9.36584
0.2425	6.74744
0.243	2.31628
0.2435	3.7262
0.244	12.48779
0.2445	4.83398
0.245	-0.40283
0.2455	3.22266
0.246	2.71912
0.2465	2.21558
0.247	3.8269
0.2475	1.91345
0.248	7.45239
0.2485	9.46655
0.249	3.12195
0.2495	3.02124
0.25	5.13611
0.2505	7.25098
0.251	5.63965
0.2515	5.33752
0.252	4.02832
0.2525	5.33752
0.253	4.63257
0.2535	5.74036
0.254	1.2085
0.2545	2.01416
0.255	3.02124
0.2555	4.63257
0.256	5.84106
0.2565	3.92761
0.257	5.0354
0.2575	11.78284
0.258	3.52478
0.2585	5.74036
0.259	4.22974
0.2595	7.04956
0.26	10.97717
0.2605	10.37292
0.261	9.86938
0.2615	4.93469
0.262	2.21558
0.2625	6.2439
0.263	5.74036
0.2635	3.92761
0.264	10.37292
0.2645	9.16443
0.265	3.32336
0.2655	4.12903
0.266	3.52478
0.2665	3.52478
0.267	7.85522
0.2675	2.11487
0.268	3.32336
0.2685	6.74744
0.269	8.45947
0.2695	6.2439
0.27	4.83398
0.2705	5.23682
0.271	5.74036
0.2715	5.74036
0.272	6.3446
0.2725	6.3446
0.273	4.43115
0.2735	2.81982
0.274	4.73328
0.2745	8.05664
0.275	7.15027
0.2755	4.12903
0.276	5.94177
0.2765	5.43823
0.277	7.85522
0.2775	2.01416
0.278	6.44531
0.2785	6.84814
0.279	12.68921
0.2795	12.99133
0.28	16.3147
0.2805	8.56018
0.281	10.47363
0.2815	14.40125
0.282	8.56018
0.2825	11.98425
0.283	14.30054
0.2835	14.60266
0.284	7.95593
0.2845	-1.2085
0.285	-1.91345
0.2855	-5.33752
0.286	-11.38
0.2865	-8.25806
0.287	0.50354
0.2875	4.43115
0.288	8.45947
0.2885	3.32336
0.289	7.15027
0.2895	15.20691
0.29	10.0708
0.2905	3.52478
0.291	6.54602
0.2915	8.05664
0.292	6.04248
0.2925	6.14319
0.293	6.74744
0.2935	-4.73328
0.294	-2.01416
0.2945	-3.52478
0.295	0.40283
0.2955	-6.74744
0.296	-5.74036
0.2965	-2.81982
0.297	1.71204
0.2975	5.23682
0.298	9.26514
0.2985	6.44531
0.299	4.02832
0.2995	5.63965
0.3	3.42407
0.3005	6.84814
0.301	3.7262
0.3015	5.13611
0.302	2.71912
0.3025	5.43823
0.303	1.10779
0.3035	3.22266
0.304	10.87646
0.3045	9.76868
0.305	11.2793
0.3055	5.74036
0.306	7.75452
0.3065	5.74036
0.307	5.94177
0.3075	3.7262
0.308	2.5177
0.3085	3.62549
0.309	6.2439
0.3095	7.85522
0.31	10.77576
0.3105	3.32336
0.311	13.59558
0.3115	8.15735
0.312	8.8623
0.3125	8.66089
0.313	8.05664
0.3135	12.48779
0.314	8.15735
0.3145	8.25806
0.315	8.25806
0.3155	6.54602
0.316	13.09204
0.3165	8.45947
0.317	10.0708
0.3175	10.27222
0.318	5.94177
0.3185	1.2085
0.319	8.35876
0.3195	5.84106
0.32	10.57434
0.3205	2.5177
0.321	2.21558
0.3215	4.43115
0.322	2.41699
0.3225	4.02832
0.323	9.36584
0.3235	3.7262
0.324	0.20142
0.3245	5.0354
0.325	8.56018
0.3255	6.64673
0.326	11.58142
0.3265	5.23682
0.327	4.33044
0.3275	5.74036
0.328	10.87646
0.3285	15.20691
0.329	5.63965
0.3295	6.84814
0.33	4.73328
0.3305	1.3092
0.331	4.22974
0.3315	4.12903
0.332	7.75452
0.3325	7.45239
0.333	9.46655
0.3335	2.71912
0.334	12.68921
0.3345	10.87646
0.335	3.52478
0.3355	7.04956
0.336	-0.40283
0.3365	7.95593
0.337	3.52478
0.3375	5.0354
0.338	2.11487
0.3385	-0.20142
0.339	8.96301
0.3395	9.26514
0.34	8.35876
0.3405	9.16443
0.341	4.43115
0.3415	7.45239
0.342	0.70496
0.3425	4.22974
0.343	4.43115
0.3435	8.56018
0.344	4.02832
0.3445	5.13611
0.345	14.19983
0.3455	8.56018
0.346	4.53186
0.3465	8.56018
0.347	9.06372
0.3475	7.75452
0.348	5.13611
0.3485	4.12903
0.349	7.75452
0.3495	4.83398
0.35	6.2439
0.3505	-0.20142
0.351	-3.92761
0.3515	-3.62549
0.352	0
0.3525	1.91345
0.353	8.25806
0.3535	4.43115
0.354	7.45239
0.3545	6.54602
0.355	7.65381
0.3555	5.43823
0.356	8.66089
0.3565	7.95593
0.357	9.76868
0.3575	5.13611
0.358	5.23682
0.3585	3.62549
0.359	3.32336
0.3595	5.43823
0.36	11.07788
0.3605	8.35876
0.361	3.52478
0.3615	1.10779
0.362	12.28638
0.3625	-0.10071
0.363	3.52478
0.3635	7.5531
0.364	12.78992
0.3645	5.0354
0.365	7.04956
0.3655	4.43115
0.366	8.66089
0.3665	8.8623
0.367	3.02124
0.3675	8.35876
0.368	9.86938
0.3685	5.13611
0.369	3.02124
0.3695	4.02832
0.37	4.12903
0.3705	6.64673
0.371	7.85522
0.3715	3.22266
0.372	6.64673
0.3725	7.65381
0.373	6.94885
0.3735	3.32336
0.374	1.81274
0.3745	8.45947
0.375	4.63257
0.3755	10.87646
0.376	5.0354
0.3765	10.47363
0.377	12.68921
0.3775	5.33752
0.378	7.04956
0.3785	4.73328
0.379	7.5531
0.3795	11.17859
0.38	7.85522
0.3805	7.5531
0.381	4.93469
0.3815	1.91345
0.382	4.33044
0.3825	1.10779
0.383	5.74036
0.3835	3.62549
0.384	10.57434
0.3845	2.11487
0.385	4.02832
0.3855	2.11487
0.386	2.41699
0.3865	6.54602
0.387	0.60425
0.3875	1.71204
0.388	7.04956
0.3885	5.0354
0.389	3.8269
0.3895	4.63257
0.39	5.63965
0.3905	2.11487
0.391	5.13611
0.3915	2.11487
0.392	1.40991
0.3925	6.84814
0.393	4.53186
0.3935	3.02124
0.394	6.74744
0.3945	2.11487
0.395	6.74744
0.3955	4.02832
0.396	4.63257
0.3965	3.42407
0.397	3.02124
0.3975	3.22266
0.398	8.56018
0.3985	9.76868
0.399	8.05664
0.3995	10.67505
0.4	6.74744
0.4005	8.56018
0.401	5.53894
0.4015	8.66089
0.402	9.16443
0.4025	10.0708
0.403	13.797
0.4035	18.53027
0.404	13.99841
0.4045	16.01257
0.405	14.09912
0.4055	8.66089
0.406	7.04956
0.4065	0.90637
0.407	3.22266
0.4075	4.12903
0.408	6.44531
0.4085	1.40991
0.409	2.31628
0.4095	4.83398
0.41	6.44531
0.4105	3.7262
0.411	9.97009
0.4115	4.33044
0.412	7.85522
0.4125	13.99841
0.413	15.71045
0.4135	7.75452
0.414	12.28638
0.4145	8.56018
0.415	4.22974
0.4155	10.27222
0.416	11.07788
0.4165	7.65381
0.417	0
0.4175	3.32336
0.418	1.40991
0.4185	-0.80566
0.419	-1.2085
0.4195	5.53894
0.42	8.66089
0.4205	6.04248
0.421	13.29346
0.4215	3.92761
0.422	5.43823
0.4225	8.05664
0.423	3.12195
0.4235	5.94177
0.424	5.43823
0.4245	4.43115
0.425	3.22266
0.4255	2.31628
0.426	6.14319
0.4265	11.17859
0.427	7.45239
0.4275	7.04956
0.428	1.71204
0.4285	4.12903
0.429	-0.80566
0.4295	0.60425
0.43	5.0354
0.4305	9.76868
0.431	7.25098
0.4315	8.7616
0.432	6.3446
0.4325	4.02832
0.433	8.05664
0.4335	4.33044
0.434	7.85522
0.4345	6.04248
0.435	2.31628
0.4355	6.74744
0.436	9.86938
0.4365	3.12195
0.437	6.84814
0.4375	4.53186
0.438	3.32336
0.4385	6.04248
0.439	2.71912
0.4395	11.07788
0.44	14.30054
0.4405	5.0354
0.441	9.76868
0.4415	9.16443
0.442	8.15735
0.4425	7.95593
0.443	14.40125
0.4435	11.88354
0.444	10.57434
0.4445	17.32178
0.445	14.19983
0.4455	13.29346
0.446	7.45239
0.4465	5.33752
0.447	-2.61841
0.4475	-6.3446
0.448	-1.51062
0.4485	-4.93469
0.449	7.25098
0.4495	3.12195
0.45	4.63257
0.4505	3.7262
0.451	-0.90637
0.4515	1.00708
0.452	0.60425
0.4525	-2.31628
0.453	2.81982
0.4535	10.47363
0.454	3.8269
0.4545	6.44531
0.455	8.56018
0.4555	2.81982
0.456	6.44531
0.4565	12.48779
0.457	17.32178
0.4575	12.08496
0.458	8.15735
0.4585	2.92053
0.459	2.41699
0.4595	4.02832
0.46	3.92761
0.4605	6.3446
0.461	0.70496
0.4615	-0.80566
0.462	0.90637
0.4625	4.33044
0.463	5.74036
0.4635	0.10071
0.464	5.0354
0.4645	4.12903
0.465	7.25098
0.4655	3.7262
0.466	1.61133
0.4665	5.13611
0.467	7.35168
0.4675	8.66089
0.468	3.62549
0.4685	4.22974
0.469	10.67505
0.4695	1.51062
0.47	5.53894
0.4705	7.04956
0.471	7.25098
0.4715	5.84106
0.472	0.70496
0.4725	5.33752
0.473	1.91345
0.4735	3.92761
0.474	8.05664
0.4745	8.35876
0.475	9.26514
0.4755	2.71912
0.476	4.93469
0.4765	-0.20142
0.477	1.10779
0.4775	3.42407
0.478	6.14319
0.4785	2.41699
0.479	3.12195
0.4795	2.21558
0.48	-0.80566
0.4805	5.63965
0.481	6.2439
0.4815	9.76868
0.482	10.0708
0.4825	7.95593
0.483	4.02832
0.4835	5.94177
0.484	1.3092
0.4845	8.05664
0.485	4.83398
0.4855	0
0.486	1.51062
0.4865	-2.21558
0.487	7.75452
0.4875	-0.90637
0.488	4.83398
0.4885	5.43823
0.489	9.76868
0.4895	7.35168
0.49	6.44531
0.4905	5.53894
0.491	2.41699
0.4915	2.01416
0.492	3.12195
0.4925	3.62549
0.493	5.13611
0.4935	3.52478
0.494	5.13611
0.4945	8.25806
0.495	2.21558
0.4955	5.0354
0.496	7.65381
0.4965	1.2085
0.497	5.94177
0.4975	6.54602
0.498	3.02124
0.4985	7.04956
0.499	7.5531
0.4995	10.27222
0.5	6.54602
0.5005	4.53186
0.501	-2.81982
0.5015	2.92053
0.502	-1.10779
0.5025	1.2085
0.503	0.40283
0.5035	6.64673
0.504	5.43823
0.5045	2.31628
0.505	6.04248
0.5055	4.02832
0.506	4.02832
0.5065	5.94177
0.507	6.94885
0.5075	4.12903
0.508	2.01416
0.5085	2.71912
0.509	3.52478
0.5095	-0.70496
0.51	4.53186
0.5105	4.63257
0.511	8.56018
0.5115	11.78284
0.512	8.45947
0.5125	5.94177
0.513	5.74036
0.5135	11.38
0.514	9.46655
0.5145	5.0354
0.515	2.92053
0.5155	3.52478
0.516	4.43115
0.5165	10.57434
0.517	5.53894
0.5175	7.35168
0.518	11.2793
0.5185	8.35876
0.519	10.57434
0.5195	11.07788
0.52	7.5531
0.5205	6.14319
0.521	1.81274
0.5215	7.25098
0.522	4.02832
0.5225	5.84106
0.523	-8.56018
0.5235	-5.94177
0.524	-12.48779
0.5245	-10.0708
0.525	-14.19983
0.5255	-9.76868
0.526	-7.85522
0.5265	2.81982
0.527	7.15027
0.5275	6.2439
0.528	2.31628
0.5285	7.75452
0.529	5.94177
0.5295	9.76868
0.53	5.13611
0.5305	6.94885
0.531	4.22974
0.5315	9.66797
0.532	13.19275
0.5325	12.08496
0.533	11.17859
0.5335	13.69629
0.534	12.68921
0.5345	11.68213
0.535	9.46655
0.5355	5.0354
0.536	9.56726
