Danilo_Mastropaolo_Right_2.c3d  



Time(s):	Emg_3(μV):
0.1125	-25.78125
0.113	-33.53577
0.1135	-41.08887
0.114	-46.22498
0.1145	-50.65613
0.115	-58.30994
0.1155	-62.9425
0.116	-65.3595
0.1165	-59.82056
0.117	-51.15967
0.1175	-37.96692
0.118	-32.02515
0.1185	-22.45789
0.119	-9.46655
0.1195	2.61841
0.12	6.94885
0.1205	17.82532
0.121	18.02673
0.1215	24.67346
0.122	28.09753
0.1225	24.57275
0.123	23.06213
0.1235	26.48621
0.124	17.6239
0.1245	6.2439
0.125	7.75452
0.1255	9.97009
0.126	5.0354
0.1265	7.5531
0.127	11.78284
0.1275	15.40833
0.128	24.27063
0.1285	28.09753
0.129	28.39966
0.1295	23.06213
0.13	19.73877
0.1305	24.16992
0.131	35.85205
0.1315	44.71436
0.132	38.77258
0.1325	30.31311
0.133	20.64514
0.1335	8.7616
0.134	0.90637
0.1345	-9.06372
0.135	-20.74585
0.1355	-33.9386
0.136	-38.16833
0.1365	-41.59241
0.137	-50.85754
0.1375	-53.37524
0.138	-50.65613
0.1385	-52.97241
0.139	-51.76392
0.1395	-47.53418
0.14	-38.87329
0.1405	-30.51453
0.141	-22.76001
0.1415	-11.88354
0.142	-6.04248
0.1425	-1.3092
0.143	2.11487
0.1435	3.62549
0.144	5.23682
0.1445	18.12744
0.145	14.40125
0.1455	13.39417
0.146	14.90479
0.1465	13.89771
0.147	15.50903
0.1475	20.84656
0.148	17.52319
0.1485	20.74585
0.149	19.94019
0.1495	27.29187
0.15	23.36426
0.1505	23.8678
0.151	18.12744
0.1515	15.00549
0.152	23.46497
0.1525	24.77417
0.153	24.06921
0.1535	23.56567
0.154	22.35718
0.1545	22.05505
0.155	27.59399
0.1555	34.64355
0.156	39.47754
0.1565	34.84497
0.157	32.83081
0.1575	30.81665
0.158	26.98975
0.1585	27.09045
0.159	27.6947
0.1595	21.65222
0.16	19.94019
0.1605	5.94177
0.161	0.20142
0.1615	-9.97009
0.162	-10.57434
0.1625	-16.11328
0.163	-21.3501
0.1635	-30.01099
0.164	-23.36426
0.1645	-22.86072
0.165	-21.65222
0.1655	-14.90479
0.166	-9.16443
0.1665	-8.8623
0.167	-2.92053
0.1675	2.01416
0.168	-2.21558
0.1685	7.25098
0.169	24.57275
0.1695	31.72302
0.17	40.1825
0.1705	45.41931
0.171	47.23206
0.1715	54.88586
0.172	46.92993
0.1725	50.2533
0.173	48.13843
0.1735	50.45471
0.174	42.59949
0.1745	34.54285
0.175	29.60815
0.1755	22.25647
0.176	10.17151
0.1765	6.04248
0.177	-5.84106
0.1775	-9.26514
0.178	-23.16284
0.1785	-25.98267
0.179	-33.9386
0.1795	-39.98108
0.18	-45.82214
0.1805	-47.23206
0.181	-37.06055
0.1815	-39.27612
0.182	-24.87488
0.1825	-22.96143
0.183	-20.24231
0.1835	-17.22107
0.184	-19.33594
0.1845	-8.7616
0.185	1.3092
0.1855	4.53186
0.186	13.89771
0.1865	19.03381
0.187	13.09204
0.1875	17.12036
0.188	16.3147
0.1885	12.99133
0.189	16.01257
0.1895	10.27222
0.19	5.63965
0.1905	-0.20142
0.191	-3.42407
0.1915	-5.53894
0.192	-17.42249
0.1925	-21.95435
0.193	-30.71594
0.1935	-35.95276
0.194	-35.95276
0.1945	-34.44214
0.195	-32.22656
0.1955	-34.03931
0.196	-29.50745
0.1965	-22.96143
0.197	-17.42249
0.1975	-3.02124
0.198	1.40991
0.1985	13.29346
0.199	11.98425
0.1995	21.24939
0.2	25.78125
0.2005	31.62231
0.201	46.02356
0.2015	51.46179
0.202	51.96533
0.2025	50.55542
0.203	47.03064
0.2035	34.84497
0.204	21.85364
0.2045	19.83948
0.205	12.89062
0.2055	-2.01416
0.206	-16.81824
0.2065	-27.99683
0.207	-37.26196
0.2075	-45.2179
0.208	-44.61365
0.2085	-43.10303
0.209	-40.68604
0.2095	-39.57825
0.21	-34.74426
0.2105	-28.70178
0.211	-20.34302
0.2115	-7.85522
0.212	-7.35168
0.2125	3.32336
0.213	9.56726
0.2135	19.53735
0.214	26.48621
0.2145	27.39258
0.215	39.07471
0.2155	46.02356
0.216	40.98816
0.2165	33.03223
0.217	26.48621
0.2175	13.69629
0.218	4.22974
0.2185	1.71204
0.219	-3.7262
0.2195	5.84106
0.22	6.3446
0.2205	29.10461
0.221	40.08179
0.2215	48.54126
0.222	49.95117
0.2225	55.59082
0.223	61.33118
0.2235	54.98657
0.224	47.13135
0.2245	35.2478
0.225	27.09045
0.2255	18.22815
0.226	3.7262
0.2265	-13.59558
0.227	-24.97559
0.2275	-33.9386
0.228	-37.7655
0.2285	-39.17542
0.229	-37.86621
0.2295	-27.99683
0.23	-15.71045
0.2305	-13.59558
0.231	-3.92761
0.2315	7.95593
0.232	21.45081
0.2325	31.62231
0.233	38.67188
0.2335	43.00232
0.234	49.14551
0.2345	51.66321
0.235	41.79382
0.2355	29.60815
0.236	11.2793
0.2365	-4.73328
0.237	-21.65222
0.2375	-39.07471
0.238	-53.37524
0.2385	-63.34534
0.239	-72.50977
0.2395	-69.99207
0.24	-67.27295
0.2405	-55.99365
0.241	-48.23914
0.2415	-39.57825
0.242	-33.23364
0.2425	-21.85364
0.243	-14.60266
0.2435	4.12903
0.244	13.797
0.2445	22.76001
0.245	39.07471
0.2455	45.82214
0.246	48.54126
0.2465	51.26038
0.247	51.86462
0.2475	51.36108
0.248	60.92834
0.2485	59.21631
0.249	49.34692
0.2495	39.98108
0.25	29.20532
0.2505	24.06921
0.251	26.98975
0.2515	25.98267
0.252	25.88196
0.2525	15.40833
0.253	12.68921
0.2535	16.3147
0.254	8.25806
0.2545	9.16443
0.255	8.96301
0.2555	11.78284
0.256	2.61841
0.2565	6.44531
0.257	4.83398
0.2575	0.50354
0.258	-3.42407
0.2585	-2.21558
0.259	-5.43823
0.2595	-4.43115
0.26	-5.43823
0.2605	-3.52478
0.261	-8.15735
0.2615	-9.76868
0.262	-10.27222
0.2625	-9.36584
0.263	-4.63257
0.2635	-0.30212
0.264	6.54602
0.2645	5.13611
0.265	6.44531
0.2655	7.45239
0.266	18.93311
0.2665	17.52319
0.267	21.55151
0.2675	28.60107
0.268	28.29895
0.2685	31.01807
0.269	20.64514
0.2695	15.50903
0.27	9.86938
0.2705	7.85522
0.271	-2.11487
0.2715	5.74036
0.272	10.37292
0.2725	14.60266
0.273	18.8324
0.2735	30.41382
0.274	39.17542
0.2745	50.75684
0.275	51.36108
0.2755	44.21082
0.276	40.48462
0.2765	33.23364
0.277	25.78125
0.2775	15.1062
0.278	18.8324
0.2785	13.19275
0.279	4.33044
0.2795	-0.20142
0.28	-5.84106
0.2805	-12.78992
0.281	-22.15576
0.2815	-21.14868
0.282	-19.63806
0.2825	-22.76001
0.283	-10.77576
0.2835	-4.73328
0.284	-2.41699
0.2845	-0.70496
0.285	9.46655
0.2855	13.99841
0.286	13.49487
0.2865	15.71045
0.287	27.6947
0.2875	31.62231
0.288	32.32727
0.2885	25.47913
0.289	18.22815
0.2895	7.85522
0.29	3.8269
0.2905	-3.8269
0.291	-12.99133
0.2915	-21.24939
0.292	-28.50037
0.2925	-27.6947
0.293	-36.05347
0.2935	-37.96692
0.294	-38.36975
0.2945	-38.47046
0.295	-41.18958
0.2955	-36.55701
0.296	-30.41382
0.2965	-15.81116
0.297	-14.60266
0.2975	-13.29346
0.298	-5.63965
0.2985	4.02832
0.299	7.95593
0.2995	17.32178
0.3	20.24231
0.3005	18.73169
0.301	26.98975
0.3015	37.66479
0.302	45.3186
0.3025	47.8363
0.303	41.39099
0.3035	35.04639
0.304	24.27063
0.3045	21.55151
0.305	22.86072
0.3055	25.57983
0.306	13.19275
0.3065	1.91345
0.307	-5.53894
0.3075	-5.63965
0.308	-12.89062
0.3085	-12.08496
0.309	-16.41541
0.3095	-14.19983
0.31	-22.96143
0.3105	-15.50903
0.311	-19.73877
0.3115	-14.09912
0.312	-15.30762
0.3125	-7.35168
0.313	-4.63257
0.3135	-4.12903
0.314	-5.53894
0.3145	0
0.315	7.5531
0.3155	9.06372
0.316	6.64673
0.3165	3.62549
0.317	10.37292
0.3175	15.91187
0.318	10.17151
0.3185	15.91187
0.319	17.42249
0.3195	16.81824
0.32	13.39417
0.3205	9.66797
0.321	2.71912
0.3215	1.51062
0.322	-6.64673
0.3225	-18.63098
0.323	-23.8678
0.3235	-25.98267
0.324	-35.44922
0.3245	-38.57117
0.325	-43.10303
0.3255	-37.36267
0.326	-20.34302
0.3265	-6.54602
0.327	4.63257
0.3275	13.59558
0.328	21.55151
0.3285	28.50037
0.329	23.46497
0.3295	17.72461
0.33	13.19275
0.3305	13.39417
0.331	13.69629
0.3315	12.89062
0.332	10.97717
0.3325	-0.50354
0.333	-6.04248
0.3335	-23.06213
0.334	-26.48621
0.3345	-29.91028
0.335	-33.33435
0.3355	-33.23364
0.336	-28.50037
0.3365	-21.75293
0.337	-16.41541
0.3375	-8.45947
0.338	-0.90637
0.3385	1.00708
0.339	9.36584
0.3395	8.56018
0.34	18.02673
0.3405	30.31311
0.341	34.84497
0.3415	51.15967
0.342	51.86462
0.3425	59.1156
0.343	58.91418
0.3435	56.69861
0.344	45.92285
0.3445	38.26904
0.345	31.72302
0.3455	23.26355
0.346	16.21399
0.3465	5.43823
0.347	-2.61841
0.3475	-11.07788
0.348	-12.5885
0.3485	-22.86072
0.349	-18.73169
0.3495	-19.23523
0.35	-13.89771
0.3505	-6.14319
0.351	-0.90637
0.3515	2.81982
0.352	12.99133
0.3525	18.42957
0.353	25.37842
0.3535	27.09045
0.354	27.99683
0.3545	34.03931
0.355	29.10461
0.3555	26.28479
0.356	23.8678
0.3565	21.04797
0.357	14.40125
0.3575	3.62549
0.358	6.04248
0.3585	8.35876
0.359	17.01965
0.3595	21.55151
0.36	20.84656
0.3605	13.19275
0.361	5.84106
0.3615	10.0708
0.362	8.35876
0.3625	-6.64673
0.363	-9.46655
0.3635	-22.55859
0.364	-38.67188
0.3645	-45.01648
0.365	-45.11719
0.3655	-42.39807
0.366	-53.57666
0.3665	-58.20923
0.367	-65.66162
0.3675	-49.14551
0.368	-37.46338
0.3685	-35.65063
0.369	-27.6947
0.3695	-22.45789
0.37	-18.32886
0.3705	-9.16443
0.371	-11.68213
0.3715	2.5177
0.372	-0.10071
0.3725	1.3092
0.373	1.10779
0.3735	0.40283
0.374	1.81274
0.3745	-4.43115
0.375	2.71912
0.3755	2.71912
0.376	18.73169
0.3765	26.3855
0.377	33.33435
0.3775	27.19116
0.378	32.02515
0.3785	33.03223
0.379	30.01099
0.3795	31.32019
0.38	33.23364
0.3805	30.2124
0.381	28.60107
0.3815	25.177
0.382	24.27063
0.3825	11.68213
0.383	2.01416
0.3835	1.71204
0.384	1.51062
0.3845	2.11487
0.385	-0.30212
0.3855	2.31628
0.386	-0.40283
0.3865	8.96301
0.387	6.54602
0.3875	13.89771
0.388	16.01257
0.3885	19.13452
0.389	23.96851
0.3895	21.95435
0.39	18.53027
0.3905	22.86072
0.391	28.50037
0.3915	18.42957
0.392	18.32886
0.3925	16.41541
0.393	16.01257
0.3935	6.74744
0.394	4.53186
0.3945	0.60425
0.395	-4.93469
0.3955	-2.31628
0.396	-1.3092
0.3965	-0.60425
0.397	5.23682
0.3975	16.91895
0.398	15.30762
0.3985	18.22815
0.399	15.1062
0.3995	20.34302
0.4	22.15576
0.4005	34.14001
0.401	29.00391
0.4015	30.61523
0.402	26.78833
0.4025	23.56567
0.403	18.22815
0.4035	10.47363
0.404	7.85522
0.4045	1.10779
0.405	-9.86938
0.4055	-18.42957
0.406	-22.25647
0.4065	-32.52869
0.407	-30.11169
0.4075	-19.33594
0.408	-1.71204
0.4085	16.81824
0.409	21.85364
0.4095	41.29028
0.41	45.92285
0.4105	58.00781
0.411	60.62622
0.4115	60.82764
0.412	53.07312
0.4125	42.7002
0.413	21.55151
0.4135	16.11328
0.414	0
0.4145	-7.25098
0.415	-4.93469
0.4155	-18.02673
0.416	-24.67346
0.4165	-29.80957
0.417	-38.26904
0.4175	-46.42639
0.418	-52.26746
0.4185	-49.54834
0.419	-54.58374
0.4195	-52.771
0.42	-51.05896
0.4205	-51.5625
0.421	-44.31152
0.4215	-39.67896
0.422	-33.33435
0.4225	-32.22656
0.423	-34.74426
0.4235	-33.43506
0.424	-20.54443
0.4245	-5.63965
0.425	9.26514
0.4255	9.86938
0.426	18.63098
0.4265	22.15576
0.427	33.33435
0.4275	46.82922
0.428	55.18799
0.4285	53.17383
0.429	54.28162
0.4295	51.76392
0.43	51.36108
0.4305	46.12427
0.431	40.58533
0.4315	31.52161
0.432	23.66638
0.4325	12.89062
0.433	11.38
0.4335	-2.92053
0.434	-15.81116
0.4345	-20.84656
0.435	-13.59558
0.4355	-19.63806
0.436	-17.22107
0.4365	-12.28638
0.437	-1.10779
0.4375	8.15735
0.438	8.8623
0.4385	0.70496
0.439	-1.10779
0.4395	1.91345
0.44	20.04089
0.4405	37.7655
0.441	42.59949
0.4415	44.61365
0.442	36.95984
0.4425	19.73877
0.443	4.33044
0.4435	-20.04089
0.444	-35.65063
0.4445	-48.33984
0.445	-60.4248
0.4455	-62.43896
0.446	-51.66321
0.4465	-44.0094
0.447	-40.58533
0.4475	-39.07471
0.448	-28.50037
0.4485	-22.55859
0.449	-17.12036
0.4495	-6.44531
0.45	-1.61133
0.4505	-0.60425
0.451	4.53186
0.4515	6.64673
0.452	7.5531
0.4525	4.22974
0.453	1.81274
0.4535	2.71912
0.454	-0.20142
0.4545	4.83398
0.455	5.94177
0.4555	8.45947
0.456	2.81982
0.4565	14.90479
0.457	21.04797
0.4575	33.23364
0.458	29.00391
0.4585	25.27771
0.459	37.46338
0.4595	46.12427
0.46	50.75684
0.4605	65.56091
0.461	67.97791
0.4615	80.16357
0.462	89.63013
0.4625	85.60181
0.463	76.53809
0.4635	66.06445
0.464	43.50586
0.4645	32.83081
0.465	3.02124
0.4655	-7.85522
0.466	-24.16992
0.4665	-36.05347
0.467	-39.57825
0.4675	-46.5271
0.468	-53.67737
0.4685	-56.90002
0.469	-62.43896
0.4695	-61.23047
0.47	-55.49011
0.4705	-61.23047
0.471	-58.00781
0.4715	-42.19666
0.472	-35.75134
0.4725	-17.82532
0.473	-18.8324
0.4735	-3.12195
0.474	-1.71204
0.4745	1.81274
0.475	9.46655
0.4755	8.35876
0.476	17.52319
0.4765	19.03381
0.477	16.61682
0.4775	17.52319
0.478	21.65222
0.4785	25.98267
0.479	19.73877
0.4795	23.06213
0.48	25.177
0.4805	33.73718
0.481	37.96692
0.4815	54.88586
0.482	58.91418
0.4825	61.33118
0.483	54.38232
0.4835	51.5625
0.484	41.79382
0.4845	30.01099
0.485	30.11169
0.4855	21.65222
0.486	18.63098
0.4865	13.09204
0.487	10.47363
0.4875	4.02832
0.488	3.8269
0.4885	-2.41699
0.489	-6.64673
0.4895	-2.71912
0.49	-17.01965
0.4905	-12.78992
0.491	-12.99133
0.4915	-16.11328
0.492	-17.92603
0.4925	-30.51453
0.493	-32.62939
0.4935	-40.08179
0.494	-34.14001
0.4945	-29.10461
0.495	-23.26355
0.4955	-21.85364
0.496	-18.02673
0.4965	-13.797
0.497	-9.86938
0.4975	-2.92053
0.498	0.30212
0.4985	9.76868
0.499	17.01965
0.4995	16.61682
0.5	20.34302
0.5005	23.16284
0.501	27.59399
0.5015	25.27771
0.502	22.05505
0.5025	35.04639
0.503	41.39099
0.5035	35.54993
0.504	36.95984
0.5045	40.1825
0.505	44.81506
0.5055	39.07471
0.506	38.47046
0.5065	29.20532
0.507	26.48621
0.5075	14.90479
0.508	3.42407
0.5085	-7.5531
0.509	-19.43665
0.5095	-22.76001
0.51	-28.70178
0.5105	-35.75134
0.511	-30.51453
0.5115	-24.27063
0.512	-24.87488
0.5125	-25.37842
0.513	-21.3501
0.5135	-29.40674
0.514	-20.24231
0.5145	-20.04089
0.515	-12.38708
0.5155	-3.32336
0.516	3.22266
0.5165	2.01416
0.517	-0.70496
0.5175	0.70496
0.518	-0.60425
0.5185	15.30762
0.519	21.14868
0.5195	26.68762
0.52	26.78833
0.5205	34.14001
0.521	45.3186
0.5215	52.67029
0.522	58.30994
0.5225	61.6333
0.523	67.17224
0.5235	70.29419
0.524	74.12109
0.5245	64.25171
0.525	57.40356
0.5255	45.72144
0.526	30.71594
0.5265	15.50903
0.527	1.91345
0.5275	-9.97009
0.528	-19.43665
0.5285	-24.57275
0.529	-18.93311
0.5295	-13.59558
0.53	-12.18567
0.5305	3.62549
0.531	26.48621
0.5315	35.14709
0.532	37.7655
0.5325	43.40515
0.533	48.03772
0.5335	37.7655
0.534	26.98975
0.5345	10.17151
0.535	2.31628
0.5355	-4.43115
0.536	-25.177
0.5365	-33.03223
0.537	-46.82922
0.5375	-54.68445
0.538	-53.67737
0.5385	-46.12427
0.539	-57.60498
0.5395	-55.2887
0.54	-54.48303
0.5405	-44.91577
0.541	-40.58533
0.5415	-29.70886
0.542	-25.68054
0.5425	-23.06213
0.543	-11.07788
0.5435	-4.02832
0.544	2.92053
0.5445	6.84814
0.545	9.76868
0.5455	18.12744
0.546	27.19116
0.5465	26.98975
0.547	23.36426
0.5475	21.3501
0.548	26.18408
0.5485	29.50745
0.549	27.89612
0.5495	27.39258
0.55	21.65222
0.5505	19.73877
0.551	22.76001
0.5515	16.61682
0.552	9.97009
0.5525	8.8623
0.553	13.69629
0.5535	19.43665
0.554	33.73718
0.5545	38.87329
0.555	52.771
0.5555	65.66162
0.556	80.06287
0.5565	85.60181
0.557	79.66003
0.5575	67.97791
0.558	58.20923
0.5585	58.00781
0.559	46.12427
0.5595	26.58691
0.56	14.70337
0.5605	13.99841
0.561	8.05664
0.5615	-8.66089
0.562	-18.63098
0.5625	-34.94568
0.563	-44.51294
0.5635	-59.01489
0.564	-67.8772
0.5645	-74.52393
0.565	-79.55933
0.5655	-73.11401
0.566	-63.94958
0.5665	-67.67578
0.567	-56.49719
0.5675	-45.92285
0.568	-45.11719
0.5685	-33.03223
0.569	-23.66638
0.5695	-20.54443
0.57	-15.50903
0.5705	-13.09204
0.571	-14.50195
0.5715	-20.54443
0.572	-21.55151
0.5725	-9.16443
0.573	0
0.5735	7.04956
0.574	19.03381
0.5745	22.86072
0.575	23.66638
0.5755	33.73718
0.576	36.05347
0.5765	30.51453
0.577	25.98267
0.5775	23.76709
0.578	16.51611
0.5785	2.61841
0.579	-6.3446
0.5795	-16.51611
0.58	-19.23523
0.5805	-23.96851
0.581	-18.42957
0.5815	-10.77576
0.582	-16.3147
0.5825	-0.90637
0.583	9.97009
0.5835	23.26355
0.584	33.23364
0.5845	45.3186
0.585	62.23755
0.5855	71.09985
0.586	70.29419
0.5865	64.75525
0.587	59.01489
0.5875	51.46179
0.588	44.31152
0.5885	33.23364
0.589	19.13452
0.5895	8.35876
0.59	3.52478
0.5905	5.0354
0.591	15.1062
0.5915	29.70886
0.592	42.90161
0.5925	52.36816
0.593	48.44055
0.5935	49.44763
0.594	55.2887
0.5945	57.20215
0.595	53.77808
0.5955	48.13843
0.596	29.30603
0.5965	16.41541
0.597	-1.71204
0.5975	-27.19116
0.598	-47.63489
0.5985	-54.48303
0.599	-68.68286
0.5995	-71.80481
0.6	-77.14233
0.6005	-72.9126
0.601	-56.49719
0.6015	-47.03064
0.602	-39.67896
0.6025	-33.13293
0.603	-27.59399
0.6035	-28.29895
0.604	-31.92444
0.6045	-26.48621
0.605	-24.27063
0.6055	-26.68762
0.606	-26.78833
0.6065	-21.65222
0.607	-6.44531
0.6075	-2.92053
0.608	-4.33044
0.6085	-0.20142
0.609	5.53894
0.6095	10.37292
0.61	6.44531
0.6105	15.20691
0.611	23.66638
0.6115	19.94019
0.612	31.4209
0.6125	34.03931
0.613	36.55701
0.6135	38.87329
0.614	34.24072
0.6145	27.99683
0.615	29.40674
0.6155	29.40674
0.616	26.3855
0.6165	27.19116
0.617	24.57275
0.6175	24.16992
0.618	24.77417
0.6185	18.53027
0.619	13.49487
0.6195	14.09912
0.62	6.14319
0.6205	7.35168
0.621	11.58142
0.6215	10.87646
0.622	11.07788
0.6225	6.3446
0.623	1.51062
0.6235	4.33044
0.624	1.91345
0.6245	-5.74036
0.625	-0.70496
0.6255	-3.22266
0.626	4.22974
0.6265	-1.00708
0.627	-3.42407
0.6275	0
0.628	1.81274
0.6285	11.2793
0.629	14.60266
0.6295	17.82532
0.63	39.37683
0.6305	47.33276
0.631	52.06604
0.6315	60.3241
0.632	58.20923
0.6325	47.93701
0.633	46.22498
0.6335	29.20532
0.634	20.54443
0.6345	13.09204
0.635	3.02124
0.6355	-4.93469
0.636	-18.02673
0.6365	-31.21948
0.637	-20.64514
0.6375	-16.01257
0.638	-14.70337
0.6385	-16.21399
0.639	0.20142
0.6395	15.50903
0.64	23.96851
0.6405	26.28479
0.641	14.50195
0.6415	22.96143
0.642	24.16992
0.6425	23.56567
0.643	9.66797
0.6435	-0.90637
0.644	-14.50195
0.6445	-30.71594
0.645	-37.66479
0.6455	-48.64197
0.646	-66.26587
0.6465	-79.35791
0.647	-79.15649
0.6475	-86.50818
0.648	-82.47986
0.6485	-78.95508
0.649	-78.85437
0.6495	-65.76233
0.65	-44.71436
0.6505	-19.53735
0.651	-4.12903
0.6515	18.22815
0.652	20.64514
0.6525	25.98267
0.653	28.9032
0.6535	37.66479
0.654	47.53418
0.6545	47.7356
0.655	53.27454
0.6555	47.43347
0.656	41.99524
0.6565	29.50745
0.657	18.63098
0.6575	9.76868
0.658	-3.7262
0.6585	0.20142
0.659	4.53186
0.6595	14.60266
0.66	19.23523
0.6605	24.27063
0.661	29.20532
0.6615	29.60815
0.662	33.9386
0.6625	31.11877
0.663	33.63647
0.6635	24.67346
0.664	25.47913
0.6645	27.19116
0.665	24.06921
0.6655	29.00391
0.666	35.04639
0.6665	44.41223
0.667	49.0448
0.6675	45.3186
0.668	39.07471
0.6685	35.34851
0.669	24.67346
0.6695	23.06213
0.67	25.37842
0.6705	29.91028
0.671	25.27771
0.6715	25.37842
0.672	28.39966
0.6725	38.06763
0.673	48.84338
0.6735	58.51135
0.674	58.91418
0.6745	53.57666
0.675	36.4563
0.6755	31.32019
0.676	13.797
0.6765	-3.62549
0.677	-25.78125
0.6775	-39.77966
0.678	-51.46179
0.6785	-61.53259
0.679	-71.50269
0.6795	-77.34375
0.68	-80.4657
0.6805	-81.37207
0.681	-72.61047
0.6815	-65.15808
0.682	-64.05029
0.6825	-57.10144
0.683	-37.86621
0.6835	-23.26355
0.684	-9.26514
0.6845	-1.91345
0.685	6.84814
0.6855	21.55151
0.686	20.34302
0.6865	26.28479
0.687	30.11169
0.6875	33.83789
0.688	30.41382
0.6885	30.71594
0.689	32.32727
0.6895	36.35559
0.69	29.80957
0.6905	28.50037
0.691	25.88196
0.6915	17.82532
0.692	17.22107
0.6925	7.25098
0.693	6.84814
0.6935	17.12036
0.694	31.11877
0.6945	40.2832
0.695	47.63489
0.6955	55.3894
0.696	60.4248
0.6965	62.03613
0.697	68.98499
0.6975	64.75525
0.698	58.71277
0.6985	52.26746
0.699	47.93701
0.6995	24.47205
0.7	14.50195
0.7005	1.3092
0.701	-19.33594
0.7015	-36.4563
0.702	-55.3894
0.7025	-71.50269
0.703	-78.04871
0.7035	-88.82446
0.704	-96.37756
0.7045	-100.80872
0.705	-94.06128
0.7055	-78.25012
