Danilo_Mastropaolo_Right_1.c3d  



Time(s):	Emg_3(μV):
26.559	-293.0603
26.5595	-271.40808
26.56	-237.87231
26.5605	-208.16345
26.561	-181.57654
26.5615	-157.91016
26.562	-144.01245
26.5625	-112.49084
26.563	-63.64746
26.5635	-14.19983
26.564	12.78992
26.5645	25.57983
26.565	28.60107
26.5655	35.14709
26.566	84.69543
26.5665	295.98083
26.567	528.61633
26.5675	682.59888
26.568	708.88367
26.5685	627.41089
26.569	481.78711
26.5695	304.3396
26.57	121.15173
26.5705	-68.07861
26.571	-240.28931
26.5715	-378.5614
26.572	-470.91064
26.5725	-515.22217
26.573	-535.66589
26.5735	-524.89014
26.574	-492.36145
26.5745	-442.30957
26.575	-383.09326
26.5755	-331.83289
26.576	-298.80066
26.5765	-255.19409
26.577	-184.29565
26.5775	-28.09753
26.578	162.84485
26.5785	284.39941
26.579	327.80457
26.5795	337.67395
26.58	322.76917
26.5805	334.35059
26.581	399.9115
26.5815	404.54407
26.582	368.59131
26.5825	269.59534
26.583	142.80396
26.5835	40.08179
26.584	-33.9386
26.5845	-110.6781
26.585	-167.276
26.5855	-191.54663
26.586	-155.09033
26.5865	-29.40674
26.587	117.32483
26.5875	168.88733
26.588	212.89673
26.5885	338.37891
26.589	353.98865
26.5895	278.15552
26.59	169.18945
26.5905	44.41223
26.591	-101.21155
26.5915	-264.25781
26.592	-429.82178
26.5925	-556.91528
26.593	-650.47302
26.5935	-710.89783
26.594	-730.7373
26.5945	-646.54541
26.595	-443.82019
26.5955	-167.17529
26.596	158.11157
26.5965	364.46228
26.597	412.29858
26.5975	387.02087
26.598	295.77942
26.5985	174.32556
26.599	23.26355
26.5995	-107.85828
26.6	-201.51672
26.6005	-261.43799
26.601	-253.58276
26.6015	-171.50574
26.602	-108.96606
26.6025	-62.9425
26.603	2.41699
26.6035	162.74414
26.604	303.33252
26.6045	344.92493
26.605	311.38916
26.6055	293.0603
26.606	273.72437
26.6065	275.73853
26.607	330.42297
26.6075	443.41736
26.608	510.18677
26.6085	474.63684
26.609	386.71875
26.6095	264.1571
26.61	144.21387
26.6105	24.97559
26.611	-103.32642
26.6115	-236.66382
26.612	-317.73376
26.6125	-372.3175
26.613	-409.47876
26.6135	-441.20178
26.614	-451.07117
26.6145	-420.55664
26.615	-356.30493
26.6155	-247.64099
26.616	-141.19263
26.6165	35.75134
26.617	186.81335
26.6175	336.86829
26.618	549.16077
26.6185	739.4989
26.619	913.0188
26.6195	948.66943
26.62	823.99292
26.6205	597.19849
26.621	336.06262
26.6215	104.23279
26.622	-129.10767
26.6225	-355.39856
26.623	-560.8429
26.6235	-691.25977
26.624	-756.31714
26.6245	-779.88281
26.625	-747.55554
26.6255	-710.99854
26.626	-646.54541
26.6265	-560.64148
26.627	-466.68091
26.6275	-390.74707
26.628	-322.76917
26.6285	-231.02417
26.629	-122.76306
26.6295	-8.7616
26.63	95.37048
26.6305	232.33337
26.631	412.29858
26.6315	629.42505
26.632	749.26758
26.6325	792.97485
26.633	758.83484
26.6335	658.52966
26.634	505.65491
26.6345	342.1051
26.635	182.08008
26.6355	29.40674
26.636	-124.4751
26.6365	-264.96277
26.637	-369.39697
26.6375	-429.41895
26.638	-439.48975
26.6385	-383.19397
26.639	-279.76685
26.6395	-177.04468
26.64	-111.28235
26.6405	-92.24854
26.641	-88.92517
26.6415	-65.25879
26.642	-35.95276
26.6425	18.93311
26.643	155.9967
26.6435	256.30188
26.644	302.62756
26.6445	326.19324
26.645	343.3136
26.6455	332.13501
26.646	310.6842
26.6465	278.86047
26.647	218.03284
26.6475	156.39954
26.648	95.67261
26.6485	106.34766
26.649	189.63318
26.6495	269.0918
26.65	283.39233
26.6505	248.54736
26.651	182.68433
26.6515	76.23596
26.652	-29.10461
26.6525	-141.99829
26.653	-176.33972
26.6535	-94.96765
26.654	-50.05188
26.6545	-69.08569
26.655	-120.84961
26.6555	-173.5199
26.656	-214.20593
26.6565	-260.63232
26.657	-299.80774
26.6575	-230.82275
26.658	-89.93225
26.6585	-24.77417
26.659	-48.74268
26.6595	-91.34216
26.66	-125.18005
26.6605	-155.39246
26.661	-200.81177
26.6615	-255.99976
26.662	-301.51978
26.6625	-328.10669
26.663	-321.35925
26.6635	-255.19409
26.664	-67.47437
26.6645	105.34058
26.665	328.81165
26.6655	472.11914
26.666	493.16711
26.6665	427.50549
26.667	282.58667
26.6675	98.49243
26.668	-87.71667
26.6685	-250.56152
26.669	-270.19958
26.6695	-21.75293
26.67	263.25073
26.6705	647.35107
26.671	1099.53003
26.6715	1318.16711
26.672	1324.61243
26.6725	1108.29163
26.673	813.82141
26.6735	497.29614
26.674	111.68518
26.6745	-167.17529
26.675	-375.84229
26.6755	-612.60681
26.676	-830.84106
26.6765	-990.56396
26.677	-910.19897
26.6775	-803.14636
26.678	-778.07007
26.6785	-836.38
26.679	-908.48694
26.6795	-940.10925
26.68	-914.02588
26.6805	-847.96143
26.681	-810.69946
26.6815	-751.98669
26.682	-597.70203
26.6825	-435.86426
26.683	-293.0603
26.6835	-176.84326
26.684	-43.30444
26.6845	94.2627
26.685	204.84009
26.6855	322.76917
26.686	399.71008
26.6865	454.69666
26.687	497.29614
26.6875	534.55811
26.688	607.16858
26.6885	700.72632
26.689	762.66174
26.6895	788.14087
26.69	845.24231
26.6905	886.02905
26.691	836.88354
26.6915	688.03711
26.692	478.16162
26.6925	247.23816
26.693	50.354
26.6935	-147.03369
26.694	-311.59058
26.6945	-474.03259
26.695	-597.3999
26.6955	-661.4502
26.696	-675.44861
26.6965	-660.34241
26.697	-629.42505
26.6975	-553.18909
26.698	-454.79736
26.6985	-350.66528
26.699	-274.83215
26.6995	-206.85425
26.7	-135.45227
26.7005	-48.23914
26.701	38.26904
26.7015	90.93933
26.702	121.75598
26.7025	136.76147
26.703	139.78271
26.7035	155.49316
26.704	167.37671
26.7045	159.82361
26.705	148.64502
26.7055	126.48926
26.706	102.11792
26.7065	91.14075
26.707	85.09827
26.7075	80.56641
26.708	78.25012
26.7085	71.09985
26.709	70.59631
26.7095	58.91418
26.71	58.30994
26.7105	64.65454
26.711	70.99915
26.7115	75.32959
26.712	67.37366
26.7125	67.97791
26.713	61.93542
26.7135	58.00781
26.714	66.06445
26.7145	58.91418
26.715	35.75134
26.7155	51.5625
26.716	185.70557
26.7165	266.87622
26.717	271.40808
26.7175	286.81641
26.718	389.23645
26.7185	450.66833
26.719	417.43469
26.7195	324.58191
26.72	217.73071
26.7205	151.46484
26.721	66.26587
26.7215	-38.87329
26.722	-148.14148
26.7225	-244.31763
26.723	-323.77625
26.7235	-393.6676
26.724	-428.41187
26.7245	-459.12781
26.725	-491.45508
26.7255	-488.13171
26.726	-453.9917
26.7265	-386.1145
26.727	-316.82739
26.7275	-254.79126
26.728	-210.37903
26.7285	-133.13599
26.729	31.4209
26.7295	239.18152
26.73	389.13574
26.7305	438.18054
26.731	444.02161
26.7315	424.78638
26.732	403.43628
26.7325	354.99573
26.733	289.53552
26.7335	218.33496
26.734	163.24768
26.7345	119.54041
26.735	74.82605
26.7355	28.60107
26.736	-5.43823
26.7365	-33.13293
26.737	-64.45312
26.7375	-107.55615
26.738	-142.50183
26.7385	-185.60486
26.739	-229.91638
26.7395	-254.58984
26.74	-241.79993
26.7405	-208.16345
26.741	-81.06995
26.7415	192.95654
26.742	515.72571
26.7425	796.0968
26.743	1070.92896
26.7435	1200.33875
26.744	1178.48511
26.7445	1030.0415
26.745	763.3667
26.7455	422.87292
26.746	73.81897
26.7465	-273.52295
26.747	-578.86963
26.7475	-840.91187
26.748	-1045.85266
26.7485	-1150.79041
26.749	-1162.37183
26.7495	-1094.89746
26.75	-949.97864
26.7505	-779.37927
26.751	-618.75
26.7515	-515.625
26.752	-427.50549
26.7525	-336.36475
26.753	-240.79285
26.7535	-121.05103
26.754	192.453
26.7545	672.93091
26.755	998.72131
26.7555	1196.51184
26.756	1237.19788
26.7565	1108.59375
26.757	890.05737
26.7575	628.61938
26.758	351.37024
26.7585	77.24304
26.759	-163.24768
26.7595	-370.60547
26.76	-540.19775
26.7605	-660.14099
26.761	-716.63818
26.7615	-726.70898
26.762	-692.16614
26.7625	-625.69885
26.763	-548.05298
26.7635	-443.21594
26.764	-367.88635
26.7645	-289.73694
26.765	-216.92505
26.7655	-57.00073
26.766	183.08716
26.7665	321.66138
26.767	346.93909
26.7675	319.94934
26.768	260.93445
26.7685	246.93604
26.769	329.21448
26.7695	346.53625
26.77	306.25305
26.7705	200.30823
26.771	71.20056
26.7715	-54.88586
26.772	-69.28711
26.7725	-83.18481
26.773	-120.7489
26.7735	-175.03052
26.774	-220.14771
26.7745	-105.34058
26.775	-12.78992
26.7755	-13.69629
26.776	-92.04712
26.7765	-227.49939
26.777	-371.61255
26.7775	-478.56445
26.778	-469.60144
26.7785	-314.71252
26.779	16.71753
26.7795	354.39148
26.78	581.89087
26.7805	587.12769
26.781	484.60693
26.7815	313.00049
26.782	108.26111
26.7825	-74.92676
26.783	-223.97461
26.7835	-317.43164
26.784	-384.50317
26.7845	-373.82812
26.785	-325.08545
26.7855	-283.59375
26.786	-251.26648
26.7865	-230.1178
26.787	-202.5238
26.7875	-127.89917
26.788	-27.29187
26.7885	53.17383
26.789	104.13208
26.7895	164.65759
26.79	242.50488
26.7905	348.349
26.791	430.42603
26.7915	470.4071
26.792	535.46448
26.7925	609.18274
26.793	580.68237
26.7935	499.20959
26.794	369.7998
26.7945	235.85815
26.795	141.99829
26.7955	124.27368
26.796	126.9928
26.7965	76.03455
26.797	3.32336
26.7975	-87.11243
26.798	-149.55139
26.7985	-170.19653
26.799	-178.45459
26.7995	-166.57104
26.8	-133.84094
26.8005	-101.51367
26.801	-75.22888
26.8015	-60.82764
26.802	-40.38391
26.8025	-29.10461
26.803	-59.31702
26.8035	-62.23755
26.804	-54.68445
26.8045	-56.29578
26.805	-68.38074
26.8055	-7.35168
26.806	145.22095
26.8065	277.14844
26.807	334.75342
26.8075	336.56616
26.808	283.09021
26.8085	193.15796
26.809	87.71667
26.8095	-11.68213
26.81	-111.08093
26.8105	-196.38062
26.811	-253.07922
26.8115	-293.16101
26.812	-339.28528
26.8125	-369.29626
26.813	-388.83362
26.8135	-388.43079
26.814	-385.51025
26.8145	-352.67944
26.815	-335.55908
26.8155	-322.76917
26.816	-267.8833
26.8165	-191.1438
26.817	-117.52625
26.8175	-41.39099
26.818	26.88904
26.8185	100.20447
26.819	168.08167
26.8195	216.42151
26.82	238.57727
26.8205	253.17993
26.821	261.74011
26.8215	268.99109
26.822	279.36401
26.8225	305.95093
26.823	325.89111
26.8235	341.29944
26.824	413.90991
26.8245	512.40234
26.825	549.96643
26.8255	531.63757
26.826	474.23401
26.8265	402.12708
26.827	305.85022
26.8275	196.07849
26.828	93.25562
26.8285	-8.8623
26.829	-97.18323
26.8295	-163.65051
26.83	-208.36487
26.8305	-212.09106
26.831	-193.6615
26.8315	-119.23828
26.832	-41.39099
26.8325	24.57275
26.833	59.1156
26.8335	42.90161
26.834	-17.6239
26.8345	-74.92676
26.835	-100.20447
26.8355	-27.99683
26.836	52.36816
26.8365	68.88428
26.837	-1.2085
26.8375	-112.18872
26.838	-207.05566
26.8385	-220.65125
26.839	-183.79211
26.8395	-29.91028
26.84	329.21448
26.8405	608.77991
26.841	745.7428
26.8415	817.74902
26.842	816.64124
26.8425	715.32898
26.843	474.73755
26.8435	184.79919
26.844	-113.49792
26.8445	-392.15698
26.845	-648.76099
26.8455	-844.83948
26.846	-988.5498
26.8465	-1040.41443
26.847	-1009.39636
26.8475	-866.39099
26.848	-703.14331
26.8485	-562.25281
26.849	-439.99329
26.8495	-355.59998
26.85	-256.80542
26.8505	-102.01721
26.851	35.04639
26.8515	113.69934
26.852	130.31616
26.8525	120.84961
26.853	87.91809
26.8535	49.34692
26.854	-7.25098
26.8545	-48.03772
26.855	-67.67578
26.8555	-87.51526
26.856	-104.13208
26.8565	-110.17456
26.857	-131.12183
26.8575	-101.41296
26.858	-69.1864
26.8585	-41.59241
26.859	-18.73169
26.8595	37.26196
26.86	160.72998
26.8605	240.99426
26.861	266.17126
26.8615	249.0509
26.862	193.05725
26.8625	138.97705
26.863	187.11548
26.8635	278.35693
26.864	312.69836
26.8645	284.60083
26.865	378.5614
26.8655	534.86023
26.866	656.81763
26.8665	735.57129
26.867	749.97253
26.8675	646.54541
26.868	433.14514
26.8685	170.49866
26.869	-92.44995
26.8695	-327.40173
26.87	-514.01367
26.8705	-673.53516
26.871	-802.64282
26.8715	-740.20386
26.872	-537.27722
26.8725	-322.16492
26.873	-85.60181
26.8735	152.47192
26.874	280.97534
26.8745	280.06897
26.875	180.67017
26.8755	56.39648
26.876	-87.31384
26.8765	-208.36487
26.877	-286.81641
26.8775	-337.67395
26.878	-329.71802
26.8785	-312.39624
26.879	-314.71252
26.8795	-304.54102
26.88	-282.48596
26.8805	-230.01709
26.881	-179.36096
26.8815	-123.97156
26.882	-69.48853
26.8825	-12.38708
26.883	19.13452
26.8835	61.73401
26.884	88.42163
26.8845	113.09509
26.885	141.09192
26.8855	163.4491
26.886	179.46167
26.8865	192.65442
26.887	180.16663
26.8875	160.72998
26.888	134.14307
26.8885	105.03845
26.889	70.69702
26.8895	42.29736
26.89	29.10461
26.8905	13.797
26.891	7.85522
26.8915	18.42957
26.892	26.68762
26.8925	26.98975
26.893	117.72766
26.8935	239.68506
26.894	307.46155
26.8945	300.00916
26.895	257.61108
26.8955	198.79761
26.896	147.43652
26.8965	123.46802
26.897	76.33667
26.8975	11.98425
26.898	-53.77808
26.8985	-108.05969
26.899	-148.94714
26.8995	-122.15881
26.9	-100.10376
26.9005	-83.58765
26.901	68.68286
26.9015	253.17993
26.902	317.02881
26.9025	271.10596
26.903	130.21545
26.9035	-23.96851
26.904	-151.16272
26.9045	-255.99976
26.905	-371.10901
26.9055	-493.87207
26.906	-606.26221
26.9065	-654.40063
26.907	-647.45178
26.9075	-589.54468
26.908	-457.11365
26.9085	-188.12256
26.909	77.54517
26.9095	256.40259
26.91	343.81714
26.9105	390.64636
26.911	391.45203
26.9115	358.31909
26.912	346.33484
26.9125	299.70703
26.913	227.6001
26.9135	139.98413
26.914	178.95813
26.9145	415.82336
26.915	776.86157
26.9155	1118.16101
26.916	1306.18286
26.9165	1251.90125
26.917	1053.30505
26.9175	761.95679
26.918	418.03894
26.9185	62.13684
26.919	-255.39551
26.9195	-491.25366
26.92	-667.08984
26.9205	-827.61841
26.921	-920.06836
26.9215	-915.5365
26.922	-890.05737
26.9225	-847.25647
26.923	-747.25342
26.9235	-527.70996
26.924	-314.91394
26.9245	-167.276
26.925	-30.2124
26.9255	44.91577
26.926	136.56006
26.9265	223.26965
26.927	222.5647
26.9275	130.61829
26.928	7.85522
26.9285	-117.72766
26.929	-228.80859
26.9295	-311.59058
26.93	-354.29077
26.9305	-373.62671
26.931	-358.72192
26.9315	-296.68579
26.932	-199.60327
26.9325	-98.69385
26.933	-24.06921
26.9335	11.98425
26.934	23.8678
26.9345	22.35718
26.935	81.67419
26.9355	188.22327
26.936	293.16101
26.9365	339.08386
26.937	336.16333
26.9375	301.72119
26.938	259.021
26.9385	188.6261
26.939	96.57898
26.9395	32.32727
26.94	31.01807
26.9405	97.38464
26.941	152.37122
26.9415	125.58289
26.942	49.95117
26.9425	-51.76392
26.943	-161.43494
26.9435	-178.35388
26.944	-84.39331
26.9445	-30.81665
26.945	-4.93469
26.9455	26.48621
26.946	67.8772
26.9465	71.20056
26.947	36.15417
26.9475	-20.94727
26.948	-97.58606
26.9485	-170.90149
26.949	-210.78186
26.9495	-238.67798
26.95	-234.24683
26.9505	-227.6001
26.951	-197.79053
26.9515	-133.03528
26.952	-56.5979
26.9525	9.86938
26.953	45.82214
26.9535	55.3894
26.954	62.53967
26.9545	73.51685
26.955	84.99756
26.9555	98.0896
26.956	160.32715
26.9565	236.36169
26.957	360.33325
26.9575	458.22144
26.958	508.57544
26.9585	498.30322
26.959	438.58337
26.9595	352.88086
26.96	264.45923
26.9605	193.76221
26.961	129.81262
26.9615	59.82056
26.962	-15.40833
26.9625	-66.46729
26.963	9.36584
26.9635	161.53564
26.964	309.57642
26.9645	391.04919
26.965	412.80212
26.9655	375.03662
26.966	276.94702
26.9665	114.00146
26.967	-66.16516
26.9675	-168.18237
26.968	-245.52612
26.9685	-214.10522
26.969	-150.65918
26.9695	-109.3689
26.97	-147.03369
26.9705	-233.54187
26.971	-330.52368
26.9715	-441.10107
26.972	-600.11902
26.9725	-786.42883
26.973	-822.38159
26.9735	-560.03723
26.974	-222.96753
26.9745	-9.06372
26.975	98.69385
26.9755	99.70093
26.976	48.44055
26.9765	-4.33044
26.977	-65.56091
26.9775	-166.57104
26.978	-270.30029
26.9785	-368.18848
26.979	-393.16406
26.9795	-363.85803
26.98	-304.94385
26.9805	-205.74646
26.981	-48.03772
26.9815	69.99207
26.982	137.36572
26.9825	127.79846
26.983	130.71899
26.9835	228.40576
26.984	499.10889
26.9845	803.04565
26.985	988.5498
26.9855	1102.34985
26.986	1157.53784
26.9865	1072.64099
26.987	886.12976
26.9875	629.22363
26.988	403.7384
26.9885	384.30176
26.989	389.73999
26.9895	346.63696
26.99	196.88416
26.9905	9.46655
26.991	-114.90784
26.9915	-228.70789
26.992	-352.1759
26.9925	-499.71313
26.993	-637.48169
26.9935	-736.27625
26.994	-806.36902
26.9945	-789.7522
26.995	-716.13464
26.9955	-565.07263
26.996	-391.1499
26.9965	-261.94153
26.997	-180.87158
26.9975	-154.98962
26.998	-178.65601
26.9985	-233.64258
26.999	-272.9187
26.9995	-252.27356
27	-230.92346
27.0005	-202.92664
27.001	-121.85669
27.0015	-34.64355
27.002	-2.81982
27.0025	1.10779
27.003	91.745
27.0035	173.41919
27.004	247.13745
27.0045	254.18701
27.005	206.25
27.0055	131.52466
27.006	53.97949
27.0065	-24.47205
27.007	-77.84729
27.0075	-46.82922
27.008	-28.9032
27.0085	-56.69861
27.009	-83.68835
27.0095	-83.48694
27.01	-59.01489
27.0105	-31.52161
27.011	7.5531
27.0115	37.56409
27.012	78.85437
27.0125	106.04553
27.013	129.71191
27.0135	164.7583
27.014	181.77795
27.0145	146.42944
27.015	92.85278
27.0155	46.62781
27.016	49.44763
27.0165	37.96692
27.017	-6.74744
27.0175	-89.42871
27.018	-159.21936
27.0185	-184.79919
27.019	-40.98816
27.0195	261.94153
27.02	512.30164
27.0205	562.35352
27.021	487.42676
27.0215	371.81396
27.022	232.83691
27.0225	86.00464
27.023	-47.63489
27.0235	-177.14539
27.024	-288.22632
27.0245	-357.2113
27.025	-378.25928
27.0255	-389.23645
27.026	-382.18689
27.0265	-349.6582
27.027	-279.86755
27.0275	-197.08557
27.028	-148.74573
27.0285	-33.63647
27.029	130.8197
27.0295	276.34277
27.03	455.09949
27.0305	631.3385
27.031	706.46667
27.0315	706.7688
27.032	610.79407
27.0325	470.50781
27.033	307.05872
27.0335	116.11633
27.034	-91.745
27.0345	-297.18933
27.035	-465.06958
27.0355	-578.4668
27.036	-622.37549
27.0365	-622.5769
27.037	-582.69653
27.0375	-517.33704
27.038	-407.66602
27.0385	-299.90845
27.039	-230.52063
27.0395	-181.87866
27.04	-127.99988
27.0405	-49.24622
27.041	37.96692
27.0415	123.77014
27.042	186.30981
27.0425	243.41125
27.043	275.4364
27.0435	330.42297
27.044	383.19397
27.0445	394.07043
27.045	362.85095
27.0455	318.03589
27.046	260.22949
27.0465	188.52539
27.047	105.94482
27.0475	29.60815
27.048	-43.40515
27.0485	-91.54358
27.049	-80.86853
27.0495	-29.50745
27.05	68.88428
27.0505	195.47424
27.051	313.40332
27.0515	368.38989
27.052	405.55115
27.0525	383.89893
27.053	332.0343
27.0535	265.66772
27.054	175.73547
27.0545	72.30835
27.055	-41.18958
27.0555	-139.48059
27.056	-243.51196
27.0565	-317.43164
27.057	-397.79663
27.0575	-454.09241
27.058	-454.89807
27.0585	-413.20496
27.059	-316.32385
27.0595	-152.27051
27.06	14.70337
27.0605	95.16907
27.061	153.98254
27.0615	270.70312
27.062	413.00354
27.0625	501.12305
27.063	456.91223
27.0635	369.49768
27.064	396.68884
27.0645	628.61938
27.065	999.42627
27.0655	1243.03894
27.066	1164.28528
27.0665	879.58374
27.067	448.35205
27.0675	-55.79224
27.068	-522.97668
27.0685	-862.56409
27.069	-1055.21851
27.0695	-1218.56689
27.07	-1403.06396
27.0705	-1501.15356
27.071	-1472.35107
27.0715	-1428.14026
27.072	-1188.55591
27.0725	-784.11255
27.073	-473.22693
27.0735	-273.82507
27.074	-147.03369
27.0745	-98.39172
27.075	-75.4303
27.0755	-55.2887
27.076	-56.90002
27.0765	-87.91809
27.077	-142.099
27.0775	-101.9165
27.078	248.44666
27.0785	580.58167
27.079	716.43677
27.0795	762.76245
27.08	786.32812
27.0805	844.83948
27.081	775.45166
27.0815	586.82556
27.082	369.6991
27.0825	205.84717
27.083	81.67419
27.0835	-32.12585
27.084	-138.87634
27.0845	-241.79993
27.085	-334.552
27.0855	-375.64087
27.086	-380.37415
27.0865	-347.34192
27.087	-289.13269
27.0875	-250.2594
27.088	-167.57812
27.0885	-59.92126
27.089	34.84497
27.0895	55.08728
27.09	12.89062
27.0905	-35.34851
27.091	25.98267
27.0915	359.22546
27.092	677.76489
27.0925	872.7356
27.093	916.04004
27.0935	820.06531
27.094	674.94507
27.0945	455.40161
27.095	200.40894
27.0955	-60.3241
27.096	-297.49146
27.0965	-503.64075
27.097	-663.36365
27.0975	-758.43201
27.098	-789.14795
27.0985	-767.29431
27.099	-680.88684
27.0995	-544.42749
27.1	-413.60779
27.1005	-315.51819
27.101	-236.76453
27.1015	-160.62927
27.102	-72.30835
27.1025	51.86462
27.103	266.37268
27.1035	498.50464
27.104	633.75549
27.1045	629.82788
27.105	638.79089
27.1055	608.17566
27.106	560.74219
27.1065	513.40942
27.107	412.19788
27.1075	256.90613
27.108	94.06128
27.1085	-57.8064
27.109	-170.29724
27.1095	-245.72754
27.11	-307.26013
27.1105	-347.44263
27.111	-388.43079
27.1115	-421.3623
27.112	-418.64319
27.1125	-386.81946
27.113	-353.18298
27.1135	-295.07446
27.114	-236.86523
27.1145	-200.91248
27.115	-154.38538
27.1155	-68.88428
27.116	3.22266
27.1165	59.82056
27.117	101.61438
27.1175	145.52307
27.118	175.73547
27.1185	183.89282
27.119	171.70715
27.1195	199.09973
27.12	282.28455
27.1205	334.14917
27.121	340.49377
27.1215	298.49854
27.122	244.41833
27.1225	164.7583
27.123	90.13367
27.1235	57.9071
27.124	120.34607
27.1245	154.58679
27.125	137.46643
27.1255	99.49951
27.126	124.07227
27.1265	125.18005
27.127	103.93066
27.1275	75.4303
27.128	21.95435
27.1285	18.22815
27.129	136.05652
27.1295	212.79602
27.13	266.97693
27.1305	337.97607
27.131	440.59753
27.1315	519.25049
27.132	491.15295
27.1325	385.91309
27.133	216.52222
27.1335	4.33044
27.134	-228.50647
27.1345	-402.32849
27.135	-496.89331
27.1355	-550.8728
27.136	-577.76184
27.1365	-587.53052
27.137	-450.16479
27.1375	-80.16357
27.138	290.03906
27.1385	543.82324
27.139	668.80188
27.1395	639.79797
27.14	475.94604
27.1405	235.45532
27.141	-4.93469
27.1415	-197.18628
27.142	-220.65125
27.1425	-140.08484
27.143	2.31628
27.1435	140.08484
27.144	187.31689
27.1445	129.40979
27.145	-12.89062
27.1455	-207.05566
27.146	-380.97839
27.1465	-532.74536
27.147	-713.21411
27.1475	-900.02747
27.148	-1028.7323
27.1485	-1054.31213
27.149	-774.04175
27.1495	-479.67224
27.15	-141.09192
27.1505	101.9165
27.151	337.27112
27.1515	504.14429
27.152	565.979
27.1525	497.79968
27.153	464.0625
27.1535	372.3175
27.154	168.4845
27.1545	-109.97314
27.155	-406.1554
27.1555	-606.96716
27.156	-708.98438
27.1565	-783.60901
27.157	-830.74036
27.1575	-791.76636
27.158	-718.1488
27.1585	-613.91602
27.159	-472.62268
27.1595	-345.42847
27.16	-208.86841
27.1605	-27.39258
27.161	122.76306
27.1615	219.74487
27.162	322.16492
27.1625	433.44727
27.163	505.5542
27.1635	569.30237
27.164	610.08911
27.1645	659.0332
27.165	670.21179
27.1655	594.98291
27.166	539.69421
27.1665	503.54004
27.167	495.58411
27.1675	475.64392
27.168	446.74072
27.1685	410.88867
27.169	361.44104
27.1695	316.9281
27.17	259.62524
27.1705	204.13513
27.171	135.45227
27.1715	80.76782
27.172	30.91736
27.1725	-26.88904
27.173	-15.81116
27.1735	30.51453
27.174	82.78198
27.1745	275.63782
27.175	690.15198
27.1755	968.10608
27.176	963.97705
27.1765	764.07166
27.177	488.43384
27.1775	176.44043
27.178	-176.0376
27.1785	-489.34021
27.179	-752.69165
27.1795	-934.26819
27.18	-1066.39709
27.1805	-1068.71338
27.181	-979.18396
27.1815	-828.22266
27.182	-638.58948
27.1825	-447.44568
27.183	-290.94543
27.1835	-193.6615
27.184	-147.03369
27.1845	-53.47595
27.185	110.77881
27.1855	252.67639
27.186	322.66846
27.1865	382.99255
27.187	444.12231
27.1875	465.77454
27.188	438.8855
27.1885	405.45044
27.189	348.85254
27.1895	292.45605
27.19	201.71814
27.1905	86.20605
27.191	-34.64355
27.1915	-111.68518
27.192	-130.61829
27.1925	-118.2312
27.193	-71.09985
27.1935	100.00305
27.194	253.07922
27.1945	295.47729
27.195	249.85657
27.1955	170.09583
27.196	130.41687
27.1965	112.28943
27.197	66.56799
27.1975	-37.86621
27.198	-155.79529
27.1985	-281.57959
27.199	-408.37097
27.1995	-469.60144
27.2	-363.25378
27.2005	-264.25781
27.201	-114.10217
27.2015	112.59155
27.202	258.92029
27.2025	295.77942
27.203	245.224
27.2035	147.63794
27.204	7.85522
27.2045	-161.23352
27.205	-348.95325
27.2055	-531.63757
27.206	-635.16541
27.2065	-685.92224
27.207	-688.84277
27.2075	-598.00415
27.208	-484.30481
27.2085	-418.44177
27.209	-362.04529
27.2095	-308.67004
27.21	-271.6095
27.2105	-185.50415
27.211	-115.31067
27.2115	-67.37366
27.212	-23.06213
27.2125	27.59399
27.213	70.09277
27.2135	87.71667
27.214	87.61597
27.2145	104.3335
27.215	129.20837
27.2155	174.72839
27.216	166.57104
27.2165	166.67175
27.217	255.39551
27.2175	325.28687
27.218	347.94617
27.2185	312.49695
27.219	234.14612
27.2195	130.41687
27.22	55.79224
27.2205	20.54443
27.221	-5.33752
27.2215	-31.52161
27.222	-62.23755
27.2225	-85.09827
27.223	-51.05896
27.2235	19.43665
27.224	82.9834
27.2245	102.01721
27.225	98.29102
27.2255	83.88977
27.226	49.74976
27.2265	-10.37292
27.227	-42.49878
27.2275	-55.89294
27.228	-44.71436
27.2285	-20.04089
27.229	7.04956
27.2295	29.80957
27.23	48.23914
27.2305	48.13843
27.231	96.07544
27.2315	200.50964
27.232	272.51587
27.2325	325.18616
27.233	367.78564
27.2335	372.11609
27.234	341.70227
27.2345	274.83215
27.235	216.82434
27.2355	151.46484
27.236	82.27844
27.2365	4.63257
27.237	-65.05737
27.2375	-114.20288
27.238	-150.55847
27.2385	-170.19653
27.239	-172.21069
27.2395	-143.3075
27.24	-114.20288
27.2405	-107.35474
27.241	-81.97632
27.2415	-57.50427
27.242	-20.74585
27.2425	49.44763
27.243	153.17688
27.2435	240.49072
27.244	271.81091
27.2445	241.90063
27.245	173.82202
27.2455	116.41846
27.246	77.04163
27.2465	72.00623
27.247	46.62781
27.2475	12.28638
27.248	-40.88745
27.2485	-105.84412
27.249	-161.33423
27.2495	-226.79443
27.25	-279.26331
27.2505	-307.66296
27.251	-317.12952
27.2515	-303.23181
27.252	-291.85181
27.2525	-169.89441
27.253	-0.70496
27.2535	114.80713
27.254	253.78418
27.2545	376.14441
27.255	434.05151
27.2555	409.9823
27.256	383.79822
27.2565	349.35608
27.257	277.34985
