Christian_Larivera_Left_2.c3d  



Time(s):	C_R_bicipite(μV):
0.2115	-2.81982
0.212	4.22974
0.2125	-0.50354
0.213	-1.91345
0.2135	-3.62549
0.214	3.52478
0.2145	-1.40991
0.215	-0.60425
0.2155	2.31628
0.216	0.70496
0.2165	-1.40991
0.217	4.83398
0.2175	-3.02124
0.218	1.81274
0.2185	-0.90637
0.219	-0.90637
0.2195	3.32336
0.22	1.2085
0.2205	-1.00708
0.221	-1.3092
0.2215	-5.0354
0.222	-4.73328
0.2225	-4.93469
0.223	1.61133
0.2235	1.71204
0.224	3.92761
0.2245	3.52478
0.225	-1.40991
0.2255	-3.42407
0.226	2.11487
0.2265	-0.20142
0.227	3.62549
0.2275	1.61133
0.228	-1.71204
0.2285	-10.27222
0.229	-0.70496
0.2295	-3.7262
0.23	-3.02124
0.2305	-2.81982
0.231	-5.84106
0.2315	-0.80566
0.232	0.40283
0.2325	3.32336
0.233	0.90637
0.2335	2.01416
0.234	-3.92761
0.2345	1.61133
0.235	-2.31628
0.2355	1.3092
0.236	-1.3092
0.2365	-1.91345
0.237	-0.90637
0.2375	-1.3092
0.238	0.80566
0.2385	3.62549
0.239	-2.41699
0.2395	-2.31628
0.24	0
0.2405	0.60425
0.241	-6.54602
0.2415	-0.60425
0.242	-3.02124
0.2425	1.40991
0.243	1.40991
0.2435	-1.71204
0.244	1.2085
0.2445	0
0.245	1.61133
0.2455	-2.11487
0.246	1.3092
0.2465	0.90637
0.247	2.5177
0.2475	4.02832
0.248	6.94885
0.2485	6.94885
0.249	3.52478
0.2495	7.75452
0.25	-0.80566
0.2505	-0.80566
0.251	-0.40283
0.2515	1.51062
0.252	1.91345
0.2525	-3.42407
0.253	-5.63965
0.2535	-4.33044
0.254	-2.92053
0.2545	-2.61841
0.255	-0.60425
0.2555	2.41699
0.256	-2.31628
0.2565	2.31628
0.257	3.92761
0.2575	-0.20142
0.258	-2.21558
0.2585	6.94885
0.259	3.12195
0.2595	-2.92053
0.26	-2.41699
0.2605	-1.51062
0.261	2.41699
0.2615	0.10071
0.262	1.40991
0.2625	2.21558
0.263	-1.40991
0.2635	-5.13611
0.264	3.12195
0.2645	-1.61133
0.265	3.12195
0.2655	5.63965
0.266	4.53186
0.2665	5.94177
0.267	3.12195
0.2675	4.73328
0.268	3.92761
0.2685	6.54602
0.269	0.20142
0.2695	-1.91345
0.27	4.22974
0.2705	-2.31628
0.271	8.7616
0.2715	1.10779
0.272	-1.2085
0.2725	-0.60425
0.273	3.7262
0.2735	7.5531
0.274	3.02124
0.2745	5.53894
0.275	7.75452
0.2755	2.71912
0.276	3.12195
0.2765	0.80566
0.277	-0.60425
0.2775	-4.53186
0.278	1.10779
0.2785	2.11487
0.279	2.31628
0.2795	1.71204
0.28	1.61133
0.2805	-2.41699
0.281	-0.50354
0.2815	3.02124
0.282	2.5177
0.2825	-2.81982
0.283	-2.61841
0.2835	2.5177
0.284	1.40991
0.2845	0
0.285	-4.93469
0.2855	-0.20142
0.286	-2.01416
0.2865	-1.91345
0.287	1.51062
0.2875	1.3092
0.288	-6.44531
0.2885	-3.8269
0.289	-0.30212
0.2895	3.8269
0.29	1.40991
0.2905	0.40283
0.291	-0.60425
0.2915	-1.40991
0.292	0.80566
0.2925	3.02124
0.293	4.63257
0.2935	1.2085
0.294	3.12195
0.2945	3.42407
0.295	0.20142
0.2955	-2.61841
0.296	-1.3092
0.2965	7.25098
0.297	2.71912
0.2975	4.63257
0.298	-2.01416
0.2985	-0.80566
0.299	5.63965
0.2995	2.31628
0.3	-1.00708
0.3005	-3.42407
0.301	0.20142
0.3015	-0.10071
0.302	0.60425
0.3025	1.3092
0.303	6.74744
0.3035	1.71204
0.304	0.90637
0.3045	-0.90637
0.305	1.51062
0.3055	2.11487
0.306	1.2085
0.3065	1.40991
0.307	3.22266
0.3075	1.10779
0.308	0.30212
0.3085	-1.51062
0.309	-0.40283
0.3095	-1.51062
0.31	4.02832
0.3105	5.23682
0.311	-0.20142
0.3115	3.8269
0.312	0.90637
0.3125	5.13611
0.313	2.41699
0.3135	-1.51062
0.314	-1.40991
0.3145	1.2085
0.315	4.43115
0.3155	0.80566
0.316	6.04248
0.3165	1.51062
0.317	-2.5177
0.3175	4.63257
0.318	2.61841
0.3185	5.74036
0.319	-3.62549
0.3195	-2.61841
0.32	1.40991
0.3205	2.41699
0.321	-0.30212
0.3215	-0.10071
0.322	1.3092
0.3225	1.40991
0.323	0.50354
0.3235	1.61133
0.324	1.2085
0.3245	0
0.325	3.7262
0.3255	8.66089
0.326	6.84814
0.3265	1.81274
0.327	5.63965
0.3275	8.05664
0.328	0.70496
0.3285	2.5177
0.329	4.02832
0.3295	2.81982
0.33	7.65381
0.3305	2.31628
0.331	-1.51062
0.3315	1.61133
0.332	1.81274
0.3325	7.45239
0.333	2.31628
0.3335	1.40991
0.334	5.84106
0.3345	0.60425
0.335	3.32336
0.3355	3.52478
0.336	0.80566
0.3365	-1.81274
0.337	-1.00708
0.3375	-1.3092
0.338	0.50354
0.3385	0.80566
0.339	5.43823
0.3395	0.60425
0.34	-5.74036
0.3405	-5.0354
0.341	-4.53186
0.3415	-2.61841
0.342	-0.80566
0.3425	0.40283
0.343	-6.84814
0.3435	-4.43115
0.344	-9.86938
0.3445	-5.43823
0.345	-6.54602
0.3455	-6.2439
0.346	-9.16443
0.3465	-4.33044
0.347	-6.2439
0.3475	-6.64673
0.348	-9.66797
0.3485	-14.19983
0.349	-10.67505
0.3495	-12.78992
0.35	-19.13452
0.3505	-16.01257
0.351	-22.05505
0.3515	-17.6239
0.352	-19.13452
0.3525	-10.97717
0.353	-19.23523
0.3535	-23.16284
0.354	-16.01257
0.3545	-15.50903
0.355	-18.93311
0.3555	-14.90479
0.356	-20.74585
0.3565	-15.30762
0.357	-14.80408
0.3575	-18.22815
0.358	-17.01965
0.3585	-19.53735
0.359	-19.43665
0.3595	-21.55151
0.36	-14.30054
0.3605	-14.80408
0.361	-22.45789
0.3615	-16.91895
0.362	-13.89771
0.3625	-16.71753
0.363	-20.44373
0.3635	-19.13452
0.364	-11.07788
0.3645	-14.50195
0.365	-7.04956
0.3655	-11.78284
0.366	-5.43823
0.3665	-2.01416
0.367	-0.90637
0.3675	-2.81982
0.368	0.80566
0.3685	-7.75452
0.369	-4.63257
0.3695	-2.5177
0.37	-2.71912
0.3705	1.61133
0.371	2.11487
0.3715	-0.30212
0.372	-3.02124
0.3725	0.70496
0.373	3.62549
0.3735	0.90637
0.374	2.5177
0.3745	1.91345
0.375	2.01416
0.3755	5.84106
0.376	7.35168
0.3765	5.53894
0.377	6.64673
0.3775	10.27222
0.378	8.96301
0.3785	0.70496
0.379	16.21399
0.3795	8.25806
0.38	7.75452
0.3805	4.63257
0.381	4.43115
0.3815	13.29346
0.382	12.38708
0.3825	8.56018
0.383	14.30054
0.3835	14.19983
0.384	13.69629
0.3845	9.66797
0.385	5.84106
0.3855	10.57434
0.386	10.47363
0.3865	12.89062
0.387	13.797
0.3875	14.90479
0.388	12.99133
0.3885	15.81116
0.389	7.45239
0.3895	8.05664
0.39	14.09912
0.3905	15.00549
0.391	9.36584
0.3915	9.56726
0.392	8.56018
0.3925	4.73328
0.393	7.5531
0.3935	6.2439
0.394	5.23682
0.3945	6.74744
0.395	7.04956
0.3955	2.41699
0.396	4.12903
0.3965	3.12195
0.397	1.61133
0.3975	10.0708
0.398	0.80566
0.3985	2.61841
0.399	3.62549
0.3995	2.61841
0.4	-2.31628
0.4005	5.74036
0.401	3.8269
0.4015	3.42407
0.402	9.36584
0.4025	4.73328
0.403	3.8269
0.4035	3.42407
0.404	1.51062
0.4045	2.5177
0.405	0.70496
0.4055	3.62549
0.406	0.50354
0.4065	-1.10779
0.407	0.60425
0.4075	2.31628
0.408	0
0.4085	3.52478
0.409	-1.51062
0.4095	-5.0354
0.41	2.92053
0.4105	-1.3092
0.411	2.5177
0.4115	5.0354
0.412	-2.41699
0.4125	-2.21558
0.413	4.83398
0.4135	1.81274
0.414	-0.70496
0.4145	2.21558
0.415	2.71912
0.4155	4.12903
0.416	7.65381
0.4165	10.37292
0.417	3.12195
0.4175	7.45239
0.418	2.11487
0.4185	0.90637
0.419	2.21558
0.4195	-1.00708
0.42	-2.5177
0.4205	3.12195
0.421	6.54602
0.4215	5.63965
0.422	2.71912
0.4225	3.7262
0.423	0.50354
0.4235	2.71912
0.424	0.90637
0.4245	1.2085
0.425	-1.2085
0.4255	4.43115
0.426	2.92053
0.4265	1.10779
0.427	-1.40991
0.4275	1.10779
0.428	-1.3092
0.4285	-3.12195
0.429	0
0.4295	0.60425
0.43	3.92761
0.4305	2.41699
0.431	1.61133
0.4315	-1.81274
0.432	-6.54602
0.4325	-2.01416
0.433	2.01416
0.4335	4.22974
0.434	3.92761
0.4345	-5.13611
0.435	-5.53894
0.4355	-0.30212
0.436	4.12903
0.4365	1.3092
0.437	-5.0354
0.4375	-4.22974
0.438	0.20142
0.4385	-0.50354
0.439	-5.0354
0.4395	0.20142
0.44	1.2085
0.4405	-4.93469
0.441	-4.12903
