Franco_Uliana_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.214	0.80566
0.2145	-4.53186
0.215	1.10779
0.2155	-0.90637
0.216	-0.70496
0.2165	1.61133
0.217	1.71204
0.2175	-0.70496
0.218	3.12195
0.2185	0.50354
0.219	-1.10779
0.2195	-1.2085
0.22	-1.3092
0.2205	-2.01416
0.221	3.02124
0.2215	-2.01416
0.222	6.04248
0.2225	1.00708
0.223	2.5177
0.2235	8.25806
0.224	5.94177
0.2245	3.62549
0.225	11.2793
0.2255	8.25806
0.226	2.71912
0.2265	4.63257
0.227	4.43115
0.2275	14.09912
0.228	15.81116
0.2285	10.47363
0.229	11.78284
0.2295	13.19275
0.23	10.27222
0.2305	7.35168
0.231	13.19275
0.2315	11.48071
0.232	11.48071
0.2325	13.49487
0.233	8.96301
0.2335	11.58142
0.234	8.25806
0.2345	12.68921
0.235	15.60974
0.2355	13.29346
0.236	16.71753
0.2365	18.53027
0.237	9.97009
0.2375	16.91895
0.238	9.56726
0.2385	8.45947
0.239	10.17151
0.2395	6.74744
0.24	5.53894
0.2405	1.3092
0.241	2.5177
0.2415	2.21558
0.242	5.0354
0.2425	-1.3092
0.243	1.40991
0.2435	-0.70496
0.244	0.60425
0.2445	0
0.245	-1.81274
0.2455	0.50354
0.246	4.22974
0.2465	12.08496
0.247	-0.30212
0.2475	2.31628
0.248	3.92761
0.2485	6.84814
0.249	3.12195
0.2495	4.12903
0.25	4.63257
0.2505	3.8269
0.251	8.45947
0.2515	8.25806
0.252	-0.50354
0.2525	4.02832
0.253	4.83398
0.2535	6.84814
0.254	-1.10779
0.2545	3.12195
0.255	1.40991
0.2555	-4.73328
0.256	-0.50354
0.2565	-3.42407
0.257	-4.12903
0.2575	-4.43115
0.258	-0.50354
0.2585	0.90637
0.259	0
0.2595	-1.61133
0.26	-0.50354
0.2605	-1.3092
0.261	0.30212
0.2615	-1.10779
0.262	-0.40283
0.2625	-4.93469
0.263	-3.22266
0.2635	-2.31628
0.264	0.90637
0.2645	-2.61841
0.265	-6.3446
0.2655	-11.58142
0.266	-7.5531
0.2665	-11.58142
0.267	-12.08496
0.2675	-14.19983
0.268	-10.37292
0.2685	-11.78284
0.269	-4.73328
0.2695	-6.14319
0.27	1.2085
0.2705	-6.3446
0.271	0.10071
0.2715	-3.92761
0.272	-3.8269
0.2725	-0.20142
0.273	0.20142
0.2735	4.22974
0.274	-0.20142
0.2745	2.5177
0.275	7.25098
0.2755	2.5177
0.276	4.22974
0.2765	8.05664
0.277	0.50354
0.2775	2.01416
0.278	5.94177
0.2785	-1.00708
0.279	2.21558
0.2795	-2.92053
0.28	7.5531
0.2805	6.44531
0.281	11.78284
0.2815	8.25806
0.282	2.41699
0.2825	1.91345
0.283	3.22266
0.2835	2.11487
0.284	3.02124
0.2845	3.92761
0.285	-0.10071
0.2855	6.74744
0.286	10.27222
0.2865	9.46655
0.287	10.97717
0.2875	12.08496
0.288	6.2439
0.2885	10.47363
0.289	8.25806
0.2895	8.66089
0.29	8.66089
0.2905	11.78284
0.291	12.5885
0.2915	13.09204
0.292	7.65381
0.2925	10.0708
0.293	9.36584
0.2935	12.99133
0.294	12.18567
0.2945	13.29346
0.295	13.69629
0.2955	8.56018
0.296	11.07788
0.2965	4.53186
0.297	6.04248
0.2975	12.5885
0.298	8.96301
0.2985	15.00549
0.299	10.0708
0.2995	8.05664
0.3	11.68213
0.3005	12.5885
0.301	11.78284
0.3015	17.12036
0.302	14.60266
0.3025	16.01257
0.303	13.797
0.3035	6.64673
0.304	10.37292
0.3045	12.18567
0.305	10.0708
0.3055	8.45947
0.306	6.84814
0.3065	2.81982
0.307	9.26514
0.3075	9.97009
0.308	12.89062
0.3085	9.97009
0.309	7.15027
0.3095	6.2439
0.31	8.05664
0.3105	2.21558
0.311	5.84106
0.3115	8.8623
0.312	2.41699
0.3125	7.35168
0.313	6.14319
0.3135	5.63965
0.314	8.45947
0.3145	10.17151
0.315	6.54602
0.3155	3.8269
0.316	4.63257
0.3165	5.53894
0.317	5.53894
0.3175	7.5531
0.318	13.49487
0.3185	7.15027
0.319	8.56018
0.3195	5.13611
0.32	5.13611
0.3205	4.63257
