Alessio_Russo_Left_2.c3d  



Time(s):	C_R_bicipite(μV):
0.082	12.99133
0.0825	20.64514
0.083	27.79541
0.0835	44.11011
0.084	46.12427
0.0845	42.39807
0.085	44.61365
0.0855	36.65771
0.086	29.00391
0.0865	25.78125
0.087	19.53735
0.0875	13.89771
0.088	21.24939
0.0885	32.83081
0.089	43.00232
0.0895	57.50427
0.09	82.88269
0.0905	92.95349
0.091	102.62146
0.0915	119.23828
0.092	118.63403
0.0925	108.56323
0.093	103.93066
0.0935	93.0542
0.094	91.8457
0.0945	100.90942
0.095	91.24146
0.0955	68.28003
0.096	47.8363
0.0965	34.44214
0.097	17.6239
0.0975	3.32336
0.098	-10.57434
0.0985	-36.15417
0.099	-60.22339
0.0995	-89.02588
0.1	-108.76465
0.1005	-130.11475
0.101	-135.75439
0.1015	-132.22961
0.102	-132.33032
0.1025	-125.98572
0.103	-113.1958
0.1035	-116.51917
0.104	-108.26111
0.1045	-95.47119
0.105	-92.44995
0.1055	-90.93933
0.106	-85.19897
0.1065	-66.06445
0.107	-38.77258
0.1075	-18.12744
0.108	-8.15735
0.1085	9.76868
0.109	37.7655
0.1095	31.11877
0.11	24.87488
0.1105	5.43823
0.111	2.31628
0.1115	-0.60425
0.112	-2.81982
0.1125	-6.64673
0.113	-8.8623
0.1135	-6.84814
0.114	-16.61682
0.1145	-28.70178
0.115	-25.27771
0.1155	-23.8678
0.116	-24.97559
0.1165	-15.81116
0.117	-16.81824
0.1175	-22.6593
0.118	-19.43665
0.1185	-20.24231
0.119	-16.91895
0.1195	-17.52319
0.12	-12.99133
0.1205	-14.30054
0.121	-11.07788
0.1215	-3.62549
0.122	-6.2439
0.1225	-2.01416
0.123	0.40283
0.1235	2.71912
0.124	3.22266
0.1245	4.43115
0.125	5.74036
0.1255	7.85522
0.126	19.94019
0.1265	48.03772
0.127	61.83472
0.1275	69.28711
0.128	58.91418
0.1285	44.81506
0.129	36.85913
0.1295	20.24231
0.13	7.15027
0.1305	-3.02124
0.131	3.92761
0.1315	25.07629
0.132	32.42798
0.1325	27.79541
0.133	23.16284
0.1335	5.23682
0.134	-9.66797
0.1345	-26.78833
0.135	-26.48621
0.1355	-38.77258
0.136	-36.05347
0.1365	-23.56567
0.137	-4.02832
0.1375	26.78833
0.138	53.67737
0.1385	64.45312
0.139	63.44604
0.1395	51.26038
0.14	25.47913
0.1405	12.08496
0.141	-3.12195
0.1415	-17.01965
0.142	-31.4209
0.1425	-39.37683
0.143	-24.27063
0.1435	0.30212
0.144	12.38708
0.1445	5.13611
0.145	-1.10779
0.1455	-12.48779
0.146	-14.40125
0.1465	-3.02124
0.147	9.46655
0.1475	0.90637
0.148	4.12903
0.1485	-0.20142
0.149	-12.08496
0.1495	-26.18408
0.15	-26.18408
0.1505	-17.6239
0.151	1.40991
0.1515	19.33594
0.152	45.41931
0.1525	60.4248
0.153	62.74109
0.1535	68.38074
0.154	74.2218
0.1545	60.3241
0.155	41.59241
0.1555	32.7301
0.156	40.1825
0.1565	58.61206
0.157	79.76074
0.1575	81.87561
0.158	78.25012
0.1585	62.03613
0.159	30.81665
0.1595	-1.61133
0.16	-24.67346
0.1605	-33.43506
0.161	-29.91028
0.1615	-38.36975
0.162	-44.21082
0.1625	-49.0448
0.163	-59.31702
0.1635	-60.62622
0.164	-75.22888
0.1645	-74.52393
0.165	-67.97791
0.1655	-64.05029
0.166	-53.07312
0.1665	-54.68445
0.167	-37.36267
0.1675	-31.32019
0.168	-31.32019
0.1685	-33.63647
0.169	-37.56409
0.1695	-47.8363
0.17	-46.02356
0.1705	-43.40515
0.171	-43.50586
0.1715	-21.04797
0.172	29.60815
0.1725	72.81189
0.173	80.06287
0.1735	80.06287
0.174	80.76782
0.1745	75.12817
0.175	63.94958
0.1755	39.27612
0.176	5.13611
0.1765	-25.78125
0.177	-50.354
0.1775	-64.85596
0.178	-70.29419
0.1785	-69.58923
0.179	-79.55933
0.1795	-76.43738
0.18	-73.41614
0.1805	-67.47437
0.181	-46.12427
0.1815	-25.47913
0.182	-16.11328
0.1825	-7.25098
0.183	-7.85522
0.1835	-4.33044
0.184	-14.40125
0.1845	-26.28479
0.185	-31.11877
0.1855	-32.7301
0.186	-27.6947
0.1865	-17.72461
0.187	-2.01416
0.1875	4.12903
0.188	13.797
0.1885	17.22107
0.189	22.55859
0.1895	24.77417
0.19	22.6593
0.1905	22.15576
0.191	20.1416
0.1915	15.1062
0.192	8.56018
0.1925	4.12903
0.193	-3.42407
0.1935	-3.02124
0.194	-3.52478
0.1945	2.81982
0.195	19.83948
0.1955	58.61206
0.196	86.60889
0.1965	85.29968
0.197	69.58923
0.1975	46.62781
0.198	18.93311
0.1985	-0.40283
0.199	-17.6239
0.1995	-33.03223
0.2	-45.82214
0.2005	-49.0448
0.201	-45.2179
0.2015	-38.06763
0.202	-33.9386
0.2025	-28.19824
0.203	-22.25647
0.2035	-15.71045
0.204	-16.61682
0.2045	-10.97717
0.205	0.80566
0.2055	14.30054
0.206	29.80957
0.2065	61.53259
0.207	81.67419
0.2075	90.03296
0.208	82.58057
0.2085	74.82605
0.209	90.63721
0.2095	111.78589
0.21	130.11475
0.2105	152.77405
0.211	142.90466
0.2115	120.04395
0.212	111.9873
0.2125	97.68677
0.213	74.52393
0.2135	62.53967
0.214	55.18799
0.2145	60.72693
0.215	56.69861
0.2155	30.01099
0.216	-10.67505
0.2165	-39.27612
0.217	-62.23755
0.2175	-83.08411
0.218	-107.95898
0.2185	-121.15173
0.219	-125.48218
0.2195	-119.84253
0.22	-123.2666
0.2205	-120.95032
0.221	-120.64819
0.2215	-122.76306
0.222	-122.66235
0.2225	-126.79138
0.223	-128.50342
0.2235	-118.43262
0.224	-83.48694
0.2245	-35.2478
0.225	7.75452
0.2255	20.64514
0.226	38.77258
0.2265	54.68445
0.227	55.79224
0.2275	44.11011
0.228	24.06921
0.2285	4.33044
0.229	-17.42249
0.2295	-34.03931
0.23	-40.78674
0.2305	-46.22498
0.231	-43.40515
0.2315	-39.67896
0.232	-34.64355
0.2325	-21.95435
0.233	-10.47363
0.2335	-8.05664
0.234	0.40283
0.2345	4.53186
0.235	2.01416
0.2355	-2.11487
0.236	-15.40833
0.2365	-29.00391
0.237	-32.42798
0.2375	-28.09753
0.238	-16.71753
0.2385	7.65381
0.239	23.36426
0.2395	31.72302
0.24	34.44214
0.2405	32.12585
0.241	30.01099
0.2415	26.58691
0.242	21.75293
0.2425	22.76001
0.243	32.62939
0.2435	44.71436
0.244	36.05347
0.2445	17.82532
0.245	3.42407
0.2455	-7.5531
0.246	-16.11328
0.2465	-24.77417
0.247	-39.88037
0.2475	-46.22498
0.248	-40.78674
0.2485	-44.71436
0.249	-49.0448
0.2495	-45.92285
0.25	-40.88745
0.2505	-47.33276
0.251	-46.42639
0.2515	-35.65063
0.252	-30.81665
0.2525	-30.11169
0.253	-18.53027
0.2535	-13.09204
0.254	-0.80566
0.2545	8.45947
0.255	7.75452
0.2555	12.08496
0.256	9.26514
0.2565	39.57825
0.257	73.41614
0.2575	88.0188
0.258	79.76074
0.2585	70.79773
0.259	62.33826
0.2595	47.23206
0.26	36.25488
0.2605	19.53735
0.261	12.89062
0.2615	3.32336
0.262	20.64514
0.2625	37.56409
0.263	34.84497
0.2635	27.09045
0.264	13.797
0.2645	-4.73328
0.265	-15.20691
0.2655	-21.14868
0.266	-9.36584
0.2665	1.3092
0.267	7.75452
0.2675	11.88354
0.268	17.22107
0.2685	37.86621
0.269	82.17773
0.2695	104.83704
0.27	114.60571
0.2705	99.60022
0.271	86.30676
0.2715	69.48853
0.272	41.18958
0.2725	20.64514
0.273	-4.02832
0.2735	-19.63806
0.274	-40.38391
0.2745	-48.13843
0.275	-47.7356
0.2755	-50.85754
0.276	-58.41064
0.2765	-70.99915
0.277	-71.40198
0.2775	-61.43188
0.278	-52.67029
0.2785	-44.81506
0.279	-41.79382
0.2795	-43.90869
0.28	-49.85046
0.2805	-47.7356
0.281	-48.54126
0.2815	-49.34692
0.282	-55.3894
0.2825	-59.61914
0.283	-59.51843
0.2835	-51.96533
0.284	-42.59949
0.2845	-42.39807
0.285	-35.54993
0.2855	-26.48621
0.286	-18.53027
0.2865	-7.75452
0.287	3.12195
0.2875	14.90479
0.288	24.27063
0.2885	31.11877
0.289	33.9386
0.2895	26.68762
0.29	25.78125
0.2905	24.77417
0.291	27.79541
0.2915	30.11169
0.292	51.46179
0.2925	60.92834
0.293	56.49719
0.2935	57.10144
0.294	49.85046
0.2945	37.06055
0.295	21.14868
0.2955	8.7616
0.296	-0.70496
0.2965	-7.04956
0.297	-16.81824
0.2975	-25.27771
0.298	-24.06921
0.2985	-13.69629
0.299	-12.48779
0.2995	-15.91187
0.3	-19.23523
0.3005	-16.11328
0.301	-12.5885
0.3015	-13.09204
0.302	-13.09204
0.3025	-4.02832
0.303	-3.8269
0.3035	1.40991
0.304	7.25098
0.3045	0.30212
0.305	6.74744
0.3055	22.96143
0.306	35.2478
0.3065	37.86621
0.307	29.00391
0.3075	13.39417
0.308	-10.77576
0.3085	-23.56567
0.309	-14.30054
0.3095	3.42407
0.31	15.81116
0.3105	16.61682
0.311	11.17859
0.3115	-0.60425
0.312	-1.91345
0.3125	-11.88354
0.313	-12.99133
0.3135	-2.01416
0.314	11.17859
0.3145	26.08337
0.315	36.05347
0.3155	27.19116
0.316	21.75293
0.3165	13.39417
0.317	-3.32336
0.3175	-14.19983
0.318	-15.81116
0.3185	-24.97559
0.319	-21.75293
0.3195	-24.57275
0.32	-34.64355
0.3205	-25.37842
0.321	-19.53735
0.3215	9.76868
0.322	68.07861
0.3225	119.94324
0.323	163.34839
0.3235	190.03601
0.324	191.54663
0.3245	152.97546
0.325	115.41138
0.3255	80.36499
0.326	70.99915
0.3265	45.92285
0.327	29.60815
0.3275	14.50195
0.328	-3.12195
0.3285	-29.00391
0.329	-50.55542
0.3295	-73.31543
0.33	-84.2926
0.3305	-95.16907
0.331	-87.41455
0.3315	-94.3634
0.332	-103.62854
0.3325	-115.61279
0.333	-113.59863
0.3335	-103.82996
0.334	-97.48535
0.3345	-103.42712
0.335	-101.41296
0.3355	-97.18323
0.336	-86.8103
0.3365	-64.95667
0.337	-49.95117
0.3375	-31.82373
0.338	-25.68054
0.3385	-17.52319
0.339	-9.86938
0.3395	-3.32336
0.34	-1.51062
0.3405	-1.2085
0.341	-1.2085
0.3415	6.94885
0.342	15.60974
0.3425	8.35876
0.343	22.15576
0.3435	59.1156
0.344	103.93066
0.3445	138.87634
0.345	136.96289
0.3455	124.27368
0.346	100.90942
0.3465	69.89136
0.347	34.64355
0.3475	9.97009
0.348	-10.97717
0.3485	-28.50037
0.349	-34.74426
0.3495	-21.04797
0.35	-3.62549
0.3505	-1.51062
0.351	-10.0708
0.3515	-15.60974
0.352	-34.03931
0.3525	-38.16833
0.353	-49.64905
0.3535	-57.00073
0.354	-53.57666
0.3545	-47.8363
0.355	-45.62073
0.3555	-50.354
0.356	-62.03613
0.3565	-67.47437
0.357	-58.41064
0.3575	-52.26746
0.358	-36.55701
0.3585	-28.19824
0.359	-22.25647
0.3595	-20.74585
0.36	-13.29346
0.3605	-12.48779
0.361	-11.78284
0.3615	-14.09912
0.362	-14.40125
0.3625	-16.01257
0.363	-11.07788
0.3635	-7.35168
0.364	-4.83398
0.3645	-3.52478
0.365	10.67505
0.3655	13.09204
0.366	14.09912
0.3665	16.91895
0.367	15.40833
0.3675	14.70337
0.368	17.12036
0.3685	20.24231
0.369	23.16284
0.3695	25.177
0.37	25.37842
0.3705	24.37134
0.371	21.85364
0.3715	15.81116
0.372	15.71045
0.3725	10.17151
0.373	26.78833
0.3735	57.40356
0.374	75.12817
0.3745	76.7395
0.375	72.61047
0.3755	65.76233
0.376	48.44055
0.3765	38.47046
0.377	36.4563
0.3775	23.8678
0.378	9.56726
0.3785	11.58142
0.379	9.06372
0.3795	13.39417
0.38	39.67896
0.3805	59.92126
0.381	61.53259
0.3815	48.33984
0.382	29.20532
0.3825	16.3147
0.383	1.81274
0.3835	-16.51611
0.384	-25.98267
0.3845	-36.05347
0.385	-39.07471
0.3855	-47.03064
0.386	-42.7002
0.3865	-24.57275
0.387	-16.11328
0.3875	-14.80408
0.388	-19.23523
0.3885	-26.3855
0.389	-32.12585
0.3895	-33.9386
0.39	-39.77966
0.3905	-32.52869
0.391	-35.04639
0.3915	-24.06921
0.392	-26.98975
0.3925	-26.48621
0.393	-25.47913
0.3935	3.8269
0.394	58.71277
0.3945	95.06836
0.395	129.61121
0.3955	145.72449
0.396	155.39246
0.3965	131.12183
0.397	126.28784
0.3975	112.59155
0.398	104.13208
0.3985	131.52466
0.399	143.3075
0.3995	118.33191
0.4	73.91968
0.4005	31.62231
0.401	-14.40125
0.4015	-51.15967
0.402	-73.31543
0.4025	-79.86145
0.403	-63.54675
0.4035	-39.17542
0.404	-11.38
0.4045	1.51062
0.405	4.02832
0.4055	1.61133
0.406	0.50354
0.4065	-1.91345
0.407	-15.60974
0.4075	-28.9032
0.408	-39.17542
0.4085	-47.7356
0.409	-64.25171
0.4095	-67.57507
0.41	-67.47437
0.4105	-49.14551
0.411	-44.71436
0.4115	-44.91577
0.412	-50.85754
0.4125	-59.82056
0.413	-54.18091
0.4135	-61.83472
0.414	-62.53967
0.4145	-63.44604
0.415	-58.61206
0.4155	-64.95667
0.416	-65.66162
0.4165	-70.89844
0.417	-66.26587
0.4175	-74.42322
0.418	-75.4303
0.4185	-67.47437
0.419	-63.94958
0.4195	-61.6333
0.42	-58.81348
0.4205	-49.14551
0.421	-42.59949
0.4215	-20.84656
0.422	13.39417
0.4225	14.90479
0.423	17.01965
0.4235	15.00549
0.424	13.49487
0.4245	13.59558
0.425	20.74585
0.4255	21.85364
0.426	18.42957
0.4265	14.40125
0.427	12.48779
0.4275	19.43665
0.428	20.1416
0.4285	23.96851
0.429	26.88904
0.4295	18.73169
0.43	22.25647
0.4305	38.16833
0.431	39.77966
0.4315	30.31311
0.432	12.28638
0.4325	-3.62549
0.433	-17.01965
0.4335	-37.96692
0.434	-44.91577
0.4345	-52.56958
0.435	-48.33984
0.4355	-49.95117
0.436	-48.33984
0.4365	-47.23206
0.437	-44.21082
0.4375	-32.12585
0.438	-24.87488
0.4385	-20.24231
0.439	-8.56018
0.4395	-11.78284
0.44	-0.20142
0.4405	8.7616
0.441	4.12903
0.4415	4.53186
0.442	12.78992
0.4425	26.3855
0.443	36.4563
0.4435	44.41223
0.444	52.06604
0.4445	82.37915
0.445	123.56873
0.4455	161.63635
0.446	171.90857
0.4465	151.56555
0.447	117.12341
0.4475	85.19897
0.448	55.3894
0.4485	21.24939
0.449	-5.84106
0.4495	-29.80957
0.45	-58.71277
0.4505	-76.13525
0.451	-78.95508
0.4515	-78.04871
0.452	-67.37366
0.4525	-57.9071
0.453	-45.62073
0.4535	-28.39966
0.454	-7.45239
0.4545	29.20532
0.455	67.67578
0.4555	76.63879
0.456	86.10535
0.4565	92.65137
0.457	73.71826
0.4575	37.56409
0.458	2.01416
0.4585	-31.52161
0.459	-56.79932
0.4595	-68.88428
0.46	-74.12109
0.4605	-74.62463
0.461	-74.32251
0.4615	-78.65295
0.462	-73.81897
0.4625	-71.40198
0.463	-66.06445
0.4635	-63.54675
0.464	-58.51135
0.4645	-55.99365
0.465	-54.68445
0.4655	-43.80798
0.466	-40.2832
0.4665	-37.96692
0.467	-32.7301
0.4675	-30.81665
0.468	-25.57983
0.4685	-21.75293
0.469	-18.12744
0.4695	-1.40991
0.47	8.35876
0.4705	21.55151
0.471	26.78833
0.4715	39.67896
0.472	66.06445
0.4725	100.40588
0.473	109.16748
0.4735	94.86694
0.474	75.12817
0.4745	65.56091
0.475	53.87878
0.4755	52.26746
0.476	38.77258
0.4765	25.98267
0.477	27.89612
0.4775	22.45789
0.478	18.73169
0.4785	17.42249
0.479	3.02124
0.4795	0.60425
0.48	-5.23682
0.4805	-13.19275
0.481	-20.34302
0.4815	-28.39966
0.482	-36.4563
0.4825	-34.94568
0.483	-41.59241
0.4835	-49.14551
0.484	-32.7301
0.4845	-17.42249
0.485	-22.76001
0.4855	-13.39417
0.486	-15.20691
0.4865	-23.66638
0.487	-28.19824
0.4875	-29.00391
0.488	-32.83081
0.4885	-41.69312
0.489	-51.66321
0.4895	-59.31702
0.49	-53.47595
0.4905	-45.01648
0.491	-34.03931
0.4915	-29.50745
0.492	-13.797
0.4925	2.81982
0.493	12.38708
0.4935	30.91736
0.494	41.18958
0.4945	53.07312
0.495	57.9071
0.4955	60.22339
0.496	53.47595
0.4965	46.02356
0.497	41.29028
0.4975	39.37683
0.498	50.2533
0.4985	61.93542
0.499	74.82605
0.4995	82.27844
0.5	74.2218
0.5005	55.18799
0.501	33.23364
0.5015	8.56018
0.502	-10.47363
0.5025	-21.14868
0.503	-10.97717
0.5035	14.09912
0.504	18.53027
0.5045	11.58142
0.505	-0.40283
0.5055	-18.22815
0.506	-38.87329
0.5065	-57.70569
0.507	-71.50269
0.5075	-74.12109
0.508	-56.39648
0.5085	-23.26355
0.509	-6.44531
0.5095	16.91895
0.51	19.33594
0.5105	16.41541
0.511	2.92053
0.5115	-3.42407
0.512	-4.83398
0.5125	-7.85522
0.513	-18.02673
0.5135	-24.47205
0.514	-29.70886
0.5145	-28.60107
0.515	-27.49329
0.5155	-25.27771
0.516	-17.92603
0.5165	-20.74585
0.517	-26.48621
0.5175	-36.25488
0.518	-26.3855
0.5185	-12.78992
0.519	2.81982
0.5195	5.0354
0.52	-7.95593
0.5205	-15.81116
0.521	-20.74585
0.5215	-23.96851
0.522	-29.20532
0.5225	-31.11877
0.523	-30.51453
0.5235	-28.29895
0.524	-20.04089
0.5245	-2.01416
0.525	24.57275
0.5255	43.40515
0.526	50.65613
0.5265	44.11011
0.527	31.62231
0.5275	19.63806
0.528	12.38708
0.5285	-3.52478
0.529	-14.70337
0.5295	-22.15576
0.53	-31.11877
0.5305	-41.4917
0.531	-34.03931
0.5315	-11.2793
0.532	26.28479
0.5325	54.78516
0.533	59.1156
0.5335	37.46338
0.534	15.71045
0.5345	3.22266
0.535	7.95593
0.5355	5.43823
0.536	3.62549
0.5365	3.32336
0.537	-5.53894
0.5375	-10.47363
0.538	-7.65381
0.5385	-0.90637
0.539	39.37683
0.5395	77.54517
0.54	93.96057
0.5405	80.36499
0.541	52.06604
0.5415	27.19116
0.542	8.96301
0.5425	-5.0354
0.543	-24.16992
0.5435	-34.24072
0.544	-46.5271
0.5445	-50.85754
0.545	-42.90161
0.5455	-23.66638
0.546	13.89771
0.5465	46.12427
0.547	55.08728
0.5475	59.71985
0.548	55.99365
0.5485	51.5625
0.549	45.11719
0.5495	18.22815
0.55	0.70496
0.5505	-12.5885
0.551	-30.51453
0.5515	-44.71436
0.552	-57.30286
0.5525	-65.25879
0.553	-67.57507
0.5535	-72.20764
0.554	-82.17773
0.5545	-86.60889
0.555	-90.83862
0.5555	-96.47827
0.556	-81.17065
0.5565	-71.60339
0.557	-59.61914
0.5575	-54.88586
0.558	-60.3241
0.5585	-68.78357
0.559	-64.45312
0.5595	-48.84338
0.56	-43.10303
0.5605	-28.50037
0.561	-18.8324
0.5615	-5.0354
0.562	7.35168
0.5625	7.75452
0.563	12.68921
0.5635	17.01965
0.564	20.94727
0.5645	24.27063
0.565	29.00391
0.5655	34.14001
0.566	36.15417
0.5665	37.06055
0.567	38.57117
0.5675	39.98108
0.568	34.64355
0.5685	26.78833
0.569	27.59399
0.5695	19.03381
0.57	11.78284
0.5705	6.94885
0.571	2.61841
0.5715	0
0.572	-8.25806
0.5725	-9.97009
0.573	-14.90479
0.5735	-19.43665
0.574	-9.66797
0.5745	-11.78284
0.575	-3.7262
0.5755	4.12903
0.576	-1.40991
0.5765	4.43115
0.577	-1.81274
0.5775	2.31628
0.578	0.10071
0.5785	0
0.579	-0.90637
0.5795	-3.52478
0.58	-1.40991
0.5805	-3.02124
0.581	9.36584
0.5815	22.45789
0.582	29.50745
0.5825	46.42639
0.583	72.20764
0.5835	81.7749
0.584	89.93225
0.5845	98.69385
0.585	92.14783
0.5855	82.47986
0.586	64.65454
0.5865	46.92993
0.587	20.24231
0.5875	0.70496
0.588	-13.49487
0.5885	-14.80408
0.589	-9.16443
0.5895	-13.797
0.59	-21.3501
0.5905	-26.08337
0.591	-38.87329
0.5915	-55.69153
0.592	-41.59241
0.5925	-24.06921
0.593	13.69629
0.5935	29.91028
0.594	40.78674
0.5945	47.23206
0.595	44.91577
0.5955	23.16284
0.596	5.33752
0.5965	-27.99683
0.597	-62.53967
0.5975	-86.70959
0.598	-96.8811
0.5985	-88.52234
0.599	-78.95508
0.5995	-71.20056
0.6	-59.61914
0.6005	-52.97241
0.601	-42.49878
0.6015	-27.09045
0.602	17.6239
0.6025	68.98499
0.603	88.32092
0.6035	88.52234
0.604	78.85437
0.6045	57.40356
0.605	36.05347
0.6055	15.60974
0.606	17.32178
0.6065	4.33044
0.607	-8.35876
0.6075	-10.37292
0.608	0.10071
0.6085	22.15576
0.609	22.76001
0.6095	9.36584
0.61	-8.35876
0.6105	-17.42249
0.611	-36.95984
0.6115	-44.81506
0.612	-64.75525
0.6125	-72.81189
0.613	-71.09985
0.6135	-78.55225
0.614	-79.2572
0.6145	-82.27844
0.615	-72.10693
0.6155	-58.81348
0.616	-46.82922
0.6165	-41.79382
0.617	-34.34143
0.6175	-39.17542
0.618	-33.33435
0.6185	-32.93152
0.619	-20.34302
0.6195	-10.27222
0.62	-7.75452
0.6205	-5.74036
0.621	-11.78284
0.6215	-7.85522
0.622	0.60425
0.6225	8.25806
0.623	34.44214
0.6235	48.23914
0.624	44.0094
0.6245	33.13293
0.625	26.48621
0.6255	11.58142
0.626	0.20142
0.6265	-6.04248
0.627	-12.08496
0.6275	-16.11328
0.628	-17.42249
0.6285	-17.92603
0.629	-16.51611
0.6295	-12.68921
0.63	-11.2793
0.6305	-9.86938
0.631	-4.93469
0.6315	-5.43823
0.632	-3.12195
0.6325	-13.59558
0.633	-9.86938
0.6335	-7.95593
0.634	-3.7262
0.6345	1.10779
0.635	-5.84106
0.6355	-14.90479
0.636	-20.74585
0.6365	-21.04797
0.637	-16.01257
0.6375	-8.7616
0.638	2.21558
0.6385	6.2439
0.639	6.44531
0.6395	8.45947
0.64	8.56018
0.6405	6.3446
0.641	8.15735
0.6415	11.2793
0.642	2.11487
0.6425	0.60425
0.643	4.83398
0.6435	7.45239
0.644	18.63098
0.6445	28.29895
0.645	49.14551
0.6455	62.33826
0.646	61.43188
0.6465	55.3894
0.647	48.94409
0.6475	33.73718
0.648	24.37134
0.6485	12.28638
0.649	1.71204
0.6495	-11.68213
0.65	-15.50903
0.6505	-16.01257
0.651	-18.22815
0.6515	-3.8269
0.652	16.01257
0.6525	24.77417
0.653	31.72302
0.6535	33.73718
0.654	30.41382
0.6545	25.78125
0.655	25.57983
0.6555	33.63647
0.656	51.15967
0.6565	55.59082
0.657	45.11719
0.6575	27.99683
0.658	9.16443
0.6585	1.71204
0.659	-1.51062
0.6595	-1.2085
0.66	-1.00708
0.6605	0.50354
0.661	8.45947
0.6615	11.98425
0.662	25.37842
0.6625	35.44922
0.663	47.13135
0.6635	39.77966
0.664	30.2124
0.6645	7.75452
0.665	-7.45239
0.6655	-7.45239
0.666	-0.30212
0.6665	4.83398
0.667	22.76001
0.6675	31.11877
0.668	18.42957
0.6685	7.15027
0.669	27.89612
0.6695	45.11719
0.67	46.92993
0.6705	21.85364
0.671	-3.92761
0.6715	-27.99683
0.672	-55.3894
0.6725	-78.75366
0.673	-95.47119
0.6735	-113.39722
0.674	-121.9574
0.6745	-130.8197
0.675	-136.15723
0.6755	-128.70483
0.676	-112.79297
0.6765	-92.75208
0.677	-69.48853
0.6775	-52.8717
0.678	-41.79382
0.6785	-21.65222
0.679	10.77576
0.6795	34.64355
0.68	47.7356
0.6805	59.51843
0.681	53.37524
0.6815	41.79382
0.682	31.82373
0.6825	44.11011
0.683	40.88745
0.6835	24.16992
0.684	0.30212
0.6845	-23.76709
0.685	-25.98267
0.6855	-24.77417
0.686	-19.23523
0.6865	-21.85364
0.687	-12.38708
0.6875	-9.46655
0.688	-9.86938
0.6885	-9.66797
0.689	-22.55859
0.6895	-28.50037
0.69	-25.78125
0.6905	-30.61523
0.691	-19.63806
0.6915	-3.8269
0.692	24.37134
0.6925	43.10303
0.693	44.81506
0.6935	41.59241
0.694	28.39966
0.6945	9.86938
