Alessio_Russo_Left_1.c3d  



Time(s):	C_R_bicipite(μV):
0.309	-16.71753
0.3095	-12.18567
0.31	-12.48779
0.3105	-9.06372
0.311	-9.06372
0.3115	-11.07788
0.312	-5.0354
0.3125	-3.22266
0.313	-1.81274
0.3135	2.31628
0.314	-2.5177
0.3145	-7.35168
0.315	-2.11487
0.3155	-6.2439
0.316	-1.3092
0.3165	-2.21558
0.317	4.63257
0.3175	2.61841
0.318	13.09204
0.3185	14.09912
0.319	17.12036
0.3195	12.28638
0.32	7.75452
0.3205	6.2439
0.321	2.41699
0.3215	4.83398
0.322	3.02124
0.3225	0.80566
0.323	-0.80566
0.3235	10.27222
0.324	21.04797
0.3245	27.39258
0.325	32.83081
0.3255	29.50745
0.326	19.33594
0.3265	9.46655
0.327	3.02124
0.3275	-3.32336
0.328	-10.17151
0.3285	-11.48071
0.329	-19.33594
0.3295	-16.61682
0.33	-14.50195
0.3305	-13.09204
0.331	-11.07788
0.3315	-5.94177
0.332	3.92761
0.3325	6.74744
0.333	7.5531
0.3335	5.13611
0.334	2.21558
0.3345	-5.74036
0.335	-2.41699
0.3355	-5.13611
0.336	-5.0354
0.3365	-4.33044
0.337	-3.02124
0.3375	1.3092
0.338	15.50903
0.3385	27.79541
0.339	28.9032
0.3395	28.39966
0.34	19.83948
0.3405	23.76709
0.341	9.76868
0.3415	8.96301
0.342	9.97009
0.3425	16.21399
0.343	10.67505
0.3435	1.2085
0.344	-13.09204
0.3445	-18.63098
0.345	-10.47363
0.3455	20.34302
0.346	54.48303
0.3465	60.4248
0.347	54.68445
0.3475	39.67896
0.348	24.67346
0.3485	6.2439
0.349	-14.90479
0.3495	-34.54285
0.35	-52.46887
0.3505	-65.96375
0.351	-66.46729
0.3515	-71.50269
0.352	-58.41064
0.3525	-48.03772
0.353	-35.04639
0.3535	-24.06921
0.354	-18.12744
0.3545	-1.81274
0.355	15.60974
0.3555	16.81824
0.356	18.22815
0.3565	12.99133
0.357	9.26514
0.3575	6.44531
0.358	3.12195
0.3585	-5.63965
0.359	-8.05664
0.3595	-10.0708
0.36	-9.76868
0.3605	-11.48071
0.361	-3.42407
0.3615	-6.74744
0.362	-6.3446
0.3625	-3.52478
0.363	-5.84106
0.3635	-5.13611
0.364	-7.75452
0.3645	-13.39417
0.365	-16.41541
0.3655	-14.80408
0.366	-11.38
0.3665	-17.6239
0.367	-15.40833
0.3675	-17.22107
0.368	-10.47363
0.3685	-2.11487
0.369	-2.71912
0.3695	-3.8269
0.37	-2.92053
0.3705	-4.53186
0.371	-9.56726
0.3715	-11.2793
0.372	-13.69629
0.3725	-11.2793
0.373	-10.37292
0.3735	-14.30054
0.374	-3.92761
0.3745	-2.92053
0.375	-5.33752
0.3755	-6.14319
0.376	0.60425
0.3765	5.94177
0.377	6.04248
0.3775	2.61841
0.378	-1.10779
0.3785	-0.70496
0.379	17.42249
0.3795	25.78125
0.38	25.177
0.3805	18.42957
0.381	12.08496
0.3815	-1.40991
0.382	-4.02832
0.3825	-5.74036
0.383	-9.76868
0.3835	-18.12744
0.384	-20.1416
0.3845	-19.43665
0.385	-18.22815
0.3855	-10.57434
0.386	-5.74036
0.3865	-7.85522
0.387	0.80566
0.3875	0.10071
0.388	-3.8269
0.3885	-1.61133
0.389	2.92053
0.3895	-2.71912
0.39	-5.33752
0.3905	-2.01416
0.391	3.22266
0.3915	3.8269
0.392	-1.2085
0.3925	-0.90637
0.393	-0.60425
0.3935	-2.21558
0.394	5.53894
0.3945	25.78125
0.395	62.74109
0.3955	69.1864
0.396	72.81189
0.3965	64.75525
0.397	47.93701
0.3975	32.22656
0.398	21.14868
0.3985	6.84814
0.399	-2.71912
0.3995	-14.19983
0.4	-28.60107
0.4005	-37.96692
0.401	-33.23364
0.4015	-34.24072
0.402	-31.21948
0.4025	-22.86072
0.403	-22.05505
0.4035	-15.1062
0.404	-10.17151
0.4045	-14.40125
0.405	-6.74744
0.4055	-3.42407
0.406	-5.84106
0.4065	-2.01416
0.407	-2.11487
0.4075	-6.84814
0.408	2.41699
0.4085	11.98425
0.409	20.74585
0.4095	41.99524
0.41	50.354
0.4105	44.41223
0.411	38.77258
0.4115	25.47913
0.412	14.70337
0.4125	-2.31628
0.413	-14.09912
0.4135	-19.23523
0.414	-24.16992
0.4145	-26.48621
0.415	-22.96143
0.4155	-20.94727
0.416	-10.27222
0.4165	-7.5531
0.417	-2.5177
0.4175	-1.00708
0.418	-2.92053
0.4185	-2.81982
0.419	-3.32336
0.4195	0.80566
0.42	0
0.4205	0.60425
0.421	-1.3092
0.4215	-5.23682
0.422	-11.07788
0.4225	-20.24231
0.423	-25.47913
0.4235	-23.36426
0.424	-25.47913
0.4245	-31.62231
0.425	-26.28479
0.4255	-21.24939
0.426	-18.63098
0.4265	-6.14319
0.427	-1.00708
