Gianluca_La_Polta_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.201	-1.00708
0.2015	3.8269
0.202	6.04248
0.2025	3.32336
0.203	8.8623
0.2035	5.0354
0.204	8.56018
0.2045	3.7262
0.205	1.3092
0.2055	8.05664
0.206	9.16443
0.2065	8.96301
0.207	3.62549
0.2075	-1.40991
0.208	-1.10779
0.2085	-2.61841
0.209	-5.0354
0.2095	3.62549
0.21	0.70496
0.2105	6.44531
0.211	5.84106
0.2115	13.09204
0.212	8.25806
0.2125	9.97009
0.213	8.25806
0.2135	9.97009
0.214	4.83398
0.2145	4.02832
0.215	3.52478
0.2155	6.84814
0.216	3.02124
0.2165	3.7262
0.217	3.92761
0.2175	11.48071
0.218	11.88354
0.2185	6.74744
0.219	3.32336
0.2195	6.14319
0.22	8.56018
0.2205	4.83398
0.221	9.56726
0.2215	11.07788
0.222	3.8269
0.2225	6.2439
0.223	9.26514
0.2235	5.94177
0.224	2.92053
0.2245	-2.61841
0.225	-2.71912
0.2255	-6.14319
0.226	1.3092
0.2265	-3.42407
0.227	-3.02124
0.2275	-0.70496
0.228	-4.53186
0.2285	-4.53186
0.229	-7.35168
0.2295	-0.70496
0.23	0.40283
0.2305	3.92761
0.231	4.63257
0.2315	3.22266
0.232	5.13611
0.2325	3.92761
0.233	3.62549
0.2335	1.51062
0.234	2.01416
0.2345	2.81982
0.235	4.53186
0.2355	6.3446
0.236	4.63257
0.2365	12.68921
0.237	12.38708
0.2375	6.44531
0.238	12.48779
0.2385	4.83398
0.239	0.70496
0.2395	3.02124
0.24	5.33752
0.2405	8.66089
0.241	2.81982
0.2415	2.31628
0.242	5.84106
0.2425	8.7616
0.243	8.96301
0.2435	10.27222
0.244	5.23682
0.2445	12.5885
0.245	8.96301
0.2455	8.96301
0.246	3.02124
0.2465	4.53186
0.247	-1.2085
0.2475	1.3092
0.248	0.60425
0.2485	7.75452
0.249	6.44531
0.2495	3.12195
0.25	3.62549
0.2505	4.53186
0.251	5.0354
0.2515	-1.2085
0.252	3.7262
0.2525	2.5177
0.253	1.81274
0.2535	2.92053
0.254	4.33044
0.2545	1.91345
0.255	2.81982
0.2555	2.92053
0.256	-1.00708
0.2565	4.53186
0.257	8.7616
0.2575	5.94177
0.258	4.12903
0.2585	5.33752
0.259	1.71204
0.2595	8.56018
0.26	8.7616
0.2605	10.0708
0.261	2.41699
0.2615	4.83398
0.262	3.62549
0.2625	9.97009
0.263	5.63965
0.2635	13.797
0.264	9.76868
0.2645	16.11328
0.265	17.32178
0.2655	8.66089
0.266	9.36584
0.2665	12.48779
0.267	10.0708
0.2675	11.38
0.268	4.43115
0.2685	5.94177
0.269	5.13611
0.2695	0.90637
0.27	1.2085
0.2705	7.85522
0.271	4.83398
0.2715	6.04248
0.272	2.92053
0.2725	8.66089
0.273	7.85522
0.2735	1.10779
0.274	1.2085
0.2745	5.94177
0.275	5.84106
0.2755	7.85522
0.276	2.21558
0.2765	4.53186
0.277	4.93469
0.2775	7.65381
0.278	4.33044
0.2785	4.93469
0.279	4.63257
0.2795	6.3446
0.28	5.94177
0.2805	8.8623
0.281	9.26514
0.2815	6.14319
0.282	8.25806
0.2825	8.45947
0.283	9.76868
0.2835	7.5531
0.284	3.52478
0.2845	2.31628
0.285	6.04248
0.2855	9.26514
0.286	3.12195
0.2865	9.26514
0.287	3.22266
0.2875	6.3446
0.288	6.94885
0.2885	5.13611
0.289	5.53894
0.2895	7.04956
0.29	6.64673
0.2905	11.68213
0.291	6.74744
0.2915	4.33044
0.292	2.21558
0.2925	7.85522
0.293	2.41699
0.2935	-1.51062
0.294	-4.93469
0.2945	-3.7262
0.295	-2.5177
0.2955	1.40991
0.296	0.10071
0.2965	-0.30212
0.297	3.42407
0.2975	-4.83398
0.298	-2.31628
0.2985	0.30212
0.299	3.02124
0.2995	-1.51062
0.3	1.40991
0.3005	0.10071
0.301	0.30212
0.3015	0.70496
0.302	6.64673
0.3025	7.45239
0.303	5.63965
0.3035	7.15027
0.304	5.33752
0.3045	-3.12195
0.305	6.14319
0.3055	2.31628
0.306	0.10071
0.3065	-1.2085
0.307	9.76868
0.3075	9.46655
0.308	7.25098
0.3085	9.66797
0.309	6.94885
0.3095	5.43823
0.31	5.63965
0.3105	7.85522
0.311	7.5531
0.3115	11.07788
0.312	7.75452
0.3125	11.98425
0.313	5.0354
0.3135	8.7616
0.314	2.5177
0.3145	4.93469
0.315	5.74036
0.3155	11.58142
0.316	13.09204
0.3165	9.06372
0.317	13.39417
0.3175	6.74744
0.318	5.53894
0.3185	1.51062
0.319	6.44531
0.3195	4.22974
0.32	1.81274
0.3205	12.68921
0.321	5.84106
0.3215	1.51062
0.322	1.91345
0.3225	2.71912
0.323	10.37292
0.3235	5.53894
0.324	6.54602
0.3245	2.5177
0.325	7.65381
0.3255	7.65381
0.326	5.43823
0.3265	1.3092
0.327	8.05664
0.3275	3.02124
0.328	7.04956
0.3285	3.22266
