Domenico_Di_Fonza_Left_2.c3d  



Time(s):	C_R_bicipite(μV):
0.0995	-3.92761
0.1	-3.02124
0.1005	-8.96301
0.101	-7.25098
0.1015	-1.2085
0.102	2.81982
0.1025	5.23682
0.103	0.70496
0.1035	6.64673
0.104	8.8623
0.1045	10.27222
0.105	8.15735
0.1055	7.25098
0.106	4.53186
0.1065	5.53894
0.107	3.62549
0.1075	3.92761
0.108	-0.70496
0.1085	0.20142
0.109	1.00708
0.1095	-3.7262
0.11	-6.84814
0.1105	-0.70496
0.111	0.90637
0.1115	-3.52478
0.112	-2.21558
0.1125	-3.42407
0.113	3.8269
0.1135	-1.91345
0.114	0.90637
0.1145	2.21558
0.115	4.02832
0.1155	0.30212
0.116	1.40991
0.1165	1.61133
0.117	1.40991
0.1175	2.21558
0.118	2.81982
0.1185	4.53186
0.119	0.90637
0.1195	-6.2439
0.12	2.31628
0.1205	1.61133
0.121	3.62549
0.1215	-1.61133
0.122	4.53186
0.1225	1.71204
0.123	2.01416
0.1235	7.25098
0.124	2.21558
0.1245	-4.22974
0.125	-1.51062
0.1255	-4.33044
0.126	-11.17859
0.1265	-3.32336
0.127	-8.15735
0.1275	-8.05664
0.128	-2.41699
0.1285	-4.53186
0.129	-2.01416
0.1295	-4.53186
0.13	-6.94885
0.1305	-2.81982
0.131	0.80566
0.1315	-0.70496
0.132	3.42407
0.1325	4.33044
0.133	1.2085
0.1335	0.60425
0.134	5.0354
0.1345	1.2085
0.135	-0.90637
0.1355	-2.92053
0.136	-0.60425
0.1365	3.92761
0.137	4.83398
0.1375	-0.50354
0.138	-4.63257
0.1385	-3.02124
0.139	-4.33044
0.1395	-4.22974
0.14	-9.66797
0.1405	-6.54602
0.141	-7.45239
0.1415	-3.62549
0.142	-7.65381
0.1425	-5.84106
0.143	-6.74744
0.1435	-3.02124
0.144	-0.90637
0.1445	3.12195
0.145	8.25806
0.1455	4.12903
0.146	8.96301
0.1465	2.5177
0.147	4.02832
0.1475	0
0.148	1.71204
0.1485	0.50354
0.149	1.51062
0.1495	-4.93469
0.15	-2.5177
0.1505	-1.81274
0.151	4.43115
0.1515	4.02832
0.152	0.80566
0.1525	0.80566
0.153	3.52478
0.1535	5.63965
0.154	-3.12195
0.1545	1.3092
0.155	-0.90637
0.1555	1.51062
0.156	2.81982
0.1565	4.53186
0.157	2.21558
0.1575	0.20142
0.158	-2.01416
0.1585	-3.12195
0.159	-0.80566
0.1595	-7.5531
0.16	-3.12195
0.1605	-1.51062
0.161	-6.04248
0.1615	-7.85522
0.162	-8.05664
0.1625	-7.15027
0.163	-7.95593
0.1635	-1.61133
0.164	-0.20142
0.1645	-1.00708
0.165	-4.33044
0.1655	-3.02124
0.166	3.62549
0.1665	0.20142
0.167	2.11487
0.1675	7.65381
0.168	1.51062
0.1685	-0.20142
0.169	0.10071
0.1695	-2.21558
0.17	0.50354
0.1705	0.20142
0.171	3.62549
0.1715	6.3446
0.172	2.01416
0.1725	-0.10071
0.173	4.43115
0.1735	-0.60425
0.174	-3.7262
0.1745	0.30212
0.175	-4.43115
0.1755	-4.73328
0.176	-2.61841
0.1765	-4.22974
0.177	0.40283
0.1775	-2.01416
0.178	-1.81274
0.1785	-4.33044
0.179	-5.74036
0.1795	-3.32336
0.18	-0.10071
0.1805	1.91345
0.181	3.02124
0.1815	4.33044
0.182	2.61841
0.1825	5.74036
0.183	2.31628
0.1835	1.51062
0.184	-1.40991
0.1845	2.61841
0.185	4.63257
0.1855	5.63965
0.186	5.94177
0.1865	-1.40991
0.187	2.92053
0.1875	-1.61133
0.188	-2.11487
0.1885	0.20142
0.189	-2.41699
0.1895	-6.2439
0.19	-4.33044
0.1905	1.00708
0.191	-3.8269
0.1915	-4.63257
0.192	-4.22974
0.1925	-1.00708
0.193	0.40283
0.1935	-4.83398
0.194	-9.26514
0.1945	-10.77576
0.195	-4.53186
0.1955	-4.33044
0.196	-5.13611
0.1965	7.15027
0.197	1.10779
0.1975	0.40283
0.198	7.85522
0.1985	8.25806
0.199	7.65381
0.1995	2.81982
0.2	3.32336
0.2005	10.57434
0.201	6.64673
0.2015	4.43115
0.202	2.21558
0.2025	10.37292
0.203	10.67505
0.2035	9.26514
0.204	14.30054
0.2045	9.56726
0.205	11.98425
0.2055	6.74744
0.206	0.10071
0.2065	2.01416
0.207	4.33044
0.2075	6.44531
0.208	-2.5177
0.2085	0.30212
0.209	-2.61841
0.2095	-5.74036
0.21	-0.10071
0.2105	-5.0354
0.211	-2.71912
0.2115	-1.51062
0.212	-6.44531
0.2125	-4.73328
0.213	-6.64673
0.2135	-4.02832
0.214	-8.56018
0.2145	-8.25806
0.215	-5.13611
0.2155	0.60425
0.216	-4.53186
0.2165	-6.04248
0.217	-2.92053
0.2175	2.21558
0.218	0.20142
0.2185	-4.93469
0.219	-2.21558
0.2195	-6.3446
0.22	-3.62549
0.2205	-1.91345
0.221	1.51062
0.2215	-3.7262
0.222	-5.33752
0.2225	-8.15735
0.223	-5.63965
0.2235	-7.85522
0.224	-1.2085
0.2245	-6.84814
0.225	-11.58142
0.2255	-5.84106
0.226	-7.15027
0.2265	-4.12903
0.227	-7.5531
0.2275	-1.61133
0.228	-4.73328
0.2285	-2.92053
0.229	0
0.2295	0.20142
0.23	-1.00708
0.2305	2.21558
0.231	6.04248
0.2315	5.13611
0.232	-2.71912
0.2325	-0.50354
0.233	-0.30212
0.2335	0.10071
0.234	1.81274
0.2345	2.71912
0.235	4.22974
0.2355	4.83398
0.236	3.12195
0.2365	2.41699
0.237	5.0354
0.2375	4.53186
0.238	4.12903
0.2385	5.74036
0.239	4.63257
0.2395	-3.32336
0.24	0.60425
0.2405	0.20142
0.241	-1.91345
0.2415	2.81982
0.242	4.22974
0.2425	5.0354
0.243	2.31628
0.2435	1.00708
0.244	2.41699
0.2445	-2.81982
0.245	6.54602
0.2455	-1.00708
0.246	-2.5177
0.2465	-1.40991
0.247	3.02124
0.2475	7.25098
0.248	0.70496
0.2485	4.83398
0.249	3.52478
0.2495	-6.04248
0.25	-8.7616
0.2505	2.71912
0.251	-1.40991
0.2515	2.61841
0.252	-2.11487
0.2525	1.2085
0.253	1.91345
0.2535	-0.40283
0.254	-5.63965
0.2545	-6.74744
0.255	-9.56726
0.2555	-0.70496
0.256	-3.22266
0.2565	-5.84106
0.257	0.50354
0.2575	-1.91345
0.258	-0.80566
0.2585	-1.81274
0.259	-1.61133
0.2595	-4.43115
0.26	-5.33752
0.2605	-1.40991
0.261	3.7262
0.2615	2.01416
0.262	7.85522
0.2625	6.2439
0.263	8.66089
0.2635	4.22974
0.264	6.64673
0.2645	7.04956
0.265	7.45239
0.2655	2.61841
0.266	0.30212
0.2665	1.40991
0.267	6.14319
0.2675	1.10779
0.268	-0.50354
0.2685	-2.31628
0.269	0.60425
0.2695	-2.5177
0.27	0.10071
0.2705	2.81982
0.271	-3.8269
0.2715	-6.54602
0.272	-8.05664
0.2725	-4.02832
0.273	-0.60425
0.2735	0.80566
0.274	-3.32336
0.2745	-4.22974
0.275	-2.71912
0.2755	-1.40991
0.276	-5.63965
0.2765	-0.60425
0.277	-6.2439
0.2775	-2.31628
0.278	1.2085
0.2785	-2.11487
0.279	-4.12903
0.2795	-7.15027
0.28	-9.06372
0.2805	-7.25098
0.281	-5.63965
0.2815	-3.92761
0.282	-2.11487
0.2825	-5.74036
0.283	-8.66089
0.2835	-9.56726
0.284	-7.15027
0.2845	-7.5531
0.285	-5.94177
0.2855	-1.81274
0.286	-3.52478
0.2865	-4.83398
0.287	-4.63257
0.2875	1.61133
0.288	-3.42407
0.2885	-2.41699
0.289	1.91345
0.2895	-3.8269
0.29	1.91345
0.2905	4.73328
0.291	1.3092
0.2915	9.06372
0.292	12.38708
0.2925	10.27222
0.293	6.14319
0.2935	7.45239
0.294	6.74744
0.2945	6.3446
0.295	6.54602
0.2955	2.61841
0.296	10.37292
0.2965	4.12903
0.297	-0.90637
0.2975	8.15735
0.298	1.2085
0.2985	4.43115
0.299	2.61841
0.2995	-4.73328
0.3	-3.32336
0.3005	-3.92761
0.301	-4.12903
0.3015	0
0.302	-6.94885
0.3025	-5.43823
0.303	-5.84106
0.3035	-0.80566
0.304	-3.92761
0.3045	-3.7262
0.305	-8.35876
0.3055	-6.74744
0.306	-10.97717
0.3065	-9.97009
0.307	-3.52478
0.3075	-7.5531
0.308	-8.56018
0.3085	-9.16443
0.309	-4.12903
0.3095	-8.05664
0.31	-4.73328
0.3105	-4.43115
0.311	0.60425
0.3115	2.81982
0.312	6.64673
0.3125	12.28638
0.313	10.67505
0.3135	4.73328
0.314	7.95593
0.3145	3.12195
0.315	5.84106
0.3155	3.52478
0.316	8.25806
0.3165	5.84106
0.317	3.12195
0.3175	0.90637
0.318	3.52478
0.3185	-0.90637
0.319	1.71204
0.3195	2.71912
0.32	2.92053
0.3205	-1.00708
0.321	-1.00708
0.3215	-4.22974
0.322	4.02832
0.3225	4.93469
0.323	3.22266
0.3235	1.61133
0.324	2.81982
0.3245	-1.51062
0.325	-3.32336
0.3255	-3.42407
0.326	-4.33044
0.3265	-6.54602
0.327	-2.5177
0.3275	-3.62549
0.328	-0.60425
0.3285	-3.52478
0.329	-5.43823
0.3295	-6.74744
0.33	-2.81982
0.3305	-1.51062
0.331	3.02124
0.3315	3.02124
0.332	0.50354
0.3325	-5.63965
0.333	-2.71912
0.3335	2.21558
0.334	-1.81274
0.3345	-0.50354
0.335	2.21558
0.3355	-2.81982
0.336	-2.71912
0.3365	-6.64673
0.337	-4.83398
0.3375	-9.86938
0.338	-2.01416
0.3385	-5.13611
0.339	-0.90637
0.3395	-6.94885
0.34	1.61133
0.3405	6.94885
0.341	2.01416
0.3415	4.02832
0.342	8.35876
0.3425	0.50354
0.343	-0.40283
0.3435	3.92761
0.344	5.23682
0.3445	2.71912
0.345	1.61133
0.3455	-2.31628
0.346	-3.62549
0.3465	-3.8269
0.347	-0.30212
0.3475	-4.33044
0.348	-0.30212
0.3485	-2.61841
0.349	-3.02124
0.3495	-5.13611
0.35	5.0354
0.3505	5.63965
0.351	6.64673
0.3515	4.22974
0.352	-0.10071
0.3525	4.33044
0.353	3.8269
0.3535	4.22974
0.354	2.81982
0.3545	3.92761
0.355	3.12195
0.3555	-0.30212
0.356	0
0.3565	-6.04248
0.357	-2.21558
0.3575	-1.10779
0.358	1.51062
0.3585	4.02832
0.359	1.2085
0.3595	0.80566
0.36	-0.70496
0.3605	0.30212
0.361	-1.91345
0.3615	3.8269
0.362	2.11487
0.3625	3.62549
0.363	2.31628
0.3635	0.50354
0.364	-1.91345
0.3645	0.20142
0.365	-2.71912
0.3655	-1.61133
0.366	-4.02832
0.3665	-4.33044
0.367	0.90637
0.3675	-8.7616
0.368	-7.25098
0.3685	-6.64673
0.369	-3.12195
0.3695	-6.04248
0.37	-5.63965
0.3705	-4.02832
0.371	0.20142
0.3715	-3.62549
0.372	-0.50354
0.3725	-7.45239
0.373	2.5177
0.3735	0.80566
0.374	3.02124
0.3745	-2.11487
0.375	-0.70496
0.3755	1.91345
0.376	0.20142
0.3765	-2.41699
0.377	-0.50354
0.3775	5.84106
0.378	4.63257
0.3785	6.2439
0.379	3.02124
0.3795	-5.13611
0.38	0.90637
0.3805	3.62549
0.381	0.20142
0.3815	-1.51062
0.382	-4.02832
0.3825	-0.50354
0.383	-3.12195
0.3835	-2.11487
0.384	-4.12903
0.3845	-0.50354
0.385	-2.31628
0.3855	-1.00708
0.386	-3.22266
0.3865	0
0.387	-4.63257
0.3875	2.31628
0.388	-0.90637
0.3885	1.3092
0.389	1.61133
0.3895	-7.65381
0.39	-3.52478
0.3905	-1.81274
0.391	-0.10071
0.3915	-3.02124
0.392	2.92053
0.3925	2.01416
0.393	4.12903
0.3935	1.2085
0.394	3.12195
0.3945	1.61133
0.395	3.42407
0.3955	4.22974
0.396	-0.70496
0.3965	3.52478
0.397	2.21558
0.3975	5.23682
0.398	3.7262
0.3985	1.91345
0.399	-1.51062
0.3995	-1.71204
0.4	8.7616
0.4005	4.63257
0.401	2.21558
0.4015	2.92053
0.402	1.40991
0.4025	-0.40283
0.403	-0.30212
0.4035	-2.21558
0.404	-3.02124
0.4045	-1.2085
0.405	-7.04956
0.4055	-2.92053
0.406	-2.41699
0.4065	-6.04248
0.407	-4.63257
0.4075	-3.32336
0.408	-6.2439
0.4085	-4.93469
0.409	0.40283
0.4095	-5.94177
0.41	-5.74036
0.4105	-2.5177
0.411	-1.61133
0.4115	-2.21558
0.412	-0.40283
0.4125	-2.5177
0.413	-0.60425
0.4135	-2.71912
0.414	-3.42407
0.4145	-3.02124
0.415	-5.43823
0.4155	-0.50354
0.416	-2.81982
0.4165	-9.97009
0.417	-6.74744
0.4175	-0.20142
0.418	-5.84106
0.4185	-3.22266
0.419	-6.44531
0.4195	-3.8269
0.42	-1.71204
0.4205	-4.22974
0.421	1.81274
0.4215	3.22266
0.422	2.92053
0.4225	6.74744
0.423	3.12195
0.4235	4.33044
0.424	6.14319
0.4245	7.15027
0.425	-2.41699
0.4255	-5.63965
0.426	1.00708
0.4265	-4.22974
0.427	-4.33044
0.4275	-5.13611
0.428	-3.92761
0.4285	-1.2085
0.429	-2.92053
0.4295	-2.41699
0.43	1.71204
0.4305	6.44531
0.431	1.71204
0.4315	-0.50354
0.432	2.61841
0.4325	4.12903
0.433	2.21558
0.4335	0
0.434	3.7262
0.4345	1.61133
0.435	-2.21558
0.4355	-1.2085
0.436	0.80566
0.4365	2.21558
0.437	2.01416
0.4375	3.12195
0.438	-1.71204
0.4385	0.70496
0.439	4.83398
0.4395	5.13611
0.44	9.66797
0.4405	8.7616
0.441	4.63257
0.4415	8.66089
0.442	3.12195
0.4425	-1.40991
0.443	0.20142
0.4435	-2.01416
0.444	1.00708
0.4445	-3.62549
0.445	-3.92761
0.4455	-4.53186
0.446	-8.05664
0.4465	-5.63965
0.447	1.00708
0.4475	1.91345
0.448	0.90637
0.4485	-2.31628
0.449	-1.91345
0.4495	-3.32336
0.45	-3.22266
0.4505	-1.81274
0.451	-1.40991
0.4515	-4.22974
0.452	-2.71912
0.4525	-2.11487
0.453	3.32336
0.4535	1.10779
0.454	-7.45239
0.4545	-6.04248
0.455	-0.30212
0.4555	-6.3446
0.456	-4.63257
0.4565	2.41699
0.457	-3.12195
0.4575	3.8269
0.458	-3.62549
0.4585	2.81982
0.459	-0.10071
0.4595	-2.71912
0.46	3.12195
0.4605	-1.71204
0.461	-5.23682
0.4615	1.2085
0.462	-0.20142
0.4625	-2.21558
0.463	0.70496
0.4635	1.91345
0.464	-0.60425
0.4645	-0.70496
0.465	-4.02832
0.4655	-6.3446
0.466	0.30212
0.4665	-3.22266
0.467	-1.51062
0.4675	0.10071
0.468	3.52478
0.4685	6.14319
0.469	5.0354
0.4695	2.01416
0.47	-2.71912
0.4705	1.61133
0.471	3.8269
0.4715	0.30212
0.472	1.51062
0.4725	4.53186
0.473	1.3092
0.4735	-3.7262
0.474	-1.61133
0.4745	-5.0354
0.475	-5.13611
0.4755	-7.5531
0.476	-4.22974
0.4765	-0.50354
0.477	-1.61133
0.4775	0.90637
0.478	3.62549
0.4785	-2.31628
0.479	-0.20142
0.4795	-0.40283
0.48	3.52478
0.4805	-1.40991
0.481	0.70496
0.4815	3.7262
0.482	9.46655
0.4825	6.3446
0.483	8.35876
0.4835	1.61133
0.484	1.61133
0.4845	5.0354
0.485	6.14319
0.4855	5.63965
0.486	-2.01416
0.4865	5.23682
0.487	0.90637
0.4875	2.31628
0.488	-3.42407
0.4885	2.31628
0.489	-6.64673
0.4895	0
0.49	4.43115
0.4905	-2.21558
0.491	-0.40283
0.4915	-3.42407
0.492	-0.70496
0.4925	-1.00708
0.493	2.21558
0.4935	0.70496
0.494	-1.61133
0.4945	-2.61841
0.495	0.40283
0.4955	1.00708
0.496	2.92053
0.4965	-2.71912
0.497	1.81274
0.4975	0.90637
0.498	-1.3092
0.4985	0.60425
0.499	-2.92053
0.4995	-7.65381
0.5	-5.0354
0.5005	-4.33044
0.501	-2.21558
0.5015	-7.25098
0.502	-1.61133
0.5025	-2.71912
0.503	-6.3446
0.5035	-8.96301
0.504	-5.63965
0.5045	2.71912
0.505	1.2085
0.5055	-3.8269
0.506	-6.14319
0.5065	-7.5531
0.507	-3.7262
0.5075	5.94177
0.508	-0.20142
0.5085	4.12903
0.509	3.22266
0.5095	-1.81274
0.51	2.61841
0.5105	8.15735
0.511	2.92053
0.5115	8.8623
0.512	4.12903
0.5125	2.61841
0.513	6.2439
0.5135	1.61133
0.514	2.01416
0.5145	2.11487
0.515	0.40283
0.5155	6.54602
0.516	5.53894
0.5165	1.91345
0.517	5.74036
0.5175	7.15027
0.518	4.83398
0.5185	-0.10071
0.519	-3.22266
0.5195	-2.01416
0.52	-2.92053
0.5205	0.50354
0.521	-0.60425
0.5215	-10.0708
0.522	-9.26514
0.5225	-3.42407
0.523	-8.35876
0.5235	-8.45947
0.524	-9.36584
0.5245	-8.25806
0.525	-11.07788
0.5255	-12.99133
0.526	-15.50903
0.5265	-12.28638
0.527	-9.46655
0.5275	-11.58142
0.528	-11.78284
0.5285	-9.46655
0.529	-8.45947
0.5295	-5.23682
0.53	-7.95593
0.5305	-2.01416
0.531	-2.21558
0.5315	-1.2085
0.532	3.32336
0.5325	5.13611
0.533	4.12903
0.5335	5.0354
0.534	11.98425
0.5345	3.92761
0.535	5.0354
0.5355	2.71912
0.536	2.31628
0.5365	-0.60425
0.537	3.7262
0.5375	3.32336
0.538	7.35168
0.5385	5.53894
0.539	-0.50354
0.5395	-2.61841
0.54	5.94177
0.5405	3.92761
0.541	4.83398
0.5415	0.80566
0.542	-1.40991
0.5425	-3.52478
0.543	0.70496
0.5435	-3.32336
0.544	-6.04248
0.5445	-8.05664
0.545	-9.66797
0.5455	-6.04248
0.546	-11.48071
0.5465	-10.57434
0.547	-7.5531
0.5475	-9.97009
0.548	-5.23682
0.5485	-7.25098
0.549	-8.66089
0.5495	-4.73328
0.55	-1.61133
0.5505	-4.53186
0.551	-9.16443
0.5515	-3.52478
0.552	-5.63965
0.5525	-9.36584
0.553	-4.33044
0.5535	0
0.554	-0.20142
0.5545	-0.50354
0.555	1.61133
0.5555	0.90637
0.556	-3.52478
0.5565	-7.95593
0.557	1.3092
0.5575	-6.64673
0.558	-3.22266
0.5585	-0.50354
0.559	-3.22266
0.5595	-4.33044
0.56	-7.04956
0.5605	-3.32336
0.561	-1.3092
0.5615	-5.94177
0.562	2.81982
0.5625	-1.71204
0.563	-3.12195
0.5635	0
0.564	2.31628
0.5645	1.51062
0.565	0.50354
0.5655	-0.60425
0.566	0.60425
0.5665	2.31628
0.567	0.20142
0.5675	0.10071
0.568	9.16443
0.5685	8.45947
0.569	3.52478
0.5695	1.61133
0.57	1.40991
0.5705	-0.40283
0.571	-2.61841
0.5715	0.40283
0.572	-0.10071
0.5725	-0.60425
0.573	1.61133
0.5735	-3.32336
0.574	-4.73328
0.5745	-2.61841
0.575	-3.92761
0.5755	1.00708
0.576	-0.20142
0.5765	-1.10779
0.577	-5.0354
0.5775	-2.61841
0.578	0
0.5785	-2.31628
0.579	-3.8269
0.5795	-2.71912
0.58	-1.10779
0.5805	0.90637
0.581	-2.21558
0.5815	-6.44531
0.582	-2.01416
0.5825	-3.02124
0.583	-4.43115
0.5835	0.30212
0.584	-3.7262
0.5845	-1.3092
0.585	-2.61841
0.5855	-2.11487
0.586	-3.02124
0.5865	-1.3092
0.587	-7.04956
0.5875	-4.83398
0.588	-1.2085
0.5885	-4.53186
0.589	-4.43115
0.5895	-4.63257
0.59	-6.2439
0.5905	-2.81982
0.591	-3.42407
0.5915	-0.10071
0.592	-4.22974
0.5925	-5.84106
0.593	-2.21558
0.5935	-1.61133
0.594	6.14319
0.5945	7.65381
0.595	3.02124
0.5955	0.10071
0.596	2.21558
0.5965	3.8269
0.597	4.43115
0.5975	-4.53186
0.598	1.81274
0.5985	0.40283
0.599	-2.61841
0.5995	-0.20142
0.6	0.50354
0.6005	7.35168
0.601	1.61133
0.6015	5.0354
0.602	-1.51062
0.6025	0.60425
0.603	0.40283
0.6035	-3.02124
0.604	-2.71912
0.6045	-3.12195
0.605	-5.13611
0.6055	-4.02832
0.606	-4.83398
0.6065	-7.04956
0.607	-6.54602
0.6075	-12.28638
0.608	-6.64673
0.6085	-9.56726
0.609	-6.54602
0.6095	-6.44531
0.61	-5.23682
0.6105	0.60425
0.611	2.41699
0.6115	-2.71912
0.612	-0.60425
0.6125	5.74036
0.613	8.05664
0.6135	8.56018
0.614	14.30054
0.6145	4.93469
0.615	5.94177
0.6155	4.12903
0.616	-1.51062
0.6165	2.71912
0.617	0.70496
0.6175	2.92053
0.618	1.00708
0.6185	-0.30212
0.619	-3.42407
0.6195	-2.92053
0.62	-0.90637
0.6205	-3.52478
0.621	-7.35168
0.6215	-1.51062
0.622	-6.84814
0.6225	-10.97717
0.623	-5.13611
0.6235	-5.74036
0.624	-6.04248
0.6245	-12.89062
0.625	-2.11487
0.6255	-9.06372
0.626	-4.73328
0.6265	-8.15735
0.627	-4.53186
0.6275	-5.53894
0.628	-4.43115
0.6285	-4.43115
0.629	-1.00708
0.6295	-2.5177
0.63	-2.71912
0.6305	-1.71204
0.631	-0.40283
0.6315	6.44531
0.632	0.90637
0.6325	-1.71204
0.633	2.01416
0.6335	2.31628
0.634	1.81274
0.6345	0
0.635	7.75452
0.6355	5.84106
0.636	-3.12195
0.6365	-1.71204
0.637	-6.14319
0.6375	-4.73328
0.638	-6.2439
0.6385	-6.84814
0.639	-6.64673
0.6395	-3.7262
0.64	-8.45947
0.6405	-7.85522
0.641	-9.36584
0.6415	-6.74744
0.642	-4.02832
0.6425	-3.02124
0.643	-1.91345
0.6435	-3.52478
0.644	-6.04248
0.6445	2.41699
0.645	-1.2085
0.6455	-2.41699
0.646	1.3092
0.6465	1.2085
0.647	6.3446
0.6475	3.7262
0.648	3.7262
0.6485	3.8269
0.649	3.62549
0.6495	3.32336
0.65	3.92761
0.6505	5.84106
0.651	-0.10071
0.6515	0
0.652	0.10071
0.6525	0.30212
0.653	3.12195
0.6535	2.81982
0.654	3.52478
0.6545	1.91345
0.655	5.74036
0.6555	2.11487
0.656	6.2439
0.6565	5.23682
0.657	1.3092
0.6575	3.02124
0.658	-0.30212
0.6585	3.02124
0.659	4.43115
0.6595	-4.63257
0.66	0.30212
0.6605	-3.32336
0.661	0.80566
0.6615	-7.95593
0.662	-5.23682
0.6625	-7.5531
0.663	-9.26514
0.6635	-9.26514
0.664	-12.68921
0.6645	-12.28638
0.665	-12.28638
0.6655	-7.25098
0.666	-5.0354
0.6665	-5.33752
0.667	-6.64673
0.6675	-5.13611
0.668	-2.5177
0.6685	-3.52478
0.669	1.10779
0.6695	0.10071
0.67	-0.60425
0.6705	-0.40283
0.671	-2.31628
0.6715	3.32336
0.672	6.74744
0.6725	7.25098
0.673	3.7262
0.6735	4.33044
0.674	0.20142
0.6745	1.61133
0.675	1.51062
0.6755	0
0.676	-3.7262
0.6765	-1.91345
0.677	-1.71204
0.6775	2.81982
0.678	1.3092
0.6785	-3.42407
0.679	6.44531
0.6795	4.12903
0.68	0.80566
0.6805	-3.32336
0.681	0.30212
0.6815	-2.41699
0.682	-2.41699
0.6825	-3.42407
0.683	-6.74744
0.6835	-3.22266
0.684	-8.35876
0.6845	-6.14319
0.685	0.50354
0.6855	-0.90637
0.686	-1.40991
0.6865	-3.22266
0.687	2.31628
0.6875	-2.92053
0.688	1.40991
0.6885	2.11487
0.689	1.91345
0.6895	-8.66089
0.69	-4.22974
0.6905	-2.11487
0.691	-3.12195
0.6915	-3.7262
0.692	-0.70496
0.6925	-3.7262
0.693	-0.90637
0.6935	-1.10779
0.694	-0.70496
