Gianluca_La_Polta_Right_1.c3d  



Time(s):	A_L_bicipite(μV):
0.3495	13.49487
0.35	6.74744
0.3505	13.49487
0.351	9.66797
0.3515	11.17859
0.352	13.09204
0.3525	18.63098
0.353	9.36584
0.3535	3.52478
0.354	9.66797
0.3545	13.69629
0.355	11.48071
0.3555	2.71912
0.356	12.18567
0.3565	8.96301
0.357	10.57434
0.3575	9.26514
0.358	12.99133
0.3585	9.06372
0.359	7.5531
0.3595	10.67505
0.36	7.5531
0.3605	11.17859
0.361	12.38708
0.3615	8.96301
0.362	6.94885
0.3625	8.45947
0.363	10.17151
0.3635	16.01257
0.364	15.40833
0.3645	12.28638
0.365	11.58142
0.3655	10.57434
0.366	12.48779
0.3665	12.18567
0.367	11.98425
0.3675	9.56726
0.368	7.75452
0.3685	12.18567
0.369	6.04248
0.3695	10.77576
0.37	12.99133
0.3705	9.86938
0.371	13.49487
0.3715	12.48779
0.372	16.51611
0.3725	12.99133
0.373	11.88354
0.3735	12.89062
0.374	20.84656
0.3745	17.72461
0.375	11.48071
0.3755	14.09912
0.376	3.92761
0.3765	6.84814
0.377	4.02832
0.3775	2.81982
0.378	0.70496
0.3785	0.60425
0.379	7.35168
0.3795	11.07788
0.38	7.5531
0.3805	9.06372
0.381	9.16443
0.3815	9.46655
0.382	12.08496
0.3825	9.97009
0.383	10.27222
0.3835	15.20691
0.384	2.11487
0.3845	5.84106
0.385	7.5531
0.3855	9.76868
0.386	2.61841
0.3865	7.95593
0.387	9.56726
0.3875	7.5531
0.388	2.71912
0.3885	6.44531
0.389	13.59558
0.3895	8.05664
0.39	11.17859
0.3905	9.86938
0.391	8.45947
0.3915	9.56726
0.392	13.09204
0.3925	9.26514
0.393	4.73328
0.3935	7.75452
0.394	14.80408
0.3945	11.68213
0.395	7.35168
0.3955	9.76868
0.396	8.96301
0.3965	6.14319
0.397	13.59558
0.3975	9.16443
0.398	12.99133
0.3985	8.35876
0.399	11.48071
0.3995	12.38708
0.4	11.48071
0.4005	15.30762
0.401	9.66797
0.4015	15.00549
0.402	8.35876
0.4025	10.17151
0.403	9.97009
0.4035	15.50903
0.404	12.38708
0.4045	10.27222
0.405	13.29346
0.4055	6.84814
0.406	11.17859
0.4065	8.15735
0.407	12.68921
0.4075	7.65381
0.408	8.56018
0.4085	15.71045
0.409	10.87646
0.4095	11.07788
0.41	13.69629
0.4105	11.78284
0.411	10.77576
0.4115	10.67505
0.412	11.88354
0.4125	8.7616
0.413	15.00549
0.4135	10.97717
0.414	13.89771
0.4145	16.81824
0.415	13.797
0.4155	14.30054
0.416	13.99841
0.4165	16.91895
0.417	11.88354
0.4175	8.25806
0.418	4.33044
0.4185	5.63965
0.419	1.71204
0.4195	8.25806
0.42	6.64673
0.4205	-3.02124
0.421	7.95593
0.4215	1.71204
0.422	1.40991
0.4225	4.33044
0.423	5.23682
0.4235	3.7262
0.424	6.2439
0.4245	6.44531
0.425	3.32336
0.4255	6.44531
0.426	2.61841
0.4265	3.62549
0.427	1.71204
0.4275	5.13611
0.428	9.56726
0.4285	3.92761
0.429	5.23682
0.4295	0.20142
0.43	-1.3092
0.4305	-3.12195
0.431	-1.00708
0.4315	2.41699
0.432	1.71204
0.4325	6.84814
0.433	4.83398
0.4335	9.26514
0.434	11.07788
0.4345	12.78992
0.435	5.94177
0.4355	4.33044
0.436	3.02124
0.4365	-0.20142
0.437	5.43823
0.4375	6.64673
0.438	9.06372
0.4385	3.32336
0.439	6.3446
0.4395	6.84814
0.44	5.0354
0.4405	9.06372
0.441	8.25806
0.4415	7.25098
0.442	8.7616
0.4425	12.38708
0.443	9.86938
0.4435	15.91187
0.444	10.57434
0.4445	6.04248
0.445	12.18567
0.4455	9.26514
0.446	17.01965
0.4465	9.36584
0.447	11.17859
0.4475	6.64673
0.448	10.17151
0.4485	5.84106
0.449	9.36584
0.4495	8.45947
0.45	5.23682
0.4505	11.88354
0.451	10.87646
0.4515	8.25806
0.452	10.0708
0.4525	5.0354
0.453	7.35168
0.4535	11.58142
0.454	10.37292
0.4545	6.54602
0.455	6.84814
0.4555	7.25098
0.456	9.36584
0.4565	3.62549
0.457	5.74036
0.4575	9.06372
0.458	4.22974
0.4585	7.04956
0.459	2.81982
0.4595	9.66797
0.46	7.25098
0.4605	6.54602
0.461	2.31628
0.4615	1.91345
0.462	0.30212
0.4625	2.21558
0.463	8.05664
0.4635	-0.40283
0.464	3.32336
0.4645	2.01416
0.465	5.74036
0.4655	1.91345
0.466	1.51062
0.4665	-0.10071
0.467	0.90637
0.4675	5.53894
0.468	-4.02832
0.4685	-0.10071
0.469	2.81982
0.4695	1.51062
0.47	-0.80566
0.4705	5.23682
0.471	2.31628
0.4715	0
0.472	2.81982
0.4725	3.12195
0.473	4.83398
0.4735	3.62549
0.474	4.22974
0.4745	0.10071
0.475	3.32336
0.4755	5.84106
0.476	4.83398
0.4765	4.83398
0.477	4.73328
0.4775	5.84106
0.478	2.01416
0.4785	4.73328
0.479	4.93469
0.4795	2.71912
0.48	6.54602
0.4805	6.54602
0.481	10.47363
0.4815	9.86938
0.482	11.88354
0.4825	11.17859
0.483	7.45239
0.4835	1.81274
0.484	6.04248
0.4845	3.32336
0.485	0.20142
0.4855	3.42407
0.486	-0.60425
0.4865	0.40283
0.487	0
0.4875	0.60425
0.488	0.90637
0.4885	2.81982
0.489	-3.62549
0.4895	-2.61841
0.49	-2.81982
