Francesco_Luisi_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0	2.01416
0.0005	1.51062
0.001	2.41699
0.0015	5.94177
0.002	4.33044
0.0025	5.13611
0.003	7.04956
0.0035	4.22974
0.004	6.3446
0.0045	6.54602
0.005	-0.20142
0.0055	1.71204
0.006	10.27222
0.0065	5.23682
0.007	4.83398
0.0075	8.15735
0.008	5.74036
0.0085	3.32336
0.009	6.04248
0.0095	8.45947
0.01	8.15735
0.0105	3.8269
0.011	5.0354
0.0115	4.73328
0.012	3.52478
0.0125	8.45947
0.013	5.0354
0.0135	11.68213
0.014	8.8623
0.0145	11.38
0.015	7.35168
0.0155	7.5531
0.016	6.3446
0.0165	6.2439
0.017	5.13611
0.0175	6.14319
0.018	7.5531
0.0185	8.45947
0.019	6.84814
0.0195	11.88354
0.02	10.17151
0.0205	5.63965
0.021	9.66797
0.0215	4.33044
0.022	2.01416
0.0225	7.95593
0.023	7.85522
0.0235	10.87646
0.024	7.25098
0.0245	12.5885
0.025	8.96301
0.0255	3.52478
0.026	4.33044
0.0265	2.81982
0.027	9.46655
0.0275	6.44531
0.028	10.67505
0.0285	9.97009
0.029	6.74744
0.0295	2.61841
0.03	5.53894
0.0305	7.04956
0.031	7.85522
0.0315	7.95593
0.032	6.74744
0.0325	3.32336
0.033	3.8269
0.0335	4.02832
0.034	-0.60425
0.0345	-0.20142
0.035	0.80566
0.0355	4.73328
0.036	9.86938
0.0365	8.05664
0.037	6.04248
0.0375	6.54602
0.038	1.91345
0.0385	6.2439
0.039	2.81982
0.0395	8.56018
0.04	6.94885
0.0405	5.94177
0.041	6.94885
0.0415	7.5531
0.042	3.92761
0.0425	6.14319
0.043	8.15735
0.0435	11.48071
0.044	7.85522
0.0445	6.84814
0.045	3.22266
0.0455	-5.13611
0.046	5.43823
0.0465	6.04248
0.047	8.25806
0.0475	0.40283
0.048	1.71204
0.0485	4.63257
0.049	5.13611
0.0495	1.91345
0.05	2.41699
0.0505	5.43823
0.051	4.63257
0.0515	5.0354
0.052	7.04956
0.0525	9.16443
0.053	4.83398
0.0535	3.42407
0.054	3.7262
0.0545	3.12195
0.055	5.74036
0.0555	5.53894
0.056	8.05664
0.0565	0.10071
0.057	0.70496
0.0575	5.23682
0.058	10.67505
0.0585	7.95593
0.059	3.7262
0.0595	8.56018
0.06	6.74744
0.0605	8.15735
0.061	4.93469
0.0615	7.75452
0.062	7.04956
0.0625	4.73328
0.063	3.02124
0.0635	2.5177
0.064	7.15027
0.0645	11.48071
0.065	8.56018
0.0655	3.42407
0.066	5.94177
0.0665	1.3092
0.067	2.11487
0.0675	-3.12195
0.068	4.22974
0.0685	3.12195
0.069	0.70496
0.0695	5.94177
0.07	-0.30212
0.0705	4.63257
0.071	5.43823
0.0715	2.11487
0.072	7.95593
0.0725	3.12195
0.073	5.0354
0.0735	2.31628
0.074	2.71912
0.0745	11.07788
0.075	11.78284
0.0755	5.84106
0.076	11.38
0.0765	5.53894
0.077	5.0354
0.0775	6.84814
0.078	7.25098
0.0785	7.5531
0.079	6.94885
0.0795	3.7262
0.08	6.74744
0.0805	5.84106
0.081	5.43823
0.0815	5.43823
0.082	5.43823
0.0825	9.06372
0.083	9.66797
0.0835	10.27222
0.084	10.77576
0.0845	10.27222
0.085	7.75452
0.0855	4.22974
0.086	0.30212
0.0865	1.71204
0.087	3.42407
0.0875	4.43115
0.088	1.71204
0.0885	3.62549
0.089	3.32336
0.0895	3.7262
0.09	7.95593
0.0905	6.04248
0.091	7.35168
0.0915	6.64673
0.092	2.21558
0.0925	2.81982
0.093	6.14319
0.0935	2.21558
0.094	-3.22266
0.0945	3.02124
0.095	4.83398
0.0955	5.13611
0.096	0.50354
0.0965	1.40991
0.097	3.42407
0.0975	3.62549
0.098	5.84106
0.0985	-1.40991
0.099	1.2085
0.0995	2.71912
0.1	4.53186
0.1005	4.33044
0.101	3.7262
0.1015	3.42407
0.102	5.63965
0.1025	3.12195
0.103	4.12903
0.1035	1.51062
0.104	2.11487
0.1045	5.23682
0.105	4.53186
0.1055	4.53186
0.106	4.33044
0.1065	9.16443
0.107	8.05664
0.1075	6.04248
0.108	1.40991
0.1085	-3.52478
0.109	2.92053
0.1095	5.94177
0.11	1.2085
0.1105	4.93469
0.111	7.65381
0.1115	-1.51062
0.112	3.92761
0.1125	2.81982
0.113	8.8623
0.1135	4.53186
0.114	-0.50354
0.1145	3.8269
0.115	5.13611
0.1155	7.45239
0.116	6.94885
0.1165	0.50354
0.117	4.53186
0.1175	4.33044
0.118	2.92053
0.1185	1.71204
0.119	8.56018
0.1195	8.25806
0.12	2.81982
0.1205	5.23682
0.121	6.44531
0.1215	5.33752
0.122	6.14319
0.1225	5.74036
0.123	3.62549
0.1235	3.92761
0.124	0.40283
0.1245	8.96301
0.125	-1.2085
0.1255	3.02124
0.126	6.2439
0.1265	7.95593
0.127	5.74036
0.1275	0.10071
0.128	7.45239
0.1285	0.50354
0.129	6.2439
0.1295	1.10779
0.13	2.41699
0.1305	2.71912
0.131	3.32336
0.1315	-0.10071
0.132	9.16443
0.1325	4.73328
0.133	4.02832
0.1335	0
0.134	-0.40283
0.1345	0.80566
0.135	3.12195
0.1355	3.22266
0.136	5.63965
0.1365	2.5177
0.137	1.3092
0.1375	3.7262
0.138	7.15027
0.1385	7.75452
0.139	4.22974
0.1395	4.33044
0.14	3.92761
0.1405	1.61133
0.141	3.02124
0.1415	7.85522
0.142	4.53186
0.1425	8.45947
0.143	4.73328
0.1435	6.64673
0.144	7.85522
0.1445	11.68213
0.145	9.97009
0.1455	6.04248
0.146	8.8623
0.1465	7.35168
0.147	9.86938
0.1475	10.57434
0.148	10.97717
0.1485	4.12903
0.149	4.43115
0.1495	13.69629
0.15	7.5531
0.1505	13.39417
0.151	5.63965
0.1515	4.02832
0.152	-1.61133
0.1525	2.71912
0.153	4.12903
0.1535	4.53186
0.154	11.88354
0.1545	-1.81274
0.155	4.63257
0.1555	3.92761
0.156	6.14319
0.1565	6.2439
0.157	4.43115
0.1575	5.33752
0.158	0.60425
0.1585	0.80566
0.159	2.92053
0.1595	3.92761
0.16	4.02832
0.1605	5.0354
0.161	4.43115
0.1615	7.25098
0.162	8.35876
0.1625	5.94177
0.163	4.22974
0.1635	8.15735
0.164	3.32336
0.1645	1.61133
0.165	6.84814
0.1655	8.66089
0.166	12.78992
0.1665	11.07788
0.167	8.66089
0.1675	12.78992
0.168	11.58142
0.1685	13.99841
0.169	13.19275
0.1695	7.85522
0.17	8.8623
0.1705	12.08496
0.171	4.12903
0.1715	9.66797
0.172	11.88354
0.1725	5.63965
0.173	9.46655
0.1735	2.01416
0.174	2.92053
0.1745	7.45239
0.175	10.57434
0.1755	7.95593
0.176	3.7262
0.1765	-0.30212
0.177	0.70496
0.1775	-3.32336
0.178	0.10071
0.1785	2.01416
0.179	4.63257
0.1795	5.0354
0.18	4.43115
0.1805	-4.53186
0.181	2.61841
0.1815	7.45239
0.182	-0.20142
0.1825	4.83398
0.183	7.04956
0.1835	3.62549
0.184	5.74036
0.1845	3.52478
0.185	9.26514
0.1855	5.23682
0.186	7.35168
0.1865	7.45239
0.187	5.13611
0.1875	5.94177
0.188	4.93469
0.1885	2.11487
0.189	3.12195
0.1895	8.8623
0.19	5.13611
0.1905	11.38
0.191	12.89062
0.1915	10.97717
0.192	8.8623
0.1925	2.5177
0.193	5.74036
0.1935	6.64673
0.194	5.23682
0.1945	1.40991
0.195	7.15027
0.1955	0.70496
0.196	2.5177
0.1965	8.35876
0.197	5.53894
0.1975	-0.30212
0.198	4.83398
0.1985	0.50354
0.199	6.54602
0.1995	4.33044
0.2	4.63257
0.2005	8.96301
0.201	2.31628
0.2015	6.14319
0.202	1.3092
0.2025	3.7262
0.203	8.25806
0.2035	8.15735
0.204	3.8269
0.2045	-0.10071
0.205	0.60425
0.2055	0.50354
0.206	2.92053
0.2065	4.93469
0.207	7.45239
0.2075	4.63257
0.208	0.70496
0.2085	7.04956
0.209	2.5177
0.2095	5.84106
0.21	4.63257
0.2105	5.84106
0.211	12.68921
0.2115	9.36584
0.212	3.12195
0.2125	4.53186
0.213	2.81982
0.2135	7.65381
0.214	12.18567
0.2145	7.5531
0.215	3.92761
0.2155	7.15027
0.216	8.66089
0.2165	14.19983
0.217	9.97009
0.2175	9.26514
0.218	11.2793
0.2185	10.77576
0.219	7.35168
0.2195	7.65381
0.22	5.23682
0.2205	0.30212
0.221	3.32336
0.2215	3.02124
0.222	2.81982
0.2225	5.33752
0.223	5.53894
0.2235	5.53894
0.224	3.02124
0.2245	9.97009
0.225	6.14319
0.2255	1.81274
0.226	-0.30212
0.2265	8.35876
0.227	4.02832
0.2275	3.12195
0.228	6.3446
0.2285	2.71912
0.229	2.21558
0.2295	7.85522
0.23	5.63965
0.2305	7.5531
0.231	6.14319
0.2315	2.01416
0.232	2.92053
0.2325	4.02832
0.233	11.2793
0.2335	2.71912
0.234	9.16443
0.2345	9.86938
0.235	4.93469
0.2355	3.32336
0.236	7.75452
0.2365	8.05664
0.237	7.75452
0.2375	10.37292
0.238	6.84814
0.2385	9.97009
0.239	12.48779
0.2395	10.77576
0.24	9.16443
0.2405	9.46655
0.241	14.40125
0.2415	10.0708
0.242	10.17151
0.2425	9.36584
0.243	10.57434
0.2435	7.95593
0.244	7.75452
0.2445	2.5177
0.245	15.30762
0.2455	12.18567
0.246	11.88354
0.2465	8.8623
0.247	9.26514
0.2475	8.66089
0.248	16.61682
0.2485	11.48071
0.249	10.0708
0.2495	8.35876
0.25	9.76868
0.2505	4.73328
0.251	6.54602
0.2515	8.05664
0.252	3.22266
0.2525	5.33752
0.253	6.84814
0.2535	7.15027
0.254	7.95593
0.2545	7.95593
0.255	8.8623
0.2555	5.84106
0.256	10.17151
0.2565	4.83398
0.257	6.14319
0.2575	8.8623
0.258	7.95593
0.2585	8.96301
0.259	8.56018
0.2595	0.10071
0.26	1.2085
