Alex_Venditti_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.521	3.22266
0.5215	6.04248
0.522	6.54602
0.5225	3.92761
0.523	4.73328
0.5235	7.45239
0.524	8.25806
0.5245	4.93469
0.525	7.5531
0.5255	3.22266
0.526	0.90637
0.5265	-0.20142
0.527	-3.7262
0.5275	-3.12195
0.528	-9.76868
0.5285	-14.80408
0.529	-16.11328
0.5295	-9.66797
0.53	-7.5531
0.5305	1.10779
0.531	9.56726
0.5315	9.76868
0.532	18.12744
0.5325	15.81116
0.533	16.71753
0.5335	23.66638
0.534	18.73169
0.5345	18.02673
0.535	18.22815
0.5355	18.63098
0.536	14.09912
0.5365	11.38
0.537	12.89062
0.5375	13.59558
0.538	10.67505
0.5385	6.14319
0.539	9.46655
0.5395	11.07788
0.54	7.95593
0.5405	10.57434
0.541	10.67505
0.5415	5.94177
0.542	5.43823
0.5425	6.74744
0.543	5.84106
0.5435	6.14319
0.544	6.14319
0.5445	7.04956
0.545	2.41699
0.5455	0.30212
0.546	5.84106
0.5465	3.02124
0.547	5.63965
0.5475	6.14319
0.548	0.80566
0.5485	2.21558
0.549	4.83398
0.5495	5.13611
0.55	6.04248
0.5505	12.89062
0.551	7.95593
0.5515	12.08496
0.552	19.73877
0.5525	24.06921
0.553	24.97559
0.5535	21.04797
0.554	21.3501
0.5545	21.3501
0.555	23.8678
0.5555	14.60266
0.556	9.86938
0.5565	7.5531
0.557	4.53186
0.5575	2.41699
0.558	6.74744
0.5585	7.25098
0.559	2.01416
0.5595	5.53894
0.56	-1.40991
0.5605	1.2085
0.561	-2.11487
0.5615	0.20142
0.562	1.3092
0.5625	-2.41699
0.563	-3.62549
0.5635	3.22266
0.564	-1.71204
0.5645	-4.22974
0.565	-4.22974
0.5655	-1.2085
0.566	7.25098
0.5665	8.45947
0.567	4.63257
0.5675	9.56726
0.568	15.00549
0.5685	13.99841
0.569	16.61682
0.5695	16.21399
0.57	10.97717
0.5705	11.38
0.571	9.56726
0.5715	7.45239
0.572	3.12195
0.5725	5.63965
0.573	4.43115
0.5735	-1.00708
0.574	6.14319
0.5745	9.46655
0.575	5.23682
0.5755	0.90637
0.576	2.11487
0.5765	-1.40991
0.577	-2.01416
0.5775	-3.42407
0.578	-5.13611
0.5785	-8.35876
0.579	-11.78284
0.5795	-7.5531
0.58	-7.45239
0.5805	-15.30762
0.581	-13.39417
0.5815	-14.30054
0.582	-8.45947
0.5825	-3.32336
0.583	-3.8269
0.5835	2.41699
0.584	-2.01416
0.5845	-1.00708
0.585	2.61841
0.5855	6.44531
0.586	2.61841
0.5865	19.33594
0.587	30.71594
0.5875	34.14001
0.588	27.49329
0.5885	16.3147
0.589	10.87646
0.5895	4.33044
0.59	-4.93469
0.5905	-7.45239
0.591	-16.11328
0.5915	-14.80408
0.592	-13.19275
0.5925	-9.16443
0.593	-4.22974
0.5935	-1.51062
0.594	8.45947
0.5945	5.63965
0.595	13.59558
0.5955	12.08496
0.596	14.60266
0.5965	14.90479
0.597	13.69629
0.5975	15.1062
0.598	13.29346
0.5985	9.06372
0.599	6.64673
0.5995	11.68213
0.6	16.51611
0.6005	21.85364
0.601	29.50745
0.6015	32.12585
0.602	28.9032
0.6025	20.24231
0.603	13.39417
0.6035	13.797
0.604	1.81274
0.6045	-1.71204
0.605	-7.5531
0.6055	-7.5531
0.606	-10.57434
0.6065	-12.48779
0.607	-10.77576
0.6075	-4.83398
0.608	-0.50354
0.6085	4.73328
0.609	6.3446
0.6095	2.92053
0.61	3.92761
0.6105	3.7262
0.611	-0.20142
0.6115	2.5177
0.612	2.71912
0.6125	2.61841
0.613	-2.5177
0.6135	6.3446
0.614	4.83398
0.6145	9.06372
0.615	11.07788
0.6155	9.86938
0.616	8.96301
0.6165	3.8269
0.617	-1.91345
0.6175	0.20142
0.618	-0.10071
0.6185	2.01416
0.619	-2.61841
0.6195	-2.01416
0.62	-1.61133
0.6205	-4.83398
0.621	-8.96301
0.6215	-2.11487
0.622	0.40283
0.6225	1.00708
0.623	11.58142
0.6235	11.17859
0.624	14.80408
0.6245	15.30762
0.625	11.48071
0.6255	10.47363
0.626	6.64673
0.6265	10.87646
0.627	15.20691
0.6275	16.61682
0.628	14.80408
0.6285	21.65222
0.629	20.64514
0.6295	19.03381
0.63	16.11328
0.6305	18.42957
0.631	11.58142
0.6315	9.36584
0.632	5.23682
0.6325	2.81982
0.633	3.62549
0.6335	4.53186
0.634	9.36584
0.6345	10.47363
0.635	11.38
0.6355	6.04248
0.636	5.43823
0.6365	6.14319
0.637	12.28638
0.6375	6.84814
0.638	13.797
0.6385	10.57434
0.639	15.00549
0.6395	9.66797
0.64	13.797
0.6405	11.48071
0.641	14.80408
0.6415	15.81116
0.642	12.28638
0.6425	14.70337
0.643	15.00549
0.6435	21.45081
0.644	20.54443
0.6445	18.73169
0.645	19.94019
0.6455	16.41541
0.646	12.28638
0.6465	6.04248
0.647	7.95593
0.6475	5.23682
0.648	0.70496
0.6485	1.3092
0.649	-0.70496
0.6495	-4.53186
0.65	-6.84814
0.6505	-6.94885
0.651	-7.95593
0.6515	-8.66089
0.652	-4.93469
0.6525	-1.61133
0.653	-4.22974
0.6535	-16.51611
0.654	-14.30054
0.6545	-13.89771
0.655	-13.99841
0.6555	-7.45239
0.656	-15.40833
0.6565	-11.17859
0.657	-11.48071
0.6575	-9.56726
0.658	-5.0354
0.6585	-9.46655
0.659	-4.43115
0.6595	-5.94177
0.66	-3.22266
0.6605	-1.71204
0.661	-5.13611
0.6615	-2.92053
0.662	0.30212
0.6625	4.73328
0.663	5.43823
0.6635	5.33752
