Marco_Margarita_Left_1.c3d  



Time(s):	A_R_bicipite(μV):
0.2295	-3.02124
0.23	0
0.2305	1.71204
0.231	8.66089
0.2315	8.66089
0.232	3.02124
0.2325	2.5177
0.233	-2.41699
0.2335	4.02832
0.234	-2.01416
0.2345	5.43823
0.235	6.64673
0.2355	5.43823
0.236	1.91345
0.2365	5.0354
0.237	6.2439
0.2375	6.94885
0.238	6.44531
0.2385	2.61841
0.239	5.13611
0.2395	1.71204
0.24	10.0708
0.2405	12.18567
0.241	4.63257
0.2415	5.74036
0.242	7.45239
0.2425	5.74036
0.243	7.75452
0.2435	6.14319
0.244	2.41699
0.2445	1.10779
0.245	6.84814
0.2455	5.63965
0.246	1.91345
0.2465	3.62549
0.247	2.41699
0.2475	1.51062
0.248	3.52478
0.2485	-1.00708
0.249	0.50354
0.2495	4.12903
0.25	1.51062
0.2505	4.43115
0.251	8.35876
0.2515	3.52478
0.252	5.84106
0.2525	10.47363
0.253	13.59558
0.2535	13.29346
0.254	12.38708
0.2545	12.99133
0.255	13.29346
0.2555	13.49487
0.256	11.38
0.2565	9.97009
0.257	7.25098
0.2575	8.66089
0.258	10.47363
0.2585	11.07788
0.259	8.8623
0.2595	10.87646
0.26	8.25806
0.2605	9.56726
0.261	10.67505
0.2615	7.35168
0.262	7.5531
0.2625	1.2085
0.263	0
0.2635	7.15027
0.264	3.62549
0.2645	6.14319
0.265	2.01416
0.2655	1.71204
0.266	10.17151
0.2665	10.17151
0.267	7.75452
0.2675	12.48779
0.268	9.86938
0.2685	3.7262
0.269	4.12903
0.2695	3.92761
0.27	9.16443
0.2705	0.60425
0.271	3.02124
0.2715	10.27222
0.272	10.0708
0.2725	4.53186
0.273	3.32336
0.2735	0.80566
0.274	1.71204
0.2745	3.42407
0.275	4.73328
0.2755	1.3092
0.276	3.8269
0.2765	4.53186
0.277	1.2085
0.2775	1.3092
0.278	4.43115
0.2785	1.61133
0.279	4.93469
0.2795	-2.31628
0.28	-1.81274
0.2805	-3.92761
0.281	-2.41699
0.2815	-4.63257
0.282	-4.22974
0.2825	-5.53894
0.283	-4.02832
0.2835	-5.84106
0.284	-4.83398
0.2845	-7.04956
0.285	-5.43823
0.2855	-8.45947
0.286	-6.14319
0.2865	-3.7262
0.287	0.30212
0.2875	-0.80566
0.288	3.42407
0.2885	4.43115
0.289	2.92053
0.2895	5.43823
0.29	3.22266
0.2905	5.84106
0.291	9.36584
0.2915	12.48779
0.292	15.20691
0.2925	16.3147
0.293	12.99133
