Daniele_De_Santis_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.3395	9.86938
0.34	11.2793
0.3405	6.54602
0.341	8.45947
0.3415	2.61841
0.342	5.23682
0.3425	12.68921
0.343	7.85522
0.3435	6.44531
0.344	7.85522
0.3445	5.0354
0.345	5.74036
0.3455	8.45947
0.346	6.84814
0.3465	2.92053
0.347	3.62549
0.3475	5.63965
0.348	5.94177
0.3485	10.67505
0.349	8.96301
0.3495	6.64673
0.35	5.74036
0.3505	5.13611
0.351	9.36584
0.3515	7.45239
0.352	12.28638
0.3525	8.56018
0.353	8.05664
0.3535	5.33752
0.354	4.83398
0.3545	0.80566
0.355	2.5177
0.3555	4.93469
0.356	4.93469
0.3565	7.15027
0.357	7.75452
0.3575	9.66797
0.358	6.94885
0.3585	13.19275
0.359	7.65381
0.3595	9.16443
0.36	8.45947
0.3605	10.0708
0.361	7.5531
0.3615	6.3446
0.362	5.94177
0.3625	9.66797
0.363	4.22974
0.3635	5.74036
0.364	10.87646
0.3645	9.26514
0.365	2.5177
0.3655	4.63257
0.366	0.50354
0.3665	-2.81982
0.367	2.5177
0.3675	-1.10779
0.368	6.74744
0.3685	0.60425
0.369	6.54602
0.3695	6.74744
0.37	8.66089
0.3705	5.84106
0.371	5.13611
0.3715	4.22974
0.372	4.02832
0.3725	2.01416
0.373	7.5531
0.3735	4.93469
0.374	4.43115
0.3745	6.64673
0.375	2.11487
0.3755	4.63257
0.376	1.3092
0.3765	1.00708
0.377	2.21558
0.3775	2.92053
0.378	2.71912
0.3785	3.52478
0.379	1.51062
0.3795	-2.81982
0.38	7.95593
0.3805	4.43115
0.381	-0.70496
0.3815	-0.50354
0.382	2.81982
0.3825	4.63257
0.383	2.71912
0.3835	5.53894
0.384	-0.40283
0.3845	1.40991
0.385	7.15027
0.3855	2.61841
0.386	5.23682
0.3865	2.81982
0.387	2.31628
0.3875	3.22266
0.388	6.94885
0.3885	-1.2085
0.389	2.92053
0.3895	0.20142
0.39	3.92761
0.3905	10.17151
0.391	7.25098
0.3915	5.63965
0.392	3.8269
0.3925	0.40283
0.393	3.32336
0.3935	7.5531
0.394	7.65381
0.3945	4.43115
0.395	3.8269
0.3955	5.0354
0.396	1.61133
0.3965	10.37292
0.397	9.97009
0.3975	4.43115
0.398	5.23682
0.3985	9.76868
0.399	5.84106
0.3995	5.53894
0.4	4.83398
0.4005	5.33752
0.401	6.44531
0.4015	8.8623
0.402	7.65381
0.4025	2.31628
0.403	7.5531
0.4035	-1.61133
0.404	1.00708
0.4045	6.2439
0.405	0.90637
0.4055	0.10071
0.406	10.27222
0.4065	3.7262
0.407	7.95593
0.4075	3.52478
0.408	5.33752
0.4085	1.81274
0.409	6.2439
0.4095	3.42407
0.41	-0.60425
0.4105	3.62549
0.411	3.62549
0.4115	2.71912
0.412	2.41699
0.4125	1.40991
0.413	1.00708
0.4135	2.31628
0.414	5.74036
0.4145	3.7262
0.415	5.74036
0.4155	1.40991
0.416	4.02832
0.4165	3.22266
0.417	6.54602
0.4175	6.44531
0.418	0.80566
0.4185	6.84814
0.419	0.80566
0.4195	5.13611
0.42	2.92053
0.4205	6.14319
0.421	4.02832
0.4215	8.25806
0.422	7.25098
0.4225	1.91345
0.423	2.61841
0.4235	5.33752
0.424	10.47363
0.4245	4.12903
0.425	9.06372
0.4255	10.67505
0.426	9.06372
0.4265	8.96301
0.427	4.02832
0.4275	4.12903
0.428	1.71204
0.4285	2.71912
0.429	7.04956
0.4295	7.95593
0.43	6.14319
0.4305	6.2439
0.431	4.53186
0.4315	4.83398
0.432	11.68213
0.4325	8.05664
0.433	3.7262
0.4335	7.35168
0.434	7.35168
0.4345	4.93469
0.435	0
0.4355	4.73328
0.436	3.32336
0.4365	5.74036
0.437	5.63965
0.4375	3.8269
0.438	8.8623
0.4385	9.56726
0.439	11.88354
0.4395	7.5531
0.44	9.97009
0.4405	9.36584
0.441	4.73328
0.4415	11.48071
0.442	4.43115
0.4425	7.5531
0.443	9.56726
0.4435	2.61841
0.444	6.2439
0.4445	7.65381
0.445	10.0708
0.4455	9.56726
0.446	11.58142
0.4465	11.98425
0.447	8.05664
0.4475	8.35876
0.448	5.53894
0.4485	10.47363
0.449	4.63257
0.4495	6.64673
0.45	-1.00708
0.4505	0.10071
0.451	1.40991
0.4515	3.7262
0.452	4.73328
0.4525	5.13611
0.453	7.85522
0.4535	5.63965
0.454	8.66089
0.4545	4.63257
0.455	5.74036
0.4555	9.36584
0.456	11.38
0.4565	9.16443
0.457	4.83398
0.4575	8.8623
0.458	8.35876
0.4585	10.37292
0.459	9.56726
0.4595	9.16443
0.46	8.66089
0.4605	7.65381
0.461	7.15027
0.4615	12.28638
0.462	11.17859
0.4625	6.44531
0.463	5.94177
0.4635	5.43823
0.464	8.15735
0.4645	9.46655
0.465	8.66089
0.4655	4.43115
0.466	2.71912
0.4665	2.31628
0.467	5.84106
0.4675	6.64673
0.468	4.43115
