Domenico_Di_Fonza_Left_1.c3d  



Time(s):	C_L_bicipite(μV):
0.2755	7.35168
0.276	8.66089
0.2765	7.65381
0.277	8.25806
0.2775	3.8269
0.278	4.12903
0.2785	7.15027
0.279	5.33752
0.2795	6.54602
0.28	6.84814
0.2805	3.32336
0.281	4.22974
0.2815	8.66089
0.282	9.56726
0.2825	5.13611
0.283	5.74036
0.2835	11.38
0.284	9.06372
0.2845	8.66089
0.285	17.32178
0.2855	6.44531
0.286	17.42249
0.2865	8.66089
0.287	8.7616
0.2875	6.44531
0.288	9.66797
0.2885	8.05664
0.289	4.93469
0.2895	5.74036
0.29	6.44531
0.2905	5.74036
0.291	10.27222
0.2915	4.12903
0.292	8.35876
0.2925	5.63965
0.293	4.53186
0.2935	-1.71204
0.294	8.35876
0.2945	3.32336
0.295	6.04248
0.2955	9.06372
0.296	4.43115
0.2965	6.74744
0.297	6.94885
0.2975	5.13611
0.298	3.7262
0.2985	9.06372
0.299	7.75452
0.2995	11.38
0.3	8.45947
0.3005	6.64673
0.301	10.77576
0.3015	5.13611
0.302	1.81274
0.3025	7.15027
0.303	3.52478
0.3035	8.05664
0.304	3.8269
0.3045	6.2439
0.305	4.33044
0.3055	1.71204
0.306	4.73328
0.3065	6.2439
0.307	6.04248
0.3075	5.74036
0.308	8.15735
0.3085	5.74036
0.309	8.66089
0.3095	5.94177
0.31	1.61133
0.3105	7.25098
0.311	4.53186
0.3115	4.63257
0.312	7.25098
0.3125	9.86938
0.313	12.18567
0.3135	7.35168
0.314	8.96301
0.3145	7.04956
0.315	1.00708
0.3155	4.73328
0.316	7.5531
0.3165	6.14319
0.317	7.65381
0.3175	8.7616
0.318	9.86938
0.3185	2.81982
0.319	4.73328
0.3195	6.54602
0.32	7.65381
0.3205	14.40125
0.321	7.5531
0.3215	4.83398
0.322	11.17859
0.3225	10.17151
0.323	10.17151
0.3235	4.83398
0.324	10.27222
0.3245	9.06372
0.325	7.04956
0.3255	6.14319
0.326	4.83398
0.3265	7.45239
0.327	6.3446
0.3275	7.15027
0.328	9.97009
0.3285	4.12903
0.329	4.43115
0.3295	2.92053
0.33	2.31628
0.3305	8.8623
0.331	9.06372
0.3315	2.61841
0.332	3.52478
0.3325	10.47363
0.333	2.92053
0.3335	4.63257
0.334	4.53186
0.3345	9.97009
0.335	9.76868
0.3355	7.45239
0.336	0.90637
0.3365	0.10071
0.337	10.47363
0.3375	8.45947
0.338	4.43115
0.3385	12.28638
0.339	10.0708
0.3395	9.46655
0.34	10.97717
0.3405	7.15027
0.341	9.16443
0.3415	7.25098
0.342	15.00549
0.3425	10.0708
0.343	4.63257
0.3435	2.61841
0.344	2.21558
0.3445	5.63965
0.345	5.43823
0.3455	5.43823
0.346	5.0354
0.3465	6.94885
0.347	6.2439
0.3475	7.04956
0.348	2.01416
0.3485	9.66797
0.349	5.63965
0.3495	5.13611
0.35	8.35876
0.3505	8.25806
0.351	7.25098
0.3515	6.84814
0.352	7.95593
0.3525	10.27222
0.353	6.3446
0.3535	11.48071
0.354	10.0708
0.3545	7.35168
0.355	5.94177
0.3555	11.98425
0.356	9.56726
0.3565	4.63257
0.357	8.05664
0.3575	11.38
0.358	9.76868
0.3585	10.97717
0.359	9.56726
0.3595	11.68213
0.36	9.66797
0.3605	8.05664
0.361	9.56726
0.3615	10.37292
0.362	8.05664
0.3625	8.25806
0.363	11.68213
0.3635	11.58142
0.364	6.54602
0.3645	10.47363
0.365	12.38708
0.3655	4.63257
0.366	13.59558
0.3665	15.20691
0.367	9.06372
0.3675	12.68921
0.368	7.35168
0.3685	4.43115
0.369	5.43823
0.3695	6.74744
0.37	8.8623
0.3705	3.92761
0.371	10.27222
0.3715	5.74036
0.372	5.43823
0.3725	4.73328
0.373	3.52478
0.3735	8.45947
0.374	7.25098
0.3745	6.54602
0.375	7.65381
0.3755	5.0354
0.376	5.84106
0.3765	5.23682
0.377	5.63965
0.3775	6.04248
0.378	4.53186
0.3785	3.52478
0.379	9.56726
0.3795	12.38708
0.38	11.17859
0.3805	8.05664
0.381	6.04248
0.3815	6.64673
0.382	4.73328
0.3825	6.94885
0.383	8.35876
0.3835	7.65381
0.384	15.50903
0.3845	8.66089
0.385	10.37292
0.3855	8.45947
0.386	7.85522
0.3865	10.47363
0.387	8.66089
0.3875	8.35876
0.388	14.70337
0.3885	11.58142
0.389	11.98425
0.3895	7.35168
0.39	6.94885
0.3905	12.5885
0.391	11.07788
0.3915	17.42249
0.392	12.5885
0.3925	14.09912
0.393	12.99133
0.3935	12.89062
0.394	11.58142
0.3945	5.43823
0.395	8.25806
0.3955	10.57434
0.396	11.07788
0.3965	16.41541
0.397	13.29346
0.3975	14.80408
0.398	17.92603
0.3985	15.91187
0.399	9.66797
0.3995	15.00549
0.4	11.68213
0.4005	10.77576
0.401	15.20691
0.4015	13.09204
0.402	12.5885
0.4025	15.20691
0.403	8.56018
0.4035	8.15735
0.404	13.49487
0.4045	11.07788
0.405	13.39417
0.4055	5.94177
0.406	8.66089
0.4065	7.25098
0.407	5.53894
0.4075	5.23682
0.408	5.43823
0.4085	10.37292
0.409	5.43823
0.4095	6.94885
0.41	9.76868
0.4105	4.43115
0.411	9.36584
0.4115	9.76868
0.412	9.86938
0.4125	7.5531
0.413	4.22974
0.4135	10.87646
0.414	9.76868
0.4145	4.73328
0.415	6.74744
0.4155	9.66797
0.416	10.17151
0.4165	10.47363
0.417	8.05664
0.4175	5.94177
0.418	14.19983
0.4185	8.05664
0.419	4.63257
0.4195	5.0354
0.42	10.27222
0.4205	7.15027
0.421	10.97717
0.4215	7.75452
0.422	0.70496
0.4225	6.74744
0.423	8.8623
0.4235	5.94177
0.424	1.3092
0.4245	10.0708
0.425	9.26514
0.4255	7.35168
0.426	4.43115
0.4265	6.14319
0.427	6.3446
0.4275	7.15027
0.428	2.41699
0.4285	5.74036
0.429	6.44531
0.4295	3.8269
0.43	5.63965
0.4305	2.81982
0.431	5.43823
0.4315	3.92761
0.432	5.63965
0.4325	3.12195
0.433	2.41699
0.4335	0.60425
0.434	4.33044
0.4345	8.15735
0.435	1.2085
0.4355	-1.71204
0.436	5.94177
0.4365	6.44531
0.437	1.10779
0.4375	2.61841
0.438	4.73328
0.4385	5.53894
0.439	0
0.4395	-2.31628
0.44	2.92053
0.4405	8.8623
0.441	5.84106
0.4415	2.61841
0.442	-0.70496
0.4425	1.3092
0.443	1.71204
0.4435	2.61841
0.444	0.80566
0.4445	3.52478
0.445	3.92761
0.4455	5.23682
0.446	1.71204
0.4465	1.61133
0.447	2.41699
0.4475	9.26514
0.448	5.0354
0.4485	9.66797
0.449	4.12903
0.4495	2.11487
0.45	6.54602
0.4505	4.12903
0.451	0.30212
0.4515	3.52478
0.452	0.40283
0.4525	2.21558
0.453	2.21558
0.4535	5.84106
0.454	2.11487
0.4545	5.63965
0.455	7.75452
0.4555	7.15027
0.456	4.63257
0.4565	5.53894
0.457	4.12903
0.4575	8.56018
0.458	9.06372
0.4585	9.26514
0.459	8.96301
0.4595	6.54602
0.46	7.45239
0.4605	11.98425
0.461	5.13611
0.4615	7.35168
0.462	4.83398
0.4625	6.74744
0.463	5.84106
0.4635	3.02124
0.464	6.14319
0.4645	4.53186
0.465	7.15027
0.4655	7.35168
0.466	9.97009
0.4665	8.25806
0.467	4.73328
0.4675	6.54602
0.468	4.02832
0.4685	6.2439
0.469	7.85522
0.4695	5.74036
0.47	6.84814
0.4705	6.64673
0.471	4.12903
0.4715	7.75452
0.472	4.33044
0.4725	4.73328
0.473	4.33044
0.4735	5.0354
0.474	4.93469
0.4745	5.84106
0.475	5.84106
0.4755	5.33752
0.476	4.02832
0.4765	3.12195
0.477	5.53894
0.4775	2.21558
0.478	1.61133
0.4785	3.92761
0.479	10.27222
0.4795	5.63965
0.48	5.94177
0.4805	1.00708
0.481	2.11487
0.4815	5.0354
0.482	6.2439
0.4825	6.2439
0.483	1.51062
0.4835	6.3446
0.484	7.65381
0.4845	1.71204
0.485	4.73328
0.4855	3.8269
0.486	5.94177
0.4865	1.40991
0.487	4.53186
0.4875	7.65381
0.488	10.27222
0.4885	2.92053
0.489	6.94885
0.4895	1.71204
0.49	-0.90637
0.4905	-2.11487
0.491	-3.42407
0.4915	1.00708
0.492	1.2085
0.4925	2.92053
0.493	-0.10071
0.4935	3.7262
0.494	5.33752
0.4945	1.40991
0.495	-0.90637
0.4955	0.60425
0.496	4.12903
0.4965	4.12903
0.497	-2.81982
0.4975	1.71204
0.498	0.50354
0.4985	5.0354
0.499	-0.70496
0.4995	3.42407
0.5	7.35168
0.5005	3.92761
0.501	5.0354
0.5015	8.66089
0.502	6.3446
0.5025	5.0354
0.503	8.45947
0.5035	8.05664
0.504	6.64673
0.5045	5.23682
0.505	5.84106
0.5055	6.3446
0.506	5.84106
0.5065	6.64673
0.507	8.66089
0.5075	11.78284
0.508	11.38
0.5085	10.77576
0.509	9.66797
0.5095	9.36584
0.51	9.26514
0.5105	7.35168
0.511	10.17151
0.5115	10.77576
0.512	9.97009
0.5125	7.5531
0.513	5.74036
0.5135	6.74744
0.514	6.04248
0.5145	7.65381
0.515	5.74036
0.5155	4.33044
0.516	7.65381
0.5165	11.17859
0.517	11.98425
0.5175	5.53894
0.518	5.23682
0.5185	4.33044
0.519	1.40991
0.5195	3.92761
0.52	9.06372
0.5205	5.13611
0.521	4.22974
0.5215	4.93469
0.522	2.5177
0.5225	2.81982
0.523	1.2085
0.5235	-0.90637
0.524	6.3446
0.5245	12.08496
0.525	7.35168
0.5255	7.04956
0.526	2.81982
0.5265	3.22266
0.527	-0.10071
0.5275	2.41699
0.528	5.23682
0.5285	3.12195
0.529	2.5177
0.5295	0.60425
0.53	2.71912
0.5305	8.66089
0.531	3.92761
0.5315	0.10071
0.532	-0.40283
0.5325	-1.3092
0.533	5.74036
0.5335	2.81982
0.534	1.10779
0.5345	-2.31628
0.535	-1.81274
0.5355	3.42407
0.536	4.43115
0.5365	2.71912
0.537	7.95593
0.5375	5.94177
0.538	-1.71204
0.5385	1.40991
0.539	1.00708
0.5395	-0.20142
0.54	-0.10071
0.5405	0.90637
0.541	3.12195
0.5415	4.53186
0.542	5.23682
0.5425	2.5177
0.543	1.10779
0.5435	7.5531
0.544	5.33752
0.5445	4.43115
0.545	5.43823
0.5455	-0.90637
0.546	2.41699
0.5465	-0.30212
0.547	1.71204
0.5475	4.93469
0.548	6.64673
0.5485	7.25098
0.549	7.45239
0.5495	2.41699
0.55	3.7262
0.5505	8.05664
0.551	4.02832
0.5515	3.7262
0.552	4.73328
0.5525	7.15027
0.553	8.05664
0.5535	7.45239
0.554	4.63257
0.5545	2.71912
0.555	2.92053
0.5555	5.13611
0.556	6.54602
0.5565	3.7262
0.557	8.8623
0.5575	3.22266
0.558	4.83398
0.5585	6.84814
0.559	10.67505
0.5595	11.68213
0.56	9.56726
0.5605	11.98425
0.561	10.17151
0.5615	4.33044
0.562	6.44531
0.5625	5.63965
0.563	11.2793
0.5635	9.36584
0.564	9.56726
0.5645	11.2793
0.565	6.2439
0.5655	1.2085
0.566	6.64673
0.5665	7.25098
0.567	5.63965
0.5675	3.92761
0.568	6.14319
0.5685	6.44531
0.569	6.2439
0.5695	4.73328
0.57	7.5531
0.5705	4.83398
0.571	7.35168
0.5715	7.5531
0.572	6.74744
0.5725	5.33752
0.573	2.31628
0.5735	5.43823
0.574	3.02124
0.5745	2.41699
0.575	2.31628
0.5755	4.02832
0.576	5.43823
0.5765	5.94177
0.577	-0.40283
0.5775	2.41699
0.578	-0.60425
0.5785	8.35876
0.579	-0.70496
0.5795	3.22266
0.58	-0.10071
0.5805	1.61133
0.581	2.21558
0.5815	7.85522
0.582	7.5531
0.5825	-1.40991
0.583	1.3092
0.5835	3.52478
0.584	3.32336
0.5845	0.10071
0.585	4.73328
0.5855	9.86938
0.586	8.66089
0.5865	2.5177
0.587	-0.70496
0.5875	2.31628
0.588	3.02124
0.5885	2.5177
0.589	5.94177
0.5895	4.43115
0.59	6.2439
0.5905	9.76868
0.591	6.64673
0.5915	1.61133
0.592	5.0354
0.5925	-2.31628
0.593	6.74744
0.5935	7.04956
0.594	0.40283
0.5945	7.5531
0.595	4.63257
0.5955	4.22974
0.596	-1.51062
0.5965	7.25098
0.597	4.22974
0.5975	5.94177
0.598	6.54602
0.5985	5.33752
0.599	0.50354
0.5995	2.5177
0.6	1.3092
0.6005	9.56726
0.601	6.74744
0.6015	2.5177
0.602	3.92761
0.6025	6.54602
0.603	6.74744
0.6035	-0.30212
0.604	2.11487
0.6045	7.95593
0.605	7.5531
0.6055	9.56726
0.606	5.84106
0.6065	3.42407
0.607	10.57434
0.6075	5.33752
0.608	7.15027
0.6085	8.35876
0.609	2.71912
0.6095	9.56726
0.61	2.21558
0.6105	6.3446
0.611	5.13611
0.6115	3.32336
0.612	5.43823
0.6125	6.04248
0.613	3.02124
0.6135	5.74036
0.614	4.63257
0.6145	3.8269
0.615	6.44531
0.6155	11.88354
0.616	5.94177
0.6165	8.15735
0.617	5.63965
0.6175	2.61841
0.618	0.30212
0.6185	3.8269
0.619	6.14319
0.6195	9.26514
0.62	7.45239
0.6205	5.84106
0.621	2.41699
0.6215	0.90637
0.622	1.00708
0.6225	1.51062
0.623	9.66797
0.6235	4.12903
0.624	5.33752
0.6245	2.61841
0.625	4.93469
0.6255	5.23682
0.626	-2.01416
0.6265	0.40283
0.627	6.84814
0.6275	5.94177
0.628	4.83398
0.6285	2.21558
0.629	8.66089
0.6295	7.95593
0.63	8.05664
0.6305	5.53894
0.631	3.32336
0.6315	2.31628
0.632	8.15735
0.6325	0.10071
0.633	6.54602
0.6335	8.05664
0.634	5.63965
0.6345	0.70496
0.635	2.5177
0.6355	-1.2085
0.636	5.43823
0.6365	0
0.637	1.81274
0.6375	-0.40283
0.638	5.0354
0.6385	1.00708
0.639	3.62549
0.6395	0.50354
0.64	7.95593
0.6405	10.57434
0.641	3.02124
0.6415	5.74036
0.642	5.84106
0.6425	3.7262
0.643	6.3446
0.6435	4.73328
0.644	6.44531
0.6445	5.94177
0.645	0.70496
0.6455	1.71204
0.646	2.92053
0.6465	2.71912
0.647	1.71204
0.6475	3.02124
0.648	3.02124
0.6485	6.64673
0.649	2.5177
0.6495	0.10071
0.65	2.71912
0.6505	0.20142
0.651	-1.00708
0.6515	3.12195
0.652	0.20142
0.6525	4.22974
0.653	5.33752
0.6535	9.36584
0.654	1.51062
0.6545	3.7262
0.655	1.71204
0.6555	1.2085
0.656	-0.40283
0.6565	2.31628
0.657	4.43115
0.6575	5.53894
0.658	-0.60425
0.6585	2.92053
0.659	1.81274
0.6595	3.92761
0.66	1.2085
0.6605	5.33752
0.661	8.66089
0.6615	3.12195
0.662	9.66797
0.6625	2.71912
0.663	1.51062
0.6635	1.71204
0.664	0.80566
0.6645	-0.10071
0.665	4.02832
0.6655	-1.00708
0.666	-1.81274
0.6665	1.71204
0.667	6.64673
0.6675	3.22266
0.668	8.96301
0.6685	1.81274
0.669	4.02832
0.6695	1.2085
0.67	5.84106
0.6705	8.8623
0.671	5.74036
0.6715	6.84814
0.672	7.25098
0.6725	4.63257
0.673	5.53894
0.6735	2.61841
0.674	4.33044
0.6745	3.92761
0.675	6.94885
0.6755	6.44531
0.676	4.02832
0.6765	2.21558
0.677	2.21558
0.6775	1.91345
0.678	7.85522
0.6785	1.51062
0.679	1.3092
0.6795	-0.10071
0.68	7.25098
0.6805	3.42407
0.681	5.53894
0.6815	5.63965
0.682	2.11487
0.6825	2.31628
0.683	1.10779
0.6835	-3.02124
0.684	7.85522
0.6845	5.0354
0.685	6.84814
0.6855	2.11487
0.686	-1.10779
0.6865	5.63965
0.687	0.20142
0.6875	5.43823
0.688	4.53186
0.6885	0.60425
0.689	4.43115
0.6895	4.63257
0.69	6.84814
0.6905	0.60425
0.691	7.95593
0.6915	11.07788
0.692	12.48779
0.6925	5.53894
0.693	6.64673
0.6935	6.84814
0.694	8.35876
0.6945	9.56726
0.695	6.54602
0.6955	1.3092
0.696	9.36584
0.6965	9.36584
0.697	6.84814
0.6975	5.84106
0.698	5.84106
0.6985	6.04248
0.699	1.71204
0.6995	4.53186
0.7	8.56018
0.7005	7.35168
0.701	8.56018
0.7015	4.33044
0.702	2.31628
0.7025	6.64673
0.703	1.91345
0.7035	7.25098
0.704	5.74036
0.7045	10.87646
0.705	7.25098
0.7055	9.06372
0.706	3.52478
0.7065	7.04956
0.707	4.02832
0.7075	8.96301
0.708	7.95593
0.7085	6.64673
0.709	3.92761
0.7095	6.84814
0.71	7.95593
0.7105	7.04956
0.711	9.66797
0.7115	5.33752
0.712	8.8623
0.7125	9.86938
0.713	3.12195
0.7135	4.22974
0.714	0.30212
0.7145	0.90637
0.715	8.35876
0.7155	5.53894
0.716	12.48779
0.7165	2.71912
0.717	6.04248
0.7175	8.7616
0.718	6.3446
0.7185	4.63257
0.719	4.83398
0.7195	7.04956
0.72	-2.11487
0.7205	1.71204
0.721	7.25098
0.7215	5.63965
0.722	6.44531
0.7225	6.54602
0.723	4.63257
0.7235	7.15027
0.724	0.70496
0.7245	1.10779
0.725	3.52478
0.7255	0.40283
0.726	1.81274
0.7265	3.92761
0.727	10.27222
0.7275	3.12195
0.728	2.5177
0.7285	2.01416
0.729	7.35168
