Domenico_Di_Fonza_Left_2.c3d  



Time(s):	C_L_bicipite(μV):
0.3945	18.93311
0.395	16.11328
0.3955	13.29346
0.396	15.00549
0.3965	13.19275
0.397	15.40833
0.3975	15.50903
0.398	7.35168
0.3985	2.81982
0.399	0.70496
0.3995	1.71204
0.4	5.23682
0.4005	-1.2085
0.401	-8.66089
0.4015	-7.95593
0.402	-6.94885
0.4025	-5.43823
0.403	-1.51062
0.4035	1.2085
0.404	5.84106
0.4045	2.61841
0.405	3.7262
0.4055	2.92053
0.406	1.40991
0.4065	3.52478
0.407	3.22266
0.4075	5.53894
0.408	4.02832
0.4085	7.45239
0.409	8.8623
0.4095	10.67505
0.41	9.16443
0.4105	4.83398
0.411	8.8623
0.4115	3.12195
0.412	13.09204
0.4125	11.38
0.413	11.58142
0.4135	12.5885
0.414	7.45239
0.4145	4.33044
0.415	3.42407
0.4155	-1.81274
0.416	-1.71204
0.4165	6.3446
0.417	6.94885
0.4175	5.94177
0.418	1.00708
0.4185	4.22974
0.419	5.74036
0.4195	7.5531
0.42	9.56726
0.4205	11.88354
0.421	11.17859
0.4215	10.97717
0.422	18.93311
0.4225	19.83948
0.423	21.3501
0.4235	12.99133
0.424	15.71045
0.4245	16.01257
0.425	13.59558
0.4255	8.45947
0.426	-6.84814
0.4265	-13.89771
0.427	-7.95593
0.4275	-1.51062
0.428	-2.21558
0.4285	-7.5531
0.429	-1.51062
0.4295	-1.71204
0.43	-1.51062
0.4305	3.7262
0.431	6.64673
0.4315	6.3446
0.432	2.21558
0.4325	-0.60425
0.433	-0.40283
0.4335	-1.10779
0.434	-1.91345
0.4345	-6.74744
0.435	-5.33752
0.4355	0.10071
0.436	2.92053
0.4365	-0.40283
0.437	8.56018
0.4375	4.73328
0.438	3.32336
0.4385	10.17151
0.439	7.95593
0.4395	10.0708
0.44	6.94885
0.4405	10.37292
0.441	7.5531
0.4415	10.47363
0.442	8.35876
0.4425	14.70337
0.443	14.60266
0.4435	15.30762
0.444	11.88354
0.4445	8.05664
0.445	-0.30212
0.4455	-3.22266
0.446	-2.31628
0.4465	-0.10071
0.447	-2.92053
0.4475	-0.50354
0.448	1.91345
0.4485	7.95593
0.449	7.35168
0.4495	6.44531
0.45	8.56018
0.4505	6.84814
0.451	5.0354
0.4515	9.97009
0.452	8.15735
0.4525	9.06372
0.453	0.90637
0.4535	5.53894
0.454	6.04248
0.4545	8.56018
0.455	7.5531
0.4555	5.13611
0.456	7.15027
0.4565	2.92053
0.457	8.25806
0.4575	5.74036
0.458	6.74744
0.4585	6.94885
0.459	6.3446
0.4595	6.54602
0.46	12.99133
0.4605	3.92761
0.461	0.10071
0.4615	3.02124
0.462	8.66089
0.4625	10.47363
0.463	9.86938
0.4635	14.19983
0.464	16.61682
0.4645	16.21399
0.465	13.797
0.4655	10.37292
0.466	7.15027
0.4665	4.73328
0.467	3.52478
0.4675	8.7616
0.468	2.41699
0.4685	-3.32336
0.469	-2.81982
0.4695	-2.31628
0.47	-1.71204
0.4705	-4.53186
0.471	-2.01416
0.4715	-1.61133
0.472	3.8269
0.4725	5.13611
0.473	3.52478
0.4735	-0.80566
0.474	0.70496
0.4745	-2.5177
0.475	3.62549
0.4755	0.10071
0.476	2.11487
0.4765	6.2439
0.477	5.0354
0.4775	7.04956
0.478	4.02832
0.4785	5.0354
0.479	2.41699
0.4795	-0.40283
0.48	1.40991
0.4805	2.31628
0.481	2.71912
0.4815	7.85522
0.482	6.64673
0.4825	6.74744
0.483	11.88354
0.4835	4.63257
0.484	8.8623
0.4845	7.45239
0.485	8.7616
0.4855	6.64673
0.486	5.23682
0.4865	9.66797
0.487	9.26514
0.4875	16.3147
0.488	9.56726
0.4885	11.38
0.489	12.18567
0.4895	14.09912
0.49	18.42957
0.4905	16.01257
0.491	9.16443
0.4915	-2.11487
0.492	-9.86938
0.4925	-18.32886
0.493	-24.87488
0.4935	-16.91895
0.494	-1.3092
0.4945	1.81274
0.495	-3.22266
0.4955	-2.01416
0.496	-3.52478
0.4965	0.90637
0.497	3.92761
0.4975	7.25098
0.498	9.56726
0.4985	6.44531
0.499	15.00549
0.4995	9.76868
0.5	8.96301
0.5005	7.35168
0.501	-3.7262
0.5015	6.2439
0.502	3.92761
0.5025	3.7262
0.503	1.61133
0.5035	3.02124
0.504	6.04248
0.5045	0.70496
0.505	1.71204
0.5055	5.0354
0.506	6.84814
0.5065	5.63965
0.507	7.65381
0.5075	5.33752
0.508	6.74744
0.5085	6.04248
0.509	-0.90637
0.5095	5.74036
0.51	2.31628
0.5105	7.25098
0.511	2.21558
0.5115	4.12903
0.512	7.04956
0.5125	7.95593
0.513	6.54602
0.5135	5.63965
0.514	6.04248
0.5145	8.35876
0.515	8.96301
0.5155	-0.10071
0.516	2.5177
0.5165	1.2085
0.517	3.22266
0.5175	6.54602
0.518	9.56726
0.5185	5.63965
0.519	14.80408
0.5195	13.39417
0.52	12.38708
0.5205	13.09204
0.521	13.59558
0.5215	18.8324
0.522	18.53027
0.5225	17.32178
0.523	12.89062
0.5235	1.61133
0.524	-4.12903
0.5245	-8.56018
0.525	-9.46655
0.5255	-15.81116
0.526	-10.37292
