Franco_Uliana_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.3125	0.10071
0.313	3.8269
0.3135	2.61841
0.314	3.42407
0.3145	5.13611
0.315	4.73328
0.3155	7.25098
0.316	9.06372
0.3165	7.65381
0.317	4.63257
0.3175	10.77576
0.318	5.33752
0.3185	2.5177
0.319	4.93469
0.3195	3.02124
0.32	3.62549
0.3205	0.30212
0.321	5.84106
0.3215	6.04248
0.322	10.87646
0.3225	7.5531
0.323	13.09204
0.3235	4.53186
0.324	0.70496
0.3245	8.25806
0.325	6.2439
0.3255	5.33752
0.326	12.89062
0.3265	9.97009
0.327	3.8269
0.3275	0.90637
0.328	-3.02124
0.3285	-3.52478
0.329	-8.05664
0.3295	-4.22974
0.33	2.81982
0.3305	1.00708
0.331	0
0.3315	-0.60425
0.332	-0.30212
0.3325	-4.63257
0.333	-2.41699
0.3335	-6.14319
0.334	-2.41699
0.3345	1.10779
0.335	-0.40283
0.3355	-3.22266
0.336	-7.65381
0.3365	-0.30212
0.337	-4.93469
0.3375	-2.21558
0.338	-3.62549
0.3385	4.02832
0.339	2.21558
0.3395	0.50354
0.34	3.92761
0.3405	0.50354
0.341	3.02124
0.3415	-1.10779
0.342	3.02124
0.3425	5.23682
0.343	3.62549
0.3435	10.47363
0.344	9.06372
0.3445	7.5531
0.345	8.25806
0.3455	0
0.346	-2.5177
0.3465	-3.62549
0.347	-3.42407
0.3475	0.30212
0.348	-4.63257
0.3485	-3.52478
0.349	3.52478
0.3495	0.10071
0.35	3.62549
0.3505	7.35168
0.351	10.87646
0.3515	1.3092
0.352	8.7616
0.3525	6.54602
0.353	10.37292
0.3535	15.50903
0.354	9.56726
0.3545	14.80408
0.355	16.11328
0.3555	29.91028
0.356	26.78833
0.3565	23.96851
0.357	23.56567
0.3575	18.12744
0.358	10.47363
0.3585	5.63965
0.359	1.71204
0.3595	-6.64673
0.36	-10.37292
0.3605	-9.76868
0.361	-11.48071
0.3615	-7.5531
0.362	-6.2439
0.3625	-1.81274
0.363	4.43115
0.3635	8.15735
0.364	1.3092
0.3645	3.12195
0.365	7.65381
0.3655	4.43115
0.366	7.15027
0.3665	7.15027
0.367	10.27222
0.3675	5.13611
0.368	5.33752
0.3685	-9.56726
0.369	-13.59558
0.3695	-28.50037
0.37	-30.81665
0.3705	-25.88196
0.371	-20.34302
0.3715	-16.21399
0.372	-10.17151
0.3725	-2.81982
0.373	-3.52478
0.3735	-1.81274
0.374	-4.22974
0.3745	2.31628
0.375	6.2439
0.3755	5.63965
0.376	11.58142
0.3765	16.51611
0.377	16.81824
0.3775	11.38
0.378	20.54443
0.3785	19.33594
0.379	17.01965
0.3795	21.65222
0.38	21.75293
0.3805	22.76001
0.381	21.24939
0.3815	25.47913
0.382	25.27771
0.3825	22.05505
0.383	20.1416
0.3835	24.27063
0.384	25.78125
0.3845	28.29895
0.385	26.08337
0.3855	25.57983
0.386	22.6593
0.3865	16.71753
0.387	12.48779
0.3875	4.93469
0.388	9.76868
0.3885	9.76868
0.389	5.33752
0.3895	8.25806
0.39	6.54602
0.3905	6.84814
0.391	-2.81982
0.3915	3.32336
0.392	1.81274
0.3925	0.10071
0.393	0.60425
0.3935	6.3446
0.394	13.29346
0.3945	9.26514
0.395	10.37292
0.3955	9.66797
0.396	1.61133
0.3965	5.84106
0.397	5.63965
0.3975	6.54602
0.398	13.797
0.3985	6.54602
0.399	4.53186
0.3995	2.81982
0.4	5.84106
0.4005	5.53894
0.401	9.16443
0.4015	5.63965
0.402	6.64673
0.4025	10.17151
0.403	16.81824
0.4035	10.17151
0.404	9.16443
0.4045	10.0708
0.405	12.08496
0.4055	12.78992
0.406	14.60266
0.4065	18.93311
0.407	23.06213
0.4075	15.50903
0.408	16.61682
0.4085	13.69629
0.409	11.58142
0.4095	16.3147
0.41	12.68921
0.4105	6.14319
0.411	6.44531
0.4115	4.93469
0.412	3.22266
0.4125	4.02832
0.413	8.96301
0.4135	7.45239
0.414	2.31628
0.4145	-3.12195
0.415	-2.71912
0.4155	-0.90637
0.416	6.2439
0.4165	1.81274
0.417	1.81274
0.4175	3.92761
0.418	6.74744
0.4185	10.67505
0.419	9.06372
0.4195	7.04956
0.42	4.43115
0.4205	5.94177
0.421	-1.3092
0.4215	0.40283
0.422	-4.22974
0.4225	-2.31628
0.423	-1.91345
0.4235	-3.12195
0.424	2.41699
0.4245	6.74744
0.425	8.45947
0.4255	9.46655
0.426	9.36584
0.4265	3.12195
0.427	5.23682
0.4275	4.53186
0.428	5.94177
0.4285	6.3446
0.429	7.35168
0.4295	6.94885
0.43	8.56018
0.4305	4.02832
0.431	10.27222
0.4315	6.2439
0.432	10.67505
0.4325	9.06372
0.433	2.5177
0.4335	-2.01416
0.434	4.02832
0.4345	5.23682
0.435	2.71912
0.4355	2.21558
0.436	3.52478
0.4365	8.05664
