Gabriele_Carluccio_Right_2.c3d  



Time(s):	C_R_bicipite(μV):
0.362	-1.81274
0.3625	-1.91345
0.363	-5.0354
0.3635	-9.16443
0.364	-7.5531
0.3645	-3.52478
0.365	-3.7262
0.3655	-3.22266
0.366	-2.11487
0.3665	-2.81982
0.367	-1.51062
0.3675	2.92053
0.368	5.23682
0.3685	5.33752
0.369	1.81274
0.3695	-2.31628
0.37	-0.30212
0.3705	2.11487
0.371	2.11487
0.3715	0
0.372	-0.70496
0.3725	-3.62549
0.373	2.5177
0.3735	-0.80566
0.374	-1.3092
0.3745	3.62549
0.375	1.61133
0.3755	1.00708
0.376	0.30212
0.3765	0.50354
0.377	-5.33752
0.3775	-7.95593
0.378	-7.15027
0.3785	-7.25098
0.379	-5.13611
0.3795	-1.3092
0.38	4.02832
0.3805	-3.22266
0.381	-5.53894
0.3815	-2.81982
0.382	0.20142
0.3825	-2.61841
0.383	2.21558
0.3835	-1.61133
0.384	-2.01416
0.3845	0.80566
0.385	3.42407
0.3855	1.00708
0.386	-6.84814
0.3865	-4.33044
0.387	-4.22974
0.3875	-7.15027
0.388	-4.33044
0.3885	-2.61841
0.389	1.71204
0.3895	2.71912
0.39	3.62549
0.3905	-1.00708
0.391	-1.00708
0.3915	6.2439
0.392	4.33044
0.3925	2.31628
0.393	4.53186
0.3935	5.74036
0.394	9.97009
0.3945	6.64673
0.395	1.2085
0.3955	-1.00708
0.396	5.94177
0.3965	4.12903
0.397	-1.40991
0.3975	-7.45239
0.398	-2.31628
0.3985	-5.53894
0.399	-10.87646
0.3995	-5.74036
0.4	-4.12903
0.4005	-1.00708
0.401	-9.36584
0.4015	-3.22266
0.402	-3.32336
0.4025	-5.43823
0.403	-7.45239
0.4035	-5.23682
0.404	-4.73328
0.4045	-4.43115
0.405	1.00708
0.4055	1.3092
0.406	2.21558
0.4065	-7.04956
0.407	5.43823
0.4075	-6.44531
0.408	-2.41699
0.4085	-2.41699
0.409	-2.01416
0.4095	0.10071
0.41	1.91345
0.4105	1.2085
0.411	1.10779
0.4115	-8.7616
0.412	-1.2085
0.4125	1.10779
0.413	6.54602
0.4135	3.42407
0.414	1.91345
0.4145	0.10071
0.415	1.61133
0.4155	-1.51062
0.416	2.71912
0.4165	-0.10071
0.417	-0.60425
0.4175	0.50354
0.418	3.92761
0.4185	1.51062
0.419	4.12903
0.4195	0.90637
0.42	-1.71204
0.4205	6.44531
0.421	0.90637
0.4215	-3.02124
0.422	2.92053
0.4225	-2.21558
0.423	-4.02832
0.4235	0.30212
0.424	3.62549
0.4245	5.53894
0.425	0.60425
0.4255	-6.2439
0.426	-6.54602
0.4265	-7.95593
0.427	-0.60425
0.4275	1.51062
0.428	4.12903
0.4285	5.84106
0.429	8.7616
0.4295	6.54602
0.43	4.12903
0.4305	-0.60425
0.431	-2.5177
0.4315	-5.63965
0.432	0.10071
0.4325	-3.42407
0.433	-6.04248
0.4335	-1.91345
0.434	-6.3446
0.4345	-6.94885
0.435	-8.7616
0.4355	-4.22974
0.436	-3.62549
0.4365	-3.62549
0.437	-0.50354
0.4375	1.51062
0.438	-0.60425
0.4385	5.63965
0.439	7.35168
0.4395	6.14319
0.44	6.3446
0.4405	13.99841
0.441	8.66089
0.4415	4.63257
0.442	7.04956
0.4425	2.5177
0.443	1.51062
0.4435	1.2085
0.444	1.91345
0.4445	-1.71204
0.445	4.73328
0.4455	2.81982
0.446	4.12903
0.4465	10.17151
0.447	8.05664
0.4475	3.32336
0.448	0
0.4485	6.64673
0.449	2.92053
0.4495	4.33044
0.45	4.83398
0.4505	7.45239
0.451	1.51062
0.4515	0.70496
0.452	1.2085
0.4525	3.92761
0.453	1.51062
0.4535	6.14319
0.454	-0.90637
0.4545	-0.20142
0.455	-0.30212
0.4555	3.12195
0.456	5.13611
0.4565	1.51062
0.457	1.10779
0.4575	1.81274
0.458	0
0.4585	-0.30212
0.459	7.04956
0.4595	1.00708
0.46	5.63965
0.4605	1.00708
0.461	-2.61841
0.4615	-0.70496
0.462	5.53894
0.4625	-1.10779
0.463	-4.73328
0.4635	-3.22266
0.464	0
0.4645	4.73328
0.465	0.20142
0.4655	-0.90637
0.466	-7.45239
0.4665	-4.22974
0.467	2.71912
0.4675	-4.22974
0.468	-0.30212
0.4685	-0.90637
0.469	1.2085
0.4695	3.42407
0.47	3.8269
0.4705	1.91345
0.471	4.63257
0.4715	4.22974
0.472	3.7262
0.4725	-0.80566
0.473	0.30212
0.4735	4.22974
0.474	0.70496
0.4745	3.7262
0.475	-2.01416
0.4755	1.51062
0.476	-4.93469
0.4765	-0.80566
0.477	-0.20142
0.4775	-6.2439
0.478	-6.3446
0.4785	-3.42407
0.479	-2.5177
0.4795	-0.20142
0.48	0.60425
0.4805	-2.61841
0.481	-2.92053
0.4815	-5.63965
0.482	-0.60425
0.4825	1.61133
0.483	1.2085
0.4835	-1.2085
0.484	-1.71204
0.4845	-0.90637
0.485	-0.60425
0.4855	-5.23682
0.486	-1.51062
0.4865	1.91345
0.487	3.12195
0.4875	0.90637
0.488	4.33044
0.4885	-0.50354
0.489	-3.52478
0.4895	-6.04248
0.49	-3.62549
0.4905	2.21558
0.491	-3.02124
0.4915	0.30212
0.492	-6.14319
0.4925	-3.52478
0.493	1.10779
0.4935	5.23682
0.494	-4.83398
0.4945	3.12195
0.495	3.12195
0.4955	0.10071
0.496	-0.60425
0.4965	-4.83398
0.497	-5.94177
0.4975	-5.43823
0.498	-2.92053
0.4985	-1.10779
0.499	-1.81274
0.4995	-4.83398
0.5	-2.31628
0.5005	3.92761
0.501	-2.5177
0.5015	-1.00708
0.502	-3.52478
0.5025	-3.62549
0.503	-8.05664
0.5035	-5.0354
0.504	-3.22266
0.5045	-5.53894
0.505	-1.00708
0.5055	-2.5177
0.506	-4.33044
0.5065	-4.12903
0.507	1.10779
0.5075	-3.42407
0.508	0.50354
0.5085	-2.81982
0.509	-1.71204
0.5095	4.22974
0.51	1.61133
0.5105	-3.52478
0.511	-2.5177
0.5115	-8.96301
0.512	-2.5177
0.5125	-0.30212
0.513	6.04248
0.5135	9.36584
0.514	7.95593
0.5145	6.64673
0.515	3.12195
0.5155	-2.92053
0.516	-1.51062
0.5165	2.61841
0.517	3.02124
0.5175	0.80566
0.518	-0.20142
0.5185	-1.2085
0.519	-4.73328
0.5195	-2.71912
0.52	-2.81982
0.5205	-6.2439
0.521	-10.47363
0.5215	-9.26514
0.522	-12.28638
0.5225	-4.53186
0.523	-11.07788
0.5235	-7.85522
0.524	-3.22266
0.5245	-5.53894
0.525	-4.63257
0.5255	-5.0354
0.526	1.00708
0.5265	9.76868
0.527	8.56018
0.5275	18.8324
0.528	16.41541
0.5285	9.97009
0.529	10.37292
0.5295	5.94177
0.53	4.53186
0.5305	6.74744
0.531	3.42407
0.5315	-0.80566
0.532	-3.02124
0.5325	-0.40283
0.533	-3.52478
0.5335	-3.52478
0.534	-5.13611
0.5345	3.12195
0.535	2.11487
0.5355	1.40991
0.536	6.84814
0.5365	2.31628
0.537	3.02124
0.5375	-0.10071
0.538	-0.60425
0.5385	1.40991
0.539	2.01416
0.5395	-0.90637
0.54	-1.00708
0.5405	0.30212
0.541	4.02832
0.5415	-0.20142
0.542	-2.81982
0.5425	-2.81982
0.543	-1.71204
0.5435	2.5177
0.544	1.10779
0.5445	5.23682
0.545	-0.20142
0.5455	2.81982
0.546	-0.40283
0.5465	-1.61133
0.547	2.11487
0.5475	-1.61133
0.548	1.00708
0.5485	3.22266
0.549	4.73328
0.5495	3.42407
0.55	1.3092
0.5505	2.31628
0.551	-1.40991
0.5515	1.3092
0.552	-4.63257
0.5525	-9.46655
0.553	-5.84106
0.5535	-8.66089
0.554	-7.75452
0.5545	-6.2439
0.555	-3.8269
0.5555	-4.43115
0.556	-6.2439
0.5565	-5.0354
0.557	-0.90637
0.5575	-4.73328
0.558	-7.75452
0.5585	-2.21558
0.559	-1.61133
0.5595	-1.40991
0.56	-3.8269
0.5605	-5.53894
0.561	-1.91345
0.5615	-4.33044
0.562	-0.10071
0.5625	-2.31628
0.563	-4.12903
0.5635	1.3092
0.564	-3.12195
0.5645	-6.14319
0.565	-7.25098
0.5655	-7.85522
0.566	-5.53894
0.5665	-11.58142
0.567	-6.44531
0.5675	-8.25806
0.568	-10.17151
0.5685	-8.8623
0.569	-1.51062
0.5695	2.81982
0.57	2.81982
0.5705	3.52478
0.571	6.2439
0.5715	12.38708
0.572	4.22974
0.5725	6.3446
0.573	9.97009
0.5735	4.93469
0.574	3.32336
0.5745	-4.22974
0.575	-2.81982
0.5755	-0.90637
0.576	1.81274
0.5765	7.35168
0.577	4.63257
0.5775	4.53186
0.578	5.94177
0.5785	6.54602
0.579	2.61841
0.5795	0.90637
0.58	0.40283
0.5805	2.61841
0.581	0.20142
0.5815	1.91345
0.582	4.12903
0.5825	-0.70496
0.583	-3.8269
0.5835	-5.63965
0.584	-2.41699
0.5845	-7.45239
0.585	-0.80566
0.5855	-8.25806
0.586	-0.50354
0.5865	-0.50354
0.587	-2.01416
0.5875	-0.50354
0.588	-5.84106
0.5885	-7.15027
0.589	-1.40991
0.5895	-6.64673
0.59	-5.63965
0.5905	-1.51062
0.591	-7.65381
0.5915	-1.40991
0.592	-1.10779
0.5925	-2.31628
0.593	-2.92053
0.5935	-0.60425
0.594	-3.42407
0.5945	-1.40991
0.595	2.31628
0.5955	-0.80566
0.596	-1.2085
0.5965	-8.66089
0.597	-8.25806
0.5975	-3.52478
0.598	-2.71912
0.5985	-1.81274
0.599	-0.40283
0.5995	-2.61841
0.6	0.80566
0.6005	-1.61133
0.601	-5.63965
0.6015	-6.14319
0.602	-0.90637
0.6025	-1.3092
0.603	-0.40283
0.6035	-2.92053
0.604	-0.50354
0.6045	-0.80566
0.605	-4.83398
0.6055	-6.64673
0.606	-3.8269
0.6065	-8.25806
0.607	-3.8269
0.6075	-5.33752
0.608	-10.87646
0.6085	-2.01416
0.609	-2.41699
0.6095	-6.54602
0.61	-2.81982
0.6105	0.20142
0.611	-2.11487
0.6115	-3.62549
0.612	3.62549
0.6125	-1.10779
0.613	-4.12903
0.6135	-3.02124
0.614	1.61133
0.6145	2.01416
0.615	2.5177
0.6155	6.3446
0.616	7.45239
0.6165	3.12195
0.617	6.3446
0.6175	0.60425
0.618	2.81982
0.6185	1.91345
0.619	0.30212
0.6195	3.8269
0.62	3.32336
0.6205	-0.40283
0.621	-1.81274
0.6215	2.11487
0.622	4.63257
0.6225	2.61841
0.623	6.3446
0.6235	-0.20142
0.624	-5.23682
0.6245	-1.61133
0.625	2.5177
0.6255	5.0354
0.626	4.53186
0.6265	2.11487
0.627	5.63965
0.6275	-1.51062
0.628	1.2085
0.6285	2.81982
0.629	2.71912
0.6295	2.5177
0.63	-4.33044
0.6305	0.30212
0.631	-4.33044
0.6315	-4.43115
0.632	-8.66089
0.6325	-1.71204
0.633	-1.71204
0.6335	-1.3092
0.634	-0.20142
0.6345	0.50354
0.635	1.81274
0.6355	0.10071
0.636	-1.71204
0.6365	-3.22266
0.637	-6.2439
0.6375	-2.61841
0.638	-2.41699
0.6385	-5.0354
0.639	-3.32336
0.6395	-0.70496
0.64	-1.71204
0.6405	-2.81982
0.641	-2.01416
0.6415	-6.04248
0.642	-7.35168
0.6425	-4.63257
0.643	-2.11487
0.6435	2.71912
0.644	-3.52478
0.6445	0.30212
0.645	5.23682
0.6455	-0.20142
0.646	1.51062
0.6465	-7.75452
0.647	-3.12195
0.6475	-1.91345
0.648	-4.02832
0.6485	-0.70496
0.649	1.81274
0.6495	7.45239
0.65	8.05664
0.6505	3.92761
0.651	7.95593
0.6515	0.30212
0.652	-0.10071
0.6525	-3.52478
0.653	2.11487
0.6535	2.5177
0.654	2.61841
0.6545	0
0.655	-2.92053
0.6555	-0.80566
0.656	-3.02124
0.6565	-4.93469
0.657	-9.06372
0.6575	-9.26514
0.658	-6.84814
0.6585	-8.8623
0.659	-8.35876
0.6595	-8.56018
0.66	-10.47363
0.6605	-3.52478
0.661	-3.92761
0.6615	-3.32336
0.662	-7.85522
0.6625	1.51062
0.663	5.33752
0.6635	9.66797
0.664	13.797
0.6645	13.49487
0.665	14.80408
0.6655	7.45239
0.666	8.56018
0.6665	3.32336
0.667	0.70496
0.6675	5.13611
0.668	3.22266
0.6685	-1.51062
0.669	0.60425
0.6695	-0.90637
0.67	-1.2085
0.6705	-4.53186
0.671	-2.21558
0.6715	-5.84106
0.672	-2.71912
0.6725	-8.66089
0.673	-3.7262
0.6735	-2.81982
0.674	-2.11487
0.6745	-12.28638
0.675	-2.01416
0.6755	-2.21558
0.676	-3.22266
0.6765	-3.52478
0.677	-7.85522
0.6775	-12.78992
0.678	-6.54602
0.6785	-7.95593
0.679	-6.84814
0.6795	-10.0708
0.68	-11.98425
0.6805	-13.19275
0.681	-2.81982
0.6815	-5.74036
0.682	-1.51062
0.6825	3.62549
0.683	5.43823
0.6835	2.61841
0.684	2.61841
0.6845	2.21558
0.685	-4.33044
0.6855	3.62549
0.686	-0.90637
0.6865	6.2439
0.687	5.0354
0.6875	0.20142
0.688	0.10071
0.6885	-1.91345
0.689	0.40283
0.6895	-2.41699
0.69	0
0.6905	3.42407
0.691	3.52478
0.6915	-1.61133
0.692	-1.71204
0.6925	-2.31628
0.693	-1.81274
0.6935	-3.62549
0.694	-0.70496
0.6945	-0.10071
0.695	-2.31628
0.6955	-6.54602
