Leonardo_Garofalo_Right_2.c3d  



Time(s):	A_R_bicipite(μV):
0	0.80566
0.0005	5.63965
0.001	0.80566
0.0015	0.90637
0.002	-2.21558
0.0025	1.81274
0.003	4.22974
0.0035	4.73328
0.004	9.97009
0.0045	5.43823
0.005	3.7262
0.0055	10.27222
0.006	7.35168
0.0065	3.02124
0.007	7.45239
0.0075	7.35168
0.008	5.84106
0.0085	5.63965
0.009	-0.70496
0.0095	0.70496
0.01	3.12195
0.0105	4.93469
0.011	1.2085
0.0115	-2.21558
0.012	-2.5177
0.0125	8.25806
0.013	8.35876
0.0135	6.54602
0.014	3.22266
0.0145	3.62549
0.015	2.81982
0.0155	3.42407
0.016	1.81274
0.0165	3.92761
0.017	6.74744
0.0175	2.5177
0.018	6.54602
0.0185	-2.61841
0.019	0.80566
0.0195	3.22266
0.02	5.0354
0.0205	1.2085
0.021	-2.61841
0.0215	7.25098
0.022	-4.02832
0.0225	-0.40283
0.023	-3.32336
0.0235	-0.10071
0.024	-2.81982
0.0245	-1.10779
0.025	-1.40991
0.0255	5.33752
0.026	-1.3092
0.0265	7.45239
0.027	8.05664
0.0275	5.23682
0.028	7.65381
0.0285	6.44531
0.029	8.45947
0.0295	8.15735
0.03	12.99133
0.0305	5.53894
0.031	6.04248
0.0315	4.83398
0.032	5.94177
0.0325	6.14319
0.033	8.96301
0.0335	10.87646
0.034	5.74036
0.0345	4.02832
0.035	1.10779
0.0355	1.3092
0.036	2.11487
0.0365	7.35168
0.037	1.40991
0.0375	2.5177
0.038	4.43115
0.0385	0.70496
0.039	-0.90637
0.0395	0.90637
0.04	5.33752
0.0405	0.20142
0.041	0.50354
0.0415	5.84106
0.042	2.92053
0.0425	11.2793
0.043	6.64673
0.0435	6.14319
0.044	3.62549
0.0445	9.76868
0.045	3.8269
0.0455	7.75452
0.046	0.30212
0.0465	4.63257
0.047	3.32336
0.0475	4.63257
0.048	4.22974
0.0485	5.33752
0.049	1.10779
0.0495	2.11487
0.05	1.00708
0.0505	7.95593
0.051	9.46655
0.0515	8.96301
0.052	7.15027
0.0525	6.64673
0.053	12.89062
0.0535	16.71753
0.054	10.17151
0.0545	12.38708
0.055	10.37292
0.0555	11.48071
0.056	10.17151
0.0565	12.38708
0.057	10.47363
0.0575	8.05664
0.058	8.05664
0.0585	3.12195
0.059	4.83398
0.0595	5.63965
0.06	3.12195
0.0605	2.11487
0.061	9.97009
0.0615	7.25098
0.062	8.8623
0.0625	9.86938
0.063	9.16443
0.0635	10.77576
0.064	5.13611
0.0645	6.14319
0.065	1.81274
0.0655	2.81982
0.066	6.44531
0.0665	5.13611
0.067	3.22266
0.0675	8.66089
0.068	0.80566
0.0685	3.32336
0.069	-2.92053
0.0695	2.31628
0.07	1.81274
0.0705	3.22266
0.071	13.39417
0.0715	10.67505
0.072	10.37292
0.0725	8.15735
0.073	9.06372
0.0735	9.76868
0.074	10.27222
0.0745	12.89062
0.075	6.14319
0.0755	5.33752
0.076	5.43823
0.0765	-1.71204
0.077	-0.10071
0.0775	2.21558
0.078	5.13611
0.0785	3.02124
0.079	6.44531
0.0795	-0.30212
0.08	6.94885
0.0805	3.32336
0.081	6.94885
0.0815	4.73328
0.082	10.17151
0.0825	7.15027
0.083	5.74036
0.0835	9.97009
0.084	4.22974
0.0845	6.2439
0.085	5.63965
0.0855	11.88354
0.086	4.93469
0.0865	1.61133
0.087	5.74036
0.0875	8.15735
0.088	2.92053
0.0885	6.44531
0.089	-0.30212
0.0895	-0.40283
0.09	3.92761
0.0905	5.84106
0.091	6.94885
0.0915	9.36584
0.092	5.84106
0.0925	11.58142
0.093	7.85522
0.0935	7.15027
0.094	8.8623
0.0945	9.06372
0.095	4.93469
0.0955	7.65381
0.096	6.84814
0.0965	7.04956
0.097	4.63257
0.0975	1.71204
0.098	0.40283
0.0985	5.53894
0.099	2.21558
0.0995	7.75452
0.1	5.63965
0.1005	0.90637
0.101	3.22266
0.1015	-4.93469
0.102	2.81982
0.1025	1.3092
0.103	0.60425
0.1035	-1.51062
0.104	-1.81274
0.1045	0.40283
0.105	-0.80566
0.1055	-0.90637
0.106	5.23682
0.1065	3.12195
0.107	1.91345
0.1075	1.91345
0.108	7.04956
0.1085	-0.60425
0.109	-0.60425
0.1095	7.65381
0.11	5.94177
0.1105	4.93469
0.111	4.43115
0.1115	7.65381
0.112	0.40283
0.1125	2.31628
0.113	2.81982
0.1135	2.81982
0.114	4.53186
0.1145	0.10071
0.115	-4.12903
0.1155	0
0.116	0.90637
0.1165	-2.11487
0.117	1.40991
0.1175	5.13611
0.118	2.31628
0.1185	2.21558
0.119	-0.90637
0.1195	1.3092
0.12	-0.70496
0.1205	3.8269
0.121	2.21558
0.1215	5.13611
0.122	4.33044
0.1225	-0.80566
0.123	4.33044
0.1235	7.5531
0.124	1.71204
0.1245	2.81982
0.125	2.61841
0.1255	5.63965
0.126	8.7616
0.1265	7.35168
0.127	1.40991
0.1275	4.02832
0.128	3.32336
0.1285	1.81274
0.129	5.13611
0.1295	7.45239
0.13	4.83398
0.1305	8.8623
0.131	0.10071
0.1315	3.62549
0.132	5.33752
0.1325	3.32336
0.133	7.85522
0.1335	3.8269
0.134	5.23682
0.1345	-0.10071
0.135	5.43823
0.1355	6.54602
0.136	5.43823
0.1365	6.3446
0.137	12.78992
0.1375	12.38708
0.138	11.88354
0.1385	7.45239
0.139	13.39417
0.1395	6.54602
0.14	8.66089
0.1405	6.44531
0.141	8.96301
0.1415	8.35876
0.142	10.87646
0.1425	6.74744
0.143	8.25806
0.1435	6.44531
0.144	7.35168
0.1445	4.53186
0.145	8.96301
0.1455	6.14319
0.146	5.33752
0.1465	8.66089
0.147	9.26514
0.1475	5.84106
0.148	6.84814
0.1485	8.25806
0.149	9.16443
0.1495	7.85522
0.15	6.74744
0.1505	5.94177
0.151	7.65381
0.1515	7.15027
0.152	7.04956
0.1525	7.75452
0.153	9.86938
0.1535	8.8623
0.154	8.45947
0.1545	8.05664
0.155	13.59558
0.1555	14.60266
0.156	7.45239
0.1565	5.43823
0.157	11.68213
0.1575	4.63257
0.158	15.50903
0.1585	10.87646
0.159	12.5885
0.1595	13.99841
0.16	10.57434
0.1605	9.06372
0.161	6.84814
0.1615	11.38
0.162	14.90479
0.1625	14.80408
0.163	11.38
0.1635	9.56726
0.164	7.95593
0.1645	8.96301
0.165	9.06372
0.1655	11.2793
0.166	6.74744
0.1665	8.25806
0.167	9.06372
0.1675	9.56726
0.168	12.48779
0.1685	12.48779
0.169	14.50195
0.1695	5.84106
0.17	9.06372
0.1705	9.36584
0.171	13.49487
0.1715	13.39417
0.172	10.77576
0.1725	6.84814
0.173	11.2793
0.1735	11.58142
0.174	13.69629
0.1745	10.47363
0.175	10.57434
0.1755	14.40125
0.176	5.53894
0.1765	8.7616
0.177	8.66089
0.1775	5.94177
0.178	4.83398
0.1785	0.80566
0.179	1.71204
0.1795	1.81274
0.18	3.52478
0.1805	3.42407
0.181	2.92053
0.1815	2.31628
0.182	1.71204
0.1825	6.94885
0.183	3.02124
0.1835	8.8623
0.184	12.89062
0.1845	7.25098
0.185	10.27222
0.1855	7.45239
0.186	8.05664
0.1865	5.53894
0.187	6.2439
0.1875	8.66089
0.188	5.13611
0.1885	14.50195
0.189	13.59558
0.1895	9.26514
0.19	6.54602
0.1905	7.25098
0.191	9.56726
0.1915	10.97717
0.192	9.66797
0.1925	12.48779
0.193	5.43823
0.1935	4.93469
0.194	-1.51062
0.1945	-1.3092
0.195	-3.12195
0.1955	0.30212
0.196	-4.22974
0.1965	-9.16443
0.197	-6.3446
0.1975	-7.75452
0.198	-7.65381
0.1985	-0.10071
0.199	-5.33752
0.1995	-3.7262
0.2	-2.61841
0.2005	-2.01416
0.201	-0.70496
0.2015	1.2085
0.202	4.73328
0.2025	7.25098
0.203	7.35168
0.2035	5.0354
0.204	3.7262
0.2045	8.05664
0.205	9.56726
0.2055	5.74036
0.206	6.54602
0.2065	9.76868
0.207	12.38708
0.2075	8.7616
0.208	7.35168
0.2085	6.2439
0.209	6.2439
0.2095	9.46655
0.21	10.17151
0.2105	9.76868
0.211	8.56018
0.2115	3.02124
0.212	2.61841
0.2125	2.01416
0.213	6.44531
0.2135	7.5531
0.214	5.43823
0.2145	4.53186
0.215	5.84106
0.2155	0.90637
0.216	0
0.2165	2.11487
0.217	-2.31628
0.2175	-4.22974
0.218	-6.2439
0.2185	0.70496
0.219	-1.2085
0.2195	1.81274
0.22	-5.53894
0.2205	-4.83398
0.221	-0.60425
0.2215	-1.71204
0.222	-3.32336
0.2225	-0.20142
0.223	-4.73328
