Leonardo_Garofalo_Right_4.c3d  



Time(s):	A_R_bicipite(μV):
0.283	11.17859
0.2835	10.87646
0.284	13.49487
0.2845	14.90479
0.285	14.90479
0.2855	13.19275
0.286	15.81116
0.2865	16.51611
0.287	16.51611
0.2875	17.92603
0.288	16.71753
0.2885	20.74585
0.289	16.11328
0.2895	14.60266
0.29	16.81824
0.2905	21.65222
0.291	18.63098
0.2915	16.41541
0.292	12.08496
0.2925	17.12036
0.293	13.99841
0.2935	16.61682
0.294	16.11328
0.2945	12.28638
0.295	13.09204
0.2955	13.49487
0.296	19.33594
0.2965	20.84656
0.297	17.42249
0.2975	15.40833
0.298	16.51611
0.2985	21.04797
0.299	17.92603
0.2995	25.57983
0.3	22.25647
0.3005	21.75293
0.301	20.1416
0.3015	19.63806
0.302	17.32178
0.3025	19.73877
0.303	15.60974
0.3035	15.60974
0.304	19.73877
0.3045	15.81116
0.305	21.65222
0.3055	18.53027
0.306	18.93311
0.3065	18.32886
0.307	17.82532
0.3075	21.55151
0.308	19.94019
0.3085	20.04089
0.309	13.19275
0.3095	20.74585
0.31	13.59558
0.3105	18.73169
0.311	16.61682
0.3115	16.51611
0.312	11.2793
0.3125	9.86938
0.313	16.11328
0.3135	15.91187
0.314	15.60974
0.3145	10.77576
0.315	13.89771
0.3155	11.98425
0.316	11.78284
0.3165	13.29346
0.317	13.797
0.3175	14.40125
0.318	13.89771
0.3185	9.56726
0.319	9.56726
0.3195	9.36584
0.32	1.2085
0.3205	-3.52478
0.321	3.52478
0.3215	4.43115
0.322	1.40991
0.3225	1.91345
0.323	4.83398
0.3235	5.13611
0.324	9.36584
0.3245	18.22815
0.325	12.08496
0.3255	13.797
0.326	13.09204
0.3265	17.12036
0.327	11.88354
0.3275	15.91187
0.328	17.12036
0.3285	18.02673
0.329	21.75293
0.3295	22.6593
0.33	20.74585
0.3305	18.22815
0.331	20.1416
0.3315	18.32886
0.332	17.32178
0.3325	20.64514
0.333	15.1062
0.3335	17.82532
0.334	14.40125
0.3345	19.03381
0.335	20.94727
0.3355	19.13452
0.336	16.81824
0.3365	20.04089
0.337	16.91895
0.3375	16.41541
0.338	17.6239
0.3385	20.84656
0.339	16.91895
0.3395	21.95435
0.34	17.01965
0.3405	18.12744
0.341	15.71045
0.3415	13.89771
0.342	14.90479
0.3425	12.08496
0.343	14.60266
0.3435	14.60266
0.344	12.68921
0.3445	11.2793
0.345	16.11328
0.3455	19.33594
0.346	16.3147
0.3465	13.39417
0.347	17.6239
0.3475	13.09204
0.348	18.93311
0.3485	18.02673
0.349	16.81824
0.3495	17.42249
0.35	18.73169
0.3505	14.09912
0.351	26.58691
0.3515	22.25647
0.352	21.14868
0.3525	19.03381
0.353	21.14868
0.3535	24.57275
0.354	22.05505
0.3545	23.46497
0.355	24.16992
0.3555	24.37134
0.356	24.16992
0.3565	28.60107
0.357	21.24939
0.3575	14.70337
0.358	17.12036
0.3585	8.96301
0.359	10.27222
0.3595	3.92761
0.36	4.53186
0.3605	7.85522
0.361	9.76868
0.3615	11.48071
0.362	11.68213
0.3625	10.17151
0.363	8.96301
0.3635	4.63257
0.364	3.8269
0.3645	3.12195
0.365	10.57434
0.3655	10.27222
0.366	10.0708
0.3665	9.46655
0.367	11.48071
0.3675	8.35876
0.368	6.14319
0.3685	10.27222
0.369	13.29346
0.3695	12.18567
0.37	17.72461
0.3705	14.50195
0.371	14.70337
0.3715	17.01965
0.372	13.09204
0.3725	9.76868
0.373	11.2793
0.3735	16.91895
0.374	13.09204
0.3745	17.6239
0.375	16.61682
0.3755	12.89062
0.376	5.94177
0.3765	18.53027
0.377	18.73169
0.3775	16.81824
