Cristian_Larivera_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.24	1.00708
0.2405	-5.94177
0.241	-4.43115
0.2415	-5.84106
0.242	-8.66089
0.2425	-6.04248
0.243	-5.33752
0.2435	0.70496
0.244	-3.92761
0.2445	1.2085
0.245	6.94885
0.2455	12.08496
0.246	12.5885
0.2465	24.47205
0.247	18.53027
0.2475	18.93311
0.248	25.27771
0.2485	21.24939
0.249	15.81116
0.2495	7.25098
0.25	0.20142
0.2505	-4.53186
0.251	-8.05664
0.2515	-11.17859
0.252	-7.85522
0.2525	0.90637
0.253	7.35168
0.2535	3.12195
0.254	7.75452
0.2545	4.22974
0.255	9.97009
0.2555	13.69629
0.256	9.46655
0.2565	7.04956
0.257	0.50354
0.2575	-4.93469
0.258	-3.32336
0.2585	-3.02124
0.259	-7.95593
0.2595	-8.7616
0.26	-8.8623
0.2605	-10.17151
0.261	-10.27222
0.2615	-4.93469
0.262	4.43115
0.2625	4.22974
0.263	14.60266
0.2635	11.2793
0.264	11.07788
0.2645	11.48071
0.265	7.15027
0.2655	10.0708
0.266	5.74036
0.2665	4.43115
0.267	8.45947
0.2675	4.12903
0.268	8.45947
0.2685	7.15027
0.269	15.50903
0.2695	15.40833
0.27	11.58142
0.2705	1.81274
0.271	8.8623
0.2715	4.93469
0.272	7.45239
0.2725	14.70337
0.273	11.2793
0.2735	9.66797
0.274	7.65381
0.2745	9.66797
0.275	9.56726
0.2755	14.09912
0.276	10.57434
0.2765	7.45239
0.277	0.40283
0.2775	0.20142
0.278	-6.64673
0.2785	-6.94885
0.279	2.41699
0.2795	1.51062
0.28	5.84106
0.2805	4.43115
0.281	2.61841
0.2815	2.31628
0.282	5.43823
0.2825	0.30212
0.283	0.20142
0.2835	1.40991
0.284	-2.11487
0.2845	-8.25806
0.285	-3.92761
0.2855	-1.2085
0.286	-1.91345
0.2865	2.92053
0.287	1.51062
0.2875	-0.60425
0.288	10.27222
0.2885	7.04956
0.289	12.28638
0.2895	12.99133
0.29	10.57434
0.2905	9.06372
0.291	3.22266
0.2915	-4.22974
0.292	-4.83398
0.2925	-18.32886
0.293	-23.46497
0.2935	-16.3147
0.294	-10.27222
0.2945	-7.15027
0.295	4.53186
0.2955	15.20691
0.296	14.40125
0.2965	21.3501
0.297	26.88904
0.2975	19.33594
0.298	17.32178
0.2985	18.02673
0.299	16.3147
0.2995	12.18567
0.3	4.22974
0.3005	1.10779
0.301	-0.10071
0.3015	-5.53894
0.302	-7.85522
0.3025	-5.63965
0.303	-3.22266
0.3035	-1.40991
0.304	0.60425
0.3045	2.71912
0.305	4.53186
0.3055	2.31628
0.306	2.71912
0.3065	12.38708
0.307	15.30762
0.3075	12.5885
0.308	12.78992
0.3085	11.68213
0.309	15.1062
0.3095	8.25806
0.31	4.33044
0.3105	-1.2085
0.311	-3.92761
0.3115	-1.91345
0.312	6.2439
0.3125	2.11487
0.313	3.22266
0.3135	8.56018
0.314	4.12903
0.3145	2.31628
0.315	1.51062
0.3155	7.04956
0.316	11.98425
