Franco_Uliana_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.195	26.58691
0.1955	33.03223
0.196	38.36975
0.1965	55.79224
0.197	60.02197
0.1975	60.12268
0.198	53.97949
0.1985	49.74976
0.199	37.96692
0.1995	35.65063
0.2	27.79541
0.2005	18.02673
0.201	2.92053
0.2015	-6.3446
0.202	-24.37134
0.2025	-40.78674
0.203	-53.77808
0.2035	-64.45312
0.204	-63.54675
0.2045	-67.27295
0.205	-63.74817
0.2055	-53.17383
0.206	-47.03064
0.2065	-40.98816
0.207	-34.74426
0.2075	-23.36426
0.208	-6.3446
0.2085	6.44531
0.209	14.50195
0.2095	13.69629
0.21	24.06921
0.2105	22.35718
0.211	23.66638
0.2115	9.56726
0.212	-12.68921
0.2125	-16.61682
0.213	-20.64514
0.2135	-23.8678
0.214	-18.42957
0.2145	-15.71045
0.215	-14.60266
0.2155	-18.73169
0.216	-15.71045
0.2165	-5.0354
0.217	0
0.2175	4.22974
0.218	4.12903
0.2185	4.93469
0.219	5.63965
0.2195	8.05664
0.22	2.61841
0.2205	6.74744
0.221	4.12903
0.2215	-6.64673
0.222	-5.53894
0.2225	-9.56726
0.223	-5.63965
0.2235	-9.56726
0.224	-12.99133
0.2245	-2.5177
0.225	-4.53186
0.2255	-7.5531
0.226	-2.71912
0.2265	-7.25098
0.227	-1.71204
0.2275	-2.61841
0.228	-1.10779
0.2285	4.53186
0.229	9.06372
0.2295	7.65381
0.23	5.43823
0.2305	8.56018
0.231	5.63965
0.2315	2.31628
0.232	10.97717
0.2325	14.19983
0.233	15.20691
0.2335	17.32178
0.234	27.59399
0.2345	21.04797
0.235	25.177
0.2355	25.07629
0.236	29.30603
0.2365	20.54443
0.237	22.76001
0.2375	15.30762
0.238	11.2793
0.2385	6.54602
0.239	5.84106
0.2395	-0.80566
0.24	0.90637
0.2405	-14.09912
0.241	-16.91895
0.2415	-20.64514
0.242	-18.42957
0.2425	-5.13611
0.243	18.8324
0.2435	47.23206
0.244	74.82605
0.2445	98.29102
0.245	123.66943
0.2455	134.74731
0.246	144.11316
0.2465	145.12024
0.247	131.42395
0.2475	107.85828
0.248	74.12109
0.2485	36.65771
0.249	1.61133
0.2495	-40.68604
0.25	-79.45862
0.2505	-107.75757
0.251	-127.09351
0.2515	-127.29492
0.252	-120.04395
0.2525	-116.21704
0.253	-109.06677
0.2535	-85.09827
0.254	-66.06445
0.2545	-45.41931
0.255	-20.54443
0.2555	-2.01416
0.256	5.33752
0.2565	10.87646
0.257	18.02673
0.2575	21.55151
0.258	23.16284
0.2585	27.19116
0.259	31.11877
0.2595	31.62231
0.26	36.65771
0.2605	36.85913
0.261	41.69312
0.2615	35.75134
0.262	37.96692
0.2625	26.3855
0.263	22.45789
0.2635	12.48779
0.264	12.5885
0.2645	7.15027
0.265	10.67505
0.2655	5.84106
0.266	1.51062
0.2665	0.70496
0.267	8.56018
0.2675	12.68921
