Gianluca_La_Polta_Left_1.c3d  



Time(s):	A_R_bicipite(μV):
0.466	0.20142
0.4665	2.11487
0.467	7.15027
0.4675	3.7262
0.468	-2.01416
0.4685	-0.10071
0.469	3.62549
0.4695	7.65381
0.47	8.15735
0.4705	9.16443
0.471	2.01416
0.4715	1.51062
0.472	8.15735
0.4725	5.74036
0.473	9.76868
0.4735	6.64673
0.474	2.01416
0.4745	5.0354
0.475	3.8269
0.4755	3.12195
0.476	7.5531
0.4765	5.33752
0.477	7.35168
0.4775	4.63257
0.478	5.0354
0.4785	6.14319
0.479	5.84106
0.4795	5.23682
0.48	8.45947
0.4805	3.32336
0.481	8.15735
0.4815	9.16443
0.482	5.23682
0.4825	11.68213
0.483	7.85522
0.4835	12.89062
0.484	6.44531
0.4845	5.63965
0.485	13.09204
0.4855	9.97009
0.486	7.85522
0.4865	11.48071
0.487	19.23523
0.4875	11.38
0.488	6.54602
0.4885	8.35876
0.489	7.5531
0.4895	7.75452
0.49	4.93469
0.4905	7.85522
0.491	16.71753
0.4915	10.17151
0.492	3.7262
0.4925	7.04956
0.493	0.10071
0.4935	2.61841
0.494	2.31628
0.4945	3.32336
0.495	2.5177
0.4955	6.14319
0.496	4.12903
0.4965	5.74036
0.497	18.93311
0.4975	32.83081
0.498	38.16833
0.4985	34.44214
0.499	32.22656
0.4995	23.46497
0.5	21.14868
0.5005	13.49487
0.501	9.76868
0.5015	11.58142
0.502	2.81982
0.5025	1.91345
0.503	-2.5177
0.5035	-2.31628
0.504	-5.0354
0.5045	0.80566
0.505	2.41699
0.5055	4.83398
0.506	5.74036
0.5065	3.8269
0.507	3.62549
0.5075	2.11487
0.508	-5.63965
0.5085	-1.81274
0.509	-6.64673
0.5095	-10.17151
0.51	-16.11328
0.5105	-18.32886
0.511	-20.1416
0.5115	-15.91187
0.512	-23.66638
0.5125	-24.67346
0.513	-16.41541
0.5135	-9.26514
0.514	-6.84814
0.5145	-2.01416
0.515	4.93469
0.5155	11.98425
0.516	10.0708
0.5165	11.2793
0.517	9.66797
0.5175	11.68213
0.518	15.40833
0.5185	11.07788
0.519	9.46655
0.5195	9.26514
0.52	10.27222
0.5205	11.2793
0.521	13.19275
0.5215	16.41541
0.522	16.01257
0.5225	15.50903
0.523	17.92603
0.5235	21.45081
0.524	30.71594
0.5245	14.60266
0.525	2.71912
0.5255	-5.43823
0.526	-1.81274
0.5265	-4.33044
0.527	1.2085
0.5275	7.04956
0.528	13.49487
0.5285	23.66638
0.529	24.77417
0.5295	19.73877
0.53	17.52319
0.5305	16.91895
0.531	8.8623
0.5315	3.7262
0.532	-2.21558
0.5325	-4.43115
0.533	-2.11487
0.5335	-15.20691
0.534	-22.55859
0.5345	-26.18408
0.535	-21.55151
0.5355	-12.68921
0.536	-7.5531
0.5365	-14.90479
0.537	-12.5885
0.5375	-6.04248
0.538	0.50354
0.5385	-8.56018
0.539	1.00708
0.5395	6.14319
0.54	7.85522
0.5405	10.17151
0.541	15.81116
0.5415	14.60266
0.542	12.18567
0.5425	9.16443
0.543	17.22107
0.5435	14.90479
0.544	16.41541
0.5445	13.29346
0.545	10.27222
0.5455	12.99133
0.546	7.04956
0.5465	9.97009
0.547	9.66797
0.5475	6.3446
0.548	2.92053
0.5485	3.42407
0.549	7.25098
0.5495	8.66089
0.55	11.38
0.5505	6.44531
0.551	8.45947
0.5515	13.89771
0.552	8.35876
0.5525	16.01257
0.553	10.67505
0.5535	5.23682
0.554	10.57434
0.5545	7.25098
0.555	5.0354
0.5555	7.95593
0.556	7.75452
0.5565	2.41699
0.557	1.00708
0.5575	3.52478
0.558	8.45947
0.5585	9.76868
0.559	11.88354
0.5595	9.46655
0.56	11.78284
0.5605	4.93469
0.561	5.33752
0.5615	8.56018
0.562	7.65381
0.5625	8.56018
0.563	6.74744
0.5635	10.0708
0.564	10.97717
0.5645	14.70337
0.565	14.90479
0.5655	14.50195
0.566	21.85364
0.5665	25.07629
0.567	31.82373
0.5675	30.01099
0.568	33.23364
0.5685	34.44214
0.569	24.27063
0.5695	17.22107
0.57	17.01965
0.5705	15.30762
0.571	15.1062
0.5715	12.38708
0.572	6.94885
0.5725	4.12903
0.573	4.22974
0.5735	20.1416
0.574	23.16284
0.5745	25.88196
0.575	21.04797
0.5755	15.40833
0.576	5.53894
0.5765	2.41699
0.577	-5.33752
0.5775	-9.26514
0.578	-20.24231
0.5785	-10.17151
0.579	11.38
0.5795	25.78125
0.58	29.40674
0.5805	20.54443
0.581	16.81824
0.5815	8.56018
0.582	1.10779
0.5825	-2.21558
0.583	-10.97717
0.5835	-27.39258
0.584	-28.9032
0.5845	-24.87488
0.585	-23.66638
0.5855	-19.23523
0.586	-21.3501
0.5865	-23.36426
0.587	-13.19275
0.5875	-8.05664
0.588	-4.83398
0.5885	-5.0354
0.589	-5.0354
0.5895	0.30212
0.59	-5.53894
0.5905	-10.77576
0.591	-7.75452
0.5915	-2.41699
0.592	0.60425
0.5925	-1.2085
0.593	4.83398
0.5935	7.25098
0.594	3.12195
0.5945	4.43115
0.595	5.13611
0.5955	6.64673
0.596	3.92761
0.5965	3.02124
0.597	4.12903
0.5975	7.25098
0.598	11.2793
0.5985	12.5885
0.599	8.45947
0.5995	4.02832
0.6	5.43823
0.6005	8.15735
0.601	11.07788
0.6015	13.29346
0.602	4.33044
0.6025	6.74744
0.603	5.74036
0.6035	7.95593
0.604	31.92444
0.6045	38.974
0.605	41.99524
0.6055	38.16833
0.606	37.06055
0.6065	36.15417
0.607	29.80957
0.6075	25.78125
0.608	19.53735
0.6085	14.60266
0.609	8.25806
0.6095	9.26514
0.61	8.96301
0.6105	9.36584
0.611	3.92761
0.6115	5.43823
0.612	5.63965
0.6125	8.96301
0.613	11.48071
0.6135	10.97717
0.614	19.23523
0.6145	20.04089
0.615	19.94019
0.6155	18.32886
0.616	15.81116
0.6165	19.13452
0.617	15.50903
0.6175	12.08496
0.618	14.60266
0.6185	10.77576
0.619	9.36584
0.6195	13.69629
0.62	11.98425
0.6205	16.81824
0.621	21.95435
0.6215	17.72461
0.622	14.70337
0.6225	16.61682
0.623	14.60266
0.6235	11.68213
0.624	11.48071
0.6245	8.15735
0.625	10.67505
0.6255	12.18567
0.626	10.47363
0.6265	5.43823
0.627	2.81982
0.6275	-0.50354
0.628	4.73328
0.6285	5.84106
0.629	4.02832
0.6295	0.70496
0.63	-1.61133
0.6305	2.71912
0.631	1.51062
0.6315	1.61133
0.632	5.13611
0.6325	-1.2085
0.633	-1.10779
0.6335	4.22974
0.634	5.84106
0.6345	8.05664
0.635	9.66797
0.6355	11.48071
0.636	9.36584
0.6365	10.17151
0.637	11.98425
0.6375	8.96301
0.638	0.60425
0.6385	-4.33044
0.639	-1.3092
0.6395	2.11487
0.64	-1.2085
0.6405	-2.01416
0.641	2.31628
0.6415	2.31628
0.642	0.70496
0.6425	5.63965
0.643	5.53894
0.6435	5.63965
0.644	10.47363
0.6445	11.68213
0.645	11.48071
0.6455	15.50903
0.646	13.49487
0.6465	5.63965
0.647	10.67505
0.6475	10.77576
0.648	8.25806
0.6485	10.67505
0.649	8.05664
0.6495	3.52478
0.65	0.90637
0.6505	8.66089
0.651	11.88354
0.6515	11.88354
0.652	9.26514
0.6525	10.87646
0.653	10.27222
0.6535	7.5531
0.654	3.8269
0.6545	1.61133
0.655	5.94177
0.6555	5.33752
0.656	10.57434
0.6565	11.07788
0.657	13.59558
0.6575	10.67505
0.658	12.99133
0.6585	17.72461
0.659	14.40125
0.6595	10.27222
0.66	15.30762
0.6605	10.37292
0.661	9.86938
0.6615	9.16443
0.662	9.26514
0.6625	8.8623
0.663	9.16443
0.6635	9.56726
0.664	8.96301
0.6645	6.14319
0.665	6.04248
0.6655	5.74036
0.666	-3.42407
0.6665	9.56726
0.667	9.97009
0.6675	10.67505
0.668	4.83398
0.6685	-5.33752
0.669	-10.67505
0.6695	-9.66797
0.67	-4.22974
0.6705	2.41699
0.671	2.41699
0.6715	3.12195
0.672	7.25098
0.6725	14.50195
0.673	22.55859
0.6735	21.55151
0.674	28.70178
0.6745	22.76001
0.675	18.12744
0.6755	16.21399
0.676	13.29346
0.6765	10.37292
0.677	3.92761
0.6775	13.797
0.678	15.91187
0.6785	13.69629
0.679	16.01257
0.6795	8.35876
0.68	6.04248
0.6805	3.32336
0.681	3.12195
0.6815	16.41541
0.682	41.08887
0.6825	54.58374
0.683	58.30994
0.6835	56.69861
0.684	55.08728
0.6845	49.0448
0.685	68.68286
0.6855	92.34924
0.686	96.67969
0.6865	86.70959
0.687	67.67578
0.6875	51.86462
0.688	28.39966
0.6885	-4.43115
0.689	-23.56567
0.6895	-48.84338
0.69	-68.78357
0.6905	-69.38782
0.691	-64.95667
0.6915	-57.10144
0.692	-58.10852
0.6925	-52.16675
0.693	-49.14551
0.6935	-48.44055
0.694	-44.71436
0.6945	-37.36267
0.695	-17.92603
0.6955	-7.65381
0.696	-7.65381
0.6965	-2.92053
0.697	0.80566
