Alessio_Russo_Left_1.c3d  



Time(s):	C_L_bicipite(μV):
0.2855	65.46021
0.286	68.58215
0.2865	65.56091
0.287	66.56799
0.2875	57.20215
0.288	47.7356
0.2885	32.12585
0.289	24.97559
0.2895	20.44373
0.29	12.08496
0.2905	2.31628
0.291	5.74036
0.2915	72.40906
0.292	141.49475
0.2925	146.12732
0.293	119.84253
0.2935	109.97314
0.294	114.4043
0.2945	98.49243
0.295	51.46179
0.2955	-3.7262
0.296	-52.771
0.2965	-92.44995
0.297	-126.18713
0.2975	-142.80396
0.298	-155.9967
0.2985	-147.94006
0.299	-149.04785
0.2995	-131.82678
0.3	-106.04553
0.3005	-78.65295
0.301	-56.90002
0.3015	-32.22656
0.302	-16.3147
0.3025	8.56018
0.303	28.19824
0.3035	36.85913
0.304	40.38391
0.3045	45.92285
0.305	32.7301
0.3055	18.73169
0.306	22.86072
0.3065	23.96851
0.307	17.52319
0.3075	24.27063
0.308	20.04089
0.3085	18.32886
0.309	15.50903
0.3095	18.63098
0.31	19.94019
0.3105	19.53735
0.311	21.95435
0.3115	43.60657
0.312	61.93542
0.3125	75.22888
0.313	75.4303
0.3135	59.1156
0.314	43.60657
0.3145	15.91187
0.315	-0.50354
0.3155	-17.82532
0.316	-35.34851
0.3165	-41.18958
0.317	-49.44763
0.3175	-53.77808
0.318	-50.85754
0.3185	-38.67188
0.319	-29.50745
0.3195	-23.8678
0.32	-25.68054
0.3205	-27.89612
0.321	-38.67188
0.3215	-39.07471
0.322	-37.66479
0.3225	-29.10461
0.323	-20.54443
0.3235	-3.12195
0.324	0.30212
0.3245	12.18567
0.325	11.98425
0.3255	7.5531
0.326	7.35168
0.3265	27.19116
0.327	34.14001
0.3275	39.77966
0.328	37.16125
0.3285	26.88904
0.329	17.72461
0.3295	5.84106
0.33	5.23682
0.3305	5.33752
0.331	2.61841
0.3315	0.80566
0.332	2.92053
0.3325	10.27222
0.333	16.71753
0.3335	19.53735
0.334	14.90479
0.3345	10.97717
0.335	5.94177
0.3355	13.19275
0.336	11.58142
0.3365	15.40833
0.337	13.69629
0.3375	20.74585
0.338	26.48621
0.3385	39.47754
0.339	38.67188
0.3395	34.34143
0.34	17.72461
0.3405	13.49487
0.341	8.45947
0.3415	2.71912
0.342	-7.04956
0.3425	-7.85522
0.343	-11.17859
0.3435	-14.80408
0.344	-18.73169
0.3445	-11.2793
0.345	-6.84814
0.3455	-5.0354
0.346	-1.40991
0.3465	-8.45947
0.347	-10.67505
0.3475	-0.20142
0.348	1.3092
0.3485	1.61133
0.349	0.80566
0.3495	-12.08496
0.35	-15.1062
0.3505	-22.76001
0.351	-22.76001
0.3515	-23.26355
0.352	-21.55151
0.3525	-19.83948
0.353	-18.22815
0.3535	-7.25098
0.354	2.81982
0.3545	10.47363
0.355	13.49487
0.3555	17.92603
0.356	18.42957
0.3565	22.6593
0.357	75.02747
0.3575	102.82288
0.358	99.49951
0.3585	88.82446
0.359	71.50269
0.3595	52.36816
0.36	29.00391
0.3605	3.32336
0.361	-19.23523
0.3615	-31.52161
0.362	-46.62781
0.3625	-54.18091
0.363	-54.88586
0.3635	-51.96533
0.364	-44.31152
0.3645	-31.92444
0.365	-17.82532
0.3655	23.76709
0.366	74.2218
0.3665	94.2627
0.367	84.79614
0.3675	51.05896
0.368	32.02515
0.3685	37.7655
0.369	47.8363
0.3695	35.34851
0.37	16.91895
0.3705	-1.61133
0.371	-8.35876
0.3715	29.40674
0.372	45.92285
0.3725	37.06055
0.373	12.38708
0.3735	-10.77576
0.374	-37.56409
0.3745	-69.58923
0.375	-84.19189
0.3755	-96.07544
0.376	-105.84412
0.3765	-110.77881
0.377	-102.31934
0.3775	-93.15491
0.378	-75.32959
0.3785	-62.23755
0.379	-50.55542
0.3795	-36.25488
0.38	-18.53027
0.3805	-1.71204
0.381	12.48779
0.3815	19.83948
0.382	28.9032
0.3825	28.70178
0.383	40.88745
0.3835	39.77966
0.384	45.41931
0.3845	46.42639
0.385	44.71436
0.3855	48.54126
0.386	43.70728
0.3865	37.96692
0.387	32.7301
0.3875	29.60815
0.388	32.7301
0.3885	30.2124
0.389	31.52161
0.3895	21.55151
0.39	20.04089
0.3905	22.45789
0.391	20.34302
0.3915	22.05505
0.392	22.45789
0.3925	26.18408
0.393	21.85364
0.3935	18.22815
0.394	17.12036
0.3945	9.76868
0.395	10.27222
0.3955	5.63965
0.396	-0.30212
0.3965	-4.53186
0.397	-3.32336
0.3975	-10.0708
0.398	9.36584
0.3985	30.01099
0.399	44.61365
0.3995	45.62073
0.4	33.33435
0.4005	19.73877
0.401	10.17151
0.4015	-2.31628
0.402	-11.07788
0.4025	-15.60974
0.403	-24.67346
0.4035	-26.88904
0.404	-21.04797
0.4045	-15.20691
0.405	-16.01257
0.4055	-16.91895
0.406	-18.63098
0.4065	-16.71753
0.407	-13.89771
0.4075	-12.5885
0.408	-8.7616
0.4085	-1.71204
0.409	2.71912
0.4095	1.91345
0.41	5.0354
0.4105	3.32336
0.411	13.39417
0.4115	14.60266
0.412	15.1062
0.4125	12.18567
0.413	3.22266
0.4135	-3.42407
0.414	-1.10779
0.4145	-8.45947
0.415	-11.07788
0.4155	-9.36584
0.416	22.15576
0.4165	48.74268
0.417	60.4248
0.4175	54.0802
0.418	43.60657
0.4185	31.82373
0.419	16.91895
0.4195	-0.30212
0.42	-11.17859
0.4205	-21.75293
0.421	-28.50037
0.4215	-32.83081
0.422	-31.72302
0.4225	-31.01807
0.423	-25.07629
0.4235	-14.40125
0.424	-4.12903
0.4245	0.80566
0.425	-2.92053
0.4255	6.74744
0.426	12.18567
0.4265	13.29346
0.427	8.96301
0.4275	6.74744
0.428	0.70496
0.4285	-9.66797
0.429	-9.26514
0.4295	-11.98425
0.43	-10.87646
0.4305	-3.32336
0.431	2.11487
0.4315	-2.21558
0.432	1.91345
0.4325	-3.02124
0.433	-3.02124
0.4335	-2.71912
0.434	4.63257
0.4345	-1.00708
0.435	-5.53894
0.4355	-7.5531
0.436	-1.51062
0.4365	55.79224
0.437	87.61597
0.4375	93.35632
0.438	75.4303
0.4385	61.02905
0.439	53.77808
0.4395	104.4342
0.44	127.29492
0.4405	106.34766
0.441	73.51685
0.4415	58.41064
0.442	54.98657
0.4425	37.06055
0.443	-3.22266
0.4435	-44.21082
0.444	-82.07703
0.4445	-113.69934
0.445	-128.50342
0.4455	-132.53174
0.446	-127.79846
0.4465	-69.08569
0.447	-30.61523
0.4475	-8.7616
0.448	-1.40991
0.4485	-1.51062
0.449	-4.22974
0.4495	-16.3147
0.45	-20.64514
0.4505	-20.44373
0.451	-23.76709
0.4515	-24.87488
0.452	-20.74585
0.4525	-7.85522
0.453	19.03381
0.4535	66.56799
0.454	93.15491
0.4545	98.69385
0.455	85.70251
0.4555	71.60339
0.456	46.62781
0.4565	19.83948
0.457	7.95593
0.4575	0.20142
0.458	-5.63965
0.4585	-4.22974
0.459	-14.40125
0.4595	-12.18567
0.46	-14.90479
0.4605	-17.82532
0.461	-13.49487
0.4615	-8.8623
0.462	-11.07788
0.4625	-2.41699
0.463	3.62549
0.4635	8.96301
0.464	11.2793
0.4645	21.14868
0.465	15.40833
0.4655	4.73328
0.466	7.15027
0.4665	10.37292
0.467	6.64673
0.4675	2.71912
0.468	7.25098
0.4685	4.93469
0.469	-0.90637
0.4695	-3.42407
0.47	-6.84814
0.4705	-7.15027
0.471	-10.17151
0.4715	-2.21558
0.472	5.53894
0.4725	13.69629
0.473	26.58691
0.4735	18.02673
0.474	9.66797
0.4745	4.12903
0.475	1.91345
0.4755	3.62549
0.476	2.81982
0.4765	-2.11487
0.477	0
0.4775	-0.80566
0.478	0.30212
0.4785	2.41699
0.479	-0.50354
0.4795	-3.02124
0.48	-15.30762
0.4805	-11.78284
0.481	-5.33752
0.4815	1.91345
0.482	1.00708
0.4825	8.8623
0.483	20.04089
0.4835	30.61523
0.484	37.86621
0.4845	35.34851
0.485	15.60974
0.4855	3.22266
0.486	-19.23523
0.4865	-28.80249
0.487	-39.47754
0.4875	-34.64355
0.488	-33.53577
0.4885	-19.53735
0.489	-12.28638
0.4895	0.30212
0.49	3.52478
0.4905	5.63965
0.491	2.71912
0.4915	5.94177
0.492	24.27063
0.4925	29.91028
0.493	34.44214
0.4935	39.57825
0.494	45.92285
0.4945	69.68994
0.495	85.70251
0.4955	81.47278
0.496	72.00623
0.4965	53.87878
0.497	35.44922
0.4975	18.73169
0.498	-4.22974
0.4985	-25.27771
0.499	-39.77966
0.4995	-53.87878
0.5	-60.02197
0.5005	-58.61206
0.501	-57.9071
0.5015	-45.72144
0.502	-14.80408
0.5025	50.95825
0.503	91.14075
0.5035	94.46411
0.504	78.14941
0.5045	53.37524
0.505	27.29187
0.5055	9.86938
0.506	-19.73877
0.5065	-47.7356
0.507	-59.92126
0.5075	-54.48303
0.508	-51.15967
0.5085	-44.11011
0.509	-33.43506
0.5095	-27.49329
0.51	-19.43665
0.5105	-13.19275
0.511	-2.31628
0.5115	-0.90637
0.512	3.22266
0.5125	13.99841
0.513	15.71045
0.5135	18.32886
0.514	14.80408
0.5145	14.80408
0.515	17.42249
0.5155	18.12744
0.516	6.44531
0.5165	-9.56726
0.517	25.68054
0.5175	60.52551
0.518	71.40198
0.5185	57.70569
0.519	42.90161
0.5195	27.99683
0.52	12.08496
0.5205	-5.13611
0.521	-28.29895
0.5215	-46.42639
0.522	-56.09436
0.5225	-54.38232
0.523	-58.41064
0.5235	-58.81348
0.524	-36.85913
0.5245	-5.33752
0.525	18.32886
0.5255	22.55859
0.526	24.16992
0.5265	18.63098
0.527	13.19275
0.5275	13.49487
0.528	15.71045
0.5285	22.15576
0.529	29.40674
0.5295	26.68762
0.53	33.63647
0.5305	43.80798
0.531	45.41931
0.5315	36.15417
0.532	33.53577
0.5325	27.39258
0.533	16.61682
0.5335	6.74744
0.534	9.06372
0.5345	7.75452
0.535	3.62549
0.5355	-2.61841
0.536	3.92761
0.5365	5.0354
0.537	10.57434
0.5375	6.04248
0.538	4.93469
0.5385	6.3446
0.539	6.04248
0.5395	0.40283
0.54	10.57434
0.5405	36.65771
0.541	64.95667
0.5415	84.19189
0.542	134.44519
0.5425	159.42078
0.543	159.92432
0.5435	125.98572
0.544	83.08411
0.5445	35.95276
0.545	-7.95593
0.5455	-42.8009
0.546	-81.47278
0.5465	-110.47668
0.547	-124.17297
0.5475	-121.35315
0.548	-112.99438
0.5485	-104.93774
