Niccolo_Morelli_Left_2.c3d  



Time(s):	Emg_1(μV):
0.093	15.20691
0.0935	16.3147
0.094	12.5885
0.0945	16.71753
0.095	24.06921
0.0955	34.94568
0.096	41.29028
0.0965	38.26904
0.097	42.09595
0.0975	41.39099
0.098	38.06763
0.0985	18.42957
0.099	17.42249
0.0995	5.13611
0.1	1.40991
0.1005	-4.83398
0.101	-7.45239
0.1015	-9.16443
0.102	-11.98425
0.1025	-8.56018
0.103	2.71912
0.1035	18.93311
0.104	28.39966
0.1045	25.47913
0.105	31.32019
0.1055	35.75134
0.106	38.77258
0.1065	42.7002
0.107	38.26904
0.1075	34.64355
0.108	30.01099
0.1085	20.54443
0.109	13.29346
0.1095	2.81982
0.11	-4.63257
0.1105	-16.21399
0.111	-17.92603
0.1115	-28.70178
0.112	-34.14001
0.1125	-33.9386
0.113	-33.73718
0.1135	-38.06763
0.114	-39.17542
0.1145	-33.33435
0.115	-33.53577
0.1155	-28.50037
0.116	-10.77576
0.1165	-2.11487
0.117	-0.70496
0.1175	13.09204
0.118	28.70178
0.1185	29.60815
0.119	39.67896
0.1195	71.50269
0.12	78.04871
0.1205	75.73242
0.121	65.25879
0.1215	48.23914
0.122	31.82373
0.1225	14.80408
0.123	2.31628
0.1235	-10.37292
0.124	-30.2124
0.1245	-34.03931
0.125	-45.62073
0.1255	-52.36816
0.126	-67.47437
0.1265	-65.46021
0.127	-54.28162
0.1275	-45.3186
0.128	-33.63647
0.1285	-30.2124
0.129	-31.32019
0.1295	-23.8678
0.13	-7.25098
0.1305	-1.61133
0.131	11.17859
0.1315	11.68213
0.132	9.26514
0.1325	12.28638
0.133	15.71045
0.1335	27.29187
0.134	40.1825
0.1345	51.26038
0.135	50.85754
0.1355	48.13843
0.136	48.03772
0.1365	50.354
0.137	44.51294
0.1375	42.19666
0.138	40.98816
0.1385	43.20374
0.139	29.91028
0.1395	10.27222
0.14	-3.32336
0.1405	-11.68213
0.141	-16.71753
0.1415	-24.77417
0.142	-26.3855
0.1425	-30.61523
0.143	-36.75842
0.1435	-22.6593
0.144	-21.24939
0.1445	-21.95435
0.145	-26.88904
0.1455	-25.98267
0.146	-23.06213
0.1465	-16.11328
0.147	-7.35168
0.1475	-3.52478
0.148	5.53894
0.1485	12.5885
0.149	15.20691
0.1495	15.60974
0.15	14.90479
0.1505	13.09204
0.151	12.48779
0.1515	12.68921
0.152	23.66638
0.1525	27.89612
0.153	28.39966
0.1535	33.43506
0.154	33.73718
0.1545	24.16992
0.155	25.98267
0.1555	26.3855
0.156	19.53735
0.1565	23.16284
0.157	22.45789
0.1575	29.00391
0.158	32.7301
0.1585	32.7301
0.159	39.88037
0.1595	39.98108
0.16	36.85913
0.1605	29.10461
0.161	18.32886
0.1615	9.06372
0.162	1.3092
0.1625	-4.93469
0.163	-3.7262
0.1635	1.2085
0.164	-4.12903
0.1645	-4.63257
0.165	-1.61133
0.1655	-5.94177
0.166	4.53186
0.1665	-3.32336
0.167	-5.84106
0.1675	-8.56018
0.168	-12.5885
0.1685	-18.12744
0.169	-23.96851
0.1695	-20.94727
0.17	-15.40833
0.1705	-12.28638
0.171	-14.80408
0.1715	-7.85522
0.172	0.10071
0.1725	13.09204
0.173	12.89062
0.1735	17.92603
0.174	14.09912
0.1745	21.3501
0.175	27.99683
0.1755	42.39807
0.176	47.13135
0.1765	44.31152
0.177	44.71436
0.1775	50.75684
0.178	54.88586
0.1785	43.40515
0.179	35.65063
0.1795	38.87329
0.18	46.92993
0.1805	48.23914
0.181	46.12427
0.1815	32.22656
0.182	21.95435
0.1825	6.04248
0.183	-0.70496
0.1835	-11.2793
0.184	-16.01257
0.1845	-26.3855
0.185	-30.51453
0.1855	-21.85364
0.186	-21.65222
0.1865	-12.99133
0.187	-8.96301
0.1875	-5.84106
0.188	-7.5531
0.1885	-21.3501
0.189	-16.41541
0.1895	-13.19275
0.19	-12.89062
0.1905	-12.5885
0.191	-12.99133
0.1915	-14.19983
0.192	-24.57275
0.1925	-29.30603
0.193	-32.83081
0.1935	-32.22656
0.194	-28.09753
0.1945	-40.38391
0.195	-33.23364
0.1955	-30.71594
0.196	-39.47754
0.1965	-30.81665
0.197	-32.42798
0.1975	-23.56567
0.198	-20.64514
0.1985	-9.56726
0.199	-0.70496
0.1995	-1.61133
0.2	12.68921
0.2005	20.1416
0.201	29.30603
0.2015	26.28479
0.202	23.76709
0.2025	17.72461
0.203	16.01257
0.2035	9.66797
0.204	3.12195
0.2045	-0.40283
0.205	-0.30212
0.2055	-0.50354
0.206	6.04248
0.2065	3.92761
0.207	9.97009
0.2075	8.7616
0.208	22.55859
0.2085	26.08337
0.209	14.50195
0.2095	19.23523
0.21	22.15576
0.2105	23.56567
0.211	33.23364
0.2115	43.90869
0.212	50.55542
0.2125	48.13843
0.213	49.44763
0.2135	47.33276
0.214	48.84338
0.2145	39.57825
0.215	29.40674
0.2155	21.75293
0.216	12.48779
0.2165	17.82532
0.217	19.03381
0.2175	18.73169
0.218	15.20691
0.2185	13.99841
0.219	7.25098
0.2195	5.23682
0.22	3.7262
0.2205	10.67505
0.221	11.2793
0.2215	4.43115
0.222	-6.04248
0.2225	-14.09912
0.223	-14.80408
0.2235	-15.71045
0.224	-13.19275
0.2245	-22.55859
0.225	-29.91028
0.2255	-25.68054
0.226	-9.56726
0.2265	9.56726
0.227	16.91895
0.2275	18.93311
0.228	27.79541
0.2285	16.21399
0.229	16.91895
0.2295	6.44531
0.23	-2.41699
0.2305	-6.3446
0.231	-10.17151
0.2315	-9.16443
0.232	-9.36584
0.2325	-7.25098
0.233	1.2085
0.2335	1.51062
0.234	-3.52478
0.2345	-2.71912
0.235	-9.06372
0.2355	-13.39417
0.236	-24.97559
0.2365	-20.94727
0.237	-26.28479
0.2375	-20.74585
0.238	-14.70337
0.2385	-8.15735
0.239	-4.43115
0.2395	4.73328
0.24	9.36584
0.2405	27.59399
0.241	31.01807
0.2415	23.46497
0.242	7.95593
0.2425	2.92053
0.243	1.00708
0.2435	3.52478
0.244	4.22974
0.2445	-0.20142
0.245	2.01416
0.2455	-1.00708
0.246	-2.11487
0.2465	10.57434
0.247	20.04089
0.2475	34.84497
0.248	37.36267
0.2485	46.42639
0.249	49.0448
0.2495	35.54993
0.25	36.4563
0.2505	26.28479
0.251	14.09912
0.2515	9.66797
0.252	-2.41699
0.2525	0.60425
0.253	6.44531
0.2535	1.10779
0.254	-1.2085
0.2545	-9.36584
0.255	-5.74036
0.2555	-13.797
0.256	-5.23682
0.2565	5.23682
0.257	15.50903
0.2575	18.73169
0.258	13.59558
0.2585	20.1416
0.259	25.78125
0.2595	27.49329
0.26	25.27771
0.2605	19.53735
0.261	18.12744
0.2615	13.19275
0.262	11.38
0.2625	13.69629
0.263	19.53735
0.2635	39.88037
0.264	40.48462
0.2645	50.55542
0.265	55.79224
0.2655	51.66321
0.266	47.03064
0.2665	45.72144
0.267	33.63647
0.2675	16.81824
0.268	-2.71912
0.2685	-10.67505
0.269	-32.7301
0.2695	-48.13843
0.27	-63.24463
0.2705	-65.3595
0.271	-53.27454
0.2715	-43.30444
0.272	-33.9386
0.2725	-19.43665
0.273	-14.80408
0.2735	-4.33044
0.274	-4.33044
0.2745	-3.62549
0.275	-4.63257
0.2755	-10.97717
0.276	-14.80408
0.2765	-18.63098
0.277	-8.05664
0.2775	-8.66089
0.278	-4.22974
0.2785	-15.71045
0.279	-19.43665
0.2795	-12.28638
0.28	-19.63806
0.2805	-24.06921
0.281	-43.50586
0.2815	-52.46887
0.282	-48.23914
0.2825	-39.37683
0.283	-30.31311
0.2835	-8.45947
0.284	15.50903
0.2845	17.42249
0.285	24.16992
0.2855	27.09045
0.286	28.60107
0.2865	25.47913
0.287	12.89062
0.2875	18.73169
0.288	18.22815
0.2885	15.71045
0.289	12.99133
0.2895	13.797
0.29	15.71045
0.2905	16.51611
0.291	21.55151
0.2915	21.14868
0.292	17.01965
0.2925	20.94727
0.293	34.34143
0.2935	32.62939
0.294	22.05505
0.2945	21.65222
0.295	13.29346
0.2955	10.47363
0.296	1.00708
0.2965	9.26514
0.297	4.63257
0.2975	-5.63965
0.298	-14.09912
0.2985	-11.78284
0.299	-21.65222
0.2995	-32.52869
0.3	-29.00391
0.3005	-30.2124
0.301	-33.33435
0.3015	-32.52869
0.302	-22.05505
0.3025	-27.29187
0.303	-25.177
0.3035	-11.58142
0.304	7.15027
0.3045	12.68921
0.305	13.89771
0.3055	18.73169
0.306	20.74585
0.3065	26.68762
0.307	26.58691
0.3075	18.32886
0.308	9.26514
0.3085	-0.70496
0.309	3.32336
0.3095	1.3092
0.31	0.70496
0.3105	0.40283
0.311	7.95593
0.3115	9.26514
0.312	8.45947
0.3125	7.95593
0.313	6.74744
0.3135	7.65381
0.314	9.97009
0.3145	14.19983
0.315	16.3147
0.3155	11.38
0.316	15.30762
0.3165	12.99133
0.317	12.18567
0.3175	12.89062
0.318	16.51611
0.3185	20.44373
0.319	33.43506
0.3195	34.84497
0.32	42.49878
0.3205	33.43506
0.321	28.29895
0.3215	17.52319
0.322	8.45947
0.3225	5.33752
0.323	-3.42407
0.3235	-0.70496
0.324	-8.15735
0.3245	-10.97717
0.325	-10.27222
0.3255	-6.84814
0.326	-1.40991
0.3265	4.73328
0.327	11.58142
0.3275	5.74036
0.328	-2.11487
0.3285	-3.12195
0.329	2.11487
0.3295	3.8269
0.33	-4.12903
0.3305	-1.61133
0.331	-2.21558
0.3315	3.7262
0.332	11.17859
0.3325	4.43115
0.333	-1.3092
0.3335	2.21558
0.334	-4.53186
0.3345	-6.2439
0.335	-6.3446
0.3355	-0.20142
0.336	11.2793
0.3365	1.71204
0.337	0.30212
0.3375	1.71204
0.338	1.51062
0.3385	15.60974
0.339	24.47205
0.3395	30.31311
0.34	26.3855
0.3405	27.59399
0.341	30.81665
0.3415	44.41223
0.342	62.33826
0.3425	74.2218
0.343	76.03455
0.3435	72.20764
0.344	57.8064
0.3445	52.67029
0.345	56.09436
0.3455	65.66162
0.346	56.09436
0.3465	54.78516
0.347	53.47595
0.3475	45.72144
0.348	43.10303
0.3485	27.89612
0.349	19.43665
0.3495	-0.90637
0.35	-29.10461
0.3505	-38.36975
0.351	-50.45471
0.3515	-56.5979
0.352	-64.75525
0.3525	-77.64587
0.353	-69.1864
0.3535	-62.13684
0.354	-69.99207
0.3545	-65.76233
0.355	-63.34534
0.3555	-54.68445
0.356	-39.27612
0.3565	-25.37842
0.357	-12.08496
0.3575	-3.8269
0.358	-1.40991
0.3585	-3.12195
0.359	-3.22266
0.3595	-4.73328
0.36	-2.92053
0.3605	-4.83398
0.361	-7.65381
0.3615	-3.22266
0.362	6.04248
0.3625	10.97717
0.363	22.86072
0.3635	33.73718
0.364	41.89453
0.3645	47.8363
0.365	63.14392
0.3655	82.47986
0.366	86.70959
0.3665	79.15649
0.367	64.85596
0.3675	52.46887
0.368	41.69312
0.3685	32.7301
0.369	17.82532
0.3695	2.31628
0.37	-14.70337
0.3705	-17.12036
0.371	-27.29187
0.3715	-31.01807
0.372	-39.17542
0.3725	-55.3894
0.373	-64.151
0.3735	-75.02747
0.374	-73.31543
0.3745	-69.1864
0.375	-63.44604
0.3755	-46.22498
0.376	-36.55701
0.3765	-22.45789
0.377	-9.76868
0.3775	-9.76868
0.378	15.71045
0.3785	28.39966
0.379	37.66479
0.3795	35.44922
0.38	27.99683
0.3805	24.97559
0.381	22.96143
0.3815	20.1416
0.382	17.72461
0.3825	26.08337
0.383	36.15417
0.3835	44.31152
0.384	56.19507
0.3845	59.71985
0.385	51.76392
0.3855	42.59949
0.386	32.02515
0.3865	24.06921
0.387	16.11328
0.3875	9.86938
0.388	-4.12903
0.3885	-12.38708
0.389	-13.59558
0.3895	-32.83081
0.39	-35.85205
0.3905	-45.11719
0.391	-53.77808
0.3915	-50.05188
0.392	-48.84338
0.3925	-39.07471
0.393	-26.28479
0.3935	-26.28479
0.394	-21.75293
0.3945	-11.98425
0.395	-11.98425
0.3955	-8.05664
0.396	-5.94177
0.3965	-0.60425
0.397	5.43823
0.3975	17.01965
0.398	29.10461
0.3985	34.14001
0.399	45.52002
0.3995	57.8064
0.4	67.67578
0.4005	82.07703
0.401	96.7804
0.4015	109.4696
0.402	118.63403
0.4025	123.16589
0.403	124.67651
0.4035	114.90784
0.404	110.6781
0.4045	99.3988
0.405	77.74658
0.4055	47.33276
0.406	23.26355
0.4065	6.44531
0.407	-9.56726
0.4075	-23.66638
0.408	-40.08179
0.4085	-60.82764
0.409	-73.41614
0.4095	-81.87561
0.41	-95.77332
0.4105	-117.92908
0.411	-123.46802
0.4115	-125.7843
0.412	-115.10925
0.4125	-102.92358
0.413	-96.37756
0.4135	-78.85437
0.414	-68.88428
0.4145	-57.30286
0.415	-35.75134
0.4155	-25.37842
0.416	-15.91187
0.4165	-8.96301
0.417	-3.02124
0.4175	3.22266
0.418	17.52319
0.4185	35.04639
0.419	60.52551
0.4195	74.72534
0.42	95.47119
0.4205	95.67261
0.421	91.64429
0.4215	87.01172
0.422	73.81897
0.4225	66.06445
0.423	52.771
0.4235	38.57117
0.424	31.52161
0.4245	22.05505
0.425	11.38
0.4255	-4.12903
0.426	-22.35718
0.4265	-41.18958
0.427	-51.46179
0.4275	-54.58374
0.428	-58.71277
0.4285	-66.26587
0.429	-63.14392
0.4295	-53.27454
0.43	-44.41223
0.4305	-33.13293
0.431	-12.89062
0.4315	3.32336
0.432	14.50195
0.4325	15.71045
0.433	12.68921
0.4335	8.96301
0.434	10.0708
0.4345	6.14319
0.435	4.22974
0.4355	3.22266
0.436	6.94885
0.4365	10.17151
0.437	18.93311
0.4375	20.44373
0.438	19.94019
0.4385	16.01257
0.439	13.39417
0.4395	13.99841
0.44	18.53027
0.4405	20.94727
0.441	27.49329
0.4415	27.79541
0.442	21.95435
0.4425	23.16284
0.443	19.83948
0.4435	26.08337
0.444	25.88196
0.4445	40.48462
0.445	51.05896
0.4455	53.77808
0.446	44.61365
0.4465	40.1825
0.447	26.68762
0.4475	15.30762
0.448	4.33044
0.4485	1.10779
0.449	14.50195
0.4495	40.1825
0.45	40.88745
0.4505	41.89453
0.451	52.16675
0.4515	39.98108
0.452	34.24072
0.4525	25.37842
0.453	17.82532
0.4535	20.34302
0.454	13.19275
0.4545	1.61133
0.455	-15.60974
0.4555	-24.37134
0.456	-28.29895
0.4565	-40.68604
0.457	-49.34692
0.4575	-64.05029
0.458	-66.87012
0.4585	-49.14551
0.459	-35.85205
0.4595	-20.04089
0.46	-17.82532
0.4605	-7.25098
0.461	2.61841
0.4615	-2.11487
0.462	-0.70496
0.4625	1.2085
0.463	-1.2085
0.4635	-10.27222
0.464	-6.14319
0.4645	-4.63257
0.465	8.56018
0.4655	8.7616
0.466	23.06213
0.4665	17.72461
0.467	21.45081
0.4675	24.87488
0.468	18.73169
0.4685	20.94727
0.469	16.3147
0.4695	6.94885
0.47	-2.5177
0.4705	-10.77576
0.471	-10.97717
0.4715	-10.57434
0.472	-7.85522
0.4725	-0.30212
0.473	3.42407
0.4735	17.12036
0.474	13.39417
0.4745	16.91895
0.475	22.45789
0.4755	25.98267
0.476	31.82373
0.4765	34.03931
0.477	38.36975
0.4775	46.32568
0.478	40.58533
0.4785	38.36975
0.479	36.95984
0.4795	36.35559
0.48	33.43506
0.4805	30.51453
0.481	45.82214
0.4815	54.48303
0.482	65.56091
0.4825	77.54517
0.483	74.82605
0.4835	69.48853
0.484	56.69861
0.4845	39.27612
0.485	20.04089
0.4855	13.39417
0.486	1.3092
0.4865	-13.39417
0.487	-24.87488
0.4875	-33.03223
0.488	-35.04639
0.4885	-35.75134
0.489	-30.2124
0.4895	-28.19824
0.49	-26.98975
0.4905	-43.10303
0.491	-56.09436
0.4915	-80.16357
0.492	-77.54517
0.4925	-66.16516
0.493	-58.61206
0.4935	-51.05896
0.494	-54.68445
0.4945	-45.92285
0.495	-38.36975
0.4955	-28.09753
0.496	-4.83398
0.4965	10.97717
0.497	31.01807
0.4975	45.92285
0.498	62.9425
0.4985	72.50977
0.499	71.7041
0.4995	71.80481
0.5	69.48853
0.5005	61.53259
0.501	55.79224
0.5015	45.52002
0.502	34.64355
0.5025	25.88196
0.503	24.57275
0.5035	27.09045
0.504	30.71594
0.5045	35.2478
0.505	26.68762
0.5055	16.41541
0.506	5.0354
0.5065	6.84814
0.507	9.36584
0.5075	7.85522
0.508	-5.13611
0.5085	-26.48621
0.509	-37.46338
0.5095	-27.59399
0.51	-24.16992
0.5105	-11.98425
0.511	-10.57434
0.5115	-11.78284
0.512	-14.60266
0.5125	-12.89062
0.513	-5.23682
0.5135	1.40991
0.514	4.43115
0.5145	-0.20142
0.515	-5.0354
0.5155	-14.80408
0.516	-29.80957
0.5165	-42.7002
0.517	-45.92285
0.5175	-50.45471
0.518	-53.07312
0.5185	-57.50427
0.519	-57.10144
0.5195	-50.75684
0.52	-30.51453
0.5205	-9.06372
0.521	2.01416
0.5215	16.11328
0.522	24.16992
0.5225	29.91028
0.523	26.3855
0.5235	29.70886
0.524	32.83081
0.5245	35.14709
0.525	30.2124
0.5255	30.11169
0.526	27.19116
0.5265	22.35718
0.527	12.48779
0.5275	23.46497
0.528	29.60815
0.5285	19.94019
0.529	17.01965
0.5295	11.88354
0.53	6.74744
0.5305	4.43115
0.531	-14.80408
0.5315	-21.65222
0.532	-27.49329
0.5325	-20.44373
0.533	-17.12036
0.5335	-8.05664
0.534	-0.80566
0.5345	8.8623
0.535	16.51611
0.5355	24.87488
0.536	27.89612
0.5365	35.34851
0.537	36.05347
0.5375	36.25488
0.538	29.40674
0.5385	27.09045
0.539	12.68921
0.5395	6.14319
0.54	8.96301
0.5405	17.52319
0.541	29.40674
0.5415	31.72302
0.542	31.4209
0.5425	19.33594
0.543	4.33044
0.5435	-1.81274
0.544	-14.19983
0.5445	-19.23523
0.545	-30.2124
0.5455	-37.96692
0.546	-37.46338
0.5465	-36.85913
0.547	-28.70178
0.5475	-23.36426
0.548	-13.99841
0.5485	-6.44531
0.549	-4.33044
0.5495	-2.11487
0.55	-1.91345
0.5505	4.22974
0.551	8.96301
0.5515	5.43823
0.552	10.0708
0.5525	12.5885
0.553	18.32886
0.5535	19.23523
0.554	18.42957
0.5545	14.50195
0.555	15.71045
0.5555	19.83948
0.556	11.88354
0.5565	17.01965
0.557	26.88904
0.5575	41.59241
0.558	53.47595
0.5585	54.0802
0.559	54.18091
0.5595	49.14551
0.56	51.86462
0.5605	52.36816
0.561	65.15808
0.5615	62.03613
0.562	58.61206
0.5625	49.44763
0.563	46.72852
0.5635	57.8064
0.564	66.87012
0.5645	58.51135
0.565	51.86462
0.5655	50.95825
0.566	41.59241
0.5665	34.74426
0.567	29.40674
0.5675	26.68762
0.568	14.09912
0.5685	-0.80566
0.569	-22.96143
0.5695	-43.60657
0.57	-53.57666
0.5705	-59.31702
0.571	-61.53259
0.5715	-49.34692
0.572	-38.87329
0.5725	-32.32727
0.573	-27.39258
0.5735	-16.3147
0.574	9.97009
0.5745	25.27771
0.575	30.2124
0.5755	33.63647
0.576	31.82373
0.5765	29.20532
0.577	33.73718
0.5775	30.01099
0.578	7.15027
0.5785	-9.66797
0.579	-27.19116
0.5795	-44.61365
0.58	-60.62622
0.5805	-74.12109
0.581	-76.33667
0.5815	-80.26428
0.582	-81.06995
0.5825	-73.81897
0.583	-67.47437
0.5835	-56.19507
0.584	-45.52002
0.5845	-27.09045
0.585	-19.13452
0.5855	-17.82532
0.586	-7.65381
0.5865	-1.00708
0.587	-0.30212
0.5875	6.3446
0.588	14.60266
0.5885	20.44373
0.589	12.5885
0.5895	-7.5531
0.59	-11.88354
0.5905	-18.02673
0.591	-14.50195
0.5915	-19.13452
0.592	-23.56567
0.5925	-20.94727
0.593	-28.70178
0.5935	-24.57275
0.594	-21.24939
0.5945	-10.27222
0.595	4.83398
0.5955	6.94885
0.596	15.20691
0.5965	16.91895
0.597	12.89062
0.5975	7.35168
0.598	14.80408
0.5985	16.51611
0.599	9.86938
0.5995	1.91345
0.6	10.27222
0.6005	19.03381
0.601	18.93311
0.6015	25.177
0.602	22.05505
0.6025	10.57434
0.603	10.37292
0.6035	11.48071
0.604	7.5531
0.6045	4.63257
0.605	-7.25098
0.6055	-11.98425
0.606	-10.27222
0.6065	-13.29346
0.607	-21.85364
0.6075	-19.23523
0.608	-14.19983
0.6085	7.95593
0.609	31.52161
0.6095	39.47754
0.61	40.2832
0.6105	44.11011
0.611	55.79224
0.6115	68.78357
0.612	73.51685
0.6125	72.71118
0.613	78.95508
0.6135	78.95508
0.614	72.50977
0.6145	64.151
0.615	60.72693
0.6155	55.18799
0.616	35.65063
0.6165	24.77417
0.617	3.42407
0.6175	-5.74036
0.618	4.22974
0.6185	1.71204
0.619	-4.93469
0.6195	-15.1062
0.62	-31.72302
0.6205	-44.61365
0.621	-50.55542
0.6215	-48.03772
0.622	-41.08887
0.6225	-48.33984
0.623	-47.13135
0.6235	-59.92126
0.624	-63.44604
0.6245	-65.15808
0.625	-57.30286
0.6255	-53.47595
0.626	-47.93701
0.6265	-30.11169
0.627	-15.30762
0.6275	-4.33044
0.628	4.83398
0.6285	14.09912
0.629	11.98425
0.6295	17.92603
0.63	22.35718
0.6305	12.99133
0.631	11.58142
0.6315	15.50903
0.632	25.177
0.6325	31.72302
0.633	41.29028
0.6335	40.88745
0.634	37.16125
0.6345	26.68762
0.635	24.27063
0.6355	21.45081
0.636	26.18408
0.6365	34.84497
0.637	37.56409
0.6375	39.77966
0.638	51.96533
0.6385	46.62781
0.639	37.7655
0.6395	31.4209
0.64	20.1416
0.6405	5.23682
0.641	2.31628
0.6415	-7.25098
0.642	-8.35876
0.6425	-5.23682
0.643	-3.42407
0.6435	6.64673
0.644	7.65381
0.6445	1.10779
0.645	-1.71204
0.6455	3.62549
0.646	17.22107
0.6465	21.14868
0.647	33.63647
0.6475	40.48462
0.648	45.52002
0.6485	42.39807
0.649	41.39099
0.6495	29.30603
0.65	23.06213
0.6505	15.40833
0.651	15.30762
0.6515	17.12036
0.652	16.41541
0.6525	16.41541
0.653	11.78284
0.6535	14.09912
0.654	17.72461
0.6545	13.59558
0.655	14.70337
0.6555	16.3147
0.656	9.26514
0.6565	-1.40991
0.657	-6.94885
0.6575	-2.92053
0.658	13.69629
0.6585	33.9386
0.659	49.74976
0.6595	52.46887
0.66	44.71436
0.6605	31.52161
0.661	15.1062
0.6615	-1.61133
0.662	-16.11328
0.6625	-28.39966
0.663	-39.37683
0.6635	-38.87329
0.664	-42.19666
0.6645	-28.09753
0.665	-19.43665
0.6655	-12.28638
0.666	-20.54443
0.6665	-21.65222
0.667	-17.82532
0.6675	-21.45081
0.668	-14.50195
0.6685	-18.93311
0.669	-8.15735
0.6695	19.43665
0.67	41.69312
0.6705	56.5979
0.671	60.82764
0.6715	64.55383
0.672	66.76941
0.6725	74.92676
0.673	68.07861
0.6735	63.84888
0.674	52.67029
0.6745	43.10303
0.675	23.16284
0.6755	11.38
0.676	-7.95593
0.6765	-29.50745
0.677	-54.28162
0.6775	-72.61047
0.678	-87.11243
0.6785	-77.04163
0.679	-82.37915
0.6795	-76.13525
0.68	-66.97083
0.6805	-52.26746
0.681	-42.39807
0.6815	-32.42798
0.682	-34.44214
0.6825	-31.21948
0.683	-17.92603
0.6835	-8.15735
0.684	3.62549
0.6845	12.68921
0.685	19.63806
0.6855	28.39966
0.686	27.49329
0.6865	19.13452
0.687	12.78992
0.6875	-4.33044
0.688	-5.84106
0.6885	-10.17151
0.689	-12.68921
0.6895	-10.27222
0.69	-11.58142
0.6905	-15.00549
0.691	-23.46497
0.6915	-18.73169
0.692	-13.49487
0.6925	-8.8623
0.693	-9.46655
0.6935	-11.68213
0.694	-7.15027
0.6945	-4.93469
0.695	-2.5177
0.6955	3.02124
0.696	14.30054
0.6965	24.47205
0.697	22.35718
0.6975	19.53735
0.698	28.29895
0.6985	23.36426
0.699	16.3147
0.6995	13.59558
0.7	8.66089
0.7005	13.797
0.701	20.1416
0.7015	20.74585
0.702	24.27063
0.7025	34.24072
