Marco_Margarita_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.313	5.74036
0.3135	5.94177
0.314	6.04248
0.3145	6.64673
0.315	6.44531
0.3155	9.97009
0.316	3.02124
0.3165	0.60425
0.317	6.64673
0.3175	6.44531
0.318	7.35168
0.3185	-0.70496
0.319	1.71204
0.3195	7.5531
0.32	5.13611
0.3205	2.61841
0.321	4.22974
0.3215	2.21558
0.322	6.64673
0.3225	3.42407
0.323	-2.71912
0.3235	5.13611
0.324	6.54602
0.3245	-1.51062
0.325	-1.91345
0.3255	6.54602
0.326	6.2439
0.3265	5.53894
0.327	3.62549
0.3275	5.13611
0.328	6.94885
0.3285	5.13611
0.329	0.50354
0.3295	1.61133
0.33	2.01416
0.3305	4.22974
0.331	-5.53894
0.3315	9.86938
0.332	6.44531
0.3325	6.54602
0.333	7.65381
0.3335	7.95593
0.334	6.74744
0.3345	9.36584
0.335	9.66797
0.3355	10.47363
0.336	5.33752
0.3365	4.33044
0.337	1.2085
0.3375	4.83398
0.338	0.90637
0.3385	2.81982
0.339	3.42407
0.3395	1.51062
0.34	0.90637
0.3405	2.81982
0.341	0.30212
0.3415	-4.73328
0.342	-0.60425
0.3425	1.71204
0.343	1.81274
0.3435	6.44531
0.344	6.14319
0.3445	5.53894
0.345	4.12903
0.3455	1.91345
0.346	2.41699
0.3465	2.71912
0.347	-0.30212
0.3475	6.94885
0.348	12.08496
0.3485	7.75452
0.349	8.05664
0.3495	6.3446
0.35	5.43823
0.3505	7.35168
0.351	7.25098
0.3515	4.02832
0.352	4.63257
0.3525	7.85522
0.353	2.31628
0.3535	1.51062
0.354	3.22266
0.3545	-0.10071
0.355	-1.51062
0.3555	-2.11487
0.356	2.61841
0.3565	4.83398
0.357	6.2439
0.3575	2.92053
0.358	6.94885
0.3585	1.61133
0.359	3.12195
0.3595	7.35168
0.36	1.51062
0.3605	6.04248
0.361	8.66089
0.3615	5.0354
0.362	3.62549
0.3625	6.14319
0.363	7.5531
0.3635	3.42407
0.364	3.62549
0.3645	4.53186
0.365	1.61133
0.3655	5.23682
0.366	5.0354
0.3665	8.25806
0.367	8.25806
0.3675	12.38708
0.368	7.15027
0.3685	5.53894
0.369	2.81982
0.3695	6.44531
0.37	5.63965
0.3705	10.77576
0.371	11.17859
0.3715	5.23682
0.372	6.04248
0.3725	4.93469
0.373	3.7262
0.3735	7.85522
