Alessio_Russo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.355	-5.13611
0.3555	-15.40833
0.356	-30.51453
0.3565	-28.60107
0.357	-39.37683
0.3575	-29.40674
0.358	-30.2124
0.3585	-37.66479
0.359	-42.19666
0.3595	-28.9032
0.36	-8.96301
0.3605	25.57983
0.361	47.03064
0.3615	55.2887
0.362	44.51294
0.3625	38.67188
0.363	33.13293
0.3635	16.21399
0.364	9.26514
0.3645	6.64673
0.365	-0.50354
0.3655	-5.23682
0.366	-10.97717
0.3665	-16.61682
0.367	-11.88354
0.3675	-7.25098
0.368	-10.17151
0.3685	-11.17859
0.369	-8.56018
0.3695	24.37134
0.37	46.5271
0.3705	56.29578
0.371	49.34692
0.3715	41.59241
0.372	27.29187
0.3725	-2.31628
0.373	-32.42798
0.3735	-42.09595
0.374	-42.90161
0.3745	-32.83081
0.375	-30.11169
0.3755	-35.04639
0.376	-31.52161
0.3765	-27.39258
0.377	-30.91736
0.3775	-37.96692
0.378	-38.67188
0.3785	-26.08337
0.379	-13.99841
0.3795	-3.7262
0.38	1.51062
0.3805	-5.43823
0.381	-6.84814
0.3815	-7.15027
0.382	-13.49487
0.3825	-13.29346
0.383	-9.06372
0.3835	-3.8269
0.384	7.5531
0.3845	11.17859
0.385	12.08496
0.3855	15.00549
0.386	18.22815
0.3865	19.53735
0.387	14.09912
0.3875	11.17859
0.388	7.04956
0.3885	6.94885
0.389	4.73328
0.3895	3.7262
0.39	-3.12195
0.3905	-8.05664
0.391	7.45239
0.3915	35.04639
0.392	70.29419
0.3925	93.35632
0.393	107.15332
0.3935	108.1604
0.394	94.3634
0.3945	72.20764
0.395	47.53418
0.3955	24.67346
0.396	5.23682
0.3965	-11.58142
0.397	-17.01965
0.3975	-30.81665
0.398	-40.98816
0.3985	-36.15417
0.399	-11.98425
0.3995	14.80408
0.4	32.22656
0.4005	55.49011
0.401	68.98499
0.4015	68.48145
0.402	62.53967
0.4025	44.41223
0.403	26.58691
0.4035	-0.50354
0.404	-18.12744
0.4045	-38.06763
0.405	-53.07312
0.4055	-51.66321
0.406	-21.75293
0.4065	45.01648
0.407	88.92517
0.4075	96.67969
0.408	85.80322
0.4085	76.7395
0.409	52.8717
0.4095	28.60107
0.41	0.40283
0.4105	-25.98267
0.411	-60.62622
0.4115	-64.75525
0.412	-56.09436
0.4125	-52.16675
0.413	-43.60657
0.4135	-44.51294
0.414	-45.82214
0.4145	-57.60498
0.415	-69.08569
0.4155	-72.9126
0.416	-75.83313
0.4165	-70.09277
0.417	-70.19348
0.4175	-66.26587
0.418	-70.29419
0.4185	-72.50977
0.419	-59.31702
0.4195	-36.25488
0.42	-17.72461
0.4205	-20.74585
0.421	-9.46655
0.4215	7.85522
0.422	16.81824
0.4225	28.09753
0.423	33.63647
0.4235	30.91736
0.424	20.64514
0.4245	19.83948
0.425	13.39417
0.4255	9.26514
0.426	3.42407
0.4265	0.10071
0.427	8.45947
0.4275	15.71045
0.428	15.91187
0.4285	24.27063
0.429	27.59399
0.4295	29.60815
0.43	27.29187
0.4305	22.45789
0.431	19.83948
0.4315	15.50903
0.432	10.77576
0.4325	12.78992
0.433	13.39417
0.4335	21.65222
0.434	47.03064
0.4345	87.81738
0.435	146.12732
0.4355	181.37512
0.436	188.12256
0.4365	167.77954
0.437	138.67493
0.4375	111.08093
0.438	80.16357
0.4385	49.0448
0.439	11.88354
0.4395	-23.56567
0.44	-46.02356
0.4405	-47.93701
0.441	-25.88196
0.4415	-3.02124
0.442	-0.90637
0.4425	-5.53894
0.443	-6.14319
0.4435	-12.38708
0.444	-38.36975
0.4445	-56.79932
0.445	-74.32251
0.4455	-76.7395
0.446	-86.60889
0.4465	-80.56641
0.447	-94.2627
0.4475	-96.07544
0.448	-87.01172
0.4485	-41.29028
0.449	-14.19983
0.4495	-1.71204
0.45	-1.91345
0.4505	2.81982
0.451	18.63098
0.4515	21.95435
0.452	18.22815
0.4525	8.35876
0.453	-10.67505
0.4535	-26.3855
0.454	-34.44214
0.4545	-49.34692
0.455	-46.42639
0.4555	-42.8009
0.456	-34.44214
0.4565	-26.48621
0.457	-13.29346
0.4575	-4.73328
0.458	11.58142
0.4585	32.42798
0.459	39.67896
0.4595	41.79382
0.46	51.66321
0.4605	49.54834
0.461	48.64197
0.4615	43.60657
0.462	42.39807
0.4625	35.65063
0.463	30.31311
0.4635	16.21399
0.464	12.89062
0.4645	0.90637
0.465	-7.45239
0.4655	-19.23523
0.466	7.65381
0.4665	34.03931
0.467	49.24622
0.4675	61.73401
0.468	60.72693
0.4685	53.67737
0.469	44.21082
0.4695	26.68762
0.47	17.42249
0.4705	8.96301
0.471	-0.60425
0.4715	-10.47363
0.472	-17.12036
0.4725	-26.48621
0.473	-21.55151
0.4735	-0.80566
0.474	29.80957
0.4745	51.66321
0.475	52.26746
0.4755	56.19507
0.476	68.98499
0.4765	69.79065
0.477	65.76233
0.4775	51.5625
0.478	27.39258
0.4785	21.95435
0.479	27.59399
0.4795	35.44922
0.48	27.79541
0.4805	17.22107
0.481	2.61841
0.4815	-9.46655
0.482	-21.55151
0.4825	-35.44922
0.483	-44.41223
0.4835	-39.67896
0.484	-34.24072
0.4845	-29.70886
0.485	-37.26196
0.4855	-47.63489
0.486	-54.0802
0.4865	-58.51135
0.487	-54.38232
0.4875	-55.59082
0.488	-60.62622
0.4885	-58.71277
0.489	-58.51135
0.4895	-45.92285
0.49	-41.89453
0.4905	-32.32727
0.491	-28.09753
