Antonio_Festa_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0	6.74744
0.0005	5.43823
0.001	7.5531
0.0015	9.56726
0.002	2.41699
0.0025	1.40991
0.003	1.51062
0.0035	7.75452
0.004	5.43823
0.0045	2.5177
0.005	2.11487
0.0055	4.53186
0.006	6.44531
0.0065	4.93469
0.007	4.93469
0.0075	2.01416
0.008	3.32336
0.0085	8.7616
0.009	5.63965
0.0095	-1.91345
0.01	9.26514
0.0105	7.65381
0.011	6.2439
0.0115	6.54602
0.012	8.66089
0.0125	10.17151
0.013	2.31628
0.0135	9.46655
0.014	6.64673
0.0145	8.05664
0.015	5.13611
0.0155	8.25806
0.016	6.74744
0.0165	6.2439
0.017	7.25098
0.0175	5.84106
0.018	3.22266
0.0185	1.40991
0.019	10.37292
0.0195	6.2439
0.02	9.66797
0.0205	11.68213
0.021	7.35168
0.0215	8.45947
0.022	6.44531
0.0225	4.93469
0.023	5.33752
0.0235	0.80566
0.024	2.71912
0.0245	6.84814
0.025	2.81982
0.0255	7.04956
0.026	1.00708
0.0265	2.11487
0.027	4.12903
0.0275	3.12195
0.028	5.84106
0.0285	-1.40991
0.029	3.12195
0.0295	-0.90637
0.03	4.93469
0.0305	6.2439
0.031	6.3446
0.0315	3.02124
0.032	2.71912
0.0325	3.02124
0.033	3.8269
0.0335	6.3446
0.034	4.53186
0.0345	4.63257
0.035	3.52478
0.0355	7.65381
0.036	4.73328
0.0365	2.61841
0.037	10.97717
0.0375	9.16443
0.038	4.93469
0.0385	3.62549
0.039	3.7262
0.0395	5.63965
0.04	2.61841
0.0405	3.12195
0.041	5.13611
0.0415	-3.02124
0.042	3.7262
0.0425	5.0354
0.043	1.81274
0.0435	3.32336
0.044	7.15027
0.0445	5.23682
0.045	6.04248
0.0455	10.0708
0.046	11.58142
0.0465	9.06372
0.047	4.43115
0.0475	1.61133
0.048	6.04248
0.0485	5.63965
0.049	4.73328
0.0495	5.84106
0.05	9.66797
0.0505	5.43823
0.051	9.06372
0.0515	7.25098
0.052	5.43823
0.0525	6.04248
0.053	9.06372
0.0535	9.16443
0.054	6.44531
0.0545	4.83398
0.055	7.25098
0.0555	10.77576
0.056	5.33752
0.0565	4.22974
0.057	2.5177
0.0575	10.47363
0.058	7.95593
0.0585	-1.00708
0.059	3.42407
0.0595	5.84106
0.06	7.15027
0.0605	3.7262
0.061	5.0354
0.0615	3.7262
0.062	5.63965
0.0625	9.26514
0.063	7.45239
0.0635	4.12903
0.064	7.85522
0.0645	4.93469
0.065	10.27222
0.0655	7.5531
0.066	3.22266
0.0665	8.56018
0.067	8.56018
0.0675	6.84814
0.068	8.15735
0.0685	1.71204
0.069	4.12903
0.0695	3.42407
0.07	4.83398
0.0705	13.797
0.071	8.35876
0.0715	11.58142
0.072	8.96301
0.0725	6.44531
0.073	2.31628
0.0735	8.25806
0.074	0.80566
0.0745	-2.5177
0.075	6.64673
0.0755	6.94885
0.076	5.43823
0.0765	10.27222
0.077	4.43115
0.0775	10.27222
0.078	7.85522
0.0785	11.78284
0.079	9.06372
0.0795	5.23682
0.08	12.5885
0.0805	10.57434
0.081	8.35876
0.0815	7.35168
0.082	5.43823
0.0825	5.84106
0.083	0.20142
0.0835	7.5531
0.084	4.43115
0.0845	5.94177
0.085	8.25806
0.0855	8.15735
0.086	6.84814
0.0865	6.3446
0.087	5.33752
0.0875	5.74036
0.088	7.75452
0.0885	7.75452
0.089	3.8269
0.0895	9.76868
0.09	6.3446
0.0905	6.2439
0.091	11.38
0.0915	6.74744
0.092	10.0708
0.0925	4.53186
0.093	7.45239
0.0935	5.0354
0.094	2.41699
0.0945	2.92053
0.095	6.94885
0.0955	8.15735
0.096	5.33752
0.0965	2.92053
0.097	4.43115
0.0975	-0.70496
0.098	3.12195
0.0985	5.13611
0.099	2.11487
0.0995	2.92053
0.1	-0.80566
0.1005	5.13611
0.101	5.84106
0.1015	6.84814
0.102	9.66797
0.1025	4.22974
0.103	3.52478
0.1035	4.33044
0.104	-0.30212
0.1045	8.25806
0.105	12.68921
0.1055	11.78284
0.106	8.05664
0.1065	5.94177
0.107	5.53894
0.1075	7.35168
0.108	7.65381
0.1085	9.86938
0.109	4.22974
0.1095	3.42407
0.11	8.15735
0.1105	4.02832
0.111	6.14319
0.1115	6.2439
0.112	5.94177
0.1125	9.76868
0.113	8.66089
0.1135	7.95593
0.114	11.07788
0.1145	8.45947
0.115	13.29346
0.1155	5.53894
0.116	6.04248
0.1165	4.53186
0.117	4.02832
0.1175	9.36584
0.118	7.25098
0.1185	7.85522
0.119	7.65381
0.1195	3.92761
0.12	3.8269
0.1205	7.25098
0.121	3.7262
0.1215	2.81982
0.122	6.2439
0.1225	1.2085
0.123	7.85522
0.1235	5.43823
0.124	7.04956
0.1245	6.94885
0.125	7.5531
0.1255	4.83398
0.126	8.35876
0.1265	9.36584
0.127	5.53894
0.1275	3.32336
0.128	7.5531
0.1285	3.22266
0.129	4.53186
0.1295	4.02832
0.13	6.54602
0.1305	4.33044
0.131	6.74744
0.1315	9.36584
0.132	6.04248
0.1325	3.32336
0.133	3.42407
0.1335	2.61841
0.134	2.61841
0.1345	8.56018
0.135	-0.60425
0.1355	2.71912
0.136	3.8269
0.1365	7.85522
0.137	7.95593
0.1375	5.13611
0.138	7.04956
0.1385	4.33044
0.139	8.15735
0.1395	7.35168
0.14	8.35876
0.1405	7.25098
0.141	9.97009
0.1415	10.67505
0.142	3.32336
0.1425	9.46655
0.143	10.27222
0.1435	6.44531
0.144	-0.10071
0.1445	2.71912
0.145	6.3446
0.1455	3.92761
0.146	4.02832
0.1465	4.12903
0.147	5.23682
0.1475	5.84106
0.148	2.81982
0.1485	0.20142
0.149	6.14319
0.1495	7.85522
0.15	4.33044
0.1505	7.95593
0.151	8.45947
0.1515	8.15735
0.152	0.40283
0.1525	4.93469
0.153	4.63257
0.1535	2.61841
0.154	7.85522
0.1545	5.13611
0.155	6.94885
0.1555	3.12195
0.156	6.44531
0.1565	5.84106
0.157	5.43823
0.1575	6.2439
0.158	8.7616
0.1585	13.09204
0.159	7.85522
0.1595	10.87646
0.16	6.04248
0.1605	10.67505
0.161	14.70337
0.1615	10.97717
0.162	10.17151
0.1625	10.0708
0.163	3.8269
0.1635	7.95593
0.164	7.5531
0.1645	9.36584
0.165	9.06372
0.1655	7.85522
0.166	6.94885
0.1665	5.33752
0.167	9.97009
0.1675	7.04956
0.168	4.53186
0.1685	7.75452
0.169	10.77576
0.1695	6.84814
0.17	9.36584
0.1705	11.68213
0.171	7.85522
0.1715	10.57434
0.172	4.83398
0.1725	1.71204
0.173	3.8269
0.1735	7.5531
0.174	11.38
0.1745	3.02124
0.175	4.43115
0.1755	2.71912
0.176	8.35876
0.1765	7.65381
0.177	4.93469
0.1775	4.93469
0.178	13.29346
0.1785	9.46655
0.179	6.3446
0.1795	6.84814
0.18	4.02832
0.1805	7.5531
0.181	8.56018
0.1815	7.45239
0.182	3.12195
0.1825	4.43115
0.183	11.17859
0.1835	9.76868
0.184	7.85522
0.1845	9.56726
0.185	2.5177
0.1855	1.40991
0.186	11.78284
0.1865	4.43115
0.187	6.94885
0.1875	1.91345
0.188	6.2439
0.1885	1.2085
0.189	3.02124
0.1895	4.43115
0.19	5.94177
0.1905	6.14319
0.191	5.23682
0.1915	5.84106
0.192	6.44531
0.1925	9.66797
0.193	7.75452
0.1935	7.5531
0.194	2.71912
0.1945	-1.91345
0.195	3.62549
0.1955	6.2439
0.196	9.46655
0.1965	5.94177
0.197	6.44531
0.1975	10.37292
0.198	3.02124
0.1985	0
0.199	4.12903
0.1995	5.74036
0.2	8.66089
0.2005	6.84814
0.201	6.3446
0.2015	6.54602
0.202	8.05664
0.2025	10.37292
0.203	10.37292
0.2035	10.17151
0.204	7.15027
0.2045	0.10071
0.205	4.63257
0.2055	6.2439
0.206	7.65381
0.2065	8.05664
0.207	10.37292
0.2075	10.27222
0.208	8.15735
0.2085	6.74744
0.209	9.46655
0.2095	8.56018
0.21	6.64673
0.2105	8.66089
0.211	10.97717
0.2115	6.64673
0.212	6.54602
0.2125	12.08496
0.213	5.33752
0.2135	5.13611
0.214	5.94177
0.2145	8.7616
0.215	9.46655
0.2155	1.00708
0.216	9.66797
0.2165	5.23682
0.217	0.70496
0.2175	1.10779
0.218	2.31628
0.2185	5.84106
0.219	3.8269
0.2195	4.53186
0.22	11.68213
0.2205	6.3446
0.221	6.44531
0.2215	6.3446
0.222	6.3446
0.2225	5.53894
0.223	5.0354
0.2235	2.01416
0.224	2.5177
0.2245	5.33752
0.225	6.54602
0.2255	5.74036
0.226	4.73328
0.2265	9.56726
0.227	6.54602
0.2275	5.74036
0.228	8.05664
0.2285	6.44531
0.229	3.7262
0.2295	6.2439
0.23	7.04956
0.2305	4.73328
0.231	7.04956
0.2315	5.84106
0.232	6.04248
0.2325	4.12903
0.233	3.7262
0.2335	-0.30212
0.234	2.11487
0.2345	5.33752
0.235	4.63257
0.2355	0.50354
0.236	6.14319
0.2365	2.01416
0.237	-0.10071
0.2375	-0.70496
0.238	-0.10071
0.2385	0.10071
0.239	0.90637
0.2395	-0.30212
0.24	4.93469
0.2405	5.74036
0.241	-1.2085
0.2415	0.20142
0.242	1.10779
0.2425	4.43115
0.243	3.52478
0.2435	2.41699
0.244	3.22266
0.2445	1.10779
0.245	-0.70496
0.2455	-1.71204
0.246	-0.10071
0.2465	-0.10071
0.247	2.11487
0.2475	1.2085
0.248	1.81274
0.2485	0.10071
0.249	1.81274
0.2495	5.53894
0.25	3.32336
0.2505	6.2439
0.251	5.63965
0.2515	7.95593
0.252	2.21558
0.2525	6.44531
0.253	5.94177
0.2535	3.42407
0.254	7.04956
0.2545	6.14319
0.255	4.22974
0.2555	4.02832
0.256	3.92761
0.2565	4.33044
0.257	3.32336
0.2575	5.0354
0.258	5.74036
0.2585	5.94177
0.259	6.04248
0.2595	4.12903
0.26	3.62549
0.2605	6.44531
0.261	3.62549
0.2615	10.47363
0.262	9.36584
0.2625	5.53894
0.263	1.51062
0.2635	9.76868
0.264	5.43823
0.2645	4.12903
0.265	2.31628
0.2655	5.53894
0.266	6.3446
0.2665	4.63257
0.267	2.21558
0.2675	5.0354
0.268	7.95593
0.2685	7.75452
0.269	11.98425
0.2695	5.23682
0.27	7.04956
0.2705	1.81274
0.271	3.7262
0.2715	1.81274
0.272	6.44531
0.2725	6.3446
0.273	1.3092
0.2735	7.35168
0.274	1.91345
0.2745	5.84106
0.275	6.54602
0.2755	3.7262
0.276	11.17859
0.2765	7.15027
0.277	11.68213
0.2775	6.44531
0.278	11.38
0.2785	7.04956
0.279	7.95593
0.2795	8.15735
0.28	11.38
0.2805	5.63965
0.281	3.32336
0.2815	7.5531
0.282	9.06372
0.2825	10.77576
0.283	7.75452
0.2835	9.97009
0.284	10.27222
0.2845	11.98425
0.285	6.54602
0.2855	4.73328
0.286	3.8269
0.2865	5.23682
0.287	3.42407
0.2875	5.63965
0.288	3.22266
0.2885	10.17151
0.289	5.84106
0.2895	7.35168
0.29	5.94177
0.2905	1.40991
0.291	6.54602
0.2915	8.96301
0.292	9.16443
0.2925	6.14319
0.293	11.78284
0.2935	6.84814
0.294	8.35876
0.2945	8.05664
0.295	7.04956
0.2955	9.06372
0.296	4.93469
0.2965	4.33044
0.297	7.45239
0.2975	5.43823
0.298	6.04248
0.2985	8.05664
0.299	4.33044
0.2995	6.54602
0.3	-2.61841
0.3005	0.20142
0.301	3.62549
0.3015	4.83398
0.302	4.73328
0.3025	4.43115
0.303	-0.80566
0.3035	4.83398
0.304	2.31628
0.3045	3.8269
0.305	6.74744
0.3055	5.94177
0.306	0.90637
0.3065	6.14319
0.307	7.04956
0.3075	5.43823
0.308	-2.31628
0.3085	2.81982
0.309	2.81982
0.3095	4.33044
0.31	2.92053
0.3105	3.7262
0.311	-0.50354
0.3115	4.33044
0.312	5.53894
0.3125	5.33752
0.313	7.65381
0.3135	1.81274
0.314	2.41699
0.3145	8.45947
0.315	3.7262
0.3155	-0.30212
0.316	5.53894
0.3165	3.92761
0.317	7.25098
0.3175	3.12195
0.318	3.22266
0.3185	9.66797
0.319	8.7616
0.3195	5.74036
0.32	7.85522
0.3205	6.64673
0.321	9.36584
0.3215	7.15027
0.322	3.02124
0.3225	1.51062
0.323	6.94885
0.3235	2.61841
0.324	6.64673
0.3245	3.8269
0.325	4.12903
0.3255	10.67505
0.326	5.0354
0.3265	3.62549
0.327	6.64673
0.3275	2.92053
0.328	9.26514
0.3285	5.53894
0.329	5.23682
0.3295	3.8269
0.33	5.74036
0.3305	5.53894
0.331	10.0708
0.3315	5.23682
0.332	4.33044
0.3325	5.43823
0.333	6.74744
0.3335	11.17859
0.334	2.61841
0.3345	7.65381
0.335	10.37292
0.3355	5.94177
0.336	12.5885
0.3365	7.5531
0.337	11.38
0.3375	9.16443
0.338	11.48071
0.3385	10.67505
0.339	6.54602
0.3395	3.02124
0.34	8.66089
0.3405	9.97009
0.341	5.43823
0.3415	7.65381
0.342	3.42407
0.3425	7.65381
0.343	1.40991
0.3435	6.64673
0.344	4.43115
0.3445	2.81982
0.345	7.65381
0.3455	3.7262
0.346	2.81982
0.3465	4.43115
0.347	2.5177
0.3475	-0.10071
0.348	0.20142
0.3485	5.23682
0.349	0.80566
0.3495	6.44531
0.35	3.12195
0.3505	3.32336
0.351	4.02832
0.3515	0.20142
0.352	-1.81274
0.3525	4.22974
0.353	2.01416
0.3535	8.56018
0.354	10.77576
0.3545	6.3446
0.355	0.40283
0.3555	6.04248
0.356	2.5177
0.3565	10.67505
0.357	5.94177
0.3575	3.92761
0.358	4.12903
0.3585	0.20142
0.359	4.02832
0.3595	5.53894
0.36	4.12903
0.3605	1.00708
0.361	4.22974
0.3615	2.81982
0.362	-0.20142
0.3625	5.43823
0.363	-0.10071
0.3635	1.51062
0.364	3.22266
0.3645	6.44531
0.365	2.01416
0.3655	5.53894
0.366	1.51062
0.3665	1.91345
0.367	4.73328
0.3675	5.43823
0.368	5.13611
0.3685	-0.40283
0.369	4.22974
0.3695	7.35168
0.37	7.95593
0.3705	4.43115
0.371	3.12195
0.3715	5.74036
0.372	6.2439
0.3725	2.81982
0.373	2.31628
0.3735	5.33752
0.374	5.13611
0.3745	5.74036
0.375	7.15027
0.3755	5.33752
0.376	6.44531
0.3765	3.12195
0.377	0.80566
0.3775	4.33044
0.378	5.23682
0.3785	5.53894
0.379	3.52478
0.3795	4.02832
0.38	0.70496
0.3805	-1.40991
0.381	7.15027
0.3815	4.53186
0.382	6.74744
0.3825	2.81982
0.383	-2.41699
0.3835	-5.43823
0.384	4.33044
0.3845	10.0708
0.385	8.45947
0.3855	2.11487
0.386	8.8623
0.3865	3.12195
0.387	-0.40283
0.3875	0.10071
0.388	1.71204
0.3885	5.13611
0.389	5.74036
0.3895	6.64673
0.39	6.04248
0.3905	1.91345
0.391	4.53186
0.3915	11.07788
0.392	4.33044
0.3925	7.85522
0.393	6.04248
0.3935	3.22266
0.394	1.40991
0.3945	-0.10071
0.395	6.14319
0.3955	12.38708
0.396	8.96301
0.3965	9.97009
0.397	3.52478
0.3975	8.05664
0.398	3.92761
0.3985	4.22974
0.399	6.3446
0.3995	3.22266
0.4	2.71912
0.4005	0.60425
0.401	5.43823
0.4015	9.46655
0.402	4.53186
0.4025	3.52478
0.403	3.52478
0.4035	3.02124
0.404	8.45947
0.4045	10.77576
0.405	10.57434
0.4055	7.04956
0.406	5.53894
0.4065	9.76868
0.407	8.8623
0.4075	8.25806
0.408	2.61841
0.4085	4.33044
0.409	4.93469
0.4095	5.74036
0.41	6.54602
0.4105	5.53894
0.411	5.23682
0.4115	2.61841
0.412	-1.00708
0.4125	1.3092
0.413	11.88354
0.4135	7.45239
0.414	10.47363
0.4145	2.31628
0.415	0.90637
0.4155	3.02124
0.416	5.84106
0.4165	3.32336
0.417	4.12903
0.4175	1.2085
0.418	8.25806
0.4185	4.12903
0.419	5.53894
0.4195	8.7616
0.42	0.90637
0.4205	7.45239
0.421	12.68921
0.4215	10.87646
0.422	9.76868
0.4225	7.25098
0.423	7.04956
0.4235	7.45239
0.424	5.84106
0.4245	6.64673
0.425	8.25806
0.4255	7.15027
0.426	8.8623
0.4265	9.06372
0.427	2.21558
0.4275	5.43823
0.428	5.0354
0.4285	7.65381
0.429	4.73328
0.4295	5.53894
0.43	3.62549
0.4305	13.19275
0.431	5.74036
0.4315	7.85522
0.432	7.45239
0.4325	9.06372
0.433	6.44531
0.4335	9.06372
0.434	3.52478
0.4345	2.81982
0.435	9.86938
0.4355	6.44531
0.436	6.54602
0.4365	10.27222
0.437	3.12195
0.4375	5.0354
0.438	7.25098
0.4385	4.33044
0.439	5.13611
0.4395	4.22974
0.44	5.23682
0.4405	6.3446
0.441	2.61841
0.4415	6.54602
0.442	8.45947
0.4425	10.37292
0.443	12.68921
0.4435	7.45239
0.444	9.36584
0.4445	3.8269
0.445	8.66089
0.4455	6.94885
0.446	3.42407
0.4465	5.33752
0.447	4.83398
0.4475	0.70496
0.448	1.3092
0.4485	-1.81274
0.449	4.53186
0.4495	7.45239
0.45	3.42407
0.4505	8.15735
0.451	4.53186
0.4515	4.63257
0.452	3.02124
0.4525	5.63965
0.453	5.94177
0.4535	8.45947
0.454	5.63965
0.4545	5.23682
0.455	7.65381
0.4555	8.56018
0.456	2.92053
0.4565	5.74036
0.457	6.04248
0.4575	12.78992
0.458	4.43115
0.4585	10.0708
0.459	9.97009
0.4595	6.54602
0.46	11.68213
0.4605	6.84814
0.461	8.96301
0.4615	8.45947
0.462	9.36584
0.4625	7.35168
0.463	5.94177
0.4635	6.54602
0.464	8.66089
0.4645	0.40283
0.465	0.30212
0.4655	5.43823
0.466	1.10779
0.4665	2.71912
0.467	4.93469
0.4675	7.04956
0.468	3.7262
0.4685	-3.02124
0.469	1.40991
0.4695	5.94177
0.47	5.53894
0.4705	7.04956
0.471	5.63965
0.4715	8.25806
0.472	6.44531
0.4725	11.98425
0.473	4.43115
0.4735	7.45239
0.474	3.22266
0.4745	6.3446
0.475	4.53186
0.4755	5.74036
0.476	6.2439
0.4765	3.8269
0.477	2.61841
0.4775	-1.3092
0.478	7.04956
0.4785	0.30212
0.479	6.74744
0.4795	3.92761
0.48	1.51062
0.4805	3.12195
0.481	6.64673
0.4815	4.02832
0.482	2.61841
0.4825	0.90637
0.483	4.02832
0.4835	6.14319
0.484	-0.80566
0.4845	6.54602
0.485	11.17859
0.4855	4.93469
0.486	1.61133
0.4865	6.44531
0.487	5.23682
0.4875	2.41699
0.488	6.84814
0.4885	3.7262
0.489	2.71912
0.4895	7.85522
0.49	0.50354
0.4905	4.73328
0.491	9.06372
0.4915	9.66797
0.492	4.02832
0.4925	7.35168
0.493	5.43823
0.4935	3.92761
0.494	-3.62549
0.4945	1.2085
0.495	3.52478
0.4955	3.32336
0.496	3.7262
0.4965	7.95593
0.497	6.64673
0.4975	8.05664
0.498	7.5531
0.4985	4.93469
0.499	9.16443
0.4995	7.45239
0.5	9.76868
0.5005	12.78992
0.501	9.97009
0.5015	11.78284
0.502	8.56018
0.5025	6.74744
0.503	7.5531
0.5035	9.26514
0.504	3.7262
0.5045	4.53186
0.505	2.21558
0.5055	7.95593
0.506	7.04956
0.5065	8.96301
0.507	3.7262
0.5075	2.31628
0.508	8.15735
0.5085	8.56018
0.509	3.12195
0.5095	5.43823
0.51	6.3446
0.5105	5.53894
0.511	7.15027
0.5115	9.26514
0.512	6.84814
0.5125	6.14319
0.513	4.73328
0.5135	8.15735
0.514	8.7616
0.5145	7.95593
0.515	2.31628
0.5155	6.2439
0.516	3.42407
0.5165	2.21558
0.517	5.74036
0.5175	3.62549
0.518	4.02832
0.5185	5.84106
0.519	5.74036
0.5195	11.58142
0.52	6.84814
0.5205	0.10071
0.521	4.93469
0.5215	4.33044
0.522	3.7262
0.5225	2.31628
0.523	1.71204
0.5235	8.7616
0.524	7.5531
0.5245	6.14319
0.525	5.94177
0.5255	4.02832
0.526	10.0708
0.5265	4.63257
0.527	2.01416
0.5275	10.27222
0.528	9.66797
0.5285	3.42407
0.529	6.84814
0.5295	5.23682
0.53	6.04248
0.5305	1.3092
0.531	9.86938
0.5315	4.63257
0.532	0.10071
0.5325	4.63257
0.533	5.43823
0.5335	10.57434
0.534	9.36584
0.5345	8.25806
0.535	9.56726
0.5355	12.28638
0.536	3.62549
0.5365	6.44531
0.537	5.94177
0.5375	3.12195
0.538	7.04956
0.5385	8.66089
0.539	7.85522
0.5395	11.98425
0.54	7.25098
0.5405	8.15735
0.541	7.85522
0.5415	1.81274
0.542	4.93469
0.5425	4.93469
0.543	9.36584
0.5435	6.94885
0.544	4.93469
0.5445	5.74036
0.545	10.87646
0.5455	6.2439
0.546	8.96301
0.5465	6.74744
0.547	8.05664
0.5475	6.74744
0.548	11.98425
0.5485	5.63965
0.549	13.59558
0.5495	9.97009
0.55	9.16443
0.5505	8.35876
0.551	10.67505
0.5515	6.54602
0.552	0.40283
0.5525	5.53894
0.553	3.62549
0.5535	5.23682
0.554	3.42407
0.5545	5.63965
0.555	5.84106
0.5555	10.77576
0.556	11.88354
0.5565	10.27222
0.557	6.84814
0.5575	8.8623
0.558	4.63257
0.5585	3.22266
0.559	9.66797
0.5595	7.25098
0.56	7.15027
