Antonio_Festa_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.6345	-25.47913
0.635	-3.92761
0.6355	10.27222
0.636	11.07788
0.6365	8.56018
0.637	6.44531
0.6375	16.3147
0.638	8.25806
0.6385	7.5531
0.639	10.87646
0.6395	18.63098
0.64	25.68054
0.6405	35.75134
0.641	35.75134
0.6415	35.75134
0.642	35.75134
0.6425	35.75134
0.643	35.75134
0.6435	35.75134
0.644	35.75134
0.6445	35.75134
0.645	35.75134
0.6455	35.75134
0.646	35.75134
0.6465	35.75134
0.647	35.75134
0.6475	35.75134
0.648	35.75134
0.6485	35.75134
0.649	35.75134
0.6495	35.75134
0.65	35.75134
0.6505	35.75134
0.651	-47.63489
0.6515	-43.40515
0.652	-45.92285
0.6525	-52.36816
0.653	-45.3186
0.6535	-33.13293
0.654	-25.27771
0.6545	-20.1416
0.655	-17.52319
0.6555	-6.3446
0.656	16.11328
0.6565	26.58691
0.657	27.09045
0.6575	30.31311
0.658	34.54285
0.6585	32.83081
0.659	36.25488
0.6595	38.57117
0.66	34.34143
0.6605	28.29895
0.661	19.53735
0.6615	15.81116
0.662	18.12744
0.6625	16.21399
0.663	9.06372
0.6635	-6.44531
0.664	-11.88354
0.6645	-12.28638
0.665	-18.32886
0.6655	-21.75293
0.666	-19.53735
0.6665	-28.09753
0.667	-35.2478
0.6675	-45.11719
0.668	-43.80798
0.6685	-37.06055
0.669	-18.02673
0.6695	5.94177
0.67	21.24939
0.6705	22.05505
0.671	34.03931
0.6715	32.22656
0.672	32.12585
0.6725	34.54285
0.673	30.91736
0.6735	27.79541
0.674	24.67346
0.6745	19.13452
0.675	13.797
0.6755	8.45947
0.676	10.57434
0.6765	-0.50354
0.677	5.94177
0.6775	-1.10779
0.678	2.11487
0.6785	10.37292
0.679	2.71912
0.6795	0.80566
0.68	-8.25806
0.6805	-12.18567
0.681	-3.92761
0.6815	0.20142
0.682	4.33044
0.6825	13.39417
0.683	21.3501
0.6835	21.75293
0.684	18.8324
0.6845	22.15576
0.685	23.46497
0.6855	34.03931
0.686	42.19666
0.6865	43.10303
0.687	41.99524
0.6875	38.47046
0.688	34.14001
0.6885	28.09753
0.689	24.57275
