Domenico_Di_Fonza_Right_1.c3d  



Time(s):	C_L_bicipite(μV):
0.329	-63.14392
0.3295	-92.95349
0.33	-86.70959
0.3305	-47.7356
0.331	20.04089
0.3315	84.59473
0.332	142.40112
0.3325	205.14221
0.333	282.88879
0.3335	333.44421
0.334	338.17749
0.3345	291.44897
0.335	242.20276
0.3355	177.3468
0.336	102.42004
0.3365	3.62549
0.337	-114.00146
0.3375	-218.8385
0.338	-250.2594
0.3385	-309.375
0.339	-359.6283
0.3395	-363.85803
0.34	-348.85254
0.3405	-341.29944
0.341	-325.48828
0.3415	-338.78174
0.342	-350.66528
0.3425	-333.84705
0.343	-275.93994
0.3435	-183.38928
0.344	-73.31543
0.3445	27.99683
0.345	99.3988
0.3455	134.04236
0.346	136.25793
0.3465	114.505
0.347	45.11719
0.3475	-19.33594
0.348	-59.51843
0.3485	-99.70093
0.349	-120.34607
0.3495	-130.51758
0.35	-140.38696
0.3505	-158.81653
0.351	-176.0376
0.3515	-165.16113
0.352	-143.4082
0.3525	-133.74023
0.353	-104.13208
0.3535	-57.70569
0.354	-9.16443
0.3545	33.13293
0.355	59.01489
0.3555	63.44604
0.356	63.94958
0.3565	64.05029
0.357	51.76392
0.3575	54.18091
0.358	64.35242
0.3585	81.06995
0.359	90.5365
0.3595	108.66394
0.36	141.09192
0.3605	161.53564
0.361	169.18945
0.3615	163.85193
0.362	148.24219
0.3625	133.43811
0.363	125.18005
0.3635	130.21545
0.364	141.19263
0.3645	141.79688
0.365	133.53882
0.3655	120.04395
0.366	130.51758
0.3665	154.78821
0.367	167.17529
0.3675	177.74963
0.368	214.50806
0.3685	229.71497
0.369	211.99036
0.3695	191.24451
0.37	153.88184
0.3705	106.64978
0.371	25.98267
0.3715	-71.40198
0.372	-181.073
0.3725	-270.70312
0.373	-324.38049
0.3735	-346.53625
0.374	-350.26245
0.3745	-350.66528
0.375	-338.17749
0.3755	-330.52368
0.376	-304.03748
0.3765	-266.5741
0.377	-242.20276
0.3775	-226.79443
0.378	-201.71814
0.3785	-150.05493
0.379	-109.16748
0.3795	-82.58057
0.38	-46.42639
0.3805	-2.21558
0.381	38.974
0.3815	58.91418
0.382	107.65686
0.3825	144.11316
0.383	188.72681
0.3835	210.27832
0.384	235.1532
0.3845	258.71887
0.385	272.41516
0.3855	278.75977
0.386	279.56543
0.3865	298.59924
0.387	299.10278
0.3875	320.45288
0.388	305.44739
0.3885	236.96594
0.389	168.28308
0.3895	92.44995
0.39	11.17859
0.3905	-60.52551
0.391	-110.6781
0.3915	-121.05103
0.392	-101.51367
0.3925	-97.38464
0.393	-80.06287
0.3935	-73.21472
0.394	-76.84021
0.3945	-93.35632
0.395	-116.21704
0.3955	-110.57739
0.396	-128.302
0.3965	-153.88184
0.397	-177.44751
0.3975	-190.94238
0.398	-186.81335
0.3985	-159.01794
0.399	-147.03369
0.3995	-100.70801
0.4	-56.79932
0.4005	-38.57117
0.401	-38.06763
0.4015	-52.67029
0.402	-71.40198
0.4025	-68.58215
0.403	-49.14551
0.4035	-17.92603
0.404	28.29895
0.4045	76.03455
0.405	91.94641
0.4055	98.39172
0.406	92.55066
0.4065	83.38623
0.407	67.97791
0.4075	51.5625
0.408	36.35559
0.4085	32.83081
0.409	27.6947
0.4095	27.29187
0.41	15.60974
0.4105	13.99841
0.411	15.71045
0.4115	19.63806
0.412	26.78833
0.4125	32.02515
0.413	40.88745
0.4135	49.54834
0.414	62.13684
0.4145	68.48145
0.415	75.22888
0.4155	70.99915
0.416	63.74817
0.4165	64.35242
0.417	58.91418
0.4175	63.14392
0.418	47.8363
0.4185	47.43347
0.419	36.75842
0.4195	26.98975
0.42	21.45081
0.4205	15.40833
0.421	11.2793
0.4215	10.37292
0.422	5.0354
0.4225	8.35876
0.423	52.56958
0.4235	148.14148
0.424	230.01709
0.4245	293.0603
0.425	351.26953
0.4255	409.68018
0.426	446.4386
0.4265	450.06409
0.427	405.24902
0.4275	334.95483
0.428	241.90063
0.4285	148.04077
0.429	31.4209
0.4295	-66.16516
0.43	-152.67334
0.4305	-244.82117
0.431	-330.52368
0.4315	-392.96265
0.432	-422.77222
0.4325	-406.05469
0.433	-370.30334
0.4335	-310.18066
0.434	-205.54504
0.4345	-50.05188
0.435	114.505
0.4355	234.85107
0.436	311.08704
0.4365	328.71094
0.437	293.46313
0.4375	193.96362
0.438	69.48853
0.4385	-59.71985
0.439	-192.75513
0.4395	-317.33093
0.44	-424.98779
0.4405	-514.3158
0.441	-544.32678
0.4415	-531.13403
0.442	-469.29932
0.4425	-390.44495
0.443	-304.3396
0.4435	-158.01086
0.444	-17.52319
0.4445	72.40906
0.445	135.95581
0.4455	173.31848
0.446	182.28149
0.4465	181.67725
0.447	187.4176
0.4475	170.19653
0.448	166.47034
0.4485	147.03369
0.449	105.6427
0.4495	62.8418
0.45	10.97717
0.4505	-36.25488
0.451	-77.64587
0.4515	-119.03687
0.452	-134.24377
0.4525	-115.51208
0.453	-63.04321
0.4535	-29.10461
0.454	-6.14319
0.4545	29.80957
0.455	115.91492
0.4555	184.8999
0.456	217.22717
0.4565	239.88647
0.457	291.95251
0.4575	360.73608
0.458	410.08301
0.4585	416.3269
0.459	384.90601
0.4595	336.06262
0.46	291.65039
0.4605	229.71497
0.461	160.62927
0.4615	80.36499
0.462	25.57983
0.4625	-35.04639
0.463	-84.99756
0.4635	-126.9928
0.464	-149.55139
0.4645	-160.12573
0.465	-153.479
0.4655	-172.71423
0.466	-202.22168
0.4665	-211.68823
0.467	-220.34912
0.4675	-256.90613
0.468	-289.73694
0.4685	-331.83289
0.469	-357.81555
0.4695	-364.16016
0.47	-341.90369
0.4705	-277.45056
0.471	-215.21301
0.4715	-159.82361
0.472	-101.41296
0.4725	-45.62073
0.473	6.84814
0.4735	38.06763
0.474	30.41382
0.4745	6.84814
0.475	10.67505
0.4755	19.03381
0.476	25.177
0.4765	27.09045
0.477	29.70886
0.4775	34.24072
0.478	25.27771
0.4785	14.90479
0.479	13.89771
0.4795	20.84656
0.48	29.80957
0.4805	44.61365
0.481	55.79224
0.4815	48.33984
0.482	52.771
0.4825	70.59631
0.483	88.42163
0.4835	102.82288
0.484	115.81421
0.4845	113.59863
0.485	99.19739
0.4855	88.32092
0.486	77.44446
0.4865	86.10535
0.487	91.04004
0.4875	89.83154
0.488	88.32092
0.4885	85.80322
0.489	68.38074
0.4895	69.99207
0.49	105.84412
0.4905	154.78821
0.491	165.66467
0.4915	151.16272
0.492	140.78979
0.4925	140.68909
0.493	159.21936
0.4935	157.70874
0.494	144.6167
0.4945	150.65918
0.495	170.29724
0.4955	214.70947
0.496	220.34912
0.4965	210.68115
0.497	184.59778
0.4975	141.29333
0.498	76.53809
0.4985	10.0708
0.499	-57.8064
0.4995	-150.75989
0.5	-231.72913
0.5005	-288.52844
0.501	-335.05554
0.5015	-368.08777
0.502	-368.89343
0.5025	-333.34351
0.503	-281.57959
0.5035	-225.98877
0.504	-186.00769
0.5045	-144.21387
0.505	-105.13916
0.5055	-0.50354
0.506	104.53491
0.5065	197.08557
0.507	260.53162
0.5075	316.32385
0.508	342.30652
0.5085	369.49768
0.509	361.44104
0.5095	308.36792
0.51	253.28064
0.5105	180.16663
0.511	95.67261
0.5115	11.07788
0.512	-76.33667
0.5125	-148.04077
0.513	-221.85974
0.5135	-265.56702
0.514	-287.82349
0.5145	-267.98401
0.515	-256.30188
0.5155	-264.1571
0.516	-295.17517
0.5165	-300.21057
0.517	-305.95093
0.5175	-281.98242
0.518	-251.36719
0.5185	-158.91724
0.519	-68.07861
0.5195	21.95435
0.52	114.80713
0.5205	162.34131
0.521	194.76929
0.5215	208.46558
0.522	225.38452
0.5225	236.86523
0.523	245.32471
0.5235	235.35461
0.524	216.01868
0.5245	179.26025
0.525	131.52466
0.5255	57.40356
0.526	-14.80408
0.5265	-73.11401
0.527	-131.12183
0.5275	-178.05176
0.528	-196.27991
0.5285	-175.43335
0.529	-147.83936
0.5295	-143.3075
0.53	-126.48926
0.5305	-131.22253
0.531	-128.50342
0.5315	-110.6781
0.532	-116.11633
0.5325	-124.67651
0.533	-124.87793
0.5335	-114.80713
0.534	-90.13367
0.5345	-55.59082
0.535	-30.91736
0.5355	5.53894
0.536	12.78992
0.5365	1.81274
0.537	35.95276
0.5375	68.17932
0.538	85.09827
0.5385	129.91333
0.539	193.76221
0.5395	233.13904
0.54	256.90613
0.5405	246.5332
0.541	228.80859
0.5415	198.59619
0.542	164.55688
0.5425	130.01404
0.543	78.14941
0.5435	16.3147
0.544	-41.29028
0.5445	-91.8457
0.545	-101.11084
0.5455	-102.21863
0.546	-101.8158
0.5465	-53.77808
0.547	18.02673
0.5475	82.9834
0.548	154.98962
0.5485	190.53955
0.549	191.84875
0.5495	171.30432
0.55	138.07068
0.5505	107.85828
0.551	74.72534
0.5515	16.41541
0.552	-38.67188
0.5525	-63.14392
0.553	-73.71826
0.5535	-117.92908
0.554	-169.39087
0.5545	-152.47192
0.555	-90.23438
0.5555	-5.53894
0.556	80.56641
0.5565	157.30591
0.557	218.43567
0.5575	256.70471
0.558	264.86206
0.5585	248.44666
0.559	229.51355
0.5595	199.40186
0.56	179.05884
0.5605	140.08484
0.561	101.71509
0.5615	40.1825
0.562	-29.60815
0.5625	-126.89209
0.563	-218.33496
0.5635	-277.75269
0.564	-304.44031
0.5645	-320.15076
0.565	-315.41748
0.5655	-295.07446
0.566	-252.57568
0.5665	-219.64417
0.567	-227.6001
0.5675	-220.24841
0.568	-184.09424
0.5685	-141.09192
0.569	-112.49084
0.5695	-71.90552
0.57	-22.15576
0.5705	22.35718
0.571	31.21948
0.5715	15.00549
0.572	-21.45081
0.5725	-47.33276
0.573	-71.60339
0.5735	-90.63721
0.574	-89.52942
0.5745	-57.60498
0.575	-32.12585
0.5755	-14.09912
0.576	26.68762
0.5765	58.10852
0.577	79.96216
0.5775	113.09509
0.578	134.04236
0.5785	141.69617
0.579	147.53723
0.5795	135.35156
0.58	135.35156
0.5805	115.91492
0.581	87.41455
0.5815	68.58215
0.582	56.29578
0.5825	50.75684
0.583	44.61365
0.5835	27.99683
0.584	7.04956
0.5845	-43.90869
0.585	-86.50818
0.5855	-104.93774
0.586	-108.46252
0.5865	-107.05261
0.587	-95.87402
0.5875	-91.94641
0.588	-77.64587
0.5885	-52.97241
0.589	-28.80249
0.5895	3.62549
0.59	20.64514
0.5905	11.68213
0.591	-8.56018
0.5915	-12.5885
0.592	-25.98267
0.5925	-23.16284
0.593	-16.91895
0.5935	-0.30212
0.594	1.91345
0.5945	10.57434
0.595	44.91577
0.5955	51.5625
0.596	55.79224
0.5965	74.42322
0.597	91.04004
0.5975	117.82837
0.598	191.84875
0.5985	287.72278
0.599	381.58264
0.5995	486.92322
0.6	593.573
0.6005	682.19604
0.601	736.88049
0.6015	762.35962
0.602	740.60669
0.6025	673.43445
0.603	557.92236
0.6035	408.87451
0.604	230.01709
0.6045	44.31152
0.605	-143.60962
0.6055	-344.11926
0.606	-544.32678
0.6065	-715.93323
0.607	-845.94727
0.6075	-899.32251
0.608	-888.44604
0.6085	-763.87024
0.609	-611.1969
0.6095	-435.76355
0.61	-260.83374
0.6105	-97.48535
0.611	14.50195
0.6115	79.66003
0.612	75.12817
0.6125	43.00232
0.613	26.88904
0.6135	-8.96301
0.614	-53.27454
0.6145	-107.15332
0.615	-155.9967
0.6155	-195.87708
0.616	-231.93054
0.6165	-214.40735
0.617	-184.8999
0.6175	-152.06909
0.618	-121.65527
0.6185	-93.45703
0.619	-53.97949
0.6195	-19.03381
0.62	41.99524
0.6205	97.58606
0.621	115.20996
0.6215	133.63953
0.622	146.73157
0.6225	155.59387
0.623	139.98413
0.6235	115.61279
0.624	83.68835
0.6245	55.79224
0.625	39.57825
0.6255	29.20532
0.626	41.39099
0.6265	67.37366
0.627	88.32092
0.6275	109.06677
0.628	131.12183
0.6285	161.93848
0.629	199.40186
0.6295	213.09814
0.63	228.20435
0.6305	220.55054
0.631	217.5293
0.6315	195.47424
0.632	143.91174
0.6325	93.55774
0.633	39.57825
0.6335	-33.43506
0.634	-82.07703
0.6345	-138.97705
0.635	-161.53564
0.6355	-155.9967
0.636	-130.92041
0.6365	-109.67102
0.637	-68.07861
0.6375	-13.39417
0.638	14.60266
0.6385	22.76001
0.639	24.97559
0.6395	7.35168
0.64	-24.67346
0.6405	-51.46179
0.641	-88.42163
0.6415	-131.22253
0.642	-186.91406
0.6425	-220.65125
0.643	-221.75903
0.6435	-199.30115
0.644	-138.07068
0.6445	-74.62463
0.645	-7.75452
0.6455	45.2179
0.646	97.98889
0.6465	147.03369
0.647	177.3468
0.6475	186.71265
0.648	189.23035
0.6485	180.56946
0.649	160.72998
0.6495	138.87634
0.65	123.36731
0.6505	112.28943
0.651	99.09668
0.6515	67.77649
0.652	42.59949
0.6525	19.63806
0.653	11.58142
0.6535	21.04797
0.654	8.7616
0.6545	-11.2793
0.655	-19.13452
0.6555	-25.177
0.656	-54.98657
0.6565	-85.19897
0.657	-90.13367
0.6575	-97.98889
0.658	-125.48218
0.6585	-142.19971
0.659	-145.42236
0.6595	-108.86536
0.66	-55.99365
0.6605	-15.1062
0.661	37.26196
0.6615	75.22888
0.662	129.30908
0.6625	164.35547
0.663	169.59229
0.6635	175.03052
0.664	171.10291
0.6645	146.73157
0.665	96.47827
0.6655	67.97791
0.666	26.88904
0.6665	-7.04956
0.667	-63.44604
0.6675	-105.94482
0.668	-144.81812
0.6685	-149.55139
0.669	-144.31458
0.6695	-145.62378
0.67	-142.50183
0.6705	-138.47351
0.671	-146.93298
0.6715	-151.86768
0.672	-134.04236
0.6725	-59.92126
0.673	27.6947
0.6735	129.20837
0.674	243.31055
0.6745	369.90051
0.675	440.69824
0.6755	525.89722
0.676	592.56592
0.6765	626.00098
0.677	608.57849
0.6775	580.48096
0.678	519.95544
0.6785	421.2616
0.679	301.51978
0.6795	142.80396
0.68	-42.29736
0.6805	-230.92346
0.681	-384.20105
0.6815	-475.14038
0.682	-495.08057
0.6825	-502.23083
0.683	-477.45667
0.6835	-414.41345
0.684	-372.61963
0.6845	-335.35767
0.685	-259.82666
0.6855	-135.15015
0.686	-7.5531
0.6865	92.34924
0.687	138.07068
0.6875	183.08716
0.688	223.67249
0.6885	237.77161
0.689	195.77637
0.6895	126.38855
0.69	28.39966
0.6905	-57.50427
0.691	-95.37048
0.6915	-136.15723
0.692	-189.12964
0.6925	-261.13586
0.693	-335.65979
0.6935	-417.23328
0.694	-504.04358
0.6945	-559.43298
0.695	-573.02856
0.6955	-496.69189
0.696	-373.32458
0.6965	-242.80701
0.697	-93.85986
0.6975	10.77576
0.698	79.86145
0.6985	113.69934
0.699	129.91333
0.6995	146.32874
0.7	162.74414
0.7005	170.90149
