Francesco_Luisi_Right_3.c3d  



Time(s):	C_R_bicipite(μV):
0.3745	-3.32336
0.375	-3.42407
0.3755	-5.23682
0.376	-7.04956
0.3765	-4.73328
0.377	-3.42407
0.3775	-8.25806
0.378	2.01416
0.3785	-0.80566
0.379	-1.71204
0.3795	-3.62549
0.38	-2.01416
0.3805	1.40991
0.381	-2.71912
0.3815	-0.70496
0.382	-2.21558
0.3825	-4.12903
0.383	3.02124
0.3835	-0.40283
0.384	0.30212
0.3845	-2.61841
0.385	-2.71912
0.3855	-4.33044
0.386	-6.94885
0.3865	-4.02832
0.387	2.61841
0.3875	2.01416
0.388	-1.00708
0.3885	-4.53186
0.389	-6.3446
0.3895	-3.42407
0.39	-5.13611
0.3905	3.32336
0.391	-2.01416
0.3915	-2.92053
0.392	2.31628
0.3925	-1.61133
0.393	0.10071
0.3935	-0.20142
0.394	-2.71912
0.3945	-1.81274
0.395	-2.41699
0.3955	0.40283
0.396	-1.00708
0.3965	1.2085
0.397	4.73328
0.3975	-2.81982
0.398	0
0.3985	-0.40283
0.399	2.31628
0.3995	-0.60425
0.4	0.40283
0.4005	-1.61133
0.401	-2.21558
0.4015	-2.71912
0.402	2.21558
0.4025	5.43823
0.403	1.2085
0.4035	-1.40991
0.404	6.04248
0.4045	0.40283
0.405	-1.3092
0.4055	1.00708
0.406	-0.90637
0.4065	4.22974
0.407	-2.81982
0.4075	0.20142
0.408	1.2085
0.4085	-0.70496
0.409	-4.73328
0.4095	1.00708
0.41	4.12903
0.4105	2.41699
0.411	-0.20142
0.4115	-6.74744
0.412	1.2085
0.4125	-0.60425
0.413	-4.33044
0.4135	-4.22974
0.414	-2.01416
0.4145	-1.2085
0.415	-2.5177
0.4155	0.90637
0.416	-2.41699
0.4165	1.00708
0.417	1.91345
0.4175	7.45239
0.418	6.64673
0.4185	0.90637
0.419	-3.22266
0.4195	1.51062
0.42	0.60425
0.4205	5.63965
0.421	2.71912
0.4215	-1.00708
0.422	4.12903
0.4225	7.65381
0.423	1.40991
0.4235	1.2085
0.424	-1.40991
0.4245	-3.42407
0.425	-1.81274
0.4255	3.8269
0.426	2.21558
0.4265	2.71912
0.427	6.84814
0.4275	8.25806
0.428	-2.21558
0.4285	4.93469
0.429	4.83398
0.4295	5.63965
0.43	1.2085
0.4305	1.00708
0.431	-2.81982
0.4315	-8.05664
0.432	-1.2085
0.4325	0.40283
0.433	-3.92761
0.4335	-1.91345
0.434	-1.51062
0.4345	1.61133
0.435	2.5177
0.4355	1.40991
0.436	0.20142
0.4365	-1.51062
0.437	2.01416
0.4375	-5.33752
0.438	0.70496
0.4385	-1.71204
0.439	0.20142
0.4395	-2.5177
0.44	-0.40283
0.4405	-2.61841
0.441	-1.81274
0.4415	-5.0354
0.442	0.80566
0.4425	-0.90637
0.443	-2.71912
0.4435	0.30212
0.444	3.8269
0.4445	2.61841
0.445	0.80566
0.4455	-0.70496
0.446	1.81274
0.4465	6.14319
0.447	3.32336
0.4475	-1.51062
0.448	0.10071
0.4485	-0.80566
0.449	-0.30212
0.4495	-4.02832
0.45	-2.01416
0.4505	-1.10779
0.451	4.12903
0.4515	0.10071
0.452	0.40283
0.4525	-2.81982
0.453	-0.40283
0.4535	-2.31628
0.454	-1.51062
0.4545	3.92761
0.455	-8.25806
0.4555	-7.75452
0.456	-5.13611
0.4565	1.10779
0.457	3.92761
0.4575	-7.25098
0.458	-4.53186
0.4585	1.00708
0.459	-1.61133
0.4595	-3.32336
0.46	-1.00708
0.4605	-5.43823
0.461	-4.12903
0.4615	-0.30212
0.462	-2.41699
0.4625	3.42407
0.463	-0.80566
0.4635	-2.41699
0.464	-1.00708
0.4645	3.02124
0.465	-0.10071
0.4655	-0.50354
0.466	1.3092
0.4665	-2.61841
0.467	3.8269
0.4675	2.41699
0.468	2.5177
0.4685	2.81982
0.469	3.22266
0.4695	3.12195
0.47	2.61841
0.4705	4.43115
0.471	2.71912
0.4715	0.30212
0.472	5.23682
0.4725	7.85522
0.473	4.63257
0.4735	2.01416
0.474	3.42407
0.4745	2.81982
0.475	2.21558
0.4755	5.84106
0.476	5.84106
0.4765	-0.70496
0.477	8.35876
0.4775	8.25806
0.478	1.51062
0.4785	0.50354
0.479	4.12903
0.4795	-0.60425
0.48	0.10071
0.4805	-3.02124
0.481	1.61133
0.4815	0.70496
0.482	3.42407
0.4825	1.3092
0.483	-4.12903
0.4835	-3.7262
0.484	-1.2085
0.4845	-0.20142
0.485	-3.8269
0.4855	-4.63257
0.486	0.90637
0.4865	1.91345
0.487	2.71912
0.4875	2.71912
0.488	-5.13611
0.4885	2.61841
0.489	-3.12195
0.4895	1.10779
0.49	-8.35876
0.4905	-6.04248
0.491	-9.26514
0.4915	-7.04956
0.492	-2.5177
0.4925	-2.61841
0.493	-4.83398
0.4935	-1.61133
0.494	-0.50354
0.4945	-0.10071
0.495	-3.92761
0.4955	-1.2085
0.496	-1.2085
0.4965	-2.11487
0.497	-2.01416
0.4975	-6.2439
0.498	-1.10779
0.4985	-6.04248
0.499	-4.53186
0.4995	-1.10779
0.5	-6.54602
0.5005	-8.45947
0.501	-5.84106
0.5015	-1.40991
0.502	-5.23682
0.5025	-3.52478
0.503	1.51062
0.5035	0.80566
0.504	-2.41699
0.5045	-6.14319
0.505	3.22266
0.5055	1.10779
0.506	0.90637
0.5065	-1.3092
0.507	1.91345
0.5075	0.50354
0.508	3.8269
0.5085	2.31628
0.509	-0.80566
0.5095	1.51062
0.51	7.5531
0.5105	-2.41699
0.511	1.40991
0.5115	3.12195
0.512	0.60425
0.5125	-1.61133
0.513	-2.5177
0.5135	-3.32336
0.514	0.10071
0.5145	-2.41699
0.515	2.81982
0.5155	1.2085
0.516	0.10071
0.5165	-4.83398
0.517	1.61133
0.5175	1.3092
0.518	4.43115
0.5185	0
0.519	-3.92761
0.5195	-6.74744
0.52	-6.94885
0.5205	-3.02124
0.521	0.10071
0.5215	0
0.522	-4.93469
0.5225	-2.01416
0.523	-2.11487
0.5235	1.2085
0.524	-0.50354
0.5245	2.21558
0.525	3.92761
0.5255	-1.40991
0.526	-0.50354
0.5265	-1.51062
0.527	-4.12903
0.5275	4.63257
0.528	4.53186
0.5285	2.81982
0.529	-4.53186
0.5295	3.12195
0.53	4.33044
0.5305	4.02832
0.531	-2.71912
0.5315	4.43115
0.532	-0.50354
0.5325	2.71912
0.533	7.25098
0.5335	0.80566
0.534	2.41699
0.5345	1.71204
0.535	-0.70496
0.5355	-2.71912
0.536	1.61133
0.5365	0.40283
0.537	3.42407
0.5375	2.21558
0.538	-0.60425
0.5385	-0.90637
0.539	-0.60425
0.5395	-2.41699
0.54	2.21558
0.5405	3.62549
0.541	5.0354
0.5415	4.02832
0.542	11.58142
0.5425	6.2439
0.543	3.62549
0.5435	10.47363
0.544	3.52478
0.5445	3.32336
0.545	0
0.5455	-0.40283
0.546	1.10779
0.5465	-1.71204
0.547	1.2085
0.5475	2.21558
0.548	4.12903
0.5485	-0.30212
0.549	-0.40283
0.5495	-0.60425
0.55	-3.52478
0.5505	-2.92053
0.551	-6.3446
0.5515	-5.0354
0.552	1.3092
0.5525	1.81274
0.553	-3.52478
0.5535	2.41699
0.554	-8.45947
0.5545	-3.22266
0.555	-4.73328
0.5555	-8.05664
0.556	-9.56726
0.5565	-8.8623
0.557	-3.32336
0.5575	-0.10071
0.558	-2.11487
0.5585	-2.31628
0.559	-0.80566
0.5595	-1.00708
0.56	0.30212
0.5605	-0.80566
0.561	-0.20142
0.5615	-3.62549
0.562	4.33044
0.5625	1.91345
0.563	-0.80566
0.5635	-5.84106
0.564	2.5177
0.5645	2.81982
0.565	1.10779
0.5655	-8.7616
0.566	-2.41699
0.5665	3.02124
0.567	-4.43115
0.5675	1.61133
0.568	0.30212
0.5685	-1.81274
0.569	-4.43115
0.5695	1.51062
0.57	-4.12903
0.5705	-7.65381
0.571	-3.52478
0.5715	-2.92053
0.572	-4.22974
0.5725	1.10779
0.573	1.51062
0.5735	4.12903
0.574	3.12195
0.5745	6.64673
0.575	2.5177
0.5755	-1.40991
0.576	1.2085
0.5765	-5.13611
0.577	-2.61841
0.5775	-5.53894
0.578	-2.01416
0.5785	-8.56018
0.579	-7.5531
0.5795	-7.65381
0.58	-5.63965
0.5805	-5.63965
0.581	-5.43823
0.5815	-6.94885
0.582	-7.95593
0.5825	-1.2085
0.583	-0.90637
0.5835	-1.81274
0.584	-1.91345
0.5845	1.3092
0.585	0.30212
0.5855	-1.40991
0.586	1.81274
0.5865	-2.71912
0.587	0.70496
0.5875	4.73328
0.588	-1.81274
0.5885	-0.70496
0.589	1.81274
0.5895	4.73328
0.59	4.33044
0.5905	0
0.591	-0.40283
0.5915	-0.80566
0.592	6.44531
0.5925	1.3092
0.593	0.10071
0.5935	1.71204
0.594	-0.70496
0.5945	2.41699
0.595	0
0.5955	-1.2085
0.596	0.90637
0.5965	2.41699
0.597	0.30212
0.5975	-0.20142
0.598	2.11487
0.5985	-1.71204
0.599	-0.60425
0.5995	-3.12195
0.6	-4.02832
0.6005	4.33044
0.601	0
0.6015	0.10071
0.602	-5.53894
0.6025	-3.62549
0.603	0.50354
0.6035	-1.71204
0.604	-7.65381
0.6045	-3.62549
0.605	-2.01416
0.6055	-1.81274
0.606	0.90637
0.6065	0.10071
0.607	-1.2085
0.6075	0.30212
0.608	2.5177
0.6085	1.00708
0.609	4.12903
0.6095	0.60425
0.61	2.11487
0.6105	5.0354
0.611	1.81274
0.6115	0.50354
0.612	5.23682
0.6125	-0.40283
0.613	-0.30212
0.6135	3.7262
0.614	-0.10071
0.6145	1.2085
0.615	1.40991
0.6155	-8.8623
0.616	-3.62549
0.6165	-1.71204
0.617	-4.02832
0.6175	0.70496
0.618	0.10071
0.6185	-1.71204
0.619	2.01416
0.6195	-3.02124
0.62	0.10071
0.6205	3.52478
0.621	-3.52478
0.6215	2.5177
0.622	0.40283
0.6225	-2.92053
0.623	2.41699
0.6235	-0.90637
0.624	-0.60425
0.6245	-8.15735
0.625	-7.65381
0.6255	2.31628
0.626	-6.84814
0.6265	0.10071
0.627	-4.12903
0.6275	-0.20142
0.628	-3.42407
0.6285	-3.8269
0.629	-4.73328
0.6295	-5.53894
0.63	-1.3092
0.6305	-4.73328
0.631	-1.91345
0.6315	-0.70496
0.632	-2.21558
0.6325	0.20142
0.633	-1.81274
0.6335	-0.40283
0.634	-1.91345
0.6345	3.12195
0.635	-1.2085
0.6355	-3.22266
0.636	0.50354
0.6365	3.02124
0.637	-1.3092
0.6375	-1.71204
0.638	-1.10779
0.6385	4.73328
0.639	-2.41699
0.6395	-0.90637
0.64	-3.7262
0.6405	-1.3092
0.641	0.50354
0.6415	-2.71912
0.642	-6.14319
0.6425	-1.51062
0.643	0.40283
0.6435	-1.10779
0.644	-2.41699
0.6445	-3.32336
0.645	-2.92053
0.6455	-2.71912
0.646	2.11487
0.6465	-2.81982
0.647	-0.60425
0.6475	0.20142
0.648	-0.60425
0.6485	1.3092
0.649	1.91345
0.6495	5.74036
0.65	6.04248
0.6505	5.0354
0.651	3.92761
0.6515	4.02832
0.652	0.70496
0.6525	2.81982
0.653	8.05664
0.6535	1.81274
0.654	4.43115
0.6545	4.93469
0.655	4.22974
0.6555	4.02832
0.656	4.73328
0.6565	8.7616
0.657	7.25098
0.6575	5.0354
0.658	1.81274
0.6585	-0.10071
0.659	2.01416
0.6595	0.10071
0.66	2.41699
0.6605	-3.22266
0.661	-5.63965
0.6615	1.3092
0.662	7.95593
0.6625	6.3446
0.663	1.2085
0.6635	-0.30212
0.664	-1.2085
0.6645	0
0.665	3.42407
0.6655	2.5177
0.666	1.2085
0.6665	3.7262
0.667	5.53894
0.6675	3.02124
0.668	4.53186
0.6685	-0.50354
0.669	0.30212
0.6695	-0.10071
0.67	5.23682
0.6705	3.92761
0.671	4.22974
