Francesco_Luisi_Right_1.c3d  



Time(s):	C_R_bicipite(μV):
0.3275	2.81982
0.328	0
0.3285	-3.32336
0.329	-4.93469
0.3295	-4.12903
0.33	-0.60425
0.3305	3.92761
0.331	2.01416
0.3315	0.80566
0.332	3.52478
0.3325	-1.2085
0.333	3.02124
0.3335	1.00708
0.334	3.22266
0.3345	5.94177
0.335	3.32336
0.3355	0.40283
0.336	3.7262
0.3365	1.3092
0.337	3.8269
0.3375	1.71204
0.338	3.62549
0.3385	6.44531
0.339	0.90637
0.3395	0.20142
0.34	-0.60425
0.3405	4.33044
0.341	-1.10779
0.3415	-0.50354
0.342	2.11487
0.3425	-0.80566
0.343	-1.3092
0.3435	-6.3446
0.344	-0.70496
0.3445	-0.30212
0.345	0
0.3455	0
0.346	-4.02832
0.3465	3.32336
0.347	1.40991
0.3475	4.93469
0.348	6.14319
0.3485	0
0.349	1.51062
0.3495	3.02124
0.35	-0.90637
0.3505	1.40991
0.351	1.51062
0.3515	1.2085
0.352	0.70496
0.3525	1.51062
0.353	2.01416
0.3535	3.02124
0.354	0.70496
0.3545	-3.52478
0.355	-0.50354
0.3555	-4.12903
0.356	-2.5177
0.3565	-6.94885
0.357	0.50354
0.3575	3.62549
0.358	1.00708
0.3585	-2.21558
0.359	-2.41699
0.3595	-1.81274
0.36	-3.02124
0.3605	-0.20142
0.361	-4.93469
0.3615	-4.22974
0.362	3.02124
0.3625	-2.71912
0.363	-2.11487
0.3635	1.91345
0.364	4.02832
0.3645	1.2085
0.365	1.71204
0.3655	-0.70496
0.366	-1.00708
0.3665	-3.52478
0.367	0.50354
0.3675	-2.41699
0.368	2.01416
0.3685	-0.10071
0.369	2.11487
0.3695	2.92053
0.37	-2.31628
0.3705	1.3092
0.371	3.92761
0.3715	1.71204
0.372	2.31628
0.3725	1.61133
0.373	3.7262
0.3735	3.92761
0.374	3.22266
0.3745	1.3092
0.375	-0.20142
0.3755	-3.92761
0.376	3.8269
0.3765	5.84106
0.377	-0.60425
0.3775	-2.01416
0.378	2.21558
0.3785	2.41699
0.379	0.60425
0.3795	1.51062
0.38	0.90637
0.3805	5.23682
0.381	5.0354
0.3815	4.93469
0.382	3.22266
0.3825	-3.7262
0.383	3.52478
0.3835	1.10779
0.384	-1.71204
0.3845	-2.71912
0.385	-5.33752
0.3855	-1.2085
0.386	-2.71912
0.3865	-2.71912
0.387	-2.81982
0.3875	-5.23682
0.388	-6.14319
0.3885	-0.50354
0.389	-5.94177
0.3895	-3.42407
0.39	-2.31628
0.3905	-5.0354
0.391	-7.25098
0.3915	-6.04248
0.392	-8.96301
0.3925	-4.53186
0.393	-4.33044
0.3935	-1.61133
0.394	-1.40991
0.3945	-4.63257
0.395	-3.62549
0.3955	0.50354
0.396	-4.53186
0.3965	-7.35168
0.397	-6.54602
0.3975	-4.43115
0.398	-6.2439
0.3985	-4.73328
0.399	-5.94177
0.3995	-3.52478
0.4	0
0.4005	1.51062
0.401	-4.02832
0.4015	0.90637
0.402	2.01416
0.4025	-5.74036
0.403	-1.91345
0.4035	-2.92053
0.404	-0.60425
0.4045	-2.71912
0.405	-4.73328
0.4055	-0.80566
0.406	4.02832
0.4065	0.40283
0.407	-1.71204
0.4075	-0.70496
0.408	3.8269
0.4085	2.21558
0.409	-0.20142
0.4095	-2.41699
0.41	-4.02832
0.4105	9.97009
0.411	2.21558
0.4115	1.3092
0.412	-1.10779
0.4125	-0.80566
0.413	0.50354
0.4135	0.90637
0.414	6.94885
0.4145	3.12195
0.415	-5.53894
0.4155	0.70496
0.416	-1.2085
0.4165	-7.75452
0.417	-1.91345
0.4175	-4.63257
0.418	-5.94177
0.4185	-2.31628
0.419	-10.47363
0.4195	-1.40991
0.42	-1.81274
0.4205	0.40283
0.421	1.00708
0.4215	-2.11487
0.422	-3.92761
0.4225	0.10071
0.423	0.30212
0.4235	0.10071
0.424	-1.81274
0.4245	2.81982
0.425	2.61841
0.4255	-0.70496
0.426	0.40283
0.4265	-0.40283
0.427	2.21558
0.4275	-3.12195
0.428	3.12195
0.4285	-0.10071
0.429	4.33044
0.4295	-1.91345
0.43	-3.52478
0.4305	-1.40991
0.431	2.81982
0.4315	3.8269
0.432	-1.91345
0.4325	0.20142
0.433	-1.81274
0.4335	-2.31628
0.434	0.40283
0.4345	-1.81274
0.435	3.52478
0.4355	6.74744
0.436	0.30212
0.4365	4.93469
0.437	8.66089
0.4375	7.35168
0.438	8.15735
0.4385	8.56018
0.439	12.08496
0.4395	6.84814
0.44	7.95593
0.4405	6.64673
0.441	7.85522
0.4415	6.2439
0.442	6.74744
0.4425	2.71912
0.443	5.0354
0.4435	3.8269
0.444	1.61133
0.4445	2.81982
0.445	2.61841
0.4455	3.22266
0.446	1.40991
0.4465	5.84106
0.447	3.62549
0.4475	1.81274
0.448	10.67505
0.4485	7.5531
0.449	7.65381
0.4495	1.61133
0.45	1.61133
0.4505	2.71912
0.451	5.33752
0.4515	4.53186
0.452	1.40991
0.4525	0.30212
0.453	5.43823
0.4535	-3.32336
0.454	2.61841
0.4545	4.93469
0.455	3.42407
0.4555	-4.53186
0.456	-1.71204
0.4565	-0.40283
0.457	-1.91345
0.4575	0.20142
0.458	-1.40991
0.4585	-1.91345
0.459	0.80566
0.4595	-5.53894
0.46	1.10779
0.4605	-6.3446
0.461	-2.41699
0.4615	-8.56018
0.462	-1.81274
0.4625	-9.56726
0.463	2.01416
0.4635	-4.83398
0.464	-0.90637
0.4645	-4.83398
0.465	-1.81274
0.4655	-1.71204
0.466	-5.33752
0.4665	-5.53894
0.467	-9.16443
0.4675	-3.32336
0.468	-1.2085
0.4685	-2.11487
0.469	-3.02124
0.4695	-0.40283
0.47	-8.15735
0.4705	-1.71204
0.471	1.91345
0.4715	-7.75452
0.472	-2.92053
0.4725	-7.95593
0.473	-6.04248
0.4735	-7.85522
0.474	-1.61133
0.4745	-2.41699
0.475	-2.81982
0.4755	-0.20142
0.476	2.92053
0.4765	-0.60425
0.477	4.63257
0.4775	5.84106
0.478	0.60425
0.4785	4.33044
0.479	-0.50354
0.4795	1.40991
0.48	-7.15027
0.4805	-7.45239
0.481	-5.74036
0.4815	-4.43115
0.482	-1.51062
0.4825	3.12195
0.483	0.60425
0.4835	0
0.484	-0.50354
0.4845	-1.71204
0.485	-0.60425
0.4855	-0.20142
0.486	-0.30212
0.4865	-1.3092
0.487	7.25098
0.4875	4.63257
0.488	-1.81274
0.4885	-4.33044
0.489	-2.71912
0.4895	2.21558
0.49	-2.01416
0.4905	2.71912
0.491	4.43115
0.4915	3.7262
0.492	-0.30212
0.4925	-4.83398
0.493	-0.40283
0.4935	1.71204
0.494	2.21558
0.4945	-1.40991
0.495	-2.31628
0.4955	-0.60425
0.496	-2.71912
0.4965	-4.22974
0.497	2.21558
0.4975	0.30212
0.498	5.33752
0.4985	1.91345
0.499	1.51062
0.4995	-2.81982
0.5	-2.01416
0.5005	2.92053
0.501	0.80566
0.5015	-7.85522
0.502	-3.92761
0.5025	-0.90637
0.503	1.00708
0.5035	-1.10779
0.504	-5.13611
0.5045	-5.33752
0.505	-4.22974
0.5055	-7.95593
0.506	-6.94885
0.5065	-0.80566
0.507	0.80566
0.5075	-4.63257
0.508	1.71204
0.5085	-1.71204
0.509	-3.42407
0.5095	-5.0354
0.51	-5.13611
0.5105	-6.94885
0.511	-0.20142
0.5115	-3.12195
0.512	0.30212
0.5125	2.92053
0.513	-3.92761
0.5135	-2.61841
0.514	6.2439
0.5145	3.7262
0.515	6.44531
0.5155	7.65381
0.516	-1.91345
0.5165	-2.41699
0.517	-5.13611
0.5175	1.81274
0.518	-1.00708
0.5185	-1.91345
0.519	3.02124
0.5195	2.61841
0.52	-2.81982
0.5205	-0.50354
0.521	-1.10779
0.5215	0.40283
0.522	1.2085
0.5225	0.20142
0.523	-4.63257
0.5235	0.20142
0.524	1.61133
0.5245	-6.04248
0.525	0.50354
0.5255	-0.40283
0.526	2.01416
0.5265	-0.70496
0.527	0
0.5275	2.5177
0.528	-1.81274
0.5285	2.41699
0.529	0.50354
0.5295	-5.33752
0.53	-3.42407
0.5305	-2.71912
0.531	2.41699
0.5315	-2.5177
0.532	-8.35876
0.5325	-0.90637
0.533	-2.21558
0.5335	-2.81982
0.534	-3.32336
0.5345	-7.35168
0.535	-10.87646
0.5355	-3.52478
0.536	-7.65381
0.5365	-6.94885
0.537	0.20142
0.5375	-3.32336
0.538	-2.11487
0.5385	-3.02124
0.539	0.70496
0.5395	3.42407
0.54	-4.93469
0.5405	-6.14319
0.541	-3.92761
0.5415	-4.43115
0.542	-6.84814
0.5425	-8.56018
0.543	-4.22974
0.5435	-0.60425
0.544	-3.7262
0.5445	-7.25098
0.545	-7.35168
0.5455	-10.27222
0.546	-5.0354
0.5465	-5.63965
0.547	7.5531
0.5475	-6.2439
0.548	0.30212
0.5485	-3.22266
0.549	-0.70496
0.5495	0.10071
0.55	-1.3092
0.5505	2.92053
0.551	-1.61133
0.5515	1.51062
0.552	0.30212
0.5525	-3.02124
0.553	-2.5177
0.5535	-1.51062
0.554	-2.01416
0.5545	-4.73328
0.555	-1.71204
0.5555	-2.92053
0.556	0.70496
0.5565	-0.80566
0.557	0.40283
0.5575	3.92761
0.558	-4.22974
0.5585	-7.95593
0.559	-4.22974
0.5595	-8.25806
0.56	-5.0354
0.5605	-4.02832
0.561	-2.92053
0.5615	-2.5177
0.562	-3.62549
0.5625	-6.44531
0.563	-2.21558
0.5635	1.61133
0.564	-3.42407
0.5645	-1.91345
0.565	-2.21558
0.5655	-3.92761
0.566	-4.02832
0.5665	-1.61133
0.567	-0.90637
0.5675	1.61133
0.568	-3.8269
0.5685	-2.01416
0.569	-1.81274
0.5695	-7.35168
0.57	-4.02832
0.5705	-4.73328
0.571	-2.61841
0.5715	-1.71204
0.572	-3.8269
0.5725	-5.63965
0.573	0.90637
0.5735	-1.51062
0.574	-6.54602
0.5745	-2.31628
0.575	-6.54602
0.5755	-4.63257
0.576	-6.14319
0.5765	-4.63257
0.577	-2.61841
0.5775	-8.05664
0.578	-8.15735
0.5785	-4.22974
0.579	-5.94177
0.5795	-3.62549
0.58	-1.40991
0.5805	-2.01416
0.581	2.61841
0.5815	-1.00708
0.582	-0.50354
0.5825	-6.3446
0.583	-0.20142
0.5835	-4.02832
0.584	-4.93469
0.5845	-4.73328
0.585	-1.91345
0.5855	-3.7262
0.586	-2.41699
0.5865	-3.22266
0.587	0.20142
0.5875	0.80566
0.588	0.20142
0.5885	-5.43823
0.589	-2.21558
0.5895	2.11487
0.59	4.22974
0.5905	1.91345
0.591	-0.80566
0.5915	-0.90637
0.592	-3.7262
0.5925	0.30212
0.593	0.80566
0.5935	4.83398
0.594	-1.40991
0.5945	2.61841
0.595	-1.91345
0.5955	1.2085
0.596	8.05664
0.5965	-0.60425
0.597	-0.80566
0.5975	-2.11487
0.598	1.3092
0.5985	-1.51062
0.599	-0.40283
0.5995	3.52478
0.6	8.25806
0.6005	-0.80566
0.601	-2.31628
0.6015	8.15735
0.602	2.61841
0.6025	1.40991
0.603	-2.92053
0.6035	0.90637
0.604	2.5177
0.6045	-1.61133
0.605	-2.01416
0.6055	-1.91345
0.606	-0.70496
0.6065	-1.91345
0.607	-2.31628
0.6075	-0.10071
0.608	-2.81982
0.6085	-3.02124
0.609	-3.02124
0.6095	-4.33044
0.61	0.50354
0.6105	2.11487
0.611	-0.70496
0.6115	2.21558
0.612	6.04248
0.6125	0.10071
0.613	0.40283
0.6135	4.83398
0.614	2.21558
0.6145	0.30212
0.615	-0.50354
0.6155	-3.52478
0.616	-3.62549
0.6165	2.41699
0.617	0.50354
0.6175	-3.62549
0.618	1.71204
0.6185	0.40283
0.619	2.01416
0.6195	1.40991
0.62	0.40283
0.6205	8.45947
0.621	3.12195
0.6215	7.35168
0.622	3.62549
0.6225	0.20142
0.623	2.31628
0.6235	4.22974
0.624	4.22974
0.6245	-2.41699
0.625	1.91345
0.6255	4.83398
0.626	3.52478
0.6265	5.0354
0.627	7.95593
0.6275	4.73328
0.628	3.22266
0.6285	1.00708
0.629	-3.92761
0.6295	-4.93469
0.63	0.70496
0.6305	-0.40283
0.631	-3.62549
0.6315	-3.12195
0.632	-2.5177
0.6325	-0.30212
0.633	-3.52478
0.6335	0.80566
0.634	0.50354
0.6345	-9.26514
0.635	-4.33044
0.6355	0.10071
0.636	-6.64673
0.6365	-0.50354
0.637	2.21558
0.6375	7.85522
0.638	5.33752
0.6385	2.31628
0.639	5.74036
0.6395	6.74744
0.64	7.65381
0.6405	5.0354
0.641	2.11487
0.6415	1.51062
0.642	3.52478
0.6425	0.20142
0.643	6.04248
0.6435	-0.70496
0.644	1.91345
0.6445	5.33752
0.645	4.73328
0.6455	4.73328
0.646	-0.30212
0.6465	5.43823
0.647	3.12195
0.6475	6.04248
0.648	6.2439
0.6485	3.32336
0.649	-0.70496
0.6495	3.62549
0.65	-0.40283
0.6505	8.7616
0.651	6.94885
0.6515	-0.70496
0.652	8.8623
0.6525	1.91345
0.653	2.21558
0.6535	3.42407
0.654	1.00708
0.6545	6.94885
0.655	1.71204
0.6555	8.56018
0.656	-1.10779
0.6565	2.21558
0.657	4.53186
0.6575	2.5177
0.658	1.91345
0.6585	-1.61133
0.659	1.2085
0.6595	-1.61133
0.66	1.91345
0.6605	-1.51062
0.661	0
0.6615	-1.81274
0.662	-0.90637
0.6625	1.51062
0.663	0.80566
0.6635	-1.81274
0.664	-3.02124
0.6645	-4.22974
0.665	4.33044
0.6655	1.51062
0.666	2.5177
0.6665	1.81274
0.667	1.10779
0.6675	-7.85522
0.668	-5.23682
0.6685	-4.02832
0.669	-4.22974
0.6695	0.90637
0.67	-6.3446
0.6705	-1.00708
0.671	1.3092
0.6715	-0.90637
0.672	-1.2085
0.6725	-6.14319
0.673	-2.41699
0.6735	-4.83398
0.674	-4.02832
0.6745	-2.5177
0.675	-0.80566
0.6755	2.31628
0.676	1.61133
0.6765	-7.25098
0.677	-6.14319
0.6775	-2.01416
0.678	2.92053
0.6785	-2.41699
0.679	2.61841
0.6795	6.3446
0.68	-2.01416
0.6805	-0.20142
0.681	-1.00708
0.6815	0.90637
0.682	-1.91345
0.6825	2.81982
0.683	3.32336
0.6835	3.62549
0.684	2.01416
0.6845	1.3092
0.685	-3.42407
0.6855	-0.30212
0.686	-0.20142
0.6865	-1.40991
0.687	-3.02124
0.6875	3.62549
0.688	-1.51062
0.6885	-2.61841
0.689	-5.33752
0.6895	-0.20142
0.69	-0.80566
0.6905	1.10779
0.691	-3.02124
0.6915	2.41699
0.692	-0.40283
0.6925	1.2085
0.693	0.80566
0.6935	3.42407
0.694	0.80566
0.6945	-2.31628
