Gianluca_La_Polta_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0.297	16.01257
0.2975	16.41541
0.298	15.40833
0.2985	12.99133
0.299	8.45947
0.2995	11.68213
0.3	12.28638
0.3005	8.96301
0.301	6.14319
0.3015	6.54602
0.302	4.22974
0.3025	4.33044
0.303	6.64673
0.3035	4.02832
0.304	3.8269
0.3045	7.25098
0.305	11.2793
0.3055	6.14319
0.306	10.67505
0.3065	10.27222
0.307	9.66797
0.3075	14.70337
0.308	10.97717
0.3085	11.98425
0.309	10.17151
0.3095	8.35876
0.31	6.44531
0.3105	11.17859
0.311	11.98425
0.3115	10.97717
0.312	8.66089
0.3125	7.25098
0.313	10.57434
0.3135	13.99841
0.314	6.54602
0.3145	8.66089
0.315	4.22974
0.3155	7.75452
0.316	2.92053
0.3165	11.17859
0.317	3.92761
0.3175	7.35168
0.318	7.04956
0.3185	10.27222
0.319	4.53186
0.3195	1.3092
0.32	4.63257
0.3205	6.54602
0.321	4.83398
0.3215	4.93469
0.322	14.40125
0.3225	8.35876
0.323	4.43115
0.3235	7.65381
0.324	5.53894
0.3245	15.60974
0.325	6.84814
0.3255	8.96301
0.326	12.78992
0.3265	10.47363
0.327	6.3446
0.3275	4.83398
0.328	7.75452
0.3285	13.69629
0.329	5.53894
0.3295	14.30054
0.33	9.86938
0.3305	6.94885
0.331	8.35876
0.3315	9.06372
0.332	9.16443
0.3325	6.54602
0.333	11.2793
0.3335	5.0354
0.334	13.19275
0.3345	9.86938
0.335	9.56726
0.3355	11.38
0.336	4.02832
0.3365	6.14319
0.337	7.35168
0.3375	9.06372
0.338	4.02832
0.3385	4.93469
0.339	4.43115
0.3395	8.8623
0.34	6.2439
0.3405	13.49487
0.341	12.68921
0.3415	9.16443
0.342	6.54602
0.3425	5.0354
0.343	9.36584
0.3435	5.63965
0.344	3.42407
0.3445	4.53186
0.345	3.22266
0.3455	1.10779
0.346	5.0354
0.3465	1.91345
0.347	-2.01416
0.3475	0.60425
0.348	2.31628
0.3485	6.3446
0.349	2.5177
0.3495	-3.7262
0.35	-0.20142
0.3505	3.02124
0.351	-1.3092
0.3515	4.63257
0.352	3.62549
0.3525	5.63965
0.353	1.3092
0.3535	-0.10071
0.354	0.70496
0.3545	1.3092
0.355	-1.00708
0.3555	2.21558
0.356	-0.20142
0.3565	0
0.357	-5.94177
0.3575	-0.50354
0.358	-1.71204
0.3585	-0.80566
0.359	2.61841
0.3595	-1.71204
0.36	-7.25098
0.3605	0.90637
0.361	0
0.3615	1.81274
0.362	4.22974
0.3625	-0.40283
0.363	-3.52478
0.3635	4.43115
0.364	3.7262
0.3645	4.53186
0.365	2.21558
0.3655	1.81274
0.366	2.01416
0.3665	1.51062
0.367	-1.00708
0.3675	3.12195
0.368	1.71204
0.3685	3.92761
0.369	2.5177
0.3695	2.31628
0.37	7.45239
0.3705	4.33044
0.371	10.57434
0.3715	10.87646
0.372	10.0708
0.3725	6.64673
0.373	10.17151
0.3735	5.84106
0.374	7.75452
0.3745	9.36584
0.375	11.88354
0.3755	8.8623
0.376	3.92761
0.3765	3.92761
0.377	2.71912
0.3775	4.93469
0.378	1.71204
0.3785	4.53186
0.379	-0.20142
0.3795	-1.2085
0.38	-0.80566
0.3805	0.50354
0.381	5.74036
0.3815	3.42407
0.382	2.21558
0.3825	7.15027
0.383	3.52478
0.3835	5.74036
0.384	4.63257
0.3845	5.74036
0.385	6.54602
0.3855	9.97009
0.386	2.21558
0.3865	1.2085
0.387	3.12195
0.3875	4.53186
0.388	4.33044
0.3885	10.87646
0.389	2.21558
0.3895	6.74744
0.39	3.42407
0.3905	1.71204
0.391	4.83398
0.3915	4.53186
0.392	5.84106
0.3925	6.04248
0.393	5.33752
0.3935	-3.32336
0.394	-5.23682
0.3945	-7.15027
0.395	-14.30054
0.3955	-11.48071
0.396	-15.71045
0.3965	-17.52319
0.397	-10.97717
0.3975	-15.40833
0.398	-10.0708
0.3985	-11.17859
0.399	-7.25098
0.3995	-7.85522
0.4	-3.22266
0.4005	-2.11487
0.401	-0.70496
0.4015	3.32336
0.402	8.35876
0.4025	5.94177
0.403	11.68213
0.4035	11.68213
0.404	16.61682
0.4045	18.93311
0.405	26.18408
0.4055	20.34302
0.406	19.63806
0.4065	18.12744
0.407	23.36426
0.4075	21.3501
0.408	25.88196
0.4085	27.09045
0.409	27.79541
0.4095	24.67346
0.41	23.36426
0.4105	18.22815
0.411	21.55151
0.4115	12.5885
0.412	15.91187
0.4125	11.07788
0.413	10.97717
0.4135	16.21399
0.414	15.20691
0.4145	12.99133
0.415	11.38
0.4155	9.66797
0.416	9.86938
0.4165	11.68213
0.417	11.38
0.4175	7.5531
0.418	11.38
0.4185	9.97009
0.419	7.35168
0.4195	5.23682
0.42	2.01416
0.4205	3.22266
0.421	8.7616
0.4215	7.5531
0.422	2.01416
0.4225	10.97717
0.423	11.48071
0.4235	5.0354
0.424	7.04956
0.4245	5.53894
0.425	1.51062
0.4255	4.22974
0.426	4.22974
0.4265	3.52478
0.427	4.02832
0.4275	4.53186
0.428	2.11487
0.4285	5.94177
0.429	2.71912
0.4295	2.61841
0.43	7.85522
0.4305	12.18567
0.431	2.92053
0.4315	3.62549
0.432	2.71912
0.4325	4.02832
0.433	5.13611
0.4335	3.02124
0.434	-4.43115
0.4345	0.40283
0.435	-3.92761
0.4355	0.60425
0.436	2.71912
0.4365	1.61133
0.437	10.27222
0.4375	5.23682
0.438	3.32336
0.4385	2.01416
0.439	-0.70496
0.4395	2.41699
0.44	-3.02124
0.4405	-4.63257
0.441	-3.92761
0.4415	-3.32336
0.442	1.81274
0.4425	-0.10071
0.443	3.62549
0.4435	-2.21558
0.444	-1.3092
0.4445	-2.31628
0.445	0.60425
0.4455	2.11487
0.446	9.76868
0.4465	6.74744
0.447	4.33044
0.4475	5.0354
0.448	3.42407
0.4485	6.2439
0.449	-0.60425
0.4495	-7.5531
0.45	-3.92761
0.4505	0
0.451	-0.70496
0.4515	-3.7262
0.452	4.63257
0.4525	2.61841
0.453	2.11487
0.4535	1.51062
0.454	6.74744
0.4545	-3.8269
0.455	0.40283
0.4555	2.81982
0.456	0.90637
0.4565	0.60425
