Gabriele_Carluccio_Left_1.c3d  



Time(s):	C_L_bicipite(μV):
0.392	-171.30432
0.3925	-189.83459
0.393	-212.39319
0.3935	-239.58435
0.394	-257.61108
0.3945	-230.72205
0.395	-192.15088
0.3955	-145.62378
0.396	-93.45703
0.3965	-53.97949
0.397	-34.14001
0.3975	-8.05664
0.398	31.21948
0.3985	83.38623
0.399	125.28076
0.3995	147.43652
0.4	131.42395
0.4005	116.11633
0.401	108.66394
0.4015	97.18323
0.402	93.0542
0.4025	95.5719
0.403	98.39172
0.4035	93.25562
0.404	68.88428
0.4045	63.44604
0.405	56.90002
0.4055	42.29736
0.406	29.00391
0.4065	16.61682
0.407	-2.41699
0.4075	-26.28479
0.408	-50.354
0.4085	-64.85596
0.409	-81.06995
0.4095	-82.88269
0.41	-88.62305
0.4105	-92.24854
0.411	-96.27686
0.4115	-92.24854
0.412	-89.02588
0.4125	-81.87561
0.413	-81.97632
0.4135	-74.02039
0.414	-60.02197
0.4145	-46.02356
0.415	-39.07471
0.4155	-34.34143
0.416	-24.57275
0.4165	-19.03381
0.417	-13.09204
0.4175	-3.92761
0.418	3.22266
0.4185	8.56018
0.419	11.58142
0.4195	18.8324
0.42	25.57983
0.4205	27.99683
0.421	35.85205
0.4215	30.41382
0.422	30.51453
0.4225	55.69153
0.423	75.12817
0.4235	91.14075
0.424	97.78748
0.4245	85.29968
0.425	70.29419
0.4255	56.90002
0.426	37.66479
0.4265	17.01965
0.427	1.2085
0.4275	-17.6239
0.428	-26.08337
0.4285	-31.82373
0.429	-36.85913
0.4295	-42.39807
0.43	-45.01648
0.4305	-57.10144
0.431	-67.57507
0.4315	-64.55383
0.432	-40.08179
0.4325	-20.84656
0.433	0.90637
0.4335	14.60266
0.434	20.34302
0.4345	13.39417
0.435	15.71045
0.4355	24.27063
0.436	26.28479
0.4365	26.08337
0.437	25.57983
0.4375	23.56567
0.438	18.22815
0.4385	21.24939
0.439	19.13452
0.4395	14.50195
0.44	15.81116
0.4405	9.16443
0.441	9.86938
0.4415	8.96301
0.442	6.74744
0.4425	14.60266
0.443	11.2793
0.4435	8.7616
0.444	10.57434
0.4445	27.49329
0.445	34.44214
0.4455	46.02356
0.446	44.31152
0.4465	48.44055
0.447	45.82214
0.4475	48.74268
0.448	43.00232
0.4485	45.72144
0.449	42.90161
0.4495	40.78674
0.45	39.27612
0.4505	31.52161
0.451	30.11169
0.4515	29.40674
0.452	25.78125
0.4525	107.35474
0.453	186.51123
0.4535	217.22717
0.454	204.73938
0.4545	164.65759
0.455	98.0896
0.4555	33.33435
0.456	-35.34851
0.4565	-83.38623
0.457	-110.07385
0.4575	-150.55847
0.458	-157.50732
0.4585	-147.63794
0.459	-122.56165
0.4595	-103.02429
0.46	-78.65295
0.4605	-51.96533
0.461	-43.10303
0.4615	-50.85754
0.462	-66.26587
0.4625	-55.99365
0.463	-31.72302
0.4635	6.14319
0.464	23.66638
0.4645	24.27063
0.465	15.81116
0.4655	8.66089
0.466	11.98425
0.4665	19.63806
0.467	21.3501
0.4675	23.66638
0.468	28.60107
0.4685	28.60107
0.469	26.98975
0.4695	37.7655
0.47	49.85046
0.4705	55.18799
0.471	51.15967
0.4715	50.05188
0.472	52.16675
0.4725	49.24622
0.473	48.03772
0.4735	41.39099
0.474	34.34143
0.4745	35.54993
0.475	38.47046
0.4755	29.70886
0.476	11.98425
0.4765	4.93469
0.477	-0.70496
0.4775	-5.63965
0.478	-11.38
0.4785	-21.14868
0.479	-24.67346
0.4795	-38.36975
0.48	-41.59241
0.4805	-37.16125
0.481	-40.38391
0.4815	-36.85913
0.482	-27.99683
0.4825	-18.93311
0.483	-16.11328
0.4835	-14.70337
0.484	-6.74744
0.4845	-4.33044
0.485	-2.01416
0.4855	-6.54602
0.486	-13.69629
0.4865	-10.67505
0.487	-7.95593
0.4875	-4.33044
0.488	5.43823
0.4885	3.22266
0.489	4.33044
0.4895	13.39417
0.49	15.81116
0.4905	16.3147
0.491	13.797
0.4915	13.69629
0.492	17.22107
0.4925	12.89062
0.493	7.65381
0.4935	12.89062
0.494	8.56018
0.4945	5.63965
0.495	4.93469
0.4955	11.58142
0.496	9.86938
0.4965	4.93469
0.497	3.52478
0.4975	12.18567
0.498	5.13611
0.4985	7.75452
0.499	8.05664
0.4995	10.97717
0.5	16.11328
0.5005	12.68921
0.501	9.46655
0.5015	11.17859
0.502	11.07788
0.5025	10.47363
0.503	13.797
0.5035	17.6239
0.504	14.30054
0.5045	15.30762
0.505	11.68213
0.5055	15.40833
0.506	10.77576
0.5065	11.88354
