Marco_Margarita_Left_1.c3d  



Time(s):	B_L_bicipite(μV):
0	6.44531
0.0005	0.20142
0.001	1.71204
0.0015	3.42407
0.002	-0.20142
0.0025	-3.7262
0.003	-10.0708
0.0035	-11.88354
0.004	-20.84656
0.0045	-25.88196
0.005	-19.43665
0.0055	-14.30054
0.006	-7.85522
0.0065	-6.54602
0.007	-3.92761
0.0075	-0.30212
0.008	-3.12195
0.0085	-0.20142
0.009	4.63257
0.0095	13.49487
0.01	27.09045
0.0105	44.11011
0.011	48.84338
0.0115	50.75684
0.012	40.38391
0.0125	37.96692
0.013	44.0094
0.0135	39.27612
0.014	23.76709
0.0145	19.73877
0.015	12.08496
0.0155	2.61841
0.016	-6.2439
0.0165	-4.83398
0.017	-11.17859
0.0175	-12.38708
0.018	-18.53027
0.0185	-21.85364
0.019	-15.50903
0.0195	-20.84656
0.02	-25.37842
0.0205	-23.8678
0.021	-12.28638
0.0215	-8.66089
0.022	6.64673
0.0225	13.99841
0.023	16.51611
0.0235	17.52319
0.024	27.99683
0.0245	20.54443
0.025	22.15576
0.0255	18.32886
0.026	19.63806
0.0265	7.75452
0.027	6.84814
0.0275	-2.5177
0.028	0.10071
0.0285	-2.41699
0.029	-6.94885
0.0295	-4.43115
0.03	2.81982
0.0305	2.41699
0.031	3.32336
0.0315	1.91345
0.032	-2.81982
0.0325	-0.90637
0.033	-0.60425
0.0335	-4.22974
0.034	-1.00708
0.0345	-0.30212
0.035	5.53894
0.0355	1.2085
0.036	-1.40991
0.0365	-2.5177
0.037	2.81982
0.0375	2.31628
0.038	0.10071
0.0385	0.80566
0.039	-6.04248
0.0395	-3.92761
0.04	5.33752
0.0405	11.48071
0.041	12.18567
0.0415	10.87646
0.042	16.01257
0.0425	19.94019
0.043	27.19116
0.0435	37.66479
0.044	38.47046
0.0445	31.82373
0.045	19.94019
0.0455	12.08496
0.046	16.71753
0.0465	17.72461
0.047	16.81824
0.0475	8.7616
0.048	2.5177
0.0485	-3.7262
0.049	-14.09912
0.0495	-15.40833
0.05	-9.06372
0.0505	-2.31628
0.051	-11.78284
0.0515	-9.86938
0.052	-9.26514
0.0525	-2.71912
0.053	-8.96301
0.0535	-11.48071
0.054	-8.56018
0.0545	-3.42407
0.055	8.15735
0.0555	16.21399
0.056	20.84656
0.0565	24.16992
0.057	21.45081
0.0575	22.6593
0.058	17.72461
0.0585	9.56726
0.059	6.74744
0.0595	10.0708
0.06	1.81274
0.0605	-0.70496
0.061	-12.38708
0.0615	-12.08496
0.062	-7.35168
0.0625	-9.97009
0.063	-11.58142
0.0635	-8.8623
0.064	-7.65381
0.0645	-10.27222
0.065	14.50195
0.0655	49.95117
0.066	60.72693
0.0665	63.04321
0.067	62.33826
0.0675	52.36816
0.068	36.95984
0.0685	32.32727
0.069	26.98975
0.0695	11.07788
0.07	-7.15027
0.0705	-17.6239
0.071	-29.30603
0.0715	-32.02515
0.072	-43.60657
0.0725	-43.00232
0.073	-39.37683
0.0735	-34.03931
0.074	-27.09045
0.0745	-22.15576
0.075	-2.71912
0.0755	0.80566
0.076	5.84106
0.0765	11.78284
0.077	21.04797
0.0775	39.67896
0.078	41.69312
0.0785	43.80798
0.079	41.99524
0.0795	43.40515
0.08	43.10303
0.0805	31.92444
0.081	21.65222
0.0815	15.00549
0.082	7.75452
0.0825	-9.76868
0.083	-22.55859
0.0835	-25.37842
0.084	-9.56726
0.0845	-11.78284
0.085	-8.96301
0.0855	-7.85522
0.086	-11.58142
0.0865	-17.01965
0.087	-6.54602
0.0875	-9.16443
0.088	-0.40283
0.0885	16.61682
0.089	23.36426
0.0895	19.03381
0.09	12.5885
0.0905	11.78284
0.091	8.35876
0.0915	-5.23682
0.092	0.30212
0.0925	-2.11487
0.093	-6.44531
0.0935	-13.59558
0.094	-13.89771
0.0945	-3.12195
0.095	-7.25098
0.0955	-3.52478
0.096	-5.74036
0.0965	-4.12903
0.097	-4.12903
0.0975	-4.22974
0.098	0.40283
0.0985	0.60425
0.099	6.94885
0.0995	3.52478
0.1	-2.01416
0.1005	1.51062
0.101	-4.93469
0.1015	0.60425
0.102	0
0.1025	4.02832
0.103	4.43115
0.1035	1.2085
0.104	6.64673
0.1045	-1.10779
0.105	8.7616
0.1055	17.6239
0.106	13.59558
0.1065	21.95435
0.107	27.6947
0.1075	20.84656
0.108	26.3855
0.1085	18.8324
0.109	3.7262
0.1095	-1.3092
0.11	-8.05664
0.1105	-11.38
0.111	-7.5531
0.1115	3.8269
0.112	9.66797
0.1125	20.24231
0.113	23.36426
0.1135	15.60974
0.114	11.58142
0.1145	12.18567
0.115	7.95593
0.1155	4.22974
0.116	-2.21558
0.1165	-10.17151
0.117	-11.58142
0.1175	-17.92603
0.118	-13.39417
0.1185	3.32336
0.119	13.09204
0.1195	27.09045
0.12	45.92285
0.1205	54.98657
0.121	50.75684
0.1215	35.34851
0.122	23.56567
0.1225	8.7616
0.123	-2.41699
0.1235	-6.84814
0.124	-10.17151
0.1245	-10.27222
0.125	-11.07788
0.1255	1.71204
0.126	3.22266
0.1265	-0.60425
0.127	2.61841
0.1275	-1.91345
0.128	-10.77576
0.1285	-3.02124
0.129	-0.30212
0.1295	14.90479
0.13	21.65222
0.1305	19.73877
0.131	12.48779
0.1315	8.96301
0.132	13.59558
0.1325	11.78284
0.133	8.8623
0.1335	11.68213
0.134	15.71045
0.1345	20.54443
0.135	15.60974
0.1355	20.1416
0.136	36.15417
0.1365	40.98816
0.137	41.69312
0.1375	31.01807
0.138	23.16284
0.1385	16.71753
0.139	7.35168
0.1395	-3.02124
0.14	-7.65381
0.1405	-16.11328
0.141	-16.11328
0.1415	-15.91187
0.142	-11.48071
0.1425	-12.89062
0.143	-11.48071
0.1435	-18.32886
0.144	-24.97559
0.1445	-26.48621
0.145	-23.36426
0.1455	-15.71045
0.146	-12.78992
0.1465	-2.92053
0.147	11.07788
0.1475	10.87646
0.148	13.49487
0.1485	16.51611
0.149	9.36584
0.1495	11.88354
0.15	8.25806
0.1505	7.65381
0.151	32.32727
0.1515	33.9386
0.152	33.23364
0.1525	37.26196
0.153	33.13293
0.1535	29.91028
0.154	23.8678
0.1545	20.24231
0.155	10.67505
0.1555	1.00708
0.156	-5.0354
0.1565	-10.27222
0.157	-11.88354
0.1575	-16.71753
0.158	-8.05664
0.1585	-3.52478
0.159	5.94177
0.1595	15.71045
0.16	27.99683
0.1605	31.52161
0.161	20.74585
0.1615	13.39417
0.162	14.19983
0.1625	5.94177
0.163	0.70496
0.1635	-4.73328
0.164	-13.59558
0.1645	-8.66089
0.165	-19.33594
0.1655	-14.70337
0.166	-5.63965
0.1665	-5.13611
0.167	-6.64673
0.1675	-0.80566
0.168	-3.22266
0.1685	-0.20142
0.169	2.5177
0.1695	13.19275
0.17	57.9071
0.1705	78.25012
0.171	78.35083
0.1715	78.14941
0.172	64.95667
0.1725	47.93701
0.173	36.15417
0.1735	32.83081
0.174	22.35718
0.1745	8.35876
0.175	-0.40283
0.1755	-14.30054
0.176	-24.67346
0.1765	-32.42798
0.177	-45.3186
0.1775	-53.17383
0.178	-56.19507
0.1785	-57.8064
0.179	-52.8717
0.1795	-40.48462
0.18	-39.17542
0.1805	-39.67896
0.181	-26.48621
0.1815	-18.73169
0.182	-10.57434
0.1825	-8.66089
0.183	-7.04956
0.1835	-1.91345
0.184	1.40991
0.1845	2.31628
0.185	0.20142
0.1855	6.84814
0.186	2.61841
0.1865	1.81274
0.187	6.44531
0.1875	6.74744
0.188	5.43823
0.1885	2.41699
0.189	2.11487
0.1895	1.91345
0.19	-5.74036
0.1905	2.92053
0.191	9.16443
0.1915	6.84814
0.192	11.98425
0.1925	8.66089
0.193	7.75452
0.1935	5.0354
0.194	3.52478
0.1945	10.77576
0.195	23.46497
0.1955	26.18408
0.196	28.19824
0.1965	25.177
0.197	19.94019
0.1975	18.42957
0.198	21.65222
0.1985	17.52319
0.199	19.43665
0.1995	16.41541
0.2	17.82532
0.2005	24.47205
0.201	28.50037
0.2015	25.47913
0.202	25.78125
0.2025	23.46497
0.203	18.42957
0.2035	9.97009
0.204	8.8623
0.2045	8.15735
0.205	-4.02832
0.2055	3.52478
0.206	15.40833
0.2065	12.89062
0.207	13.99841
0.2075	6.54602
0.208	-3.8269
0.2085	-9.46655
0.209	-10.47363
0.2095	-11.78284
0.21	-9.56726
0.2105	-12.68921
0.211	-15.1062
0.2115	-10.27222
0.212	-6.3446
0.2125	16.01257
0.213	24.97559
0.2135	21.14868
0.214	12.99133
0.2145	-3.02124
0.215	-10.27222
0.2155	-13.69629
0.216	-15.50903
0.2165	-14.19983
0.217	-9.97009
0.2175	-5.63965
0.218	-10.47363
0.2185	-12.68921
0.219	-7.25098
0.2195	-6.64673
0.22	-2.81982
0.2205	-0.70496
0.221	2.41699
0.2215	2.41699
0.222	3.22266
0.2225	8.66089
0.223	14.90479
0.2235	23.36426
0.224	27.59399
0.2245	21.65222
0.225	22.6593
0.2255	22.6593
0.226	27.99683
0.2265	29.40674
0.227	31.21948
0.2275	29.40674
0.228	25.68054
0.2285	24.27063
0.229	20.94727
0.2295	13.69629
0.23	6.94885
0.2305	1.2085
0.231	-0.40283
0.2315	-2.61841
0.232	-4.33044
0.2325	-2.01416
0.233	3.62549
0.2335	6.2439
0.234	19.73877
0.2345	26.08337
0.235	29.91028
0.2355	26.68762
0.236	15.91187
0.2365	13.09204
0.237	16.81824
0.2375	19.03381
0.238	19.03381
0.2385	8.66089
0.239	7.75452
0.2395	2.61841
0.24	-0.40283
0.2405	-4.43115
0.241	-0.50354
0.2415	2.5177
0.242	-0.50354
0.2425	3.92761
0.243	0.40283
0.2435	-3.22266
0.244	-14.60266
0.2445	-10.0708
0.245	-7.35168
0.2455	-13.69629
0.246	-16.41541
0.2465	-14.90479
0.247	-13.69629
0.2475	-5.43823
0.248	1.10779
0.2485	10.47363
0.249	14.80408
0.2495	8.66089
0.25	13.09204
0.2505	18.8324
0.251	24.06921
0.2515	27.49329
0.252	26.28479
0.2525	13.797
0.253	16.91895
0.2535	13.09204
0.254	0.90637
0.2545	-0.90637
0.255	-8.05664
0.2555	-8.7616
0.256	-9.76868
0.2565	2.11487
0.257	5.33752
0.2575	6.84814
0.258	8.66089
0.2585	7.04956
0.259	5.13611
0.2595	1.2085
