Marco_Margarita_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.158	-69.28711
0.1585	-38.77258
0.159	-17.72461
0.1595	-17.52319
0.16	-13.797
0.1605	17.72461
0.161	31.62231
0.1615	42.49878
0.162	69.89136
0.1625	85.5011
0.163	76.03455
0.1635	69.48853
0.164	83.99048
0.1645	75.63171
0.165	50.65613
0.1655	9.06372
0.166	-37.06055
0.1665	-71.30127
0.167	-73.51685
0.1675	-30.11169
0.168	78.55225
0.1685	145.01953
0.169	161.93848
0.1695	157.30591
0.17	107.65686
0.1705	60.62622
0.171	83.78906
0.1715	189.9353
0.172	215.51514
0.1725	183.38928
0.173	128.40271
0.1735	71.20056
0.174	-1.00708
0.1745	-83.88977
0.175	-156.09741
0.1755	-220.047
0.176	-273.62366
0.1765	-307.26013
0.177	-300.91553
0.1775	-284.70154
0.178	-255.99976
0.1785	-211.68823
0.179	-169.89441
0.1795	-155.19104
0.18	-119.64111
0.1805	-91.44287
0.181	-79.96216
0.1815	-67.97791
0.182	-38.16833
0.1825	-1.81274
0.183	46.5271
0.1835	130.92041
0.184	185.00061
0.1845	249.55444
0.185	300.6134
0.1855	295.27588
0.186	282.08313
0.1865	261.23657
0.187	247.84241
0.1875	214.10522
0.188	161.53564
0.1885	73.91968
0.189	-13.59558
0.1895	-83.99048
0.19	-121.75598
0.1905	-127.69775
0.191	-135.45227
0.1915	-154.98962
0.192	-185.30273
0.1925	-196.98486
0.193	-206.55212
0.1935	-197.89124
0.194	-183.79211
0.1945	-148.14148
0.195	-133.94165
0.1955	-127.49634
0.196	-112.99438
0.1965	-90.73792
0.197	-82.17773
0.1975	-62.23755
0.198	-20.74585
0.1985	7.45239
0.199	15.30762
0.1995	21.24939
0.2	19.23523
0.2005	59.61914
0.201	104.93774
0.2015	113.59863
0.202	114.80713
0.2025	96.67969
0.203	80.36499
0.2035	55.99365
0.204	29.80957
0.2045	9.16443
0.205	-22.55859
0.2055	-46.02356
0.206	-49.85046
0.2065	-50.45471
0.207	-54.18091
0.2075	-49.85046
0.208	-48.74268
0.2085	-42.19666
0.209	5.43823
0.2095	48.13843
0.21	82.47986
0.2105	119.54041
0.211	146.02661
0.2115	146.42944
0.212	110.07385
0.2125	88.42163
0.213	101.8158
0.2135	118.33191
0.214	110.57739
0.2145	82.88269
0.215	57.10144
0.2155	28.09753
0.216	-0.50354
0.2165	-34.64355
0.217	-63.84888
0.2175	-84.99756
0.218	-64.35242
0.2185	10.0708
0.219	82.9834
0.2195	143.10608
0.22	330.7251
0.2205	530.7312
0.221	652.89001
0.2215	647.04895
0.222	540.60059
0.2225	378.05786
0.223	187.51831
0.2235	0.20142
0.224	-161.43494
0.2245	-306.65588
0.225	-411.39221
0.2255	-493.77136
0.226	-547.54944
0.2265	-507.76978
0.227	-412.70142
0.2275	-341.70227
0.228	-289.73694
0.2285	-247.54028
0.229	-167.47742
0.2295	-50.65613
0.23	86.70959
0.2305	243.91479
0.231	401.42212
0.2315	476.55029
0.232	441.90674
0.2325	345.22705
0.233	214.40735
0.2335	82.47986
0.234	-49.95117
0.2345	-145.72449
0.235	-221.05408
0.2355	-271.10596
0.236	-320.05005
0.2365	-378.05786
0.237	-397.69592
0.2375	-375.84229
0.238	-326.19324
0.2385	-210.98328
0.239	-54.58374
0.2395	61.23047
0.24	141.39404
0.2405	184.8999
0.241	189.43176
0.2415	149.95422
0.242	78.65295
0.2425	13.797
0.243	-31.52161
0.2435	-34.94568
0.244	-16.91895
0.2445	13.19275
0.245	9.36584
0.2455	-6.84814
