Leonardo_Garofalo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.2665	-3.62549
0.267	-8.7616
0.2675	-2.5177
0.268	-10.67505
0.2685	-17.52319
0.269	-27.49329
0.2695	-29.10461
0.27	-24.27063
0.2705	-1.51062
0.271	14.50195
0.2715	21.85364
0.272	27.89612
0.2725	32.62939
0.273	36.65771
0.2735	36.25488
0.274	31.92444
0.2745	38.974
0.275	46.02356
0.2755	46.62781
0.276	44.61365
0.2765	39.17542
0.277	37.06055
0.2775	36.65771
0.278	30.51453
0.2785	15.60974
0.279	-2.31628
0.2795	-10.57434
0.28	-0.30212
0.2805	2.92053
0.281	-1.91345
0.2815	-8.45947
0.282	-23.26355
0.2825	-33.53577
0.283	-23.66638
0.2835	-21.04797
0.284	-29.10461
0.2845	-29.91028
0.285	-27.89612
0.2855	-16.71753
0.286	-1.61133
0.2865	16.81824
0.287	23.96851
0.2875	20.44373
0.288	26.28479
0.2885	26.3855
0.289	15.50903
0.2895	10.0708
0.29	12.08496
0.2905	6.2439
0.291	5.63965
0.2915	6.2439
0.292	9.76868
0.2925	8.66089
0.293	17.92603
0.2935	18.42957
0.294	17.32178
0.2945	16.01257
0.295	11.78284
0.2955	9.56726
0.296	12.28638
0.2965	17.92603
0.297	14.70337
0.2975	16.41541
0.298	15.1062
0.2985	1.71204
0.299	-2.81982
0.2995	-5.13611
0.3	-3.7262
0.3005	-7.15027
0.301	-6.3446
0.3015	2.81982
0.302	6.84814
0.3025	9.06372
0.303	9.86938
0.3035	10.67505
0.304	4.22974
0.3045	8.7616
0.305	6.3446
0.3055	12.08496
0.306	16.21399
0.3065	14.40125
0.307	18.73169
0.3075	24.97559
0.308	26.98975
0.3085	21.95435
0.309	18.02673
0.3095	10.77576
0.31	9.76868
0.3105	6.2439
0.311	3.22266
0.3115	1.3092
0.312	5.63965
0.3125	5.94177
0.313	12.99133
0.3135	13.39417
0.314	17.92603
0.3145	27.49329
0.315	20.04089
0.3155	11.17859
0.316	-0.70496
0.3165	-6.2439
0.317	-7.04956
0.3175	-7.25098
0.318	3.32336
0.3185	4.53186
0.319	4.63257
0.3195	13.09204
0.32	-2.31628
0.3205	-18.22815
0.321	-17.22107
0.3215	-15.60974
0.322	-12.48779
0.3225	-13.89771
0.323	-6.2439
0.3235	5.33752
0.324	13.99841
0.3245	17.32178
0.325	19.83948
0.3255	25.177
0.326	24.47205
0.3265	29.20532
0.327	28.70178
0.3275	25.27771
0.328	22.6593
0.3285	18.32886
0.329	15.30762
0.3295	17.01965
0.33	9.76868
0.3305	10.47363
0.331	22.25647
0.3315	26.78833
0.332	31.82373
0.3325	37.86621
0.333	46.02356
0.3335	43.00232
0.334	37.36267
0.3345	22.45789
0.335	-1.91345
0.3355	-15.1062
0.336	-12.89062
0.3365	-18.32886
0.337	-13.59558
0.3375	-10.0708
0.338	-0.20142
0.3385	3.32336
0.339	10.67505
0.3395	10.87646
0.34	3.62549
0.3405	8.15735
0.341	12.78992
0.3415	9.46655
0.342	9.06372
0.3425	3.8269
0.343	5.63965
0.3435	8.66089
0.344	11.68213
0.3445	7.85522
0.345	11.48071
