Daniele_De_Santis_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.1635	-4.22974
0.164	-0.70496
0.1645	1.71204
0.165	0.80566
0.1655	5.33752
0.166	6.2439
0.1665	3.7262
0.167	-1.3092
0.1675	0.70496
0.168	-0.50354
0.1685	5.33752
0.169	0.80566
0.1695	-1.61133
0.17	1.91345
0.1705	2.61841
0.171	-3.52478
0.1715	0.60425
0.172	-1.71204
0.1725	0.10071
0.173	2.5177
0.1735	-1.40991
0.174	-4.43115
0.1745	-1.51062
0.175	-4.63257
0.1755	-0.40283
0.176	3.8269
0.1765	-0.20142
0.177	4.12903
0.1775	5.13611
0.178	1.10779
0.1785	5.84106
0.179	-0.10071
0.1795	1.61133
0.18	3.42407
0.1805	4.33044
0.181	6.3446
0.1815	8.25806
0.182	9.86938
0.1825	6.94885
0.183	4.73328
0.1835	4.83398
0.184	3.52478
0.1845	8.35876
0.185	0.90637
0.1855	2.21558
0.186	3.52478
0.1865	2.61841
0.187	2.01416
0.1875	2.41699
0.188	2.01416
0.1885	3.22266
0.189	0.20142
0.1895	3.32336
0.19	5.84106
0.1905	4.02832
0.191	8.25806
0.1915	8.56018
0.192	5.74036
0.1925	4.83398
0.193	6.2439
0.1935	8.7616
0.194	4.63257
0.1945	4.43115
0.195	3.42407
0.1955	4.63257
0.196	3.02124
0.1965	5.74036
0.197	1.00708
0.1975	5.43823
0.198	3.7262
0.1985	10.87646
0.199	7.65381
0.1995	7.04956
0.2	6.74744
0.2005	1.10779
0.201	3.7262
0.2015	7.85522
0.202	7.45239
0.2025	3.12195
0.203	7.04956
0.2035	6.2439
0.204	6.74744
0.2045	6.44531
0.205	6.2439
0.2055	-1.81274
0.206	6.74744
0.2065	10.67505
0.207	1.91345
0.2075	-0.70496
0.208	5.0354
0.2085	6.2439
0.209	7.15027
0.2095	6.74744
0.21	7.35168
0.2105	5.43823
0.211	9.97009
0.2115	9.46655
0.212	5.13611
0.2125	7.95593
0.213	6.14319
0.2135	-0.30212
0.214	7.15027
0.2145	3.22266
0.215	1.81274
0.2155	4.22974
0.216	2.21558
0.2165	3.12195
0.217	4.73328
0.2175	-0.70496
0.218	2.41699
0.2185	4.33044
0.219	5.23682
0.2195	5.33752
0.22	0.30212
0.2205	7.85522
0.221	2.31628
0.2215	7.5531
0.222	6.74744
0.2225	6.3446
0.223	0.40283
0.2235	1.51062
0.224	3.92761
0.2245	6.3446
0.225	6.3446
0.2255	3.42407
0.226	6.2439
0.2265	-0.30212
0.227	3.12195
0.2275	4.33044
0.228	1.51062
0.2285	2.92053
0.229	1.3092
0.2295	3.52478
0.23	2.21558
0.2305	3.22266
0.231	4.83398
0.2315	0.70496
0.232	4.63257
0.2325	1.10779
0.233	2.61841
0.2335	7.25098
0.234	2.92053
0.2345	4.83398
0.235	3.92761
0.2355	5.13611
0.236	8.15735
0.2365	6.84814
0.237	7.85522
0.2375	4.33044
0.238	4.63257
0.2385	5.63965
0.239	4.53186
0.2395	-0.40283
0.24	8.45947
0.2405	10.27222
0.241	3.52478
0.2415	1.71204
0.242	5.84106
0.2425	3.92761
0.243	6.54602
0.2435	3.52478
0.244	3.02124
0.2445	5.84106
0.245	8.15735
0.2455	1.10779
0.246	3.02124
0.2465	5.94177
0.247	3.22266
0.2475	5.13611
0.248	2.11487
0.2485	9.66797
0.249	4.02832
0.2495	7.75452
0.25	3.32336
0.2505	1.2085
0.251	5.33752
0.2515	5.23682
0.252	3.12195
0.2525	8.25806
0.253	2.41699
0.2535	1.61133
0.254	4.53186
0.2545	5.0354
0.255	1.91345
0.2555	5.84106
0.256	4.43115
0.2565	5.43823
0.257	4.93469
0.2575	4.22974
0.258	5.33752
0.2585	0.40283
0.259	2.5177
0.2595	5.43823
0.26	6.64673
0.2605	10.77576
0.261	4.33044
0.2615	8.96301
0.262	5.84106
0.2625	11.48071
0.263	6.64673
0.2635	10.27222
0.264	7.35168
0.2645	9.06372
0.265	7.45239
0.2655	7.04956
0.266	6.04248
0.2665	10.37292
0.267	8.35876
0.2675	5.0354
0.268	1.40991
0.2685	4.12903
0.269	3.02124
0.2695	5.63965
0.27	10.47363
0.2705	0.40283
0.271	1.81274
0.2715	12.78992
0.272	4.93469
0.2725	4.83398
0.273	9.26514
0.2735	7.15027
0.274	10.67505
0.2745	6.2439
0.275	4.22974
0.2755	3.7262
0.276	8.25806
0.2765	3.7262
0.277	2.81982
0.2775	5.0354
0.278	5.33752
0.2785	4.43115
0.279	-0.30212
0.2795	-0.90637
0.28	1.3092
0.2805	5.84106
0.281	1.81274
0.2815	-1.00708
0.282	4.63257
0.2825	4.12903
0.283	2.61841
0.2835	4.02832
0.284	2.11487
0.2845	0.20142
0.285	1.91345
0.2855	5.43823
0.286	6.94885
0.2865	3.62549
0.287	-4.12903
0.2875	2.5177
0.288	6.3446
0.2885	2.01416
0.289	2.11487
0.2895	3.62549
0.29	5.43823
0.2905	3.92761
0.291	0.60425
0.2915	2.21558
0.292	-0.20142
0.2925	2.11487
0.293	-1.61133
0.2935	3.7262
0.294	2.41699
0.2945	5.53894
0.295	3.02124
0.2955	4.63257
0.296	3.7262
0.2965	8.15735
0.297	2.41699
0.2975	8.15735
0.298	6.04248
0.2985	6.64673
0.299	-0.10071
0.2995	10.0708
0.3	2.61841
0.3005	3.32336
0.301	3.52478
0.3015	4.83398
0.302	6.04248
0.3025	6.44531
0.303	7.45239
0.3035	6.3446
0.304	9.06372
0.3045	8.66089
0.305	2.61841
0.3055	3.52478
0.306	5.23682
0.3065	6.2439
0.307	7.04956
0.3075	8.15735
0.308	2.31628
0.3085	3.32336
0.309	6.64673
0.3095	3.52478
0.31	9.46655
0.3105	6.2439
0.311	10.27222
0.3115	11.68213
0.312	4.22974
0.3125	6.3446
0.313	13.39417
0.3135	10.37292
0.314	1.91345
0.3145	3.92761
0.315	-0.40283
0.3155	7.95593
0.316	7.35168
0.3165	2.11487
0.317	6.74744
0.3175	5.13611
0.318	7.04956
0.3185	4.43115
0.319	5.84106
0.3195	3.92761
0.32	5.13611
0.3205	10.27222
0.321	7.75452
0.3215	10.27222
0.322	9.86938
0.3225	7.15027
0.323	6.44531
0.3235	8.66089
0.324	5.43823
0.3245	9.46655
0.325	6.64673
0.3255	6.54602
0.326	8.56018
0.3265	8.15735
0.327	10.67505
0.3275	10.37292
0.328	7.65381
0.3285	8.66089
0.329	9.86938
0.3295	7.5531
0.33	7.75452
0.3305	2.71912
0.331	6.04248
0.3315	15.40833
0.332	6.74744
0.3325	8.35876
0.333	8.96301
0.3335	11.58142
0.334	10.47363
0.3345	5.94177
0.335	5.13611
0.3355	9.56726
0.336	7.5531
0.3365	5.23682
0.337	9.76868
0.3375	7.35168
0.338	9.36584
0.3385	12.5885
0.339	9.86938
0.3395	5.94177
0.34	1.71204
0.3405	5.33752
0.341	5.63965
0.3415	7.45239
0.342	5.0354
0.3425	15.50903
0.343	12.28638
0.3435	11.58142
0.344	9.66797
0.3445	13.89771
0.345	5.74036
0.3455	12.5885
0.346	8.66089
0.3465	12.18567
0.347	6.74744
0.3475	2.41699
0.348	1.71204
0.3485	1.71204
0.349	-0.90637
0.3495	6.14319
0.35	1.40991
0.3505	5.43823
0.351	5.53894
0.3515	8.35876
0.352	4.53186
0.3525	7.5531
0.353	6.44531
0.3535	6.04248
0.354	6.2439
0.3545	6.84814
0.355	3.22266
0.3555	1.91345
0.356	8.7616
0.3565	11.17859
0.357	7.65381
0.3575	13.09204
0.358	4.53186
0.3585	2.81982
0.359	-4.12903
0.3595	4.02832
0.36	7.35168
0.3605	1.71204
0.361	7.75452
0.3615	4.12903
0.362	4.02832
0.3625	3.62549
0.363	-1.61133
0.3635	5.53894
0.364	6.04248
0.3645	6.04248
0.365	2.92053
0.3655	8.25806
0.366	1.61133
0.3665	8.05664
0.367	6.84814
0.3675	2.01416
0.368	1.61133
0.3685	6.94885
0.369	3.52478
0.3695	3.8269
0.37	7.95593
0.3705	5.23682
0.371	6.84814
0.3715	6.3446
0.372	6.14319
0.3725	0.50354
0.373	1.00708
0.3735	-3.02124
0.374	1.61133
0.3745	-3.02124
0.375	-7.65381
0.3755	-3.12195
0.376	-5.0354
0.3765	-5.13611
0.377	3.52478
0.3775	-2.11487
0.378	-3.62549
0.3785	0.40283
0.379	-0.70496
0.3795	1.81274
0.38	0.10071
0.3805	4.02832
0.381	1.00708
0.3815	1.3092
0.382	-4.63257
0.3825	0.70496
0.383	1.10779
0.3835	-0.70496
0.384	0.50354
0.3845	1.91345
0.385	-4.22974
0.3855	0.10071
0.386	2.21558
0.3865	0.80566
0.387	2.31628
0.3875	2.81982
0.388	7.5531
0.3885	2.01416
0.389	1.10779
0.3895	-2.11487
0.39	5.63965
0.3905	0.60425
0.391	5.53894
0.3915	9.06372
