Niccolo_Morelli_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.6515	0.60425
0.652	1.3092
0.6525	0.30212
0.653	4.02832
0.6535	1.61133
0.654	2.21558
0.6545	2.21558
0.655	2.92053
0.6555	5.23682
0.656	2.81982
0.6565	5.74036
0.657	-4.22974
0.6575	4.12903
0.658	7.15027
0.6585	3.62549
0.659	3.62549
0.6595	7.5531
0.66	5.84106
0.6605	1.40991
0.661	0.90637
0.6615	2.41699
0.662	2.92053
0.6625	6.64673
0.663	4.73328
0.6635	10.57434
0.664	14.60266
0.6645	12.78992
0.665	15.50903
0.6655	6.14319
0.666	6.3446
0.6665	10.17151
0.667	7.95593
0.6675	10.17151
0.668	6.2439
0.6685	5.43823
0.669	5.13611
0.6695	3.52478
0.67	8.15735
0.6705	4.53186
0.671	9.66797
0.6715	5.63965
0.672	4.33044
0.6725	11.88354
0.673	9.26514
0.6735	7.85522
0.674	10.57434
0.6745	6.64673
0.675	7.25098
0.6755	3.8269
0.676	7.65381
0.6765	7.35168
0.677	13.09204
0.6775	8.8623
0.678	13.09204
0.6785	8.05664
0.679	11.48071
0.6795	7.85522
0.68	5.53894
0.6805	3.22266
0.681	8.96301
0.6815	6.74744
0.682	6.3446
0.6825	2.41699
0.683	8.15735
0.6835	-0.70496
0.684	3.22266
0.6845	6.2439
0.685	9.36584
0.6855	3.62549
0.686	4.33044
0.6865	3.52478
0.687	4.53186
0.6875	5.63965
0.688	2.71912
0.6885	5.13611
0.689	5.84106
0.6895	0
0.69	4.53186
0.6905	10.27222
0.691	9.97009
0.6915	8.05664
0.692	6.44531
0.6925	5.0354
0.693	8.66089
0.6935	10.57434
0.694	10.57434
0.6945	6.64673
0.695	14.40125
0.6955	9.76868
0.696	4.93469
0.6965	3.8269
0.697	7.25098
0.6975	7.85522
0.698	6.14319
0.6985	6.84814
0.699	6.2439
0.6995	9.16443
0.7	4.33044
0.7005	0.90637
0.701	3.32336
0.7015	3.7262
0.702	5.43823
0.7025	7.85522
0.703	4.43115
0.7035	12.5885
0.704	6.64673
0.7045	3.52478
0.705	3.62549
0.7055	5.94177
0.706	5.33752
0.7065	6.3446
0.707	7.5531
0.7075	6.74744
0.708	4.33044
0.7085	3.7262
0.709	9.06372
0.7095	0.20142
0.71	5.84106
0.7105	2.01416
0.711	3.02124
0.7115	4.22974
0.712	-0.70496
0.7125	0.60425
0.713	2.71912
0.7135	6.74744
0.714	5.0354
0.7145	7.25098
0.715	-0.10071
0.7155	2.61841
0.716	1.81274
0.7165	3.22266
0.717	2.61841
0.7175	0.80566
0.718	5.94177
0.7185	-3.12195
0.719	-0.20142
0.7195	0
0.72	1.10779
0.7205	5.13611
0.721	1.81274
0.7215	0.40283
0.722	5.0354
0.7225	3.7262
0.723	4.83398
0.7235	1.40991
