Alessio_Russo_Right_1.c3d  



Time(s):	A_R_bicipite(μV):
0	-140.99121
0.0005	-144.11316
0.001	-151.46484
0.0015	-145.72449
0.002	-148.64502
0.0025	-150.05493
0.003	-141.79688
0.0035	-132.83386
0.004	-116.41846
0.0045	-111.48376
0.005	-93.25562
0.0055	-58.61206
0.006	-22.45789
0.0065	12.78992
0.007	36.4563
0.0075	48.84338
0.008	62.53967
0.0085	64.45312
0.009	56.09436
0.0095	68.28003
0.01	90.43579
0.0105	100.10376
0.011	101.41296
0.0115	104.4342
0.012	76.7395
0.0125	46.12427
0.013	15.40833
0.0135	-13.39417
0.014	-22.6593
0.0145	-47.43347
0.015	-69.58923
0.0155	-77.64587
0.016	-80.76782
0.0165	-76.53809
0.017	-64.35242
0.0175	-63.24463
0.018	-57.30286
0.0185	-38.36975
0.019	-5.13611
0.0195	24.37134
0.02	42.29736
0.0205	46.22498
0.021	48.13843
0.0215	41.4917
0.022	31.92444
0.0225	25.57983
0.023	37.56409
0.0235	38.16833
0.024	38.26904
0.0245	36.95984
0.025	29.40674
0.0255	28.50037
0.026	21.14868
0.0265	12.78992
0.027	-9.36584
0.0275	-13.89771
0.028	-6.64673
0.0285	17.01965
0.029	32.42798
0.0295	34.24072
0.03	37.36267
0.0305	27.89612
0.031	12.68921
0.0315	-3.12195
0.032	-19.53735
0.0325	-17.72461
0.033	-23.56567
0.0335	-17.12036
0.034	1.71204
0.0345	28.09753
0.035	42.59949
0.0355	52.16675
0.036	55.59082
0.0365	60.72693
0.037	44.71436
0.0375	35.95276
0.038	31.72302
0.0385	31.92444
0.039	34.54285
0.0395	28.29895
0.04	11.2793
0.0405	2.61841
0.041	-7.5531
0.0415	-18.02673
0.042	-29.00391
0.0425	-30.51453
0.043	-30.61523
0.0435	-37.46338
0.044	-42.59949
0.0445	-27.99683
0.045	1.00708
0.0455	28.80249
0.046	43.30444
0.0465	53.87878
0.047	44.31152
0.0475	25.88196
0.048	1.2085
0.0485	-20.64514
0.049	-31.72302
0.0495	-38.974
0.05	-48.13843
0.0505	-53.17383
0.051	-47.23206
0.0515	-38.87329
0.052	-25.68054
0.0525	-12.28638
0.053	-3.02124
0.0535	4.83398
0.054	29.20532
0.0545	62.53967
0.055	79.55933
0.0555	92.85278
0.056	104.63562
0.0565	100.20447
0.057	87.11243
0.0575	69.79065
0.058	54.88586
0.0585	27.49329
0.059	2.81982
0.0595	-25.57983
0.06	-56.49719
0.0605	-58.61206
0.061	-57.20215
0.0615	-46.42639
0.062	-47.33276
0.0625	-36.35559
0.063	-22.35718
0.0635	-13.89771
0.064	-2.01416
0.0645	5.13611
0.065	13.797
0.0655	15.00549
0.066	12.08496
0.0665	-0.30212
0.067	-7.25098
0.0675	-7.04956
0.068	13.69629
0.0685	26.58691
0.069	36.95984
0.0695	36.05347
0.07	31.32019
0.0705	18.12744
0.071	13.29346
0.0715	18.73169
0.072	28.80249
0.0725	42.7002
0.073	47.13135
0.0735	32.52869
0.074	8.35876
0.0745	-13.59558
0.075	-30.51453
0.0755	-29.91028
0.076	-20.44373
0.0765	-9.06372
0.077	16.3147
0.0775	43.90869
0.078	59.51843
0.0785	67.97791
0.079	73.61755
0.0795	56.19507
0.08	29.30603
0.0805	-1.2085
0.081	-28.29895
0.0815	-54.0802
0.082	-66.6687
0.0825	-57.00073
0.083	-48.74268
0.0835	-41.59241
0.084	-31.82373
0.0845	-34.34143
0.085	-15.20691
0.0855	28.29895
0.086	70.49561
0.0865	101.11084
0.087	125.7843
0.0875	149.55139
0.088	133.23669
0.0885	101.41296
0.089	68.17932
0.0895	32.52869
0.09	20.84656
0.0905	26.08337
0.091	23.36426
0.0915	-4.22974
0.092	-33.13293
0.0925	-54.48303
0.093	-57.70569
0.0935	-69.28711
0.094	-81.47278
0.0945	-87.71667
0.095	-95.5719
0.0955	-101.01013
0.096	-108.05969
0.0965	-121.85669
0.097	-127.29492
0.0975	-130.51758
0.098	-124.97864
0.0985	-108.26111
0.099	-88.92517
0.0995	-74.72534
0.1	-54.78516
0.1005	-31.72302
0.101	-20.64514
0.1015	-11.98425
0.102	-11.07788
0.1025	-5.13611
0.103	0.70496
0.1035	4.73328
0.104	6.64673
0.1045	14.60266
0.105	34.74426
0.1055	54.68445
0.106	66.87012
0.1065	81.7749
0.107	80.66711
0.1075	76.63879
0.108	64.65454
0.1085	51.46179
0.109	35.75134
0.1095	27.09045
0.11	27.6947
0.1105	27.29187
0.111	36.15417
0.1115	30.01099
0.112	37.16125
0.1125	34.24072
0.113	33.43506
0.1135	23.8678
0.114	18.53027
0.1145	16.21399
0.115	29.20532
0.1155	28.19824
0.116	35.14709
0.1165	71.80481
0.117	121.35315
0.1175	146.53015
0.118	147.73865
0.1185	132.83386
0.119	100.80872
0.1195	60.72693
0.12	8.15735
0.1205	-22.86072
0.121	-51.76392
0.1215	-69.99207
0.122	-86.20605
0.1225	-94.96765
0.123	-86.30676
0.1235	-60.4248
0.124	-41.18958
0.1245	-33.23364
0.125	-27.99683
0.1255	-27.89612
0.126	-26.48621
0.1265	-33.73718
0.127	-35.44922
0.1275	-32.93152
0.128	-26.48621
0.1285	-25.177
0.129	-24.06921
0.1295	-17.72461
0.13	-11.38
0.1305	-3.52478
0.131	14.50195
0.1315	26.88904
0.132	46.32568
0.1325	59.01489
0.133	69.89136
0.1335	60.4248
0.134	64.45312
0.1345	69.58923
0.135	86.8103
0.1355	107.25403
0.136	108.05969
0.1365	100.80872
0.137	97.88818
0.1375	118.63403
0.138	175.13123
0.1385	202.12097
0.139	203.53088
0.1395	192.453
0.14	172.00928
0.1405	116.61987
0.141	55.99365
0.1415	4.53186
0.142	-30.41382
0.1425	-71.09985
0.143	-92.24854
0.1435	-123.97156
0.144	-150.05493
0.1445	-172.00928
0.145	-181.27441
0.1455	-172.51282
0.146	-162.03918
0.1465	-133.13599
0.147	-106.24695
0.1475	-84.39331
0.148	-67.17224
0.1485	-55.59082
0.149	-50.55542
0.1495	-45.3186
0.15	-48.74268
0.1505	-47.63489
0.151	-56.49719
0.1515	-59.01489
0.152	-55.69153
0.1525	-25.07629
0.153	-2.41699
0.1535	10.67505
0.154	18.22815
0.1545	51.26038
0.155	96.37756
0.1555	129.61121
0.156	142.40112
0.1565	122.76306
0.157	101.21155
0.1575	87.61597
0.158	58.51135
0.1585	22.05505
0.159	3.52478
0.1595	-8.8623
0.16	-0.30212
0.1605	-11.48071
0.161	-12.99133
0.1615	-26.98975
0.162	-42.09595
0.1625	-57.40356
0.163	-76.03455
0.1635	-100.90942
0.164	-109.16748
0.1645	-123.56873
0.165	-117.72766
0.1655	-103.52783
0.166	-93.96057
0.1665	-89.63013
0.167	-86.50818
0.1675	-72.61047
0.168	-60.82764
0.1685	-46.32568
0.169	-39.37683
0.1695	-34.44214
0.17	-26.3855
0.1705	-7.75452
0.171	2.01416
0.1715	18.53027
0.172	20.44373
0.1725	33.73718
0.173	44.0094
0.1735	46.82922
0.174	43.30444
0.1745	34.54285
0.175	29.20532
0.1755	23.76709
0.176	27.49329
0.1765	27.79541
0.177	31.92444
0.1775	43.00232
0.178	66.97083
0.1785	102.62146
0.179	141.29333
0.1795	152.37122
0.18	153.479
0.1805	138.47351
0.181	115.41138
0.1815	84.69543
0.182	44.51294
0.1825	5.33752
0.183	-19.63806
0.1835	-50.15259
0.184	-67.97791
0.1845	-76.84021
0.185	-83.78906
0.1855	-79.86145
0.186	-64.05029
0.1865	-47.7356
0.187	-31.01807
0.1875	-11.17859
0.188	18.42957
0.1885	51.15967
0.189	57.30286
0.1895	51.05896
0.19	40.58533
0.1905	39.17542
0.191	34.64355
0.1915	31.92444
0.192	27.79541
0.1925	18.42957
0.193	11.48071
0.1935	-3.52478
0.194	-7.5531
0.1945	-16.21399
0.195	-19.43665
0.1955	-27.79541
0.196	-31.62231
0.1965	-36.15417
0.197	-24.47205
0.1975	-9.36584
0.198	10.17151
0.1985	30.01099
0.199	38.06763
0.1995	34.94568
0.2	23.06213
0.2005	16.21399
0.201	11.78284
0.2015	20.54443
0.202	31.62231
0.2025	32.32727
0.203	27.6947
0.2035	27.49329
0.204	35.14709
0.2045	59.41772
0.205	67.57507
0.2055	79.05579
0.206	120.14465
0.2065	149.55139
0.207	160.42786
0.2075	150.65918
0.208	126.38855
0.2085	105.13916
0.209	71.80481
0.2095	43.90869
0.21	12.5885
0.2105	-7.25098
0.211	-18.93311
0.2115	-22.05505
0.212	-29.40674
0.2125	-31.32019
0.213	-44.21082
0.2135	-51.86462
0.214	-57.50427
0.2145	-62.8418
0.215	-64.75525
0.2155	-63.94958
0.216	-59.71985
0.2165	-54.98657
0.217	-52.97241
0.2175	-54.58374
0.218	-43.00232
0.2185	-25.47913
0.219	-0.20142
0.2195	9.26514
0.22	18.12744
0.2205	10.77576
0.221	18.42957
0.2215	27.29187
0.222	19.03381
0.2225	17.52319
0.223	5.0354
0.2235	-12.38708
0.224	-27.79541
0.2245	-37.36267
0.225	-54.48303
0.2255	-52.771
0.226	-49.44763
0.2265	-47.13135
0.227	-30.61523
0.2275	-7.25098
0.228	0.50354
0.2285	9.97009
0.229	30.51453
0.2295	38.67188
0.23	44.51294
0.2305	35.85205
0.231	23.8678
0.2315	11.68213
0.232	24.47205
0.2325	48.54126
0.233	59.82056
0.2335	61.12976
0.234	55.2887
0.2345	72.30835
0.235	70.69702
0.2355	60.92834
0.236	56.79932
0.2365	65.3595
0.237	86.00464
0.2375	87.01172
0.238	73.31543
0.2385	55.18799
0.239	32.22656
