Alessio_Russo_Right_2.c3d  



Time(s):	A_R_bicipite(μV):
0.337	6.04248
0.3375	6.2439
0.338	1.3092
0.3385	-1.81274
0.339	-1.2085
0.3395	-5.63965
0.34	-5.33752
0.3405	2.11487
0.341	7.35168
0.3415	6.94885
0.342	16.3147
0.3425	18.22815
0.343	22.6593
0.3435	20.44373
0.344	26.48621
0.3445	35.2478
0.345	35.2478
0.3455	34.54285
0.346	27.19116
0.3465	20.1416
0.347	9.76868
0.3475	7.5531
0.348	17.22107
0.3485	11.78284
0.349	8.56018
0.3495	15.40833
0.35	11.78284
0.3505	5.43823
0.351	5.94177
0.3515	4.83398
0.352	6.3446
0.3525	13.99841
0.353	16.51611
0.3535	17.32178
0.354	20.94727
0.3545	22.05505
0.355	16.41541
0.3555	13.29346
0.356	16.11328
0.3565	17.42249
0.357	16.01257
0.3575	21.45081
0.358	18.63098
0.3585	17.6239
0.359	24.06921
0.3595	31.4209
0.36	33.83789
0.3605	25.98267
0.361	30.11169
0.3615	29.80957
0.362	14.40125
0.3625	8.8623
0.363	-0.10071
0.3635	-8.05664
0.364	-6.84814
0.3645	-5.53894
0.365	-14.40125
0.3655	-8.96301
0.366	-11.98425
0.3665	-13.99841
0.367	-15.71045
0.3675	-15.91187
0.368	-15.81116
0.3685	-13.99841
0.369	-14.30054
0.3695	-12.89062
0.37	-16.11328
0.3705	-4.93469
0.371	-5.23682
0.3715	9.36584
0.372	17.22107
0.3725	13.89771
0.373	8.8623
0.3735	18.22815
0.374	14.90479
0.3745	12.18567
0.375	4.02832
0.3755	-1.61133
0.376	-1.81274
0.3765	3.52478
0.377	1.81274
0.3775	2.31628
0.378	5.23682
0.3785	4.73328
0.379	16.21399
0.3795	22.6593
0.38	29.91028
0.3805	24.57275
0.381	25.57983
0.3815	36.05347
0.382	41.59241
0.3825	39.88037
0.383	45.2179
0.3835	34.54285
0.384	26.88904
0.3845	26.68762
0.385	30.61523
0.3855	47.13135
0.386	52.26746
0.3865	40.38391
0.387	31.92444
0.3875	20.34302
0.388	11.48071
0.3885	-2.21558
0.389	-0.90637
0.3895	-18.22815
0.39	-25.177
0.3905	-26.78833
0.391	-11.17859
0.3915	-3.12195
0.392	6.84814
0.3925	16.01257
0.393	17.92603
0.3935	21.95435
0.394	20.24231
0.3945	8.35876
0.395	3.52478
0.3955	-5.74036
0.396	-8.05664
0.3965	2.5177
0.397	4.53186
0.3975	8.05664
0.398	4.12903
0.3985	13.09204
0.399	29.80957
0.3995	35.2478
0.4	33.23364
0.4005	26.88904
0.401	16.11328
0.4015	1.71204
0.402	-3.42407
0.4025	-9.76868
0.403	-23.26355
0.4035	-35.14709
0.404	-45.92285
0.4045	-57.9071
0.405	-64.45312
0.4055	-57.30286
0.406	-53.17383
0.4065	-55.2887
0.407	-45.72144
0.4075	-33.33435
0.408	-27.19116
0.4085	-8.56018
0.409	9.97009
0.4095	18.02673
0.41	17.22107
0.4105	15.30762
0.411	9.36584
0.4115	13.19275
0.412	16.21399
0.4125	19.94019
0.413	28.29895
0.4135	26.98975
0.414	23.8678
0.4145	30.61523
0.415	31.11877
0.4155	36.85913
0.416	43.00232
0.4165	48.94409
0.417	46.22498
0.4175	38.57117
0.418	31.01807
0.4185	24.67346
0.419	18.42957
0.4195	11.38
0.42	-1.3092
0.4205	-3.02124
0.421	-8.96301
0.4215	-18.8324
0.422	-18.8324
0.4225	-18.12744
0.423	-14.30054
0.4235	-15.71045
0.424	-18.32886
0.4245	-12.48779
0.425	-15.71045
0.4255	-13.59558
0.426	-11.48071
0.4265	7.75452
0.427	24.77417
0.4275	21.24939
0.428	20.84656
0.4285	13.09204
0.429	5.74036
0.4295	-1.10779
0.43	-10.47363
0.4305	8.96301
0.431	15.20691
0.4315	20.84656
0.432	29.10461
0.4325	49.0448
0.433	64.95667
0.4335	62.43896
0.434	59.21631
0.4345	46.42639
0.435	34.54285
0.4355	22.45789
0.436	16.01257
0.4365	7.04956
0.437	-4.73328
0.4375	-5.94177
0.438	-13.89771
0.4385	-17.42249
0.439	-24.06921
0.4395	-20.64514
0.44	-18.22815
0.4405	-9.56726
0.441	-14.19983
