Gianluca_La_Polta_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0	9.86938
0.0005	8.8623
0.001	6.94885
0.0015	10.27222
0.002	11.38
0.0025	6.44531
0.003	3.42407
0.0035	3.92761
0.004	5.84106
0.0045	10.0708
0.005	5.43823
0.0055	2.01416
0.006	2.61841
0.0065	7.04956
0.007	3.12195
0.0075	5.43823
0.008	0.10071
0.0085	4.22974
0.009	1.40991
0.0095	4.93469
0.01	8.25806
0.0105	4.63257
0.011	2.11487
0.0115	6.14319
0.012	5.33752
0.0125	6.54602
0.013	0.90637
0.0135	6.44531
0.014	9.06372
0.0145	2.5177
0.015	2.21558
0.0155	3.32336
0.016	5.23682
0.0165	8.35876
0.017	9.46655
0.0175	5.13611
0.018	3.92761
0.0185	5.63965
0.019	1.40991
0.0195	3.52478
0.02	2.92053
0.0205	-5.0354
0.021	-0.40283
0.0215	0.90637
0.022	1.51062
0.0225	3.02124
0.023	2.92053
0.0235	9.06372
0.024	3.62549
0.0245	4.93469
0.025	5.43823
0.0255	6.3446
0.026	2.01416
0.0265	5.13611
0.027	6.04248
0.0275	3.22266
0.028	1.81274
0.0285	4.83398
0.029	10.37292
0.0295	9.56726
0.03	5.43823
0.0305	9.06372
0.031	6.04248
0.0315	5.53894
0.032	8.15735
0.0325	9.06372
0.033	4.73328
0.0335	6.54602
0.034	7.25098
0.0345	11.2793
0.035	6.3446
0.0355	6.94885
0.036	5.0354
0.0365	4.33044
0.037	-0.70496
0.0375	3.02124
0.038	-1.00708
0.0385	7.45239
0.039	8.35876
0.0395	3.02124
0.04	1.91345
0.0405	5.74036
0.041	7.5531
0.0415	3.12195
0.042	4.22974
0.0425	8.25806
0.043	6.44531
0.0435	4.73328
0.044	6.04248
0.0445	9.66797
0.045	4.43115
0.0455	4.22974
0.046	5.23682
0.0465	0
0.047	1.71204
0.0475	4.12903
0.048	6.64673
0.0485	-0.80566
0.049	3.92761
0.0495	10.67505
0.05	8.15735
0.0505	3.22266
0.051	3.22266
0.0515	3.7262
0.052	-0.50354
0.0525	-1.00708
0.053	-1.81274
0.0535	1.91345
0.054	5.43823
0.0545	5.94177
0.055	5.94177
0.0555	2.41699
0.056	4.33044
0.0565	9.26514
0.057	11.88354
0.0575	8.25806
0.058	4.12903
0.0585	3.8269
0.059	5.23682
0.0595	6.94885
0.06	3.62549
0.0605	2.92053
0.061	4.12903
0.0615	0.50354
0.062	0.30212
0.0625	2.81982
0.063	1.40991
0.0635	-1.40991
0.064	-1.10779
0.0645	-1.10779
0.065	-2.21558
0.0655	2.61841
0.066	1.00708
0.0665	-0.90637
0.067	0.80566
0.0675	7.35168
0.068	2.01416
0.0685	6.2439
0.069	7.25098
0.0695	2.31628
0.07	5.43823
0.0705	7.65381
0.071	10.17151
0.0715	7.15027
0.072	10.37292
0.0725	6.14319
0.073	3.22266
0.0735	6.14319
0.074	7.75452
0.0745	7.85522
0.075	8.05664
0.0755	3.62549
0.076	2.01416
0.0765	2.92053
0.077	-1.61133
0.0775	1.71204
0.078	-0.50354
0.0785	-9.36584
0.079	-10.77576
0.0795	-8.96301
0.08	-9.26514
0.0805	-11.17859
0.081	-3.22266
0.0815	-1.40991
0.082	-5.74036
0.0825	-2.61841
0.083	-2.71912
0.0835	-2.81982
0.084	0.80566
0.0845	-0.70496
0.085	1.61133
0.0855	-1.61133
0.086	1.10779
0.0865	4.22974
0.087	6.2439
0.0875	4.63257
0.088	5.0354
0.0885	3.32336
0.089	4.73328
0.0895	7.35168
0.09	8.45947
0.0905	5.84106
0.091	5.23682
0.0915	9.06372
0.092	8.56018
