Christian_Larivera_Left_1.c3d  



Time(s):	A_L_bicipite(μV):
0.251	2.41699
0.2515	6.74744
0.252	13.89771
0.2525	17.01965
0.253	13.69629
0.2535	15.00549
0.254	14.40125
0.2545	11.48071
0.255	8.96301
0.2555	13.09204
0.256	13.797
0.2565	19.63806
0.257	16.21399
0.2575	11.17859
0.258	8.05664
0.2585	1.00708
0.259	-3.8269
0.2595	2.41699
0.26	4.43115
0.2605	6.94885
0.261	10.47363
0.2615	4.43115
0.262	7.45239
0.2625	7.15027
0.263	4.22974
0.2635	5.53894
0.264	9.86938
0.2645	7.04956
0.265	10.0708
0.2655	9.26514
0.266	13.09204
0.2665	18.32886
0.267	19.13452
0.2675	18.63098
0.268	13.49487
0.2685	9.97009
0.269	9.16443
0.2695	4.02832
0.27	5.74036
0.2705	10.87646
0.271	6.2439
0.2715	6.54602
0.272	5.13611
0.2725	-0.80566
0.273	5.53894
0.2735	7.85522
0.274	5.0354
0.2745	11.38
0.275	13.39417
0.2755	15.81116
0.276	16.21399
0.2765	13.19275
0.277	13.59558
0.2775	7.04956
0.278	7.85522
0.2785	0.50354
0.279	2.21558
0.2795	-1.81274
0.28	6.2439
0.2805	-3.92761
0.281	-7.95593
0.2815	-9.06372
0.282	-13.29346
0.2825	-17.01965
0.283	-10.27222
0.2835	-12.89062
0.284	-11.17859
0.2845	-4.22974
0.285	-3.92761
0.2855	-1.81274
0.286	-4.43115
0.2865	-12.99133
0.287	-6.54602
0.2875	-9.66797
0.288	-20.64514
0.2885	-25.177
0.289	-20.04089
0.2895	-23.06213
0.29	-17.12036
0.2905	-5.53894
0.291	-7.75452
0.2915	-4.53186
0.292	-5.23682
0.2925	-0.70496
0.293	1.00708
0.2935	-0.40283
0.294	-0.60425
0.2945	3.62549
0.295	3.32336
0.2955	3.8269
0.296	5.74036
0.2965	-1.61133
0.297	3.8269
0.2975	-4.53186
0.298	-6.84814
0.2985	-5.43823
0.299	-2.01416
0.2995	-0.80566
0.3	-2.5177
0.3005	-0.60425
0.301	-1.81274
0.3015	-3.02124
0.302	7.04956
0.3025	22.6593
0.303	21.14868
0.3035	14.90479
0.304	14.80408
0.3045	14.80408
0.305	10.17151
0.3055	2.11487
0.306	-0.20142
0.3065	1.61133
0.307	-3.8269
0.3075	0.30212
0.308	3.8269
0.3085	6.64673
0.309	9.97009
0.3095	16.61682
0.31	17.42249
0.3105	16.91895
0.311	7.85522
0.3115	3.52478
0.312	0.60425
0.3125	-2.11487
0.313	-1.3092
0.3135	9.56726
0.314	16.3147
0.3145	24.87488
