Antonio_Festa_Right_3.c3d  



Time(s):	C_R_bicipite(μV):
0.2605	-4.83398
0.261	-3.32336
0.2615	-3.12195
0.262	-1.3092
0.2625	-4.73328
0.263	-3.02124
0.2635	0.80566
0.264	-1.40991
0.2645	-1.40991
0.265	1.2085
0.2655	0.10071
0.266	0.10071
0.2665	-0.10071
0.267	3.32336
0.2675	6.54602
0.268	2.41699
0.2685	4.63257
0.269	-1.00708
0.2695	6.94885
0.27	6.04248
0.2705	-0.90637
0.271	-0.50354
0.2715	0.50354
0.272	-2.11487
0.2725	-3.02124
0.273	-3.7262
0.2735	-7.85522
0.274	-3.8269
0.2745	-2.92053
0.275	-5.94177
0.2755	-3.02124
0.276	-1.61133
0.2765	-1.00708
0.277	-3.02124
0.2775	-6.3446
0.278	-5.23682
0.2785	-0.50354
0.279	-3.52478
0.2795	-4.02832
0.28	-3.92761
0.2805	-1.3092
0.281	-3.42407
0.2815	-1.3092
0.282	-2.01416
0.2825	0.90637
0.283	2.71912
0.2835	-0.70496
0.284	-1.40991
0.2845	-6.2439
0.285	-4.22974
0.2855	-2.31628
0.286	2.61841
0.2865	3.8269
0.287	-0.80566
0.2875	3.32336
0.288	-0.10071
0.2885	6.04248
0.289	2.01416
0.2895	6.94885
0.29	6.04248
0.2905	2.81982
0.291	5.43823
0.2915	-1.00708
0.292	0.30212
0.2925	5.33752
0.293	-1.71204
0.2935	-5.23682
0.294	-4.33044
0.2945	-7.65381
0.295	-5.33752
0.2955	0.90637
0.296	-5.33752
0.2965	-1.2085
0.297	-7.04956
0.2975	-3.7262
0.298	-8.66089
0.2985	-10.57434
0.299	-6.54602
0.2995	-15.00549
0.3	-7.75452
0.3005	-3.12195
0.301	-13.39417
0.3015	-11.48071
0.302	-13.09204
0.3025	-13.59558
0.303	-13.09204
0.3035	-7.65381
0.304	-14.90479
0.3045	-12.89062
0.305	-9.26514
0.3055	-6.04248
0.306	-7.65381
0.3065	-6.3446
0.307	-6.84814
0.3075	1.2085
0.308	7.04956
0.3085	-2.5177
0.309	-0.20142
0.3095	2.81982
0.31	2.41699
0.3105	2.61841
0.311	7.45239
0.3115	11.38
0.312	14.19983
0.3125	21.24939
0.313	22.55859
0.3135	20.34302
0.314	16.81824
0.3145	9.26514
0.315	7.15027
0.3155	9.86938
0.316	2.21558
0.3165	3.62549
0.317	-0.10071
0.3175	6.54602
0.318	4.93469
0.3185	0.30212
0.319	-6.3446
0.3195	-7.5531
0.32	-2.81982
0.3205	-9.26514
0.321	-6.3446
0.3215	-3.22266
0.322	-8.7616
0.3225	-9.66797
0.323	-10.87646
0.3235	-7.65381
0.324	-3.12195
0.3245	-4.73328
0.325	-3.22266
0.3255	-9.66797
0.326	-0.30212
0.3265	0
0.327	-0.90637
0.3275	0.90637
0.328	-1.51062
0.3285	6.14319
0.329	4.22974
0.3295	0.30212
0.33	-3.22266
0.3305	-4.22974
0.331	-2.41699
0.3315	2.21558
0.332	1.40991
0.3325	-2.41699
0.333	3.52478
0.3335	-0.90637
0.334	-2.11487
0.3345	-5.94177
0.335	-3.12195
0.3355	-1.81274
0.336	-7.25098
0.3365	-3.62549
0.337	-5.23682
0.3375	-0.20142
0.338	-3.02124
0.3385	-2.21558
0.339	-4.33044
0.3395	-5.53894
0.34	0.90637
0.3405	-4.93469
0.341	-5.13611
0.3415	-3.8269
0.342	-5.84106
0.3425	-10.97717
0.343	-13.39417
0.3435	-14.60266
0.344	-13.89771
0.3445	-14.09912
0.345	-10.67505
0.3455	-10.0708
0.346	-6.74744
0.3465	-0.10071
0.347	-5.0354
0.3475	-12.08496
0.348	-8.35876
0.3485	-10.77576
0.349	-9.56726
0.3495	-6.84814
0.35	-2.81982
0.3505	-6.3446
0.351	-15.91187
0.3515	-8.96301
0.352	-7.95593
0.3525	-9.66797
0.353	-7.75452
0.3535	-4.22974
0.354	-6.54602
0.3545	-5.33752
0.355	-3.8269
0.3555	-3.52478
0.356	1.2085
0.3565	-1.51062
0.357	-2.31628
0.3575	2.01416
0.358	-0.40283
0.3585	-7.04956
0.359	-9.16443
0.3595	-5.74036
0.36	-3.62549
0.3605	-3.22266
0.361	0.20142
0.3615	-2.81982
0.362	-0.90637
0.3625	-4.12903
0.363	-6.74744
0.3635	2.41699
0.364	-2.31628
0.3645	2.61841
0.365	2.01416
0.3655	2.81982
0.366	7.5531
0.3665	11.38
0.367	12.08496
0.3675	11.17859
0.368	11.58142
0.3685	18.12744
0.369	14.50195
0.3695	12.99133
0.37	11.07788
0.3705	7.45239
0.371	1.40991
0.3715	3.02124
0.372	-1.81274
0.3725	-10.67505
0.373	-10.67505
0.3735	-16.41541
0.374	-19.73877
0.3745	-17.6239
0.375	-16.01257
0.3755	-12.5885
0.376	-14.09912
0.3765	-13.99841
0.377	-12.18567
0.3775	-11.88354
0.378	-9.66797
0.3785	-10.27222
0.379	-9.06372
0.3795	-6.04248
0.38	-2.31628
0.3805	2.01416
0.381	-0.10071
0.3815	1.61133
0.382	8.35876
0.3825	5.74036
0.383	9.46655
0.3835	7.85522
0.384	6.3446
0.3845	4.83398
0.385	2.5177
0.3855	2.92053
0.386	-3.8269
0.3865	-1.40991
0.387	0.80566
0.3875	-4.02832
0.388	-0.80566
0.3885	4.43115
0.389	-0.70496
0.3895	2.81982
0.39	5.23682
0.3905	6.14319
0.391	6.3446
0.3915	5.43823
0.392	1.10779
0.3925	-3.12195
0.393	2.01416
0.3935	7.5531
0.394	11.2793
0.3945	5.63965
0.395	11.38
0.3955	7.35168
0.396	10.27222
0.3965	15.71045
0.397	10.47363
0.3975	12.38708
0.398	11.58142
0.3985	5.74036
0.399	8.05664
0.3995	7.75452
0.4	7.04956
0.4005	7.04956
0.401	4.22974
0.4015	11.68213
0.402	5.33752
0.4025	10.87646
0.403	6.14319
0.4035	10.37292
0.404	9.76868
0.4045	6.54602
0.405	8.45947
0.4055	8.15735
0.406	6.04248
0.4065	8.8623
0.407	7.35168
0.4075	9.46655
0.408	7.65381
0.4085	5.63965
0.409	2.41699
0.4095	0.20142
0.41	-1.00708
0.4105	1.91345
0.411	0.70496
0.4115	-0.80566
0.412	-3.32336
0.4125	-4.93469
0.413	-6.14319
0.4135	-3.32336
0.414	-1.61133
0.4145	-10.77576
0.415	-11.48071
0.4155	-13.39417
0.416	-5.0354
0.4165	-6.14319
0.417	-13.29346
0.4175	-15.20691
0.418	-16.81824
0.4185	-12.5885
0.419	-9.56726
0.4195	-11.68213
0.42	-14.80408
0.4205	-9.86938
