Antonio_Festa_Right_2.c3d  



Time(s):	C_R_bicipite(μV):
0.2255	2.21558
0.226	-9.06372
0.2265	-8.15735
0.227	-11.78284
0.2275	-11.48071
0.228	-12.38708
0.2285	-17.82532
0.229	-21.85364
0.2295	-27.79541
0.23	-24.16992
0.2305	-32.62939
0.231	-34.74426
0.2315	-28.80249
0.232	-21.65222
0.2325	-15.60974
0.233	-8.05664
0.2335	-9.66797
0.234	-6.2439
0.2345	-0.80566
0.235	-2.92053
0.2355	2.21558
0.236	6.74744
0.2365	4.93469
0.237	-3.32336
0.2375	-4.83398
0.238	7.15027
0.2385	7.45239
0.239	6.14319
0.2395	6.14319
0.24	9.66797
0.2405	6.84814
0.241	4.43115
0.2415	7.04956
0.242	3.42407
0.2425	1.71204
0.243	0.30212
0.2435	-9.56726
0.244	-7.25098
0.2445	-1.91345
0.245	9.56726
0.2455	5.94177
0.246	4.73328
0.2465	1.2085
0.247	4.33044
0.2475	6.3446
0.248	1.51062
0.2485	-3.12195
0.249	-7.45239
0.2495	-3.42407
0.25	5.94177
0.2505	7.65381
0.251	4.83398
0.2515	0.60425
0.252	-0.10071
0.2525	-3.22266
0.253	-10.87646
0.2535	-11.2793
0.254	-12.28638
0.2545	-11.38
0.255	-11.17859
0.2555	-8.15735
0.256	-1.40991
0.2565	-1.00708
0.257	-5.84106
0.2575	-18.53027
0.258	-29.40674
0.2585	-28.80249
0.259	-29.10461
0.2595	-34.14001
0.26	-37.86621
0.2605	-33.53577
0.261	-23.46497
0.2615	-19.23523
0.262	-31.82373
0.2625	-26.98975
0.263	-19.43665
0.2635	-20.24231
0.264	-24.27063
0.2645	-20.74585
0.265	-25.78125
0.2655	-32.93152
0.266	-43.80798
0.2665	-43.40515
0.267	-32.32727
0.2675	-25.57983
0.268	-17.92603
0.2685	-19.13452
0.269	-20.24231
0.2695	-16.41541
0.27	-5.63965
0.2705	25.07629
0.271	47.63489
0.2715	49.85046
0.272	41.08887
0.2725	22.15576
0.273	11.07788
0.2735	3.62549
0.274	-1.71204
0.2745	-1.3092
0.275	-1.10779
0.2755	-3.52478
0.276	0.50354
0.2765	5.84106
0.277	1.71204
0.2775	5.33752
0.278	9.26514
0.2785	30.01099
0.279	37.16125
0.2795	37.46338
0.28	35.54993
0.2805	36.25488
0.281	29.00391
0.2815	25.78125
0.282	30.31311
0.2825	27.99683
0.283	25.57983
0.2835	24.57275
0.284	17.01965
0.2845	19.63806
0.285	16.01257
0.2855	19.13452
0.286	20.54443
0.2865	22.55859
0.287	18.42957
0.2875	15.20691
0.288	13.99841
0.2885	9.06372
0.289	2.61841
0.2895	-3.52478
0.29	2.81982
0.2905	-0.80566
0.291	-6.44531
0.2915	-7.95593
0.292	-15.20691
0.2925	-24.27063
0.293	-30.81665
0.2935	-24.57275
0.294	-8.25806
0.2945	2.11487
0.295	-0.50354
0.2955	-2.71912
0.296	-6.04248
0.2965	-9.36584
0.297	-4.33044
0.2975	-5.74036
0.298	-6.04248
0.2985	-3.02124
0.299	0.60425
0.2995	4.63257
0.3	10.67505
0.3005	15.1062
0.301	14.09912
0.3015	-2.01416
0.302	-12.28638
0.3025	-18.53027
0.303	-20.64514
0.3035	-19.23523
0.304	-17.6239
0.3045	-20.24231
0.305	-12.28638
0.3055	-7.75452
0.306	-14.90479
0.3065	-16.71753
0.307	-16.81824
0.3075	-9.46655
0.308	-7.25098
0.3085	-8.25806
0.309	-5.33752
0.3095	0
0.31	1.81274
0.3105	-3.42407
0.311	1.40991
0.3115	-2.01416
0.312	-2.41699
0.3125	-0.50354
0.313	2.71912
0.3135	-7.95593
0.314	-16.01257
0.3145	-10.77576
0.315	-1.81274
0.3155	-2.71912
0.316	-1.61133
0.3165	-8.05664
0.317	-7.04956
0.3175	-4.02832
0.318	-11.48071
0.3185	-11.07788
0.319	-18.63098
0.3195	-25.47913
0.32	-27.79541
0.3205	-23.36426
0.321	-20.04089
0.3215	-24.06921
0.322	-26.68762
0.3225	-19.23523
0.323	-14.19983
0.3235	-4.83398
0.324	-4.02832
0.3245	-3.02124
0.325	4.63257
0.3255	7.15027
0.326	3.7262
0.3265	-2.11487
0.327	0.70496
0.3275	-3.92761
0.328	-8.96301
0.3285	-16.41541
0.329	-22.55859
0.3295	-27.29187
0.33	-26.88904
0.3305	-22.76001
0.331	-8.15735
0.3315	-13.19275
0.332	-20.1416
0.3325	-17.12036
0.333	-27.59399
0.3335	-28.60107
0.334	-30.2124
0.3345	-29.50745
0.335	-25.57983
0.3355	-20.04089
0.336	-7.15027
0.3365	-10.37292
0.337	-10.37292
0.3375	-8.45947
0.338	-8.7616
0.3385	-5.43823
0.339	-19.33594
0.3395	-20.34302
0.34	-13.49487
0.3405	-15.50903
0.341	-6.64673
0.3415	-4.33044
0.342	-6.04248
0.3425	-9.86938
0.343	-24.67346
0.3435	-31.21948
0.344	-34.34143
0.3445	-31.92444
0.345	-19.03381
0.3455	-15.40833
0.346	-15.50903
0.3465	-11.78284
0.347	-7.45239
0.3475	-6.94885
0.348	-2.11487
0.3485	-6.94885
0.349	-9.36584
0.3495	-9.26514
0.35	-13.19275
0.3505	-14.60266
0.351	-16.91895
0.3515	-15.71045
0.352	-13.99841
0.3525	0.70496
0.353	16.3147
0.3535	14.70337
0.354	14.09912
0.3545	14.30054
0.355	17.52319
0.3555	6.84814
0.356	6.54602
0.3565	-0.70496
0.357	4.02832
0.3575	-8.7616
0.358	-11.68213
0.3585	-11.78284
0.359	-10.0708
0.3595	-14.70337
0.36	-11.38
0.3605	-7.5531
0.361	-9.16443
0.3615	-3.92761
0.362	-3.32336
0.3625	0.30212
0.363	-3.42407
0.3635	4.12903
0.364	2.11487
0.3645	10.17151
0.365	11.38
0.3655	13.69629
0.366	14.19983
0.3665	11.38
0.367	11.17859
0.3675	12.68921
0.368	4.33044
0.3685	-2.31628
0.369	-5.13611
0.3695	-21.85364
0.37	-33.03223
0.3705	-29.70886
0.371	-26.28479
0.3715	-28.50037
0.372	-35.44922
0.3725	-34.84497
0.373	-24.67346
0.3735	-21.55151
0.374	-31.32019
0.3745	-37.16125
0.375	-37.56409
0.3755	-27.89612
0.376	-14.90479
0.3765	1.81274
0.377	13.797
0.3775	10.87646
0.378	14.90479
0.3785	20.94727
0.379	26.68762
0.3795	26.68762
0.38	27.6947
0.3805	24.37134
0.381	34.94568
0.3815	35.75134
0.382	37.66479
0.3825	31.92444
0.383	21.85364
0.3835	31.4209
0.384	27.49329
0.3845	14.60266
0.385	10.17151
0.3855	6.64673
0.386	-0.90637
0.3865	-0.20142
0.387	-2.01416
0.3875	-9.56726
0.388	-11.78284
0.3885	-3.8269
0.389	4.83398
0.3895	9.06372
0.39	8.35876
0.3905	5.0354
0.391	14.70337
0.3915	13.29346
0.392	12.08496
0.3925	15.1062
0.393	22.35718
0.3935	15.91187
0.394	13.49487
0.3945	10.0708
0.395	-3.22266
0.3955	-10.47363
0.396	-21.24939
0.3965	-21.95435
0.397	-28.39966
0.3975	-36.15417
0.398	-43.40515
0.3985	-34.44214
0.399	-30.71594
0.3995	-18.02673
0.4	-9.97009
0.4005	-1.3092
0.401	4.83398
0.4015	12.18567
0.402	15.30762
0.4025	16.11328
0.403	12.89062
0.4035	11.88354
0.404	37.46338
0.4045	51.76392
0.405	45.52002
0.4055	33.9386
0.406	14.70337
0.4065	0.20142
0.407	-17.01965
0.4075	-30.61523
0.408	-28.9032
0.4085	-24.77417
0.409	-26.3855
0.4095	-30.2124
0.41	-32.52869
0.4105	-32.22656
0.411	-21.14868
0.4115	-13.39417
0.412	-6.14319
0.4125	-3.12195
0.413	-7.45239
0.4135	-10.27222
0.414	-18.93311
0.4145	-16.71753
0.415	-22.15576
0.4155	-19.63806
0.416	-16.11328
0.4165	-14.50195
0.417	-15.30762
0.4175	-10.0708
0.418	-4.73328
0.4185	-6.74744
0.419	-1.2085
0.4195	8.05664
0.42	11.88354
0.4205	13.19275
0.421	1.81274
0.4215	-1.2085
0.422	-3.12195
0.4225	0.60425
0.423	-5.84106
0.4235	-5.84106
0.424	-4.63257
0.4245	-1.51062
0.425	-3.62549
0.4255	-2.5177
0.426	0.80566
0.4265	0.50354
0.427	-1.81274
0.4275	-1.00708
0.428	-3.12195
0.4285	-4.22974
0.429	-6.74744
0.4295	-2.81982
0.43	2.61841
0.4305	3.02124
0.431	11.48071
0.4315	12.89062
0.432	11.78284
0.4325	12.99133
0.433	2.01416
0.4335	-4.93469
0.434	-1.2085
0.4345	0
0.435	7.04956
0.4355	9.16443
0.436	2.21558
0.4365	1.3092
0.437	1.81274
0.4375	2.5177
0.438	4.33044
0.4385	11.98425
0.439	29.40674
0.4395	31.72302
0.44	33.63647
0.4405	25.78125
0.441	3.02124
0.4415	-7.15027
0.442	-2.5177
0.4425	5.33752
0.443	8.66089
0.4435	10.17151
0.444	4.83398
0.4445	3.12195
0.445	-1.51062
0.4455	-2.21558
0.446	9.26514
0.4465	22.25647
0.447	25.68054
0.4475	36.35559
0.448	41.4917
0.4485	38.87329
0.449	37.66479
0.4495	33.23364
0.45	29.10461
0.4505	20.44373
0.451	3.12195
0.4515	-22.35718
0.452	-35.44922
0.4525	-41.08887
0.453	-27.89612
0.4535	-23.16284
0.454	-21.85364
0.4545	-19.23523
0.455	-15.40833
0.4555	-11.38
0.456	-5.33752
0.4565	1.61133
0.457	6.94885
0.4575	5.74036
0.458	7.35168
0.4585	2.01416
0.459	-8.96301
0.4595	-7.45239
0.46	-2.5177
0.4605	7.5531
0.461	14.09912
0.4615	18.63098
0.462	19.33594
0.4625	21.75293
0.463	15.20691
0.4635	15.1062
0.464	14.19983
0.4645	12.18567
0.465	9.36584
0.4655	-11.2793
0.466	-21.24939
0.4665	-39.77966
0.467	-41.89453
0.4675	-30.11169
0.468	-23.36426
0.4685	-18.93311
0.469	-16.21399
0.4695	-16.01257
0.47	-21.95435
0.4705	-27.59399
0.471	-33.53577
0.4715	-42.49878
0.472	-42.29736
0.4725	-41.69312
0.473	-39.57825
0.4735	-37.46338
0.474	-27.79541
0.4745	-24.77417
0.475	-23.16284
0.4755	-16.21399
0.476	-7.75452
0.4765	6.84814
0.477	14.80408
0.4775	20.24231
0.478	22.55859
0.4785	30.81665
0.479	30.91736
0.4795	26.08337
0.48	26.28479
0.4805	22.86072
0.481	26.3855
0.4815	20.94727
0.482	17.6239
0.4825	17.32178
0.483	17.82532
0.4835	18.42957
0.484	26.58691
0.4845	19.94019
0.485	12.28638
0.4855	9.06372
0.486	9.56726
0.4865	25.88196
0.487	27.89612
0.4875	24.06921
0.488	16.91895
0.4885	19.73877
0.489	25.07629
0.4895	26.88904
0.49	25.57983
0.4905	22.15576
0.491	18.42957
0.4915	26.28479
0.492	24.77417
0.4925	17.32178
0.493	8.05664
0.4935	3.42407
0.494	-3.12195
0.4945	-12.08496
0.495	-16.91895
0.4955	-16.11328
0.496	-23.26355
0.4965	-20.44373
0.497	-11.78284
0.4975	-12.38708
0.498	-11.2793
0.4985	-16.21399
0.499	-26.48621
0.4995	-29.10461
0.5	-26.48621
0.5005	-19.33594
0.501	-11.2793
0.5015	-0.80566
0.502	-2.11487
0.5025	1.71204
0.503	-0.50354
0.5035	-2.11487
0.504	-0.30212
0.5045	0.10071
0.505	6.54602
0.5055	8.25806
0.506	5.84106
0.5065	3.52478
0.507	-7.85522
0.5075	-22.86072
0.508	-35.2478
0.5085	-31.32019
0.509	-33.13293
0.5095	-26.08337
0.51	-27.59399
0.5105	-34.64355
0.511	-32.7301
0.5115	-24.27063
0.512	-10.27222
0.5125	-4.63257
0.513	0
0.5135	2.81982
0.514	4.63257
0.5145	7.5531
0.515	17.52319
0.5155	22.15576
0.516	26.88904
0.5165	26.28479
0.517	12.89062
0.5175	7.45239
0.518	-4.43115
0.5185	-12.48779
0.519	-15.40833
0.5195	-13.59558
0.52	0.40283
0.5205	13.49487
0.521	33.63647
0.5215	36.65771
0.522	20.64514
0.5225	25.88196
0.523	20.84656
0.5235	12.99133
0.524	0.80566
0.5245	-6.3446
0.525	-20.64514
0.5255	-21.85364
0.526	-22.55859
0.5265	-17.72461
0.527	-3.8269
0.5275	-7.35168
0.528	-5.84106
0.5285	-8.15735
0.529	-1.3092
0.5295	-2.11487
0.53	-7.95593
0.5305	-10.87646
0.531	-5.63965
0.5315	-2.81982
0.532	-5.63965
0.5325	-3.02124
0.533	2.92053
0.5335	-0.70496
0.534	-0.50354
0.5345	2.01416
0.535	-6.3446
0.5355	-7.85522
0.536	-8.66089
0.5365	-5.23682
0.537	6.84814
0.5375	8.05664
0.538	6.94885
0.5385	13.39417
0.539	10.57434
0.5395	3.62549
0.54	-4.22974
0.5405	-5.94177
0.541	1.61133
0.5415	1.81274
0.542	12.48779
0.5425	8.45947
0.543	16.41541
0.5435	23.16284
0.544	24.47205
0.5445	28.9032
0.545	26.48621
0.5455	29.10461
0.546	24.27063
0.5465	22.76001
0.547	20.1416
0.5475	25.98267
0.548	17.82532
0.5485	17.6239
0.549	37.26196
0.5495	44.61365
0.55	37.7655
0.5505	4.02832
0.551	-11.78284
0.5515	-1.51062
0.552	3.22266
0.5525	8.7616
0.553	11.38
0.5535	11.68213
0.554	11.68213
0.5545	11.68213
0.555	11.68213
0.5555	11.68213
0.556	11.68213
0.5565	11.68213
0.557	11.68213
0.5575	11.68213
0.558	11.68213
0.5585	11.68213
0.559	11.68213
0.5595	11.68213
0.56	11.68213
0.5605	11.68213
0.561	11.68213
0.5615	11.68213
0.562	11.68213
0.5625	11.68213
0.563	11.68213
0.5635	11.68213
0.564	53.57666
0.5645	36.75842
0.565	27.29187
0.5655	19.53735
0.566	4.63257
0.5665	-4.63257
0.567	-15.71045
0.5675	-14.70337
0.568	-6.3446
0.5685	-9.26514
0.569	-5.74036
0.5695	-5.33752
0.57	-9.16443
0.5705	-15.30762
0.571	-13.39417
0.5715	-10.97717
0.572	-7.85522
0.5725	-0.20142
0.573	0.40283
0.5735	1.40991
0.574	-0.60425
0.5745	2.41699
0.575	-3.02124
0.5755	-8.35876
0.576	-17.32178
0.5765	-25.177
0.577	-31.82373
0.5775	-40.38391
0.578	-47.33276
0.5785	-62.8418
0.579	-74.62463
0.5795	-83.08411
0.58	-86.8103
0.5805	-83.28552
0.581	-67.27295
0.5815	-41.89453
0.582	-25.98267
0.5825	0.50354
0.583	15.20691
0.5835	29.00391
0.584	36.65771
0.5845	45.11719
0.585	49.85046
0.5855	58.00781
0.586	57.8064
0.5865	62.43896
0.587	65.05737
0.5875	65.15808
0.588	54.38232
0.5885	51.15967
0.589	46.82922
0.5895	34.24072
0.59	23.46497
0.5905	9.26514
0.591	-0.50354
0.5915	-13.89771
0.592	-16.91895
0.5925	-26.08337
0.593	-26.68762
0.5935	-25.47913
0.594	-21.95435
0.5945	-24.57275
0.595	-14.19983
0.5955	-6.3446
0.596	-18.63098
0.5965	-24.37134
0.597	-20.24231
0.5975	-15.50903
0.598	-18.73169
0.5985	-16.01257
0.599	-18.53027
0.5995	-19.23523
0.6	-19.33594
0.6005	-20.64514
0.601	-15.91187
0.6015	-7.75452
0.602	-10.37292
0.6025	-7.5531
0.603	-7.04956
0.6035	-5.23682
0.604	-3.7262
0.6045	-6.74744
0.605	-17.12036
0.6055	-17.92603
0.606	-20.04089
0.6065	-26.08337
0.607	-28.09753
0.6075	-33.23364
0.608	-44.41223
0.6085	-47.13135
0.609	-48.44055
0.6095	-46.82922
0.61	-49.24622
0.6105	-45.82214
0.611	-38.67188
0.6115	-36.05347
0.612	-31.82373
0.6125	-27.09045
0.613	-25.07629
0.6135	-17.92603
0.614	-22.96143
0.6145	-28.80249
0.615	-41.89453
0.6155	-50.05188
0.616	-40.48462
0.6165	-24.87488
0.617	-10.27222
0.6175	4.02832
0.618	12.89062
0.6185	15.91187
0.619	13.19275
0.6195	-3.02124
0.62	-10.17151
0.6205	-15.1062
0.621	-15.40833
0.6215	-16.51611
0.622	-17.22107
0.6225	-24.27063
0.623	-31.01807
0.6235	-32.52869
0.624	-25.78125
0.6245	-17.92603
0.625	-22.45789
0.6255	-20.04089
0.626	-20.64514
0.6265	-20.34302
0.627	-24.97559
0.6275	-23.96851
0.628	-28.9032
0.6285	-33.73718
0.629	-31.01807
0.6295	-34.44214
0.63	-33.13293
0.6305	-47.63489
0.631	-55.59082
0.6315	-54.18091
0.632	-54.0802
0.6325	-51.46179
0.633	-39.47754
0.6335	-34.74426
0.634	-37.26196
0.6345	-33.03223
0.635	-22.05505
0.6355	-21.75293
0.636	-23.46497
0.6365	-24.57275
0.637	-26.78833
0.6375	-27.29187
0.638	-21.55151
0.6385	-13.49487
0.639	-5.43823
0.6395	-2.61841
0.64	-8.96301
0.6405	-17.32178
0.641	-23.66638
0.6415	-33.83789
0.642	-52.8717
0.6425	-56.69861
0.643	-47.63489
0.6435	-36.55701
0.644	-30.41382
0.6445	-20.1416
0.645	-8.45947
0.6455	10.37292
0.646	22.05505
0.6465	24.16992
0.647	15.1062
0.6475	7.85522
0.648	17.42249
0.6485	19.73877
0.649	24.87488
0.6495	17.82532
0.65	25.68054
0.6505	31.72302
0.651	31.4209
0.6515	21.75293
0.652	19.94019
0.6525	22.35718
0.653	31.32019
0.6535	20.1416
0.654	17.22107
0.6545	10.77576
0.655	10.47363
0.6555	6.04248
0.656	2.61841
0.6565	1.2085
0.657	4.83398
0.6575	3.52478
0.658	6.84814
0.6585	12.18567
0.659	19.73877
0.6595	23.66638
0.66	22.6593
0.6605	21.55151
0.661	19.94019
0.6615	12.68921
0.662	5.0354
0.6625	2.61841
0.663	-5.84106
0.6635	-7.35168
0.664	-9.86938
0.6645	2.01416
0.665	11.38
0.6655	16.81824
0.666	21.85364
0.6665	29.00391
0.667	24.37134
0.6675	23.8678
0.668	21.75293
0.6685	12.68921
0.669	19.23523
0.6695	11.17859
0.67	-5.84106
0.6705	-27.19116
0.671	-42.09595
0.6715	-59.71985
0.672	-55.08728
0.6725	-46.42639
0.673	-28.70178
0.6735	-23.26355
0.674	-12.18567
0.6745	-4.93469
0.675	-4.93469
0.6755	1.00708
0.676	7.15027
0.6765	9.46655
0.677	7.45239
0.6775	8.15735
0.678	0.20142
0.6785	5.0354
0.679	0.70496
0.6795	3.42407
0.68	-1.91345
0.6805	-2.92053
0.681	-3.52478
0.6815	-0.20142
0.682	-5.23682
0.6825	-6.44531
0.683	-14.09912
0.6835	-16.71753
0.684	-21.24939
0.6845	-31.32019
0.685	-45.82214
0.6855	-42.49878
0.686	-20.04089
0.6865	-0.40283
0.687	9.97009
0.6875	8.05664
0.688	0.40283
0.6885	-8.25806
0.689	-25.98267
0.6895	-33.33435
0.69	-45.01648
0.6905	-46.12427
0.691	-44.11011
0.6915	-42.39807
0.692	-29.20532
0.6925	-24.57275
